aoa_deg,model,model_label,phase,lift_n,drag_n,thrust_n,CL,CD,CT
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.09375,-0.42378939943706856,-0.10016561492471909,0.10016561492471909,-0.7009164189388096,-0.16566654146398374,0.16566654146398374
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.1015625,-0.40412907772641066,-0.09582006625140374,0.09582006625140374,-0.6683996964655152,-0.15847932437344206,0.15847932437344206
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.109375,-0.38360526597037886,-0.09105851967900544,0.09105851967900544,-0.6344548251258341,-0.15060407743104803,0.15060407743104803
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.1171875,-0.3622203136753215,-0.08585265087658338,0.08585265087658338,-0.5990856908300274,-0.1419939542818946,0.1419939542818946
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.125,-0.3402581255226956,-0.08033337383798862,0.08033337383798862,-0.5627618509877692,-0.13286547701898582,0.13286547701898582
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.1328125,-0.3177874009468283,-0.07453119705425368,0.07453119705425368,-0.5255969293979452,-0.1232691044369734,0.1232691044369734
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.140625,-0.2948776457103344,-0.06847984410725223,0.06847984410725223,-0.48770588346697585,-0.11326061285369841,0.11326061285369841
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.1484375,-0.27153871070655783,-0.06218682091959081,0.06218682091959081,-0.4491050058461048,-0.1028524165117096,0.1028524165117096
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.15625,-0.24795618656708107,-0.05577578151910654,0.05577578151910654,-0.41010124975561146,-0.09224903005553106,0.09224903005553106
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.1640625,-0.22423709770456296,-0.04932864329218365,0.04932864329218365,-0.37087162568268467,-0.08158593880213753,0.08158593880213753
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.171875,-0.2004495599131988,-0.042908448872774674,0.042908448872774674,-0.33152879212846675,-0.07096741061969462,0.07096741061969462
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.1796875,-0.17666644892559796,-0.03659285353994314,0.03659285353994314,-0.29219328018126695,-0.06052188161393125,0.06052188161393125
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.1875,-0.15302198746020468,-0.03056192568442428,0.03056192568442428,-0.2530870843206007,-0.050547171625942716,0.050547171625942716
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.1953125,-0.12956357225453585,-0.024852095324116266,0.024852095324116266,-0.21428859525556507,-0.04110353321919798,0.04110353321919798
0.0,ptera_prescribed_wake_uvlm,Ptera prescribed-wake control,0.203125,-0.10633528038875684,-0.01952844294939835,0.01952844294939835,-0.17587071322676978,-0.032298604726132926,0.032298604726132926
