benchmark,case_id,phase,strip_id,alpha_rad,alpha_sep_rad,strip_area_m2,normalized_strip_weight,region_A,region_L,region_P,wA,wL,wP,canonical_eligible
yang2025,aoa_20,0.953125,7,-0.019079285284979982,0.08726646259971647,0.002708333333333331,0.08333333333333334,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.953125,8,-0.048345474497336643,0.08726646259971647,0.002708333333333331,0.08333333333333334,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.953125,9,-0.07691006493379127,0.08726646259971647,0.0027083333333333287,0.08333333333333327,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.953125,10,-0.10475307491835001,0.08726646259971647,0.0027083333333333326,0.0833333333333334,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.953125,11,-0.131859987191744,0.08726646259971647,0.002708333333333332,0.08333333333333338,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9609375,0,0.2010946445058172,0.08726646259971647,0.00270833333333333,0.08333333333333331,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9609375,1,0.1676768075876857,0.08726646259971647,0.00270833333333333,0.08333333333333331,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9609375,2,0.13466349875388325,0.08726646259971647,0.002708333333333331,0.08333333333333334,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9609375,3,0.10211793769173436,0.08726646259971647,0.00270833333333333,0.08333333333333331,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9609375,4,0.07009761685451286,0.08726646259971647,0.00270833333333333,0.08333333333333331,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9609375,5,0.03865389497282771,0.08726646259971647,0.0027083333333333313,0.08333333333333336,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9609375,6,0.007831751867558252,0.08726646259971647,0.0027083333333333287,0.08333333333333327,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9609375,7,-0.022330303519258785,0.08726646259971647,0.002708333333333331,0.08333333333333334,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9609375,8,-0.05180018551228115,0.08726646259971647,0.002708333333333331,0.08333333333333334,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9609375,9,-0.08055206217178622,0.08726646259971647,0.0027083333333333287,0.08333333333333327,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9609375,10,-0.10856608397226819,0.08726646259971647,0.0027083333333333326,0.0833333333333334,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9609375,11,-0.1358280318312643,0.08726646259971647,0.002708333333333332,0.08333333333333338,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.96875,0,0.19994076928080695,0.08726646259971647,0.00270833333333333,0.08333333333333331,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.96875,1,0.16627258674423162,0.08726646259971647,0.00270833333333333,0.08333333333333331,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.96875,2,0.13301818663075288,0.08726646259971647,0.002708333333333331,0.08333333333333334,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.96875,3,0.1002420425510146,0.08726646259971647,0.00270833333333333,0.08333333333333331,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.96875,4,0.06800269257213465,0.08726646259971647,0.00270833333333333,0.08333333333333331,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.96875,5,0.0363523255516731,0.08726646259971647,0.0027083333333333313,0.08333333333333336,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.96875,6,0.0053365362591067155,0.08726646259971647,0.0027083333333333287,0.08333333333333327,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.96875,7,-0.025005759659536022,0.08726646259971647,0.002708333333333331,0.08333333333333334,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.96875,8,-0.05464226562918527,0.08726646259971647,0.002708333333333331,0.08333333333333334,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.96875,9,-0.08354711792488967,0.08726646259971647,0.0027083333333333287,0.08333333333333327,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.96875,10,-0.11170059469700243,0.08726646259971647,0.0027083333333333326,0.0833333333333334,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.96875,11,-0.13908874260620324,0.08726646259971647,0.002708333333333332,0.08333333333333338,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9765625,0,0.19902870064382297,0.08726646259971647,0.00270833333333333,0.08333333333333331,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9765625,1,0.16516274520092336,0.08726646259971647,0.00270833333333333,0.08333333333333331,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9765625,2,0.13171798313532995,0.08726646259971647,0.002708333333333331,0.08333333333333334,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9765625,3,0.09875988720558976,0.08726646259971647,0.00270833333333333,0.08333333333333331,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9765625,4,0.06634782597829665,0.08726646259971647,0.00270833333333333,0.08333333333333331,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9765625,5,0.03453464462632039,0.08726646259971647,0.0027083333333333313,0.08333333333333336,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9765625,6,0.0033664206165964754,0.08726646259971647,0.0027083333333333287,0.08333333333333327,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9765625,7,-0.027117615380899733,0.08726646259971647,0.002708333333333331,0.08333333333333334,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9765625,8,-0.056885009050698696,0.08726646259971647,0.002708333333333331,0.08333333333333334,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9765625,9,-0.0859098824166351,0.08726646259971647,0.0027083333333333287,0.08333333333333327,1,0,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9765625,10,-0.11417262672726762,0.08726646259971647,0.0027083333333333326,0.0833333333333334,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.9765625,11,-0.1416595116075826,0.08726646259971647,0.002708333333333332,0.08333333333333338,0,1,0,0.49999999999999994,0.5000000000000001,0.0,false
yang2025,aoa_20,0.984375,0,0.19835589612800641,0.08726646259971647,0.00270833333333333,0.08333333333333331,0,1,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.984375,1,0.16434407073441712,0.08726646259971647,0.00270833333333333,0.08333333333333331,0,1,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.984375,2,0.13075896124966147,0.08726646259971647,0.002708333333333331,0.08333333333333334,0,1,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.984375,3,0.09766678218828989,0.08726646259971647,0.00270833333333333,0.08333333333333331,0,1,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.984375,4,0.06512751714481785,0.08726646259971647,0.00270833333333333,0.08333333333333331,1,0,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.984375,5,0.03319449559059786,0.08726646259971647,0.0027083333333333313,0.08333333333333336,1,0,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.984375,6,0.0019141491691664389,0.08726646259971647,0.0027083333333333287,0.08333333333333327,1,0,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.984375,7,-0.028674062738225644,0.08726646259971647,0.002708333333333331,0.08333333333333334,1,0,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.984375,8,-0.05853757458079829,0.08726646259971647,0.002708333333333331,0.08333333333333334,1,0,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.984375,9,-0.08765050409680877,0.08726646259971647,0.0027083333333333287,0.08333333333333327,0,1,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.984375,10,-0.1159933329419084,0.08726646259971647,0.0027083333333333326,0.0833333333333334,0,1,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.984375,11,-0.14355250261228222,0.08726646259971647,0.002708333333333332,0.08333333333333338,0,1,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.9921875,0,0.19792117651654248,0.08726646259971647,0.00270833333333333,0.08333333333333331,0,1,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.9921875,1,0.16381504086156498,0.08726646259971647,0.00270833333333333,0.08333333333333331,0,1,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.9921875,2,0.13013921652869337,0.08726646259971647,0.002708333333333331,0.08333333333333334,0,1,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.9921875,3,0.09696039980748412,0.08726646259971647,0.00270833333333333,0.08333333333333331,0,1,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.9921875,4,0.06433897307241586,0.08726646259971647,0.00270833333333333,0.08333333333333331,1,0,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.9921875,5,0.03232857903026757,0.08726646259971647,0.0027083333333333313,0.08333333333333336,1,0,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.9921875,6,0.0009758774952986446,0.08726646259971647,0.0027083333333333287,0.08333333333333327,1,0,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.9921875,7,-0.02967952591004393,0.08726646259971647,0.002708333333333331,0.08333333333333334,1,0,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.9921875,8,-0.05960499600898038,0.08726646259971647,0.002708333333333331,0.08333333333333334,1,0,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.9921875,9,-0.08877465056292687,0.08726646259971647,0.0027083333333333287,0.08333333333333327,0,1,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.9921875,10,-0.11716903281468523,0.08726646259971647,0.0027083333333333326,0.0833333333333334,0,1,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_20,0.9921875,11,-0.1447746987075193,0.08726646259971647,0.002708333333333332,0.08333333333333338,0,1,0,0.4166666666666667,0.5833333333333334,0.0,false
yang2025,aoa_25,0.0,0,0.28499110111624854,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0,1,0.2508422010704969,0.08726646259971647,0.00270833333333333,0.08333333333333333,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0,2,0.21712524791717863,0.08726646259971647,0.0027083333333333304,0.08333333333333334,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0,3,0.18390715702929877,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0,4,0.15124849196723927,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0,5,0.11920303757765864,0.08726646259971647,0.002708333333333331,0.08333333333333336,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0,6,0.08781755700665105,0.08726646259971647,0.0027083333333333282,0.08333333333333327,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0,7,0.05713172185227795,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0,8,0.027178198357106262,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0,9,-0.0020171318858102855,0.08726646259971647,0.0027083333333333282,0.08333333333333327,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0,10,-0.030434840769934347,0.08726646259971647,0.0027083333333333317,0.08333333333333338,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0,11,-0.05806153690966965,0.08726646259971647,0.0027083333333333326,0.08333333333333341,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0078125,0,0.28503482541138936,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0078125,1,0.25089501642602596,0.08726646259971647,0.00270833333333333,0.08333333333333333,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0078125,2,0.21718680172007448,0.08726646259971647,0.0027083333333333304,0.08333333333333334,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0078125,3,0.18397705028046588,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0078125,4,0.15132628739936235,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0078125,5,0.11928826800720421,0.08726646259971647,0.002708333333333331,0.08333333333333336,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0078125,6,0.08790973362428527,0.08726646259971647,0.0027083333333333282,0.08333333333333327,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0078125,7,0.057230342193301934,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0078125,8,0.0272827537407104,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0078125,9,-0.0019071496076515043,0.08726646259971647,0.0027083333333333282,0.08333333333333327,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0078125,10,-0.030319933260769944,0.08726646259971647,0.0027083333333333317,0.08333333333333338,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0078125,11,-0.05794219425195424,0.08726646259971647,0.0027083333333333326,0.08333333333333341,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.015625,0,0.2853213830004775,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.015625,1,0.25124317288418074,0.08726646259971647,0.00270833333333333,0.08333333333333333,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.015625,2,0.21759419561736534,0.08726646259971647,0.0027083333333333304,0.08333333333333334,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.015625,3,0.18444100521404408,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.015625,4,0.15184386655636983,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.015625,5,0.11985633036948254,0.08726646259971647,0.002708333333333331,0.08333333333333336,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.015625,6,0.08852498982226853,0.08726646259971647,0.0027083333333333282,0.08333333333333327,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.015625,7,0.05788940826469764,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.015625,8,0.027982201364770344,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.015625,9,-0.0011707474810083388,0.08726646259971647,0.0027083333333333282,0.08333333333333327,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.015625,10,-0.02954996211643516,0.08726646259971647,0.0027083333333333317,0.08333333333333338,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.015625,11,-0.057141963449727814,0.08726646259971647,0.0027083333333333326,0.08333333333333341,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0234375,0,0.28585513557323666,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0234375,1,0.2518920139401447,0.08726646259971647,0.00270833333333333,0.08333333333333333,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0234375,2,0.21835374006233998,0.08726646259971647,0.0027083333333333304,0.08333333333333334,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0234375,3,0.18530628122880283,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0234375,4,0.15280941653612778,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0234375,5,0.12091631497497296,0.08726646259971647,0.002708333333333331,0.08333333333333336,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0234375,6,0.08967329146448913,0.08726646259971647,0.0027083333333333282,0.08333333333333327,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0234375,7,0.059119730797791314,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0234375,8,0.02928816333805521,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0234375,9,0.00020447197825496137,0.08726646259971647,0.0027083333333333282,0.08333333333333327,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0234375,10,-0.028111792642487365,0.08726646259971647,0.0027083333333333317,0.08333333333333338,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0234375,11,-0.055647012534993046,0.08726646259971647,0.0027083333333333326,0.08333333333333341,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.03125,0,0.28664182991789405,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.03125,1,0.2528486029270257,0.08726646259971647,0.00270833333333333,0.08333333333333333,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.03125,2,0.21947380789430862,0.08726646259971647,0.0027083333333333304,0.08333333333333334,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.03125,3,0.18658255048320888,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.03125,4,0.15423389486783962,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.03125,5,0.12248044650084695,0.08726646259971647,0.002708333333333331,0.08333333333333336,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.03125,6,0.09136810750550177,0.08726646259971647,0.0027083333333333282,0.08333333333333327,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.03125,7,0.060935995297070764,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.03125,8,0.03121650909592057,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.03125,9,0.002235524761237442,0.08726646259971647,0.0027083333333333282,0.08333333333333327,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.03125,10,-0.02598730413290375,0.08726646259971647,0.0027083333333333317,0.08333333333333338,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.03125,11,-0.0534381619720143,0.08726646259971647,0.0027083333333333326,0.08333333333333341,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0390625,0,0.28768857956838995,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0390625,1,0.25412170348970875,0.08726646259971647,0.00270833333333333,0.08333333333333333,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0390625,2,0.22096481536768708,0.08726646259971647,0.0027083333333333304,0.08333333333333334,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0390625,3,0.18828188142575716,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0390625,4,0.1561310176568307,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0390625,5,0.12456407897641264,0.08726646259971647,0.002708333333333331,0.08333333333333336,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0390625,6,0.09362641409969054,0.08726646259971647,0.0027083333333333282,0.08333333333333327,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0390625,7,0.06335677755705292,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0390625,8,0.033787384556219824,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0390625,9,0.0049440902903778155,0.08726646259971647,0.0027083333333333282,0.08333333333333327,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0390625,10,-0.023153327193007597,0.08726646259971647,0.0027083333333333317,0.08333333333333338,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0390625,11,-0.050490802424620826,0.08726646259971647,0.0027083333333333326,0.08333333333333341,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.046875,0,0.2890038292836138,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.046875,1,0.2557217398268802,0.08726646259971647,0.00270833333333333,0.08333333333333333,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.046875,2,0.22283918042732115,0.08726646259971647,0.0027083333333333304,0.08333333333333334,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.046875,3,0.1904186976843769,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.046875,4,0.15851722192077783,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.046875,5,0.12718566458565625,0.08726646259971647,0.002708333333333331,0.08333333333333336,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.046875,6,0.09646867300636651,0.08726646259971647,0.0027083333333333282,0.08333333333333327,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.046875,7,0.06640453485073587,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.046875,8,0.03702521924486686,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.046875,9,0.00835653754066171,0.08726646259971647,0.0027083333333333282,0.08333333333333327,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.046875,10,-0.01958159572155024,0.08726646259971647,0.0027083333333333317,0.08333333333333338,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.046875,11,-0.046774822152192495,0.08726646259971647,0.0027083333333333326,0.08333333333333341,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0546875,0,0.29059729561313663,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0546875,1,0.257660728406125,0.08726646259971647,0.00270833333333333,0.08333333333333333,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0546875,2,0.22511124839917848,0.08726646259971647,0.0027083333333333304,0.08333333333333334,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0546875,3,0.19300970097379172,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0546875,4,0.16141158930649355,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0546875,5,0.13036668206443283,0.08726646259971647,0.002708333333333331,0.08333333333333336,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0546875,6,0.09991876873478195,0.08726646259971647,0.0027083333333333282,0.08333333333333327,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0546875,7,0.0701055559989877,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0546875,8,0.04095869348585107,0.08726646259971647,0.002708333333333331,0.08333333333333336,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0546875,9,0.012503913478251956,0.08726646259971647,0.0027083333333333282,0.08333333333333327,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0546875,10,-0.015238733246749432,0.08726646259971647,0.0027083333333333317,0.08333333333333338,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0546875,11,-0.042254564369833575,0.08726646259971647,0.0027083333333333326,0.08333333333333341,1,0,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0625,0,0.2924798752648727,0.08726646259971647,0.0027083333333333295,0.08333333333333331,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
yang2025,aoa_25,0.0625,1,0.25995217092046613,0.08726646259971647,0.00270833333333333,0.08333333333333333,0,1,0,0.4166666666666668,0.5833333333333333,0.0,false
