t_star,experiment_CL_fast_pitch,experiment_CL_slow_pitch,source_figure,data_role
8.14000000,1.487291090,1.311806996,4.13b,digitized_experimental_curve
8.15000000,1.483009884,1.309935454,4.13b,digitized_experimental_curve
8.16000000,1.479368373,1.310575150,4.13b,digitized_experimental_curve
8.17000000,1.479368373,1.314856357,4.13b,digitized_experimental_curve
8.18000000,1.482519306,1.315986630,4.13b,digitized_experimental_curve
8.19000000,1.485419548,1.315986630,4.13b,digitized_experimental_curve
8.20000000,1.485419548,1.315986630,4.13b,digitized_experimental_curve
8.21000000,1.485419548,1.315986630,4.13b,digitized_experimental_curve
8.22000000,1.483297314,1.315986630,4.13b,digitized_experimental_curve
8.23000000,1.478663843,1.316338895,4.13b,digitized_experimental_curve
8.24000000,1.470101429,1.320620101,4.13b,digitized_experimental_curve
8.25000000,1.461539016,1.322037805,4.13b,digitized_experimental_curve
8.26000000,1.456257204,1.322037805,4.13b,digitized_experimental_curve
8.27000000,1.460538411,1.322037805,4.13b,digitized_experimental_curve
8.28000000,1.461214846,1.322037805,4.13b,digitized_experimental_curve
8.29000000,1.457545240,1.323872608,4.13b,digitized_experimental_curve
8.30000000,1.449112494,1.328088981,4.13b,digitized_experimental_curve
8.31000000,1.449112494,1.328088981,4.13b,digitized_experimental_curve
8.32000000,1.449112494,1.330665053,4.13b,digitized_experimental_curve
8.33000000,1.449112494,1.333334054,4.13b,digitized_experimental_curve
8.34000000,1.449112494,1.329052847,4.13b,digitized_experimental_curve
8.35000000,1.449112494,1.328088981,4.13b,digitized_experimental_curve
8.36000000,1.447565122,1.331183725,4.13b,digitized_experimental_curve
8.37000000,1.443283915,1.339746139,4.13b,digitized_experimental_curve
8.38000000,1.443061319,1.336132722,4.13b,digitized_experimental_curve
8.39000000,1.440772678,1.336428798,4.13b,digitized_experimental_curve
8.40000000,1.436491471,1.340191332,4.13b,digitized_experimental_curve
8.41000000,1.432210264,1.340191332,4.13b,digitized_experimental_curve
8.42000000,1.430958967,1.340191332,4.13b,digitized_experimental_curve
8.43000000,1.428439085,1.340191332,4.13b,digitized_experimental_curve
8.44000000,1.419876671,1.340191332,4.13b,digitized_experimental_curve
8.45000000,1.418856616,1.340191332,4.13b,digitized_experimental_curve
8.46000000,1.418856616,1.342192543,4.13b,digitized_experimental_curve
8.47000000,1.418394133,1.346473749,4.13b,digitized_experimental_curve
8.48000000,1.409831720,1.350754956,4.13b,digitized_experimental_curve
8.49000000,1.404011785,1.349551204,4.13b,digitized_experimental_curve
8.50000000,1.399730579,1.346242508,4.13b,digitized_experimental_curve
8.51000000,1.395449372,1.346242508,4.13b,digitized_experimental_curve
8.52000000,1.394651913,1.346242508,4.13b,digitized_experimental_curve
8.53000000,1.394651913,1.346242508,4.13b,digitized_experimental_curve
8.54000000,1.394651913,1.346242508,4.13b,digitized_experimental_curve
8.55000000,1.390426896,1.342017491,4.13b,digitized_experimental_curve
8.56000000,1.386145689,1.340191332,4.13b,digitized_experimental_curve
8.57000000,1.381864482,1.339506253,4.13b,digitized_experimental_curve
8.58000000,1.377583276,1.335225046,4.13b,digitized_experimental_curve
8.59000000,1.376498386,1.334140157,4.13b,digitized_experimental_curve
8.60000000,1.377924735,1.335566505,4.13b,digitized_experimental_curve
8.61000000,1.382205942,1.339847712,4.13b,digitized_experimental_curve
8.62000000,1.390424735,1.352004092,4.13b,digitized_experimental_curve
8.63000000,1.394651913,1.358344859,4.13b,digitized_experimental_curve
8.64000000,1.394651913,1.358742508,4.13b,digitized_experimental_curve
8.65000000,1.394651913,1.363023715,4.13b,digitized_experimental_curve
8.66000000,1.391015805,1.364396035,4.13b,digitized_experimental_curve
8.67000000,1.385664297,1.365534953,4.13b,digitized_experimental_curve
8.68000000,1.380312788,1.369816160,4.13b,digitized_experimental_curve
8.69000000,1.374961280,1.370447211,4.13b,digitized_experimental_curve
8.70000000,1.369609771,1.368567024,4.13b,digitized_experimental_curve
8.71000000,1.364258263,1.364396035,4.13b,digitized_experimental_curve
8.72000000,1.358906754,1.364396035,4.13b,digitized_experimental_curve
8.73000000,1.353555246,1.364396035,4.13b,digitized_experimental_curve
8.74000000,1.348203737,1.364396035,4.13b,digitized_experimental_curve
8.75000000,1.342852229,1.364396035,4.13b,digitized_experimental_curve
8.76000000,1.337500720,1.364396035,4.13b,digitized_experimental_curve
8.77000000,1.332547401,1.364396035,4.13b,digitized_experimental_curve
8.78000000,1.328266194,1.364396035,4.13b,digitized_experimental_curve
8.79000000,1.323984987,1.364396035,4.13b,digitized_experimental_curve
8.80000000,1.324371830,1.364396035,4.13b,digitized_experimental_curve
8.81000000,1.328088981,1.364396035,4.13b,digitized_experimental_curve
8.82000000,1.328088981,1.364396035,4.13b,digitized_experimental_curve
8.83000000,1.328088981,1.367471329,4.13b,digitized_experimental_curve
8.84000000,1.326783656,1.370447211,4.13b,digitized_experimental_curve
8.85000000,1.322502449,1.370447211,4.13b,digitized_experimental_curve
8.86000000,1.322037805,1.370447211,4.13b,digitized_experimental_curve
8.87000000,1.322037805,1.372493805,4.13b,digitized_experimental_curve
8.88000000,1.321761180,1.376221761,4.13b,digitized_experimental_curve
8.89000000,1.317479973,1.371940554,4.13b,digitized_experimental_curve
8.90000000,1.313198767,1.373235074,4.13b,digitized_experimental_curve
8.91000000,1.309935454,1.375480492,4.13b,digitized_experimental_curve
8.92000000,1.309935454,1.371199285,4.13b,digitized_experimental_curve
8.93000000,1.306406322,1.373976343,4.13b,digitized_experimental_curve
8.94000000,1.302125115,1.376498386,4.13b,digitized_experimental_curve
8.95000000,1.297843908,1.376498386,4.13b,digitized_experimental_curve
8.96000000,1.297833103,1.376498386,4.13b,digitized_experimental_curve
8.97000000,1.295332671,1.376498386,4.13b,digitized_experimental_curve
8.98000000,1.292512391,1.377228850,4.13b,digitized_experimental_curve
8.99000000,1.296793597,1.381510056,4.13b,digitized_experimental_curve
9.00000000,1.294591402,1.382549562,4.13b,digitized_experimental_curve
9.01000000,1.288838462,1.381077830,4.13b,digitized_experimental_curve
9.02000000,1.280276049,1.376796623,4.13b,digitized_experimental_curve
9.03000000,1.287645516,1.376498386,4.13b,digitized_experimental_curve
9.04000000,1.287355924,1.378711388,4.13b,digitized_experimental_curve
9.05000000,1.279679576,1.382106530,4.13b,digitized_experimental_curve
9.06000000,1.279679576,1.377825323,4.13b,digitized_experimental_curve
9.07000000,1.279679576,1.382406927,4.13b,digitized_experimental_curve
9.08000000,1.279679576,1.388600738,4.13b,digitized_experimental_curve
9.09000000,1.279679576,1.388600738,4.13b,digitized_experimental_curve
9.10000000,1.275984036,1.384905198,4.13b,digitized_experimental_curve
9.11000000,1.275553971,1.384475133,4.13b,digitized_experimental_curve
9.12000000,1.279523974,1.388756339,4.13b,digitized_experimental_curve
9.13000000,1.275242767,1.393037546,4.13b,digitized_experimental_curve
9.14000000,1.273628400,1.391985074,4.13b,digitized_experimental_curve
9.15000000,1.273628400,1.389497608,4.13b,digitized_experimental_curve
9.16000000,1.273628400,1.393778815,4.13b,digitized_experimental_curve
9.17000000,1.270220292,1.394651913,4.13b,digitized_experimental_curve
9.18000000,1.267577225,1.394651913,4.13b,digitized_experimental_curve
9.19000000,1.267577225,1.394651913,4.13b,digitized_experimental_curve
9.20000000,1.263427847,1.390502536,4.13b,digitized_experimental_curve
9.21000000,1.261526049,1.393359555,4.13b,digitized_experimental_curve
9.22000000,1.260916609,1.400093649,4.13b,digitized_experimental_curve
9.23000000,1.256635402,1.395812442,4.13b,digitized_experimental_curve
9.24000000,1.258595551,1.394651913,4.13b,digitized_experimental_curve
9.25000000,1.253421796,1.396002622,4.13b,digitized_experimental_curve
9.26000000,1.227734555,1.400283829,4.13b,digitized_experimental_curve
9.27000000,1.217495101,1.400703089,4.13b,digitized_experimental_curve
9.28000000,1.217300599,1.402795067,4.13b,digitized_experimental_curve
9.29000000,1.225218995,1.406432256,4.13b,digitized_experimental_curve
9.30000000,1.225218995,1.402151049,4.13b,digitized_experimental_curve
9.31000000,1.225218995,1.400703089,4.13b,digitized_experimental_curve
9.32000000,1.226282273,1.401766367,4.13b,digitized_experimental_curve
9.33000000,1.230563480,1.406047574,4.13b,digitized_experimental_curve
9.34000000,1.231270171,1.406754265,4.13b,digitized_experimental_curve
9.35000000,1.229465624,1.408558812,4.13b,digitized_experimental_curve
9.36000000,1.225253573,1.412770862,4.13b,digitized_experimental_curve
9.37000000,1.229534780,1.408489655,4.13b,digitized_experimental_curve
9.38000000,1.228724355,1.404208449,4.13b,digitized_experimental_curve
9.39000000,1.225218995,1.402254783,4.13b,digitized_experimental_curve
9.40000000,1.225218995,1.410817197,4.13b,digitized_experimental_curve
9.41000000,1.225218995,1.406231270,4.13b,digitized_experimental_curve
9.42000000,1.225218995,1.402220205,4.13b,digitized_experimental_curve
9.43000000,1.225218995,1.406501412,4.13b,digitized_experimental_curve
9.44000000,1.221190641,1.410782619,4.13b,digitized_experimental_curve
9.45000000,1.221426204,1.410547055,4.13b,digitized_experimental_curve
9.46000000,1.224730579,1.407242681,4.13b,digitized_experimental_curve
9.47000000,1.220449372,1.411523888,4.13b,digitized_experimental_curve
9.48000000,1.228166782,1.412805440,4.13b,digitized_experimental_curve
9.49000000,1.237321346,1.414035126,4.13b,digitized_experimental_curve
9.50000000,1.237321346,1.418316332,4.13b,digitized_experimental_curve
9.51000000,1.237321346,1.418856616,4.13b,digitized_experimental_curve
9.52000000,1.237321346,1.416885662,4.13b,digitized_experimental_curve
9.53000000,1.236718390,1.413006426,4.13b,digitized_experimental_curve
9.54000000,1.223874769,1.417287633,4.13b,digitized_experimental_curve
9.55000000,1.221880043,1.418856616,4.13b,digitized_experimental_curve
9.56000000,1.224276740,1.419798870,4.13b,digitized_experimental_curve
9.57000000,1.219995534,1.424080077,4.13b,digitized_experimental_curve
9.58000000,1.226074804,1.421454299,4.13b,digitized_experimental_curve
9.59000000,1.229586647,1.417173092,4.13b,digitized_experimental_curve
9.60000000,1.225305440,1.412891886,4.13b,digitized_experimental_curve
9.61000000,1.225218995,1.417000202,4.13b,digitized_experimental_curve
9.62000000,1.225218995,1.421281408,4.13b,digitized_experimental_curve
9.63000000,1.225218995,1.424252968,4.13b,digitized_experimental_curve
9.64000000,1.225218995,1.419971761,4.13b,digitized_experimental_curve
9.65000000,1.228385056,1.422022678,4.13b,digitized_experimental_curve
9.66000000,1.228477985,1.424907792,4.13b,digitized_experimental_curve
9.67000000,1.219915572,1.424907792,4.13b,digitized_experimental_curve
9.68000000,1.223075150,1.432722453,4.13b,digitized_experimental_curve
9.69000000,1.223081633,1.434872781,4.13b,digitized_experimental_curve
9.70000000,1.219535212,1.430958967,4.13b,digitized_experimental_curve
9.71000000,1.223816419,1.430958967,4.13b,digitized_experimental_curve
9.72000000,1.225218995,1.430958967,4.13b,digitized_experimental_curve
9.73000000,1.225218995,1.430958967,4.13b,digitized_experimental_curve
9.74000000,1.225218995,1.430958967,4.13b,digitized_experimental_curve
9.75000000,1.225218995,1.434578867,4.13b,digitized_experimental_curve
9.76000000,1.225218995,1.437010143,4.13b,digitized_experimental_curve
9.77000000,1.225139033,1.437090105,4.13b,digitized_experimental_curve
9.78000000,1.220857826,1.441371312,4.13b,digitized_experimental_curve
9.79000000,1.219167819,1.443061319,4.13b,digitized_experimental_curve
9.80000000,1.219167819,1.443882550,4.13b,digitized_experimental_curve
9.81000000,1.219167819,1.448163756,4.13b,digitized_experimental_curve
9.82000000,1.219167819,1.445780025,4.13b,digitized_experimental_curve
9.83000000,1.217605319,1.444623819,4.13b,digitized_experimental_curve
9.84000000,1.213324112,1.448905025,4.13b,digitized_experimental_curve
9.85000000,1.213116644,1.449112494,4.13b,digitized_experimental_curve
9.86000000,1.210812875,1.449112494,4.13b,digitized_experimental_curve
9.87000000,1.207065468,1.449112494,4.13b,digitized_experimental_curve
9.88000000,1.207065468,1.449112494,4.13b,digitized_experimental_curve
9.89000000,1.207065468,1.455202570,4.13b,digitized_experimental_curve
9.90000000,1.205790399,1.459939776,4.13b,digitized_experimental_curve
9.91000000,1.201509192,1.455658570,4.13b,digitized_experimental_curve
9.92000000,1.212373213,1.458949977,4.13b,digitized_experimental_curve
9.93000000,1.219167819,1.461214846,4.13b,digitized_experimental_curve
9.94000000,1.219167819,1.461214846,4.13b,digitized_experimental_curve
9.95000000,1.219167819,1.461214846,4.13b,digitized_experimental_curve
9.96000000,1.219167819,1.466730060,4.13b,digitized_experimental_curve
9.97000000,1.216204904,1.472329559,4.13b,digitized_experimental_curve
9.98000000,1.203361284,1.468048352,4.13b,digitized_experimental_curve
9.99000000,1.204513169,1.467266021,4.13b,digitized_experimental_curve
10.00000000,1.205336561,1.467266021,4.13b,digitized_experimental_curve
10.01000000,1.201055354,1.467266021,4.13b,digitized_experimental_curve
10.02000000,1.201014292,1.471506166,4.13b,digitized_experimental_curve
10.03000000,1.203484469,1.473317197,4.13b,digitized_experimental_curve
10.04000000,1.206365260,1.474017404,4.13b,digitized_experimental_curve
10.05000000,1.202084054,1.478298611,4.13b,digitized_experimental_curve
10.06000000,1.204225738,1.482579818,4.13b,digitized_experimental_curve
10.07000000,1.205623991,1.483978072,4.13b,digitized_experimental_curve
10.08000000,1.201342785,1.479696865,4.13b,digitized_experimental_curve
10.09000000,1.208919721,1.483321087,4.13b,digitized_experimental_curve
10.10000000,1.213116644,1.485419548,4.13b,digitized_experimental_curve
10.11000000,1.213529420,1.485832325,4.13b,digitized_experimental_curve
10.12000000,1.217810627,1.490113532,4.13b,digitized_experimental_curve
10.13000000,1.216243805,1.491470724,4.13b,digitized_experimental_curve
10.14000000,1.213116644,1.491470724,4.13b,digitized_experimental_curve
10.15000000,1.213116644,1.491470724,4.13b,digitized_experimental_curve
10.16000000,1.216781927,1.491470724,4.13b,digitized_experimental_curve
10.17000000,1.221063134,1.491470724,4.13b,digitized_experimental_curve
10.18000000,1.225093649,1.491345378,4.13b,digitized_experimental_curve
10.19000000,1.220812442,1.487064171,4.13b,digitized_experimental_curve
10.20000000,1.221804403,1.490692716,4.13b,digitized_experimental_curve
10.21000000,1.226085610,1.497521899,4.13b,digitized_experimental_curve
10.22000000,1.230366817,1.497521899,4.13b,digitized_experimental_curve
10.23000000,1.227892318,1.500899752,4.13b,digitized_experimental_curve
10.24000000,1.225218995,1.503573075,4.13b,digitized_experimental_curve
10.25000000,1.225218995,1.503573075,4.13b,digitized_experimental_curve
10.26000000,1.225218995,1.503573075,4.13b,digitized_experimental_curve
10.27000000,1.225218995,1.503573075,4.13b,digitized_experimental_curve
10.28000000,1.225218995,1.504152259,4.13b,digitized_experimental_curve
10.29000000,1.225218995,1.508433466,4.13b,digitized_experimental_curve
10.30000000,1.222128573,1.509624251,4.13b,digitized_experimental_curve
10.31000000,1.217847366,1.509624251,4.13b,digitized_experimental_curve
10.32000000,1.213566160,1.509624251,4.13b,digitized_experimental_curve
10.33000000,1.213116644,1.509624251,4.13b,digitized_experimental_curve
10.34000000,1.215178366,1.509624251,4.13b,digitized_experimental_curve
10.35000000,1.218000807,1.509624251,4.13b,digitized_experimental_curve
10.36000000,1.200875980,1.509624251,4.13b,digitized_experimental_curve
10.37000000,1.192160126,1.515230233,4.13b,digitized_experimental_curve
10.38000000,1.190977985,1.520693580,4.13b,digitized_experimental_curve
10.39000000,1.199540399,1.516412373,4.13b,digitized_experimental_curve
10.40000000,1.193925772,1.515675426,4.13b,digitized_experimental_curve
10.41000000,1.194234814,1.517449718,4.13b,digitized_experimental_curve
10.42000000,1.207061146,1.521726602,4.13b,digitized_experimental_curve
10.43000000,1.202779939,1.521726602,4.13b,digitized_experimental_curve
10.44000000,1.203529852,1.519211042,4.13b,digitized_experimental_curve
10.45000000,1.206319877,1.516421018,4.13b,digitized_experimental_curve
10.46000000,1.202038670,1.520702225,4.13b,digitized_experimental_curve
10.47000000,1.197757463,1.521726602,4.13b,digitized_experimental_curve
10.48000000,1.196449977,1.521726602,4.13b,digitized_experimental_curve
10.49000000,1.200731184,1.521726602,4.13b,digitized_experimental_curve
10.50000000,1.205012391,1.521726602,4.13b,digitized_experimental_curve
10.51000000,1.204837339,1.523954731,4.13b,digitized_experimental_curve
10.52000000,1.199639811,1.527319617,4.13b,digitized_experimental_curve
10.53000000,1.186796191,1.523038411,4.13b,digitized_experimental_curve
10.54000000,1.179891367,1.521726602,4.13b,digitized_experimental_curve
10.55000000,1.176809590,1.521726602,4.13b,digitized_experimental_curve
10.56000000,1.176809590,1.521726602,4.13b,digitized_experimental_curve
10.57000000,1.176809590,1.518015935,4.13b,digitized_experimental_curve
10.58000000,1.178750288,1.517616125,4.13b,digitized_experimental_curve
10.59000000,1.182690036,1.521726602,4.13b,digitized_experimental_curve
10.60000000,1.178408829,1.521726602,4.13b,digitized_experimental_curve
10.61000000,1.174127622,1.521726602,4.13b,digitized_experimental_curve
10.62000000,1.170758414,1.520814604,4.13b,digitized_experimental_curve
10.63000000,1.170758414,1.516533397,4.13b,digitized_experimental_curve
10.64000000,1.170758414,1.515675426,4.13b,digitized_experimental_curve
10.65000000,1.169105146,1.515675426,4.13b,digitized_experimental_curve
10.66000000,1.164823940,1.515675426,4.13b,digitized_experimental_curve
10.67000000,1.168871744,1.515675426,4.13b,digitized_experimental_curve
10.68000000,1.165969341,1.513280890,4.13b,digitized_experimental_curve
10.69000000,1.158656063,1.510248819,4.13b,digitized_experimental_curve
10.70000000,1.158656063,1.514530025,4.13b,digitized_experimental_curve
10.71000000,1.158656063,1.512539621,4.13b,digitized_experimental_curve
10.72000000,1.157290226,1.506892577,4.13b,digitized_experimental_curve
10.73000000,1.153009019,1.498330164,4.13b,digitized_experimental_curve
10.74000000,1.152604887,1.505276049,4.13b,digitized_experimental_curve
10.75000000,1.150497781,1.507517145,4.13b,digitized_experimental_curve
10.76000000,1.146890848,1.503235938,4.13b,digitized_experimental_curve
10.77000000,1.151172055,1.498954731,4.13b,digitized_experimental_curve
10.78000000,1.149756512,1.500370274,4.13b,digitized_experimental_curve
10.79000000,1.146553711,1.502494669,4.13b,digitized_experimental_curve
10.80000000,1.146553711,1.498213462,4.13b,digitized_experimental_curve
10.81000000,1.146553711,1.490342612,4.13b,digitized_experimental_curve
10.82000000,1.146553711,1.489058898,4.13b,digitized_experimental_curve
10.83000000,1.146553711,1.497472193,4.13b,digitized_experimental_curve
10.84000000,1.146553711,1.493190987,4.13b,digitized_experimental_curve
10.85000000,1.141431823,1.491470724,4.13b,digitized_experimental_curve
10.86000000,1.134451360,1.490679749,4.13b,digitized_experimental_curve
10.87000000,1.134451360,1.486398542,4.13b,digitized_experimental_curve
10.88000000,1.134451360,1.482117335,4.13b,digitized_experimental_curve
10.89000000,1.135983604,1.480900617,4.13b,digitized_experimental_curve
10.90000000,1.140264811,1.485181823,4.13b,digitized_experimental_curve
10.91000000,1.136459054,1.477332584,4.13b,digitized_experimental_curve
10.92000000,1.134451360,1.473317197,4.13b,digitized_experimental_curve
10.93000000,1.134451360,1.472813653,4.13b,digitized_experimental_curve
10.94000000,1.134451360,1.468532446,4.13b,digitized_experimental_curve
10.95000000,1.131436578,1.467266021,4.13b,digitized_experimental_curve
10.96000000,1.127155371,1.467266021,4.13b,digitized_experimental_curve
10.97000000,1.122874164,1.467266021,4.13b,digitized_experimental_curve
10.98000000,1.129861111,1.463509970,4.13b,digitized_experimental_curve
10.99000000,1.132465278,1.461214846,4.13b,digitized_experimental_curve
11.00000000,1.128184071,1.461214846,4.13b,digitized_experimental_curve
11.01000000,1.123902864,1.461214846,4.13b,digitized_experimental_curve
11.02000000,1.127803711,1.458487494,4.13b,digitized_experimental_curve
11.03000000,1.132536595,1.455163670,4.13b,digitized_experimental_curve
11.04000000,1.123974182,1.455163670,4.13b,digitized_experimental_curve
11.05000000,1.122349009,1.451695050,4.13b,digitized_experimental_curve
11.06000000,1.122349009,1.447413843,4.13b,digitized_experimental_curve
11.07000000,1.122349009,1.443132636,4.13b,digitized_experimental_curve
11.08000000,1.118139119,1.443061319,4.13b,digitized_experimental_curve
11.09000000,1.118737754,1.440621398,4.13b,digitized_experimental_curve
11.10000000,1.121679057,1.435670240,4.13b,digitized_experimental_curve
11.11000000,1.117397850,1.427107826,4.13b,digitized_experimental_curve
11.12000000,1.113116644,1.431270171,4.13b,digitized_experimental_curve
11.13000000,1.111657878,1.434187702,4.13b,digitized_experimental_curve
11.14000000,1.115939085,1.425625288,4.13b,digitized_experimental_curve
11.15000000,1.116297833,1.424907792,4.13b,digitized_experimental_curve
11.16000000,1.114145343,1.424907792,4.13b,digitized_experimental_curve
11.17000000,1.110629178,1.424525271,4.13b,digitized_experimental_curve
11.18000000,1.114910385,1.420244064,4.13b,digitized_experimental_curve
11.19000000,1.113404074,1.415962857,4.13b,digitized_experimental_curve
11.20000000,1.110246657,1.411681651,4.13b,digitized_experimental_curve
11.21000000,1.110246657,1.407400444,4.13b,digitized_experimental_curve
11.22000000,1.110246657,1.406754265,4.13b,digitized_experimental_curve
11.23000000,1.108381599,1.404889206,4.13b,digitized_experimental_curve
11.24000000,1.104290572,1.400703089,4.13b,digitized_experimental_curve
11.25000000,1.108571778,1.400703089,4.13b,digitized_experimental_curve
11.26000000,1.110246657,1.400703089,4.13b,digitized_experimental_curve
11.27000000,1.108573940,1.399030371,4.13b,digitized_experimental_curve
11.28000000,1.100011526,1.390467958,4.13b,digitized_experimental_curve
11.29000000,1.101491903,1.388600738,4.13b,digitized_experimental_curve
11.30000000,1.102617854,1.388600738,4.13b,digitized_experimental_curve
11.31000000,1.098336647,1.388600738,4.13b,digitized_experimental_curve
11.32000000,1.102233172,1.384511872,4.13b,digitized_experimental_curve
11.33000000,1.104195482,1.382549562,4.13b,digitized_experimental_curve
11.34000000,1.103097626,1.382000634,4.13b,digitized_experimental_curve
11.35000000,1.094535212,1.377719427,4.13b,digitized_experimental_curve
11.36000000,1.095153296,1.373438220,4.13b,digitized_experimental_curve
11.37000000,1.095563912,1.369157014,4.13b,digitized_experimental_curve
11.38000000,1.087001498,1.364875807,4.13b,digitized_experimental_curve
11.39000000,1.093644825,1.364396035,4.13b,digitized_experimental_curve
11.40000000,1.098144306,1.364396035,4.13b,digitized_experimental_curve
11.41000000,1.097882809,1.363873041,4.13b,digitized_experimental_curve
11.42000000,1.093601602,1.355310627,4.13b,digitized_experimental_curve
11.43000000,1.092093130,1.352293684,4.13b,digitized_experimental_curve
11.44000000,1.091090364,1.352293684,4.13b,digitized_experimental_curve
11.45000000,1.086809157,1.352293684,4.13b,digitized_experimental_curve
11.46000000,1.086041955,1.352293684,4.13b,digitized_experimental_curve
11.47000000,1.084297920,1.348805613,4.13b,digitized_experimental_curve
11.48000000,1.080016713,1.340243200,4.13b,digitized_experimental_curve
11.49000000,1.084246052,1.344446606,4.13b,digitized_experimental_curve
11.50000000,1.086041955,1.346242508,4.13b,digitized_experimental_curve
11.51000000,1.085326619,1.345527173,4.13b,digitized_experimental_curve
11.52000000,1.081045413,1.341245966,4.13b,digitized_experimental_curve
11.53000000,1.076764206,1.336964759,4.13b,digitized_experimental_curve
11.54000000,1.075396208,1.332683552,4.13b,digitized_experimental_curve
11.55000000,1.079677415,1.328402346,4.13b,digitized_experimental_curve
11.56000000,1.079990779,1.332056823,4.13b,digitized_experimental_curve
11.57000000,1.077792906,1.331942283,4.13b,digitized_experimental_curve
11.58000000,1.074367508,1.328088981,4.13b,digitized_experimental_curve
11.59000000,1.078648715,1.328088981,4.13b,digitized_experimental_curve
11.60000000,1.077051637,1.328088981,4.13b,digitized_experimental_curve
11.61000000,1.073939604,1.326919808,4.13b,digitized_experimental_curve
11.62000000,1.073939604,1.322638601,4.13b,digitized_experimental_curve
11.63000000,1.073939604,1.318357394,4.13b,digitized_experimental_curve
11.64000000,1.073939604,1.315986630,4.13b,digitized_experimental_curve
11.65000000,1.073939604,1.315846156,4.13b,digitized_experimental_curve
11.66000000,1.073939604,1.311564949,4.13b,digitized_experimental_curve
11.67000000,1.071287892,1.307283743,4.13b,digitized_experimental_curve
11.68000000,1.068770171,1.305647764,4.13b,digitized_experimental_curve
11.69000000,1.073051377,1.314210178,4.13b,digitized_experimental_curve
11.70000000,1.070546623,1.309200669,4.13b,digitized_experimental_curve
11.71000000,1.067888428,1.302261267,4.13b,digitized_experimental_curve
11.72000000,1.067888428,1.297980060,4.13b,digitized_experimental_curve
11.73000000,1.067888428,1.297833103,4.13b,digitized_experimental_curve
11.74000000,1.067888428,1.295468822,4.13b,digitized_experimental_curve
11.75000000,1.067888428,1.291781927,4.13b,digitized_experimental_curve
11.76000000,1.067888428,1.291781927,4.13b,digitized_experimental_curve
11.77000000,1.067888428,1.291781927,4.13b,digitized_experimental_curve
11.78000000,1.067888428,1.290446346,4.13b,digitized_experimental_curve
11.79000000,1.067888428,1.286165139,4.13b,digitized_experimental_curve
11.80000000,1.067888428,1.289577570,4.13b,digitized_experimental_curve
11.81000000,1.067888428,1.289705077,4.13b,digitized_experimental_curve
11.82000000,1.067888428,1.285730751,4.13b,digitized_experimental_curve
11.83000000,1.067888428,1.285730751,4.13b,digitized_experimental_curve
11.84000000,1.067888428,1.285730751,4.13b,digitized_experimental_curve
11.85000000,1.067888428,1.284682601,4.13b,digitized_experimental_curve
11.86000000,1.067888428,1.280401395,4.13b,digitized_experimental_curve
11.87000000,1.075007204,1.276120188,4.13b,digitized_experimental_curve
11.88000000,1.072833103,1.275417819,4.13b,digitized_experimental_curve
11.89000000,1.055766626,1.279679576,4.13b,digitized_experimental_curve
11.90000000,1.051485420,1.279679576,4.13b,digitized_experimental_curve
11.91000000,1.049734901,1.277148888,4.13b,digitized_experimental_curve
11.92000000,1.050495620,1.273628400,4.13b,digitized_experimental_curve
11.93000000,1.054776827,1.273628400,4.13b,digitized_experimental_curve
11.94000000,1.055112438,1.273628400,4.13b,digitized_experimental_curve
11.95000000,1.054231013,1.272126412,4.13b,digitized_experimental_curve
11.96000000,1.053349588,1.267845205,4.13b,digitized_experimental_curve
11.97000000,1.052468164,1.271590451,4.13b,digitized_experimental_curve
11.98000000,1.051586739,1.271385143,4.13b,digitized_experimental_curve
11.99000000,1.050705314,1.267103936,4.13b,digitized_experimental_curve
12.00000000,1.049823889,1.262822729,4.13b,digitized_experimental_curve
12.01000000,1.048942464,1.261526049,4.13b,digitized_experimental_curve
12.02000000,1.048061039,1.262740606,4.13b,digitized_experimental_curve
12.03000000,1.047179614,1.267021813,4.13b,digitized_experimental_curve
12.04000000,1.046298189,1.263851429,4.13b,digitized_experimental_curve
12.05000000,1.045416764,1.259570222,4.13b,digitized_experimental_curve
12.06000000,1.044535339,1.255660731,4.13b,digitized_experimental_curve
12.07000000,1.043653914,1.259941938,4.13b,digitized_experimental_curve
12.08000000,1.042772489,1.258828953,4.13b,digitized_experimental_curve
12.09000000,1.041891064,1.255474873,4.13b,digitized_experimental_curve
12.10000000,1.041009640,1.255474873,4.13b,digitized_experimental_curve
12.11000000,1.040128215,1.255474873,4.13b,digitized_experimental_curve
12.12000000,1.039246790,1.255474873,4.13b,digitized_experimental_curve
12.13000000,1.038365365,1.255474873,4.13b,digitized_experimental_curve
12.14000000,1.037483940,1.251295240,4.13b,digitized_experimental_curve
12.15000000,1.036602515,1.251833362,4.13b,digitized_experimental_curve
12.16000000,1.035721090,1.254835178,4.13b,digitized_experimental_curve
12.17000000,1.034839665,1.250553971,4.13b,digitized_experimental_curve
12.18000000,1.033958240,1.246272764,4.13b,digitized_experimental_curve
12.19000000,1.033076815,1.246134451,4.13b,digitized_experimental_curve
12.20000000,1.032195390,1.254696865,4.13b,digitized_experimental_curve
12.21000000,1.031313965,1.247690468,4.13b,digitized_experimental_curve
12.22000000,1.030432540,1.243372522,4.13b,digitized_experimental_curve
12.23000000,1.029551115,1.243724787,4.13b,digitized_experimental_curve
