case_id,t_star,experiment_CL,data_role
fast_pitch,12.89,1.042190382,digitized_experimental_whole_wing_lift_curve
fast_pitch,12.9,1.043683725,digitized_experimental_whole_wing_lift_curve
fast_pitch,12.91,1.044701619,digitized_experimental_whole_wing_lift_curve
fast_pitch,12.92,1.048982826,digitized_experimental_whole_wing_lift_curve
fast_pitch,12.93,1.046205769,digitized_experimental_whole_wing_lift_curve
fast_pitch,12.94,1.034887909,digitized_experimental_whole_wing_lift_curve
fast_pitch,12.95,1.013481875,digitized_experimental_whole_wing_lift_curve
fast_pitch,12.96,1.013427847,digitized_experimental_whole_wing_lift_curve
fast_pitch,12.97,1.015928279,digitized_experimental_whole_wing_lift_curve
fast_pitch,12.98,1.019479023,digitized_experimental_whole_wing_lift_curve
fast_pitch,12.99,1.019479023,digitized_experimental_whole_wing_lift_curve
fast_pitch,13.0,1.003270516,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.0,0.155025357,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.01,0.172150184,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.02,0.189275012,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.03,0.206399839,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.04,0.216073075,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.05,0.224635489,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.06,0.23338376,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.07,0.24622738,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.08,0.259071,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.09,0.270987494,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.1,0.279549908,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.11,0.288112321,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.12,0.29834313,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.13,0.311186751,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.14,0.315671104,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.15,0.32477164,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.16,0.33761526,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.17,0.350458881,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.18,0.357000634,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.19,0.362662805,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.2,0.371225219,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.21,0.37589543,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.22,0.38229887,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.23,0.390861284,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.24,0.399423698,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.25,0.405122608,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.26,0.410497349,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.27,0.419059763,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.28,0.424017404,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.29,0.428298611,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.3,0.432514984,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.31,0.432514984,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.32,0.435091056,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.33,0.440178366,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.34,0.448740779,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.35,0.450668511,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.36,0.452215883,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.37,0.45649709,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.38,0.456719686,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.39,0.456719686,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.4,0.457757031,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.41,0.466319444,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.42,0.468822038,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.43,0.470081979,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.44,0.474363186,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.45,0.474873213,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.46,0.480876844,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.47,0.492795499,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.48,0.488514292,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.49,0.489718044,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.5,0.493999251,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.51,0.498280458,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.52,0.502561664,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.53,0.505129092,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.54,0.505129092,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.55,0.505129092,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.56,0.510039189,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.57,0.517916523,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.58,0.522197729,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.59,0.523282619,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.6,0.524708967,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.61,0.528990174,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.62,0.537208967,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.63,0.543603763,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.64,0.54788497,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.65,0.552166177,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.66,0.556447384,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.67,0.558450755,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.68,0.554169548,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.69,0.564488964,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.7,0.571692024,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.71,0.57191246,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.72,0.580474873,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.73,0.583794375,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.74,0.585497349,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.75,0.594059763,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.76,0.599259451,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.77,0.601947902,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.78,0.601947902,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.79,0.61015589,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.8,0.614050254,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.81,0.615178366,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.82,0.623740779,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.83,0.629227899,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.84,0.633509106,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.85,0.637790312,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.86,0.642071519,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.87,0.646352726,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.88,0.650633933,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.89,0.654915139,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.9,0.659196346,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.91,0.663477553,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.92,0.66775876,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.93,0.672039967,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.94,0.676321173,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.95,0.68060238,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.96,0.684883587,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.97,0.686664361,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.98,0.688125288,digitized_experimental_whole_wing_lift_curve
slow_pitch,0.99,0.696687702,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.0,0.705250115,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.01,0.710869064,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.02,0.710869064,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.03,0.714852034,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.04,0.719133241,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.05,0.723414448,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.06,0.727695655,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.07,0.731976861,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.08,0.736258068,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.09,0.740539275,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.1,0.744820482,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.11,0.749101689,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.12,0.753382895,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.13,0.757664102,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.14,0.761945309,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.15,0.767123386,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.16,0.7756858,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.17,0.780840105,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.18,0.783483172,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.19,0.783483172,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.2,0.78763255,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.21,0.794293165,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.22,0.801636699,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.23,0.801636699,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.24,0.804757377,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.25,0.809038583,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.26,0.81331979,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.27,0.821462944,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.28,0.827933379,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.29,0.832214586,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.3,0.836495793,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.31,0.840777,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.32,0.845058207,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.33,0.849339413,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.34,0.85362062,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.35,0.85609728,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.36,0.856166436,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.37,0.86472885,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.38,0.870745447,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.39,0.875026654,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.4,0.879307861,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.41,0.883589068,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.42,0.889387391,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.43,0.897949804,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.44,0.894427155,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.45,0.896921104,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.46,0.905483518,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.47,0.914045931,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.48,0.919608691,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.49,0.923889897,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.5,0.928171104,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.51,0.936193234,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.52,0.942784693,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.53,0.9470659,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.54,0.951347107,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.55,0.955628314,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.56,0.959909521,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.57,0.964190727,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.58,0.968471934,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.59,0.974436664,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.6,0.982999078,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.61,0.98736673,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.62,0.989223144,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.63,0.989877968,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.64,0.994159175,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.65,0.998440382,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.66,1.002721588,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.67,1.007002795,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.68,1.011284002,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.69,1.01770257,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.7,1.026264984,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.71,1.034827397,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.72,1.03763255,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.73,1.03763255,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.74,1.03763255,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.75,1.044872349,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.76,1.049734901,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.77,1.049814863,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.78,1.05409607,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.79,1.058377276,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.8,1.063479714,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.81,1.072042128,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.82,1.077272072,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.83,1.079990779,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.84,1.079990779,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.85,1.088138255,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.86,1.094396899,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.87,1.098678106,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.88,1.102959313,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.89,1.104195482,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.9,1.108020689,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.91,1.12086431,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.92,1.122349009,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.93,1.122349009,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.94,1.122841747,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.95,1.131404161,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.96,1.139966574,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.97,1.146553711,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.98,1.146553711,digitized_experimental_whole_wing_lift_curve
slow_pitch,1.99,1.150052588,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.0,1.156062702,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.01,1.164625115,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.02,1.164707238,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.03,1.169647591,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.04,1.178210005,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.05,1.186772418,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.06,1.192123386,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.07,1.194963117,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.08,1.194963117,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.09,1.202868545,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.1,1.209248213,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.11,1.213116644,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.12,1.213116644,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.13,1.221888687,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.14,1.228962079,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.15,1.220399666,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.16,1.23016367,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.17,1.239216661,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.18,1.243497868,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.19,1.247779074,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.2,1.249423698,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.21,1.250290312,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.22,1.254571519,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.23,1.262230579,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.24,1.269185108,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.25,1.273466315,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.26,1.277747522,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.27,1.282028729,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.28,1.286309935,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.29,1.290591142,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.3,1.297962771,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.31,1.305204731,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.32,1.309485938,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.33,1.317598836,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.34,1.322037805,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.35,1.322621312,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.36,1.331183725,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.37,1.336943148,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.38,1.341224355,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.39,1.345505561,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.4,1.353331028,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.41,1.360119151,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.42,1.364400357,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.43,1.368681564,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.44,1.372962771,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.45,1.377989569,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.46,1.386551982,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.47,1.391857567,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.48,1.396138774,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.49,1.40041998,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.5,1.404701187,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.51,1.411210523,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.52,1.418856616,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.53,1.418856616,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.54,1.421826014,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.55,1.426107221,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.56,1.430388428,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.57,1.434669635,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.58,1.437010143,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.59,1.437180873,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.6,1.441462079,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.61,1.448425254,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.62,1.456075669,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.63,1.460356875,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.64,1.464638082,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.65,1.468919289,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.66,1.473200496,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.67,1.477481702,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.68,1.484157446,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.69,1.491470724,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.7,1.491470724,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.71,1.500878141,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.72,1.510990088,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.73,1.515271294,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.74,1.523429576,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.75,1.527777778,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.76,1.528114915,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.77,1.532396121,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.78,1.539525703,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.79,1.548088117,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.8,1.55665053,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.81,1.558033656,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.82,1.561673006,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.83,1.570185713,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.84,1.57446692,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.85,1.576187183,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.86,1.577769133,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.87,1.586331547,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.88,1.588289534,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.89,1.589821778,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.9,1.594102985,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.91,1.598384192,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.92,1.604938912,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.93,1.612997781,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.94,1.617278988,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.95,1.621560195,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.96,1.625841402,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.97,1.630122608,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.98,1.630647764,digitized_experimental_whole_wing_lift_curve
slow_pitch,2.99,1.632633846,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.0,1.63669894,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.01,1.63669894,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.02,1.633971588,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.03,1.632881656,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.04,1.642871139,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.05,1.652860621,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.06,1.662850104,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.07,1.672839586,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.08,1.673005994,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.09,1.680325755,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.1,1.691159521,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.11,1.691159521,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.12,1.697521899,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.13,1.701850651,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.14,1.697569444,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.15,1.705055613,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.16,1.713618027,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.17,1.72179792,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.18,1.726079126,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.19,1.733254092,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.2,1.739568926,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.21,1.739568926,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.22,1.746838981,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.23,1.753536336,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.24,1.757817543,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.25,1.762098749,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.26,1.766379956,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.27,1.770661163,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.28,1.77494237,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.29,1.78591877,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.3,1.792451879,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.31,1.788170672,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.32,1.796156063,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.33,1.804718476,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.34,1.812731962,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.35,1.817013169,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.36,1.824354541,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.37,1.830336561,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.38,1.830336561,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.39,1.837939431,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.4,1.842438912,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.41,1.842438912,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.42,1.842438912,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.43,1.845211647,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.44,1.849492854,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.45,1.853774061,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.46,1.854541263,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.47,1.856285299,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.48,1.860566505,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.49,1.864847712,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.5,1.869128919,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.51,1.87269479,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.52,1.87269479,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.53,1.875921364,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.54,1.88020257,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.55,1.884483777,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.56,1.884797142,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.57,1.884797142,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.58,1.885225046,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.59,1.889506253,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.6,1.89378746,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.61,1.898068666,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.62,1.902349873,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.63,1.899270257,digitized_experimental_whole_wing_lift_curve
slow_pitch,3.64,1.900720378,digitized_experimental_whole_wing_lift_curve
