case_id,model,t_star,pitch_deg,experiment_CL,prediction_CL,prediction_CD_diagnostic_only,ldvm_delta_CL,shed_lev
fast_pitch,fluxv_v4b,2.5,44.99999999999999,1.981507895,1.6925349843585122,1.0536371963363262,-1.072069221583083,True
fast_pitch,fluxv_v4b,2.5100000000000002,45.0,1.9898952570000001,1.7231997771013585,1.0854949369244757,-1.0407106930599905,True
fast_pitch,fluxv_v4b,2.52,44.99999999999999,1.994634624,1.753864569844204,1.1173526775126248,-1.009352164536899,True
fast_pitch,fluxv_v4b,2.5300000000000002,44.99999999999999,2.003197038,1.7845293625870504,1.1492104181007747,-0.9779936360138068,True
fast_pitch,fluxv_v4b,2.54,44.99999999999999,2.005820655,1.8151941553298954,1.1810681586889231,-0.9466351074907158,True
fast_pitch,fluxv_v4b,2.5500000000000003,45.0,2.0082195140000003,1.878233200630893,1.2452751118078214,-0.882926449564814,True
fast_pitch,fluxv_v4b,2.56,44.99999999999999,2.016781927,1.9477470964435142,1.3159519074328632,-0.8127477657583562,True
fast_pitch,fluxv_v4b,2.57,44.99999999999999,2.014212339,2.0172609922561353,1.3866287030579045,-0.7425690819518992,True
fast_pitch,fluxv_v4b,2.58,44.99999999999999,2.009931132,2.08677488806876,1.4573054986829497,-0.6723903981454384,True
fast_pitch,fluxv_v4b,2.59,44.99999999999999,2.005649925,2.062500254268937,1.4341745330566527,-0.696018703942081,True
fast_pitch,fluxv_v4b,2.6,44.99999999999999,2.001368718,1.9913313556628949,1.364139686804689,-0.7665505045402713,True
fast_pitch,fluxv_v4b,2.61,44.99999999999999,1.997087512,1.9201624570568563,1.2941048405527285,-0.837082305138458,True
fast_pitch,fluxv_v4b,2.62,45.0,1.990982308,1.8489935584508141,1.224069994300765,-0.9076141057366479,True
fast_pitch,fluxv_v4b,2.63,44.99999999999999,1.978138687,1.8150545914715157,1.1912512340918084,-0.940929214629551,True
fast_pitch,fluxv_v4b,2.64,44.99999999999999,1.968718303,1.8183455561189565,1.1956485599258557,-0.9370276318171702,True
fast_pitch,fluxv_v4b,2.65,44.99999999999999,1.958502622,1.821636520766397,1.2000458857599026,-0.9331260490047898,True
fast_pitch,fluxv_v4b,2.66,45.0,1.945659002,1.8249274854138378,1.2044432115939503,-0.9292244661924088,True
fast_pitch,fluxv_v4b,2.67,44.99999999999999,1.932815382,1.8216258132187728,1.2022390378912868,-0.9319239595031221,True
fast_pitch,fluxv_v4b,2.68,44.99999999999999,1.924760834,1.8051388673387023,1.1868318651152059,-0.9478256050600196,True
fast_pitch,fluxv_v4b,2.69,45.0,1.918605924,1.7886519214586312,1.171424692339126,-0.9637272506169168,True
fast_pitch,fluxv_v4b,2.7,44.99999999999999,1.901481097,1.7721649755785593,1.156017519563044,-0.9796288961738154,True
fast_pitch,fluxv_v4b,2.71,44.99999999999999,1.893763687,1.7602719261589197,1.1451999861417637,-0.9909406792417818,True
fast_pitch,fluxv_v4b,2.72,44.99999999999999,1.888116644,1.7713483590414283,1.1573306494944773,-0.9793031498650993,True
fast_pitch,fluxv_v4b,2.73,45.0,1.87955423,1.7824247919239358,1.16946131284719,-0.9676656204884175,True
