axis,pivot_fraction_chord,s_over_c,pitch_deg,experiment_CL,fluxv_old_CL,fluxv_old_CD_diagnostic_only,fluxv_v4_ldvm_increment_CL,fluxv_v4_ldvm_increment_CD_diagnostic_only,ldvm_diagnostic_CL,ldvm_diagnostic_CD_diagnostic_only,source_figure,experimental_drag_available
leading_edge_axis,0.0,0.89,39.875752101268496,2.602838295,5.396161985050597,2.168553448749768,5.292461077848056,3.4975006877134254,3.2536800329694806,2.6516412475905655,21,False
leading_edge_axis,0.0,0.9,40.285056851077094,2.540840606,5.220782924250997,2.0434386675821505,5.086114858031997,3.3691994243717227,3.116255157970081,2.5744430329995573,21,False
leading_edge_axis,0.0,0.91,40.68545487329603,2.529964229,5.0235320494692175,1.8981471036165216,4.86269389166555,3.222088806617915,2.968475192701123,2.4845947172250713,21,False
leading_edge_axis,0.0,0.92,41.07528415531368,2.511561054,4.7945074157291625,1.7234492228527094,4.583220187981956,3.0213792061457125,2.8080071471839645,2.379683157577318,21,False
leading_edge_axis,0.0,0.93,41.45270202783224,2.469484223,4.523124156741136,1.50851157862844,4.29550135491171,2.806580870785642,2.6273033220015343,2.252292962028674,21,False
leading_edge_axis,0.0,0.94,41.81572087397949,2.404853681,4.230694610894731,1.2732402409115144,4.031744051955002,2.6081932506803813,2.4052957622391817,2.0832157782039635,21,False
leading_edge_axis,0.0,0.95,42.16226865488707,2.327057658,3.9044514065679388,1.0048261204969382,3.7357705177340725,2.375315444008301,2.1932194259184588,1.9171661098343107,21,False
leading_edge_axis,0.0,0.96,42.49027616042773,2.253552568,3.560066878143981,0.7175063886969049,3.4011328445229365,2.1017679388235204,1.9627690811793927,1.728787167903071,21,False
leading_edge_axis,0.0,0.97,42.797788577696174,2.200178168,3.2079916890285416,0.42177259163214015,3.0432262799748275,1.8019439240686939,1.7393042417249316,1.5411377147804615,21,False
leading_edge_axis,0.0,0.98,43.08309317066116,2.173313057,2.8598042699273987,0.12729455575892454,2.689214795309738,1.4997945495321172,1.5420913342462277,1.3726427169763937,21,False
leading_edge_axis,0.0,0.99,43.34484882558477,2.180610089,2.5355608145587674,-0.14571437420986683,2.3779590651353337,1.2336329520803349,1.3577067171572126,1.2116876682697735,21,False
leading_edge_axis,0.0,1.0,43.58219894942523,2.247277887,2.2299404420932003,-0.4020251106974392,2.058532487726672,0.9562450965636552,1.2261770526200193,1.0969777004917265,21,False
leading_edge_axis,0.0,1.01,43.794848825331684,2.302734851,2.001978363803837,-0.5857903665658338,1.7877800108262076,0.7213456871320473,1.1408876066639881,1.0236147742643573,21,False
leading_edge_axis,0.0,1.02,43.983093170142695,2.344833366,1.816895890884559,-0.7289798699064496,1.5749280055367911,0.5397084875229015,1.086498236670395,0.9781014953653688,21,False
leading_edge_axis,0.0,1.03,44.14778857688714,2.370832516,1.6869443391553904,-0.820000548568493,1.4267005985589163,0.41856734073845836,1.077531229888717,0.9752616625548345,21,False
leading_edge_axis,0.0,1.04,44.29027615928881,2.376965616,1.6419991473361943,-0.8305021608807216,1.3712341012259737,0.3853565804047908,1.09737161954236,0.9996723338068956,21,False
leading_edge_axis,0.0,1.05,44.412268653362915,2.358019843,1.633476149288791,-0.8067559022278983,1.3583148305360544,0.39281265704318336,1.145811734989519,1.0515646083619712,21,False
leading_edge_axis,0.0,1.06,44.51572087199602,2.305629149,1.6783656929961959,-0.7329703197333316,1.3996800757311387,0.4519890630356923,1.2169786034862589,1.1254827610668863,21,False
leading_edge_axis,0.0,1.07,44.60270202529307,2.221540238,1.7600162703634048,-0.6259131575931177,1.4756620110975918,0.5433756230671,1.3022572865636124,1.2131207702320816,21,False
leading_edge_axis,0.0,1.08,44.67528415209542,2.189787527,1.8578981333085933,-0.504598498376643,1.5684706480469723,0.6507638346758995,1.3961123773328572,1.309085538215097,21,False
leading_edge_axis,0.0,1.09,44.7354548692423,2.187460752,1.9730162962497513,-0.3695603002067494,1.6828560520613531,0.7773619788265853,1.4900071161791169,1.4049394684810343,21,False
leading_edge_axis,0.0,1.1,44.78505684599089,2.211242551,2.0884258796678243,-0.23665585621334712,1.7973345810816788,0.902793732371723,1.577780487821578,1.4945485339018063,21,False
leading_edge_axis,0.0,1.11,44.82575209490265,2.254245785,2.2032750438726185,-0.10597552285225703,1.904936401766418,1.02080436458375,1.6584281953192241,1.5768809002307402,21,False
leading_edge_axis,0.0,1.12,44.859006706881694,2.307489095,2.3070951355859934,0.01054693861257351,1.9996402547535905,1.1237579029174463,1.7289416970637546,1.6489199843488032,21,False
leading_edge_axis,0.0,1.13,44.88609080128152,2.36095637,2.4024175436466444,0.11719686785845972,2.091379028866685,1.2231954345457576,1.7881405929835408,1.7094790491782597,21,False
