benchmark,case_id,model,phase,baseline_CL,baseline_CD,equilibrium_CL,equilibrium_CD,raw_ldvm_CL,raw_ldvm_CD,state_CL,state_CD,transient_CL,transient_CD,prediction_CL,prediction_CD,ledger_residual_CL,ledger_residual_CD,incidence_source,aggregation_scope,equilibrium_provider
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.7578125,-1.2313778587377773,-0.7654700283346019,0.06306285324099385,0.3635571191660533,0.0,0.19665615496450656,0.0,0.1331591059313388,0.0,0.06654433604136872,-1.1683150054967835,-0.3353685731271798,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.765625,-1.1506978160092094,-0.7388042669666948,0.05379663579792173,0.3396538380393074,0.0,0.18112178077325236,0.0,0.13535547672138576,0.0,0.04796267484191355,-1.0969011802112876,-0.35118775408547387,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.7734375,-1.0676291227738277,-0.7071823085358342,0.04559421648558583,0.31423585149170885,0.0,0.1698230405487883,0.0,0.13693386138496233,0.0,0.03446756382740254,-1.022034906288242,-0.35847889321672277,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.78125,-0.9824864891548545,-0.6709544514773986,0.037391797173249926,0.2888178649441102,0.0,0.14459442802073164,0.0,0.1372846642717794,0.0,0.007660566635769306,-0.9450946919816046,-0.3744760198975191,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.7890625,-0.8955771900030647,-0.6305180616020087,0.030512744548332214,0.2631667746774849,0.0,0.1268936598453378,0.0,0.13680882553516371,0.0,-0.010391004426441613,-0.8650644454547325,-0.3777422913509655,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.796875,-0.8071980208140312,-0.5863117975359904,0.0236336919234145,0.2375156844108596,0.0,0.11444855433390377,0.0,0.13578487416702487,0.0,-0.02236027120125994,-0.7835643288906168,-0.37115638432639075,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.8046875,-0.7176331409506289,-0.5388095097785254,0.01631314852280669,0.18485940230031508,0.0,0.10016138104791185,0.0,0.134153555647277,0.0,-0.03562349311911302,-0.7013199924278222,-0.3895736005973233,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.8125,-0.6271519599022201,-0.48851380826428037,0.008992605122198878,0.13220312018977057,0.0,0.07601074916810754,0.0,0.13149100268868755,0.0,-0.058142806479169445,-0.6181593547800212,-0.4144534945536793,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.8203125,-0.5360078005475983,-0.4359495440243915,0.004860538416608652,0.07666969749491956,0.0,0.06093116936188274,0.0,0.12825983267199478,0.0,-0.07055983332680481,-0.5311472621309897,-0.4298396798562768,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.828125,-0.4444369360803165,-0.3816572721857579,0.0007284717110186379,0.02113627480007109,0.0,0.03778231521559109,0.0,0.12411656549283509,0.0,-0.0904775174564037,-0.44370846436929784,-0.4509985148420905,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.8359375,-0.35265798268374254,-0.326186796162801,0.00036423585550931896,0.010568137400035545,0.0,0.014582985877065482,0.0,0.11910065769389964,0.0,-0.10953357961576961,-0.3522937468282332,-0.42515223837853505,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.84375,-0.26087191184795405,-0.2700909569096203,0.0,0.0,0.0,0.0037031084176437495,0.0,0.11381621917355501,0.0,-0.1153975492762559,-0.26087191184795405,-0.3854885061858762,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.8515625,-0.16926230518660496,-0.21391968298002573,0.0,0.0,0.0,0.0009799990770119754,0.0,0.10864907245589983,0.0,-0.11283622009654304,-0.16926230518660496,-0.32675590307656877,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.859375,-0.07799604170045543,-0.15821442172895928,0.0,0.0,0.0,-0.007440788504975031,0.0,0.103332930675328,0.0,-0.11608986096087487,-0.07799604170045543,-0.27430428268983414,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.8671875,0.012775697241182384,-0.10350299068643455,0.0,0.0,0.0,-0.0033901041880792446,0.0,0.09844572709104604,0.0,-0.10672303486340726,0.012775697241182384,-0.21022602554984182,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.875,0.10291616089730704,-0.050294887833271275,0.0,0.0,0.0,0.005425597419077451,0.0,0.09418602522138816,0.0,-0.0930201296719686,0.10291616089730704,-0.14331501750523987,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.8828125,0.19230150562232115,0.0009229047486230106,0.0,0.0,0.0,-0.005496363059708881,0.0,0.08962123631784281,0.0,-0.09968238828109705,0.19230150562232115,-0.09875948353247403,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.890625,0.28081909398323507,0.04968962250950924,0.0,0.0,0.0,0.03802464114365518,0.0,0.08725845620017868,0.0,-0.05159659517418763,0.28081909398323507,-0.0019069726646783886,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.8984375,0.3683656563241779,0.09557392711727589,0.0,0.0,0.0,0.04044049002612857,0.0,0.08511450543652715,0.0,-0.04681796617405011,0.3683656563241779,0.048755960943225776,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.90625,0.4548453462266673,0.13817663381861378,0.0,0.0,0.0,0.027851771928611272,0.0,0.08249225395348181,0.0,-0.057262733507915886,0.4548453462266673,0.0809139003106979,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.9140625,0.5401677628769377,0.17713299078335465,0.0,0.0,0.0,0.026398768611545997,0.0,0.07992354624226611,0.0,-0.05609348534193581,0.5401677628769377,0.12103950544141884,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.921875,0.6242460048173178,0.21211454991086365,0.0,0.0,0.0,0.022275613508773114,0.0,0.07728365520241551,0.0,-0.057647932733492994,0.6242460048173178,0.15446661717737065,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.9296875,0.7069948113061235,0.24283067248560547,0.0,0.0,0.0,0.007444641384319075,0.0,0.07408549391426095,0.0,-0.06983901381809643,0.7069948113061235,0.17299165866750904,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.9375,0.7883287836327162,0.269029700038317,0.0,0.0,0.0,-0.00046170364878933903,0.0,0.07067172919519528,0.0,-0.07454719756305028,0.7883287836327162,0.19448250247526672,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.9453125,0.8681596817583331,0.2904995594691913,0.0,0.0,0.0,-0.017252108221072385,0.0,0.06664540353912135,0.0,-0.08792383741626766,0.8681596817583331,0.20257572205292365,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.953125,0.946392895468166,0.30706789599545653,0.0,0.0,0.0,-0.010137672244610475,0.0,0.06312925050184379,0.0,-0.07678307578373182,0.946392895468166,0.2302848202117247,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.9609375,1.0229275257874624,0.3186029439044355,0.0,0.0,0.0,-0.022615119317262705,0.0,0.059202729933455996,0.0,-0.08574436981910649,1.0229275257874624,0.232858574085329,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.96875,1.0976564490382668,0.32501414861427474,0.0,0.0,0.0,-0.038114026294322215,0.0,0.054746271208722275,0.0,-0.09731675622777822,1.0976564490382668,0.22769739238649653,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.9765625,1.1704654403811923,0.3262523264615373,0.0,0.0,0.0,-0.059550606431787195,0.0,0.04951223611225161,0.0,-0.11429687764050947,1.1704654403811923,0.21195544882102782,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.984375,1.2412322197137005,0.32230962435797245,0.0,0.0,0.0,-0.07572364492815542,0.0,0.043777267579125256,0.0,-0.12523588104040703,1.2412322197137005,0.19707374331756541,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_30,fluxv_v5a_cache_adapter,0.9921875,1.3098255697876247,0.31321933994404777,0.0,0.0,0.0,-0.07279713641257857,0.0,0.03843893695769038,0.0,-0.11657440399170382,1.3098255697876247,0.19664493595234395,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.0,1.175634752090878,0.2094150504282081,0.0,0.0,0.0,-0.03909880433780493,0.0,-0.004250693679701988,0.0,-0.0365205064069718,1.175634752090878,0.1728945440212363,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.0078125,1.2337547208894546,0.18882306797049547,0.0,0.0,0.0,-0.031304732763896614,0.0,-0.005489588328367147,0.0,-0.027054039084194625,1.2337547208894546,0.16176902888630085,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.015625,1.2892260098021353,0.1642767979837352,0.0,0.0,0.0,-0.03469934389310259,0.0,-0.006827200421901438,0.0,-0.029209755564735446,1.2892260098021353,0.13506704241899975,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.0234375,1.3418476515033952,0.135980423983329,-0.00020735139126943543,0.0005007968733990992,0.0,-0.031692249329753015,0.0,-0.007965853912231154,0.0,-0.02486504890785158,1.3416403001121258,0.11161617194887652,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.03125,1.391432613741597,0.10417807061545553,-0.00041470278253887086,0.0010015937467981984,0.0,-0.026584697427787487,0.0,-0.008818472832606436,0.0,-0.018618843515556333,1.3910179109590581,0.0865608208466974,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.0390625,1.4378002904529243,0.0691500615058773,-0.011961602498842651,0.0289531938112879,0.0,-0.024576225846732358,0.0,-0.009540072879957335,0.0,-0.015757753014125922,1.4258386879540816,0.08234550230303928,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.046875,1.4807740416411603,0.031210027460454867,-0.023508502215146432,0.056904793875777605,0.0,-0.024912425648173267,0.0,-0.010244024165111719,0.0,-0.015372352768215932,1.457265539426014,0.07274246856801654,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.0546875,1.5201824842160698,-0.009297340760191912,-0.041527486231485035,0.10203803663064576,0.0,-0.04056851140341417,0.0,-0.011632683538528388,0.0,-0.03032448723830245,1.4786549979845849,0.062416208632151395,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.0625,1.5558608885080354,-0.05199881353561363,-0.05954647024782365,0.14717127938551386,0.0,-0.022334009977558217,0.0,-0.012122732954723638,0.0,-0.010701326439029829,1.4963144182602117,0.08447113941087041,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.0703125,1.5876532364249019,-0.09649545672923296,-0.06768669674793808,0.1708154174569048,0.0,-0.005198278473135773,0.0,-0.011805639097667135,0.0,0.006924454481587864,1.5199665396769637,0.0812444152092597,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.078125,1.6154139011083226,-0.14236589801448596,-0.07582692324805246,0.19445955552829577,0.0,-0.0006047574807088694,0.0,-0.011292713384342186,0.0,0.011200881616958265,1.5395869778602702,0.06329453913076807,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.0859375,1.6390097740486662,-0.18916995703201508,-0.08098796081910369,0.21345437189103536,0.0,0.011996296636091934,0.0,-0.010226231969229525,0.0,0.02328901002043412,1.5580218132295625,0.047573424879454394,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.09375,1.6583221966377877,-0.2364526918006859,-0.08614899839015491,0.23244918825377497,0.0,0.02702971643428168,0.0,-0.008520157879352851,0.0,0.03725594840351121,1.5721731982476328,0.03325244485660028,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.1015625,1.6732487657788016,-0.28374880840500555,-0.08985876915271085,0.25065603980742707,0.0,0.04693589699833563,0.0,-0.005980640234307839,0.0,0.05545605487768848,1.5833899966260907,0.02236328628011,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.109375,1.6837055286829432,-0.33058740379058715,-0.09356853991526681,0.2688628913610792,0.0,0.06493529642667491,0.0,-0.0027331630586835726,0.0,0.07091593666098275,1.5901369887676764,0.009191424231474815,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.1171875,1.6896281037771304,-0.37649702722337003,-0.09552632214147916,0.2852004588213098,0.0,0.07956045381120544,0.0,0.0010353360272428937,0.0,0.08229361686988901,1.594101781635651,-0.009002951532171233,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.125,1.690973538810444,-0.4210109408390755,-0.09748410436769149,0.3015380262815404,0.0,0.09125783259704114,0.0,0.005166924949757425,0.0,0.09022249656979824,1.5934894344427526,-0.029250417987736824,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.1328125,1.687721375846339,-0.4636725612803677,-0.09757115621650467,0.31499465735396925,0.0,0.10050937508800742,0.0,0.009532973616254315,0.0,0.09534245013824999,1.5901502196298343,-0.05333545378814847,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.140625,1.6798739754251357,-0.5040409437836075,-0.09765820806531783,0.32845128842639787,0.0,0.10926316546667524,0.0,0.014099951604617574,0.0,0.09973019185042092,1.5822157673598178,-0.07585946350678874,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.1484375,1.6674576667146934,-0.5416962549721609,-0.09593753263058312,0.3381913818978474,0.0,0.11624745321170395,0.0,0.018777626266123754,0.0,0.10214750160708637,1.5715201340841103,-0.1013573714672271,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.15625,1.650522155269974,-0.5762450808697399,-0.09421685719584842,0.347931475369297,0.0,0.12404763571399736,0.0,0.02359829097219693,0.0,0.10527000944787361,1.5563052980741257,-0.12304359605256927,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.1640625,1.6291400755590415,-0.6073254867850434,-0.09090821354680893,0.3533766152117309,0.0,0.12423986562053235,0.0,0.028207004217455024,0.0,0.10064157464833542,1.5382318620122326,-0.15330729692497705,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.171875,1.603406834967562,-0.6346117707373282,-0.08759956989776942,0.3588217550541647,0.0,0.137354917210661,0.0,0.03320525105591887,0.0,0.10914791299320599,1.5158072650697927,-0.16664210268995755,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.1796875,1.573438450788354,-0.657818655306887,-0.08303781054744597,0.3596970031341516,0.0,0.13841571808882308,0.0,0.038023189116294355,0.0,0.10521046703290421,1.490400640240908,-0.1929111851398312,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.1875,1.5393705253484673,-0.6767050300917486,-0.07847605119712246,0.36057225121413855,0.0,0.13226712540945237,0.0,0.042338933171345475,0.0,0.09424393629315803,1.4608944741513448,-0.22188884258445207,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.1953125,1.5013565218177003,-0.6910770400552612,-0.07306185033583819,0.35691525600444507,0.0,0.13296805488601332,0.0,0.046489142814944345,0.0,0.09062912171466785,1.428294671481862,-0.24353266233614823,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.203125,1.4595647343250393,-0.7007903712136926,-0.06764764947455394,0.3532582607947516,0.0,0.14503643483588896,0.0,0.051001951876291404,0.0,0.09854729202094462,1.3919170848504854,-0.24898481839799638,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.2109375,1.414176956860479,-0.7057520020107656,-0.06179883096428571,0.3453949292360048,0.0,0.13588459336018716,0.0,0.05488901103118107,0.0,0.08488264148389575,1.3523781258961933,-0.2754744312908651,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.21875,1.3653852936033612,-0.7059209826295569,-0.0559500124540175,0.3375315976772581,0.0,0.140817245859724,0.0,0.05882395139136257,0.0,0.08592823482854292,1.3094352811493437,-0.28246115012375594,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.2265625,1.3133896333160004,-0.7013085349981794,-0.05005972249983909,0.32602620499571117,0.0,0.1369801331450068,0.0,0.06240298352898002,0.0,0.07815618175364422,1.2633299108161613,-0.297126148248824,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.234375,1.2583955724214781,-0.691977457312089,-0.044169432545660685,0.3145208123141641,0.0,0.1202785396907513,0.0,0.06505329820451501,0.0,0.05787555616177127,1.2142261398758174,-0.31958108883615366,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.2421875,1.2006112118057406,-0.6780406276008683,-0.038574985672364795,0.30011039443513354,0.0,0.13134243625124198,0.0,0.06808889884570336,0.0,0.06628913804672697,1.1620362261333759,-0.3116410951190077,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.25,1.1402455221332135,-0.6596590511424532,-0.032980538799068905,0.285699976556103,0.0,0.10695373025199272,0.0,0.06986864905234275,0.0,0.03886483140628935,1.1072649833341446,-0.33509424318006076,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.2578125,1.0775055530663467,-0.6370390860699707,-0.027944394114593464,0.2692228925081507,0.0,0.09597968347662181,0.0,0.07106436037362378,0.0,0.02611103442427906,1.0495611589517533,-0.34170515913754096,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.265625,1.0125950899828342,-0.6104293403894723,-0.022908249430118016,0.2527458084601984,0.0,0.08840237578346324,0.0,0.07185832590471791,0.0,0.017338015409839466,0.9896868405527162,-0.3403455165194344,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.2734375,0.9457125376537273,-0.58011692936302,-0.01803611156287758,0.226347426087607,0.0,0.07015357173709044,0.0,0.07178025952767933,0.0,-0.0017047541676274702,0.9276764260908498,-0.3554742574430404,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.28125,0.8770499596202801,-0.5464235387877244,-0.01316397369563714,0.19994904371501565,0.0,0.033526572326654694,0.0,0.07002849565177262,0.0,-0.038253687201024636,0.8638859859246429,-0.3847281822737334,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.2890625,0.8067918193541516,-0.5097011021722035,-0.008704217530092215,0.15202233129637097,0.0,0.05406120773263064,0.0,0.0692973003025252,0.0,-0.01596728791914198,0.7980876018240594,-0.37364605879497453,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
izraelevitz2017_fig14,theta_15_psi_45,fluxv_v5a_cache_adapter,0.296875,0.7351144890617546,-0.47032738269767793,-0.004244461364547287,0.10409561887772631,0.0,-0.010799685187914784,0.0,0.06562939229110042,0.0,-0.08009698549043999,0.7308700276972073,-0.44632874931039157,0.0,0.0,kinematic-proxy,projected_integrated_proxy,recomputed_kinematic_polar_residual_at_0.75c_cd0_excluded
