twist_amplitude_peak_to_peak_deg,phase,old_lift_n,old_net_thrust_n,polar_lift_n,polar_net_thrust_n
22.5,0.109375,2.687149081340128,0.42323741406126275,2.674549519950003,0.3795476563050418
22.5,0.1171875,2.8152696898834573,0.4743558534812752,2.799005424174557,0.41801729177548663
22.5,0.125,2.9433902984267863,0.5254742929012877,2.923461328399111,0.45648692724593154
22.5,0.1328125,3.1183883055522146,0.5902111117306476,3.0949291811212403,0.5115179117898607
22.5,0.140625,3.293386312677643,0.6549479305600073,3.266397033843369,0.5665488963337897
22.5,0.1484375,3.468384319803071,0.7196847493893672,3.437864886565498,0.6215798808777189
22.5,0.15625,3.6433823269284993,0.784421568218727,3.6093327392876273,0.676610865421648
22.5,0.1640625,3.8183803340539275,0.8491583870480869,3.7808005920097565,0.7316418499655771
22.5,0.171875,4.019279857776983,0.9166480217123766,3.9789738589975476,0.7928278881121066
22.5,0.1796875,4.23313013979885,0.9855140642941311,4.190499833118168,0.8570914530599361
22.5,0.1875,4.446980421820717,1.0543801068758858,4.40202580723879,0.9213550180077655
22.5,0.1953125,4.660830703842584,1.1232461494576402,4.61355178135941,0.9856185829555948
22.5,0.203125,4.874680985864452,1.192112192039395,4.825077755480032,1.0498821479034244
22.5,0.2109375,5.094416184868079,1.2575657241762637,5.042737819805298,1.1117230160028095
22.5,0.21875,5.325921217835226,1.3161942354233611,5.272666064539854,1.168718490405306
22.5,0.2265625,5.557426250802373,1.3748227466704586,5.50259430927441,1.2257139648078028
22.5,0.234375,5.788931283769521,1.433451257917556,5.732522554008966,1.2827094392102993
22.5,0.2421875,6.020436316736667,1.4920797691646537,5.962450798743522,1.3397049136127963
22.5,0.25,6.251941349703815,1.5507082804117511,6.192379043478079,1.3967003880152928
22.5,0.2578125,6.4723341611108305,1.583734514701122,6.413007089720718,1.4334775153766768
22.5,0.265625,6.692726972517847,1.6167607489904925,6.633635135963358,1.4702546427380603
22.5,0.2734375,6.913119783924863,1.6497869832798633,6.854263182205997,1.507031770099444
22.5,0.28125,7.133512595331879,1.6828132175692339,7.074891228448638,1.5438088974608277
22.5,0.2890625,7.353905406738895,1.7158394518586046,7.295519274691277,1.5805860248222114
22.5,0.296875,7.550663053199645,1.724104339054887,7.493504627480891,1.5939892477635955
22.5,0.3046875,7.735603117187262,1.719988552704626,7.680168633543992,1.5957055184949807
22.5,0.3125,7.920543181174879,1.715872766354365,7.866832639607093,1.5974217892263656
22.5,0.3203125,8.105483245162496,1.7117569800041041,8.053496645670194,1.599138059957751
22.5,0.328125,8.290423309150114,1.7076411936538431,8.240160651733296,1.600854330689136
