model,theta_max_deg,phase_offset_deg,phase,CT,persistence,ldvm_delta_CT,owned_old_CT,owned_polar_CT,target_old_CT,target_polar_CT,profile_reference_delta_CT,polar_reference_delta_CT
v5c0_corrected_v4b_075c,25.0,60.0,0.8125,0.0597270595708986,0.0002029277349870974,0.12579607627119652,-0.06540397549511866,-0.04210156527487012,-0.06604821789279568,-0.04274580767254715,-0.0006442423976770195,-6.938893903907228e-18
v4b_legacy_025c,25.0,60.0,0.8203125,0.0045555221602135475,0.000708403658304741,0.10287098376041219,-0.09826148647725126,-0.07158311171119038,-0.09868129042395532,-0.07200291565789443,-0.00041980394670405874,0.0
v5c0_corrected_v4b_075c,25.0,60.0,0.8203125,0.004135718213509489,0.000708403658304741,0.10287098376041219,-0.09826148647725126,-0.07158311171119038,-0.09868129042395532,-0.07200291565789443,-0.00041980394670405874,0.0
v4b_legacy_025c,25.0,60.0,0.828125,-0.047132730220793596,0.0016170091090228391,0.08209279092130398,-0.1291409446558995,-0.0993524269301686,-0.12931518815383863,-0.0995266704281077,-0.00017424349793912497,2.7755575615628914e-17
v5c0_corrected_v4b_075c,25.0,60.0,0.828125,-0.047306973718732714,0.0016170091090228391,0.08209279092130398,-0.1291409446558995,-0.0993524269301686,-0.12931518815383863,-0.0995266704281077,-0.00017424349793912497,2.7755575615628914e-17
v4b_legacy_025c,25.0,60.0,0.8359375,-0.0946162918538359,0.0025210732171778803,0.06331389022487506,-0.15785279523841908,-0.1252348958180131,-0.15776278056745938,-0.12514488114705338,9.001467095970384e-05,0.0
v5c0_corrected_v4b_075c,25.0,60.0,0.8359375,-0.0945262771828762,0.0025210732171778803,0.06331389022487506,-0.15785279523841908,-0.1252348958180131,-0.15776278056745938,-0.12514488114705338,9.001467095970384e-05,0.0
v4b_legacy_025c,25.0,60.0,0.84375,-0.13108656525951945,0.003418798500773297,0.053203172711823,-0.18422803159296028,-0.14907400052204772,-0.183857459948425,-0.14870342887751245,0.00037057164453527247,0.0
v5c0_corrected_v4b_075c,25.0,60.0,0.84375,-0.13071599361498418,0.003418798500773297,0.053203172711823,-0.18422803159296028,-0.14907400052204772,-0.183857459948425,-0.14870342887751245,0.00037057164453527247,0.0
v4b_legacy_025c,25.0,60.0,0.8515625,-0.17925361028905873,0.004308403052606831,0.028825324523323415,-0.2081158195860701,-0.17072937085093004,-0.20745074060245783,-0.17006429186731778,0.0006650789836122606,0.0
v5c0_corrected_v4b_075c,25.0,60.0,0.8515625,-0.17858853130544647,0.004308403052606831,0.028825324523323415,-0.2081158195860701,-0.17072937085093004,-0.20745074060245783,-0.17006429186731778,0.0006650789836122606,0.0
v4b_legacy_025c,25.0,60.0,0.859375,-0.21836888444296593,0.005188118023622197,0.010864655628431842,-0.22938109866835057,-0.1900748007563445,-0.22840984250384272,-0.18910354459183668,0.0009712561645078555,-2.7755575615628914e-17
v5c0_corrected_v4b_075c,25.0,60.0,0.859375,-0.21739762827845807,0.005188118023622197,0.010864655628431842,-0.22938109866835057,-0.1900748007563445,-0.22840984250384272,-0.18910354459183668,0.0009712561645078555,-2.7755575615628914e-17
v4b_legacy_025c,25.0,60.0,0.8671875,-0.24562010845447327,0.006056185049203993,0.0020468764016877083,-0.24790232260320375,-0.20699637153145295,-0.2466154229147966,-0.20570947184304583,0.0012868996884071449,-2.7755575615628914e-17
v5c0_corrected_v4b_075c,25.0,60.0,0.8671875,-0.24433320876606615,0.006056185049203993,0.0020468764016877083,-0.24790232260320375,-0.20699637153145295,-0.2466154229147966,-0.20570947184304583,0.0012868996884071449,-2.7755575615628914e-17
v4b_legacy_025c,25.0,60.0,0.875,-0.2589102011383021,0.00691085187939335,0.004398185489354021,-0.263569482009902,-0.2213908047949984,-0.26195959850467737,-0.21978092128977372,0.0016098835052246185,5.551115123125783e-17
v5c0_corrected_v4b_075c,25.0,60.0,0.875,-0.2573003176330775,0.00691085187939335,0.004398185489354021,-0.263569482009902,-0.2213908047949984,-0.26195959850467737,-0.21978092128977372,0.0016098835052246185,5.551115123125783e-17
v4b_legacy_025c,25.0,60.0,0.8828125,-0.2657399191687934,0.007750351140568267,0.010288179614659372,-0.27628254437573807,-0.23316416291984438,-0.27434439360395607,-0.23122601214806235,0.001938150771781999,2.7755575615628914e-17
v5c0_corrected_v4b_075c,25.0,60.0,0.8828125,-0.2638017683970114,0.007750351140568267,0.010288179614659372,-0.27628254437573807,-0.23316416291984438,-0.27434439360395607,-0.23122601214806235,0.001938150771781999,2.7755575615628914e-17
v4b_legacy_025c,25.0,60.0,0.890625,-0.27260699292492335,0.008572899477218817,0.013080775676991188,-0.2859504307002358,-0.24223100131929287,-0.2836807332868202,-0.23996130390587722,0.0022696974134155945,5.551115123125783e-17
v5c0_corrected_v4b_075c,25.0,60.0,0.890625,-0.27033729551150776,0.008572899477218817,0.013080775676991188,-0.2859504307002358,-0.24223100131929287,-0.2836807332868202,-0.23996130390587722,0.0022696974134155945,5.551115123125783e-17
v4b_legacy_025c,25.0,60.0,0.8984375,-0.274334067839044,0.009376703181469477,0.017912153179786467,-0.2924906192907554,-0.24851405229781168,-0.2898880708213028,-0.24591150382835905,0.0026025484694526257,0.0
v5c0_corrected_v4b_075c,25.0,60.0,0.8984375,-0.2717315193695914,0.009376703181469477,0.017912153179786467,-0.2924906192907554,-0.24851405229781168,-0.2898880708213028,-0.24591150382835905,0.0026025484694526257,0.0
v4b_legacy_025c,25.0,60.0,0.90625,-0.26640078838431436,0.010159958279591172,0.029280265336568318,-0.29582943663155353,-0.25194449413121117,-0.2928947078785841,-0.24900976537824182,0.0029347287529694066,-5.551115123125783e-17
v5c0_corrected_v4b_075c,25.0,60.0,0.90625,-0.263466059631345,0.010159958279591172,0.029280265336568318,-0.29582943663155353,-0.25194449413121117,-0.2928947078785841,-0.24900976537824182,0.0029347287529694066,-5.551115123125783e-17
v4b_legacy_025c,25.0,60.0,0.9140625,-0.2503801207505909,0.010920851569813077,0.045545941828646824,-0.2959030664378556,-0.25246283415348175,-0.2926388365303158,-0.24919860424594195,0.003264229907539773,2.7755575615628914e-17
v5c0_corrected_v4b_075c,25.0,60.0,0.9140625,-0.24711589084305113,0.010920851569813077,0.045545941828646824,-0.2959030664378556,-0.25246283415348175,-0.2926388365303158,-0.24919860424594195,0.003264229907539773,2.7755575615628914e-17
v4b_legacy_025c,25.0,60.0,0.921875,-0.2662541650671019,0.011657562762926973,0.026213629157503072,-0.2926592724858854,-0.25002040375005985,-0.2890702960364574,-0.2464314273006318,0.0035889764494280163,2.7755575615628914e-17
v5c0_corrected_v4b_075c,25.0,60.0,0.921875,-0.2626651886176739,0.011657562762926973,0.026213629157503072,-0.2926592724858854,-0.25002040375005985,-0.2890702960364574,-0.2464314273006318,0.0035889764494280163,2.7755575615628914e-17
v4b_legacy_025c,25.0,60.0,0.9296875,-0.26619766825296315,0.012368267861423112,0.019591414043742754,-0.28605978593178744,-0.24458142392454868,-0.2821529921474632,-0.24067463014022444,0.003906793784324236,0.0
v5c0_corrected_v4b_075c,25.0,60.0,0.9296875,-0.2622908744686389,0.012368267861423112,0.019591414043742754,-0.28605978593178744,-0.24458142392454868,-0.2821529921474632,-0.24067463014022444,0.003906793784324236,0.0
v4b_legacy_025c,25.0,60.0,0.9375,-0.2591855839246065,0.013051143888463753,0.01659273472961503,-0.27608325818990553,-0.23612555727111362,-0.27186787676925045,-0.23191017585045856,0.004215381420655084,-2.7755575615628914e-17
v5c0_corrected_v4b_075c,25.0,60.0,0.9375,-0.25497020250395136,0.013051143888463753,0.01659273472961503,-0.27608325818990553,-0.23612555727111362,-0.27186787676925045,-0.23191017585045856,0.004215381420655084,-2.7755575615628914e-17
v4b_legacy_025c,25.0,60.0,0.9453125,-0.24789076585979708,0.013704375044375668,0.014517650882273051,-0.2627286480767872,-0.22484390940830568,-0.2582163534682506,-0.22013853839996386,0.004512294608536582,0.00019307639980523095
v5c0_corrected_v4b_075c,25.0,60.0,0.9453125,-0.24337582525986534,0.013704375044375668,0.014517650882273051,-0.2627286480767872,-0.22484390940830568,-0.2582163534682506,-0.22013853839996386,0.004512294608536582,0.00019307639980523095
v4b_legacy_025c,25.0,60.0,0.953125,-0.23355634202563966,0.014326160325628123,0.012404274036041983,-0.24601835236920172,-0.22958394700643048,-0.24122341499799393,-0.20538141533187523,0.004794937371207786,0.01940759430334746
v5c0_corrected_v4b_075c,25.0,60.0,0.953125,-0.22848336834690738,0.014326160325628123,0.012404274036041983,-0.24601835236920172,-0.22958394700643048,-0.24122341499799393,-0.20538141533187523,0.004794937371207786,0.01940759430334746
v4b_legacy_025c,25.0,60.0,0.9609375,-0.21635355627437372,0.014914722590339085,0.010264434586361166,-0.2260009651315663,-0.25710677564572504,-0.22094039578539268,-0.1876841002733156,0.005060569346173632,0.0643621060262358
v5c0_corrected_v4b_075c,25.0,60.0,0.9609375,-0.2103330439714888,0.014914722590339085,0.010264434586361166,-0.2260009651315663,-0.25710677564572504,-0.22094039578539268,-0.1876841002733156,0.005060569346173632,0.0643621060262358
v4b_legacy_025c,25.0,60.0,0.96875,-0.19580113480256142,0.015468318996984113,0.008472813526739842,-0.20275844747544233,-0.2922601361654197,-0.1974521194434391,-0.1671216235853181,0.0053063280320032324,0.11983218454809835
v5c0_corrected_v4b_075c,25.0,60.0,0.96875,-0.18864120431386272,0.015468318996984113,0.008472813526739842,-0.20275844747544233,-0.2922601361654197,-0.1974521194434391,-0.1671216235853181,0.0053063280320032324,0.11983218454809835
v4b_legacy_025c,25.0,60.0,0.9765625,-0.1717970372656917,0.015985252681834913,0.006877070328704095,-0.17640867092188603,-0.31125201737984576,-0.1708794039248489,-0.14380092708082928,0.005529266997037124,0.16192182330197935
v5c0_corrected_v4b_075c,25.0,60.0,0.9765625,-0.16367940900846903,0.015985252681834913,0.006877070328704095,-0.17640867092188603,-0.31125201737984576,-0.1708794039248489,-0.14380092708082928,0.005529266997037124,0.16192182330197935
v4b_legacy_025c,25.0,60.0,0.984375,-0.14427321771341947,0.016463885479186896,0.005583118484076456,-0.14710771534361816,-0.30847308890004294,-0.1413813059073953,-0.11786279524232443,0.005726409436222851,0.18488388422149565
v5c0_corrected_v4b_075c,25.0,60.0,0.984375,-0.13550290118042668,0.016463885479186896,0.005583118484076456,-0.14710771534361816,-0.30847308890004294,-0.1413813059073953,-0.11786279524232443,0.005726409436222851,0.18488388422149565
v4b_legacy_025c,25.0,60.0,0.9921875,-0.11386258228561626,0.01690265143066615,0.004467466746360931,-0.11505210535196797,-0.3045153774281632,-0.10915729007690209,-0.08948370369239605,0.005894815275065884,0.20913685846070126
v5c0_corrected_v4b_075c,25.0,60.0,0.9921875,-0.10443279959068458,0.01690265143066615,0.004467466746360931,-0.11505210535196797,-0.3045153774281632,-0.10915729007690209,-0.08948370369239605,0.005894815275065884,0.20913685846070126
v4b_legacy_025c,25.0,75.0,0.0,-0.008983001629913596,0.015243216944263706,-0.0,-0.007273937102012131,-0.11939361198104848,-0.0030547968705518266,0.0035986920272991396,0.004219140231460304,0.1187731637768873
v5c0_corrected_v4b_075c,25.0,75.0,0.0,-0.0029533762958456346,0.015243216944263706,-0.0,-0.007273937102012131,-0.11939361198104848,-0.0030547968705518266,0.0035986920272991396,0.004219140231460304,0.1187731637768873
v4b_legacy_025c,25.0,75.0,0.0078125,0.013569346879157796,0.015771672143887826,-0.0,0.01591993627351449,-0.1331187561943382,0.020052847007534083,0.023888261858802825,0.004132910734019592,0.15287410731912143
v5c0_corrected_v4b_075c,25.0,75.0,0.0078125,0.02011333791310409,0.015771672143887826,-0.0,0.01591993627351449,-0.1331187561943382,0.020052847007534083,0.023888261858802825,0.004132910734019592,0.15287410731912143
v4b_legacy_025c,25.0,75.0,0.015625,0.03729583038513896,0.016260115076995676,-0.0,0.04017030581987854,-0.13661045010517064,0.04419023244224548,0.04511120693441456,0.004019926622366936,0.17770173041721826
v5c0_corrected_v4b_075c,25.0,75.0,0.015625,0.04420520759347113,0.016260115076995676,-0.0,0.04017030581987854,-0.13661045010517064,0.04419023244224548,0.04511120693441456,0.004019926622366936,0.17770173041721826
v4b_legacy_025c,25.0,75.0,0.0234375,0.06192286083465484,0.0167067972294462,-0.0,0.06517711195288699,-0.12960894270134887,0.06905721466154732,0.06700505299324855,0.003880102708660335,0.19273389298593707
v5c0_corrected_v4b_075c,25.0,75.0,0.0234375,0.06902292961267302,0.0167067972294462,-0.0,0.06517711195288699,-0.12960894270134887,0.06905721466154732,0.06700505299324855,0.003880102708660335,0.19273389298593707
v4b_legacy_025c,25.0,75.0,0.03125,0.08699776181983147,0.01711011255069259,-0.0,0.09061838917110702,-0.12098906464011891,0.09433215367408586,0.08928832386764675,0.0037137645029788335,0.20656362400478684
v5c0_corrected_v4b_075c,25.0,75.0,0.03125,0.09424585317841115,0.01711011255069259,-0.0,0.09061838917110702,-0.12098906464011891,0.09433215367408586,0.08928832386764675,0.0037137645029788335,0.20656362400478684
v4b_legacy_025c,25.0,75.0,0.0390625,0.11217897456053659,0.01746861447528456,-0.0,0.11615673843298296,-0.11155244125463898,0.1196784269393652,0.11166620120322653,0.0035216885063822367,0.21969695395148325
v5c0_corrected_v4b_075c,25.0,75.0,0.0390625,0.11953846445689165,0.01746861447528456,-0.0,0.11615673843298296,-0.11155244125463898,0.1196784269393652,0.11166620120322653,0.0035216885063822367,0.21969695395148325
v4b_legacy_025c,25.0,75.0,0.046875,0.13712910532212497,0.017781030847023125,0.0,0.14144633171816476,-0.10135322434708907,0.14475145844934803,0.1338366343496496,0.003305126731183272,0.2318847319655554
v5c0_corrected_v4b_075c,25.0,75.0,0.046875,0.14455738162534146,0.017781030847023125,0.0,0.14144633171816476,-0.10135322434708907,0.14475145844934803,0.1338366343496496,0.003305126731183272,0.2318847319655554
v4b_legacy_025c,25.0,75.0,0.0546875,0.16150968397274085,0.01804627639558195,0.0,0.16614026165549028,-0.09045437212076439,0.16920607580960825,0.15549673657623472,0.0030658141541179684,0.24288529454288113
v5c0_corrected_v4b_075c,25.0,75.0,0.0546875,0.16895867328460198,0.01804627639558195,0.0,0.16614026165549028,-0.09045437212076439,0.16920607580960825,0.15549673657623472,0.0030658141541179684,0.24288529454288113
v4b_legacy_025c,25.0,75.0,0.0625,0.18498825179535072,0.01826346251001678,0.0,0.1898979804026813,-0.07892993788706106,0.1927039392402766,0.17634924529151325,0.002805958837595296,0.25247322434097896
v5c0_corrected_v4b_075c,25.0,75.0,0.0625,0.19240524590048055,0.01826346251001678,0.0,0.1898979804026813,-0.07892993788706106,0.1927039392402766,0.17634924529151325,0.002805958837595296,0.25247322434097896
v4b_legacy_025c,25.0,75.0,0.0703125,0.20724532185128264,0.018431904153637588,0.0,0.2123926084696759,-0.06686701525061146,0.2149208238641619,0.1961088567600109,0.0025282153944859997,0.2604476566161364
v5c0_corrected_v4b_075c,25.0,75.0,0.0703125,0.2145740834895568,0.018431904153637588,0.0,0.2123926084696759,-0.06686701525061146,0.2149208238641619,0.1961088567600109,0.0025282153944859997,0.2604476566161364
v4b_legacy_025c,25.0,75.0,0.078125,0.22798096986095678,0.01855112386395828,0.0,0.2333178490388163,-0.054367102934803326,0.235553492301136,0.2145082070581483,0.002235643262319703,0.2666396667306319
v5c0_corrected_v4b_075c,25.0,75.0,0.078125,0.23516307860784103,0.01855112386395828,0.0,0.2333178490388163,-0.054367102934803326,0.235553492301136,0.2145082070581483,0.002235643262319703,0.2666396667306319
v4b_legacy_025c,25.0,75.0,0.0859375,0.2469209266992542,0.01862085287441926,0.0,0.252394358460484,-0.041546622553819516,0.25432601031944446,0.2313033727596915,0.001931651858960437,0.27091834345455057
v5c0_corrected_v4b_075c,25.0,75.0,0.0859375,0.25389730917266323,0.01862085287441926,0.0,0.252394358460484,-0.041546622553819516,0.25432601031944446,0.2313033727596915,0.001931651858960437,0.27091834345455057
v4b_legacy_025c,25.0,75.0,0.09375,0.2638219368335415,0.018641029477047478,0.0,0.26937532002184617,-0.02853650910446356,0.27099525512554123,0.24627867563842157,0.0016199351036950693,0.27319524963919006
v5c0_corrected_v4b_075c,25.0,75.0,0.09375,0.27053451263875006,0.018641029477047478,0.0,0.26937532002184617,-0.02853650910446356,0.27099525512554123,0.24627867563842157,0.0016199351036950693,0.27319524963919006
v4b_legacy_025c,25.0,75.0,0.1015625,0.27847627816748416,0.01861179481430424,0.0,0.2840511043376183,-0.015480790665307456,0.28535550235187473,0.2592506914108444,0.0013043980142564138,0.2734270840618954
v5c0_corrected_v4b_075c,25.0,75.0,0.1015625,0.2848696449669741,0.01861179481430424,0.0,0.2840511043376183,-0.015480790665307456,0.28535550235187473,0.2592506914108444,0.0013043980142564138,0.2734270840618954
v4b_legacy_025c,25.0,75.0,0.109375,0.29071533860297005,0.01853348634257541,0.0,0.29625290496377893,-0.002534180123814369,0.29724198311756933,0.2700713734983353,0.0009890781537904014,0.27161647546835926
v5c0_corrected_v4b_075c,25.0,75.0,0.109375,0.2967384169952718,0.01853348634257541,0.0,0.29625290496377893,-0.002534180123814369,0.29724198311756933,0.2700713734983353,0.0009890781537904014,0.27161647546835926
v4b_legacy_025c,25.0,75.0,0.1171875,0.3004121129535826,0.018406629248813526,0.0,0.3058552119569568,0.010141155363729707,0.3065332765882663,0.27863017256742734,0.0006780646313094829,0.26781095257238813
v5c0_corrected_v4b_075c,25.0,75.0,0.1171875,0.30601967449766365,0.018406629248813526,0.0,0.3058552119569568,0.010141155363729707,0.3065332765882663,0.27863017256742734,0.0006780646313094829,0.26781095257238813
v4b_legacy_025c,25.0,75.0,0.125,0.3074826635390425,0.018231926126469025,0.0,0.31277717158006474,0.02237954686965857,0.3131525887661229,0.2848551981872712,0.0003754171860581579,0.2621002341315544
v5c0_corrected_v4b_075c,25.0,75.0,0.125,0.3126366728315174,0.018231926126469025,0.0,0.31277717158006474,0.02237954686965857,0.3131525887661229,0.2848551981872712,0.0003754171860581579,0.2621002341315544
v4b_legacy_025c,25.0,75.0,0.1328125,0.31188642425616653,0.018010245228482366,0.0,0.3169827211054418,0.03401617708439134,0.31706780874581325,0.2887133300864963,8.508764037146177e-05,0.2546120653617335
v5c0_corrected_v4b_075c,25.0,75.0,0.1328125,0.31655713763183313,0.018010245228482366,0.0,0.3169827211054418,0.03401617708439134,0.31706780874581325,0.2887133300864963,8.508764037146177e-05,0.2546120653617335
v4b_legacy_025c,25.0,75.0,0.140625,0.31362543841758106,0.017742607615623816,0.0,0.318479602403177,0.044891633218679554,0.31829044811661,0.2902093661792759,-0.00018915428656701705,0.24550688724716335
v5c0_corrected_v4b_075c,25.0,75.0,0.140625,0.3177922164983737,0.017742607615623816,0.0,0.318479602403177,0.044891633218679554,0.31829044811661,0.2902093661792759,-0.00018915428656701705,0.24550688724716335
v4b_legacy_025c,25.0,75.0,0.1484375,0.31275135162678236,0.01743017350993055,0.0,0.31731733826122605,0.05535857853675595,0.3168735491331299,0.2893842854873046,-0.00044378912809617255,0.2344694960786448
v5c0_corrected_v4b_075c,25.0,75.0,0.1484375,0.3163944064981229,0.01743017350993055,0.0,0.31731733826122605,0.05535857853675595,0.3168735491331299,0.2893842854873046,-0.00044378912809617255,0.2344694960786448
v4b_legacy_025c,25.0,75.0,0.15625,0.30949762591609536,0.017074228147474238,0.0,0.31358421057461183,0.07424193265612569,0.31290860214480476,0.2863126574752501,-0.000675608429807073,0.21274633324893147
v5c0_corrected_v4b_075c,25.0,75.0,0.15625,0.3124544969177192,0.017074228147474238,0.0,0.31358421057461183,0.07424193265612569,0.31290860214480476,0.2863126574752501,-0.000675608429807073,0.21274633324893147
v4b_legacy_025c,25.0,75.0,0.1640625,0.3039902860357607,0.016676167404132962,0.0,0.3074034161169458,0.10273228284808625,0.3065216490333729,0.28109934548781157,-0.0008817670835729041,0.17924882972329823
v5c0_corrected_v4b_075c,25.0,75.0,0.1640625,0.3060977024436485,0.016676167404132962,0.0,0.3074034161169458,0.10273228284808625,0.3065216490333729,0.28109934548781157,-0.0008817670835729041,0.17924882972329823
v4b_legacy_025c,25.0,75.0,0.171875,0.2962961559752607,0.01623748344415295,0.0,0.29892856657716566,0.13680919561929508,0.29786874007679115,0.27387565273359427,-0.0010598265003745055,0.1381262836146737
v5c0_corrected_v4b_075c,25.0,75.0,0.171875,0.2974791527182819,0.01623748344415295,0.0,0.29892856657716566,0.13680919561929508,0.29786874007679115,0.27387565273359427,-0.0010598265003745055,0.1381262836146737
v4b_legacy_025c,25.0,75.0,0.1796875,0.2864956756245036,0.015759750615515482,0.0,0.2883386521926346,0.17139666414387808,0.28713086402832266,0.26479500812287315,-0.0012077881643119404,0.09460613214330701
v5c0_corrected_v4b_075c,25.0,75.0,0.1796875,0.2867788565094687,0.015759750615515482,0.0,0.2883386521926346,0.17139666414387808,0.28713086402832266,0.26479500812287315,-0.0012077881643119404,0.09460613214330701
v4b_legacy_025c,25.0,75.0,0.1875,0.2746924857186659,0.015244611789638249,0.0,0.2758326940506783,0.2010385078984653,0.27450857668921574,0.2540283814501464,-0.0013241173614625401,0.05431399091314362
v5c0_corrected_v4b_075c,25.0,75.0,0.1875,0.27419636406342013,0.015244611789638249,0.0,0.2758326940506783,0.2010385078984653,0.27450857668921574,0.2540283814501464,-0.0013241173614625401,0.05431399091314362
v4b_legacy_025c,25.0,75.0,0.1953125,0.2610213434730333,0.014693765316638201,0.0,0.2616242740850439,0.22059118290535193,0.26021651698509235,0.24175959493624097,-0.0014077570999515565,0.022576169130840595
v5c0_corrected_v4b_075c,25.0,75.0,0.1953125,0.259945315304039,0.014693765316638201,0.0,0.2616242740850439,0.22059118290535193,0.26021651698509235,0.24175959493624097,-0.0014077570999515565,0.022576169130840595
v4b_legacy_025c,25.0,75.0,0.203125,0.2456526312201936,0.01410895274191847,0.0,0.2459360454822308,0.22584849772291618,0.2444779130506577,0.22818061294435102,-0.0014581324315731115,0.00379024765300795
v5c0_corrected_v4b_075c,25.0,75.0,0.203125,0.24424797521363695,0.01410895274191847,0.0,0.2459360454822308,0.22584849772291618,0.2444779130506577,0.22818061294435102,-0.0014581324315731115,0.00379024765300795
v4b_legacy_025c,25.0,75.0,0.2109375,0.22880516085023042,0.013491947405660436,0.0,0.2289944840048837,0.21496217651353894,0.22751933845321318,0.21348703096186863,-0.0014751455516705259,2.220446049250313e-16
v5c0_corrected_v4b_075c,25.0,75.0,0.2109375,0.22733001529855992,0.013491947405660436,0.0,0.2289944840048837,0.21496217651353894,0.22751933845321318,0.21348703096186863,-0.0014751455516705259,2.220446049250313e-16
v4b_legacy_025c,25.0,75.0,0.21875,0.21087484281472957,0.012844544024170828,0.0,0.2110250208245738,0.19933305187950098,0.20956585862966676,0.19787388968459393,-0.0014591621949070488,0.0
v5c0_corrected_v4b_075c,25.0,75.0,0.21875,0.20941568061982255,0.012844544024170828,0.0,0.2110250208245738,0.19933305187950098,0.20956585862966676,0.19787388968459393,-0.0014591621949070488,0.0
v4b_legacy_025c,25.0,75.0,0.2265625,0.19213439268182045,0.012168549331078287,0.0,0.19224761818461628,0.18294285229057064,0.19083662822166542,0.18153186232761975,-0.0014109899629508593,-2.7755575615628914e-17
v5c0_corrected_v4b_075c,25.0,75.0,0.2265625,0.1907234027188696,0.012168549331078287,0.0,0.19224761818461628,0.18294285229057064,0.19083662822166542,0.18153186232761975,-0.0014109899629508593,-2.7755575615628914e-17
v4b_legacy_025c,25.0,75.0,0.234375,0.17279388724271047,0.011465773837106638,0.0,0.17287296842291583,0.16597581683691393,0.17154111910357198,0.16464396751757004,-0.001331849319343853,-2.7755575615628914e-17
v5c0_corrected_v4b_075c,25.0,75.0,0.234375,0.17146203792336664,0.011465773837106638,0.0,0.17287296842291583,0.16597581683691393,0.17154111910357198,0.16464396751757004,-0.001331849319343853,-2.7755575615628914e-17
v4b_legacy_025c,25.0,75.0,0.2421875,0.1530511921881436,0.01073802474949927,0.0,0.15309944007349244,0.14860625939320815,0.1518761020030628,0.1473829213227785,-0.0012233380704296248,-2.7755575615628914e-17
v5c0_corrected_v4b_075c,25.0,75.0,0.2421875,0.15182785411771393,0.01073802474949927,0.0,0.15309944007349244,0.14860625939320815,0.1518761020030628,0.1473829213227785,-0.0012233380704296248,-2.7755575615628914e-17
v4b_legacy_025c,25.0,75.0,0.25,0.13308962459422266,0.009987100075992279,0.0,0.1331107398231214,0.13099648956648335,0.13202334960047868,0.12990909934384062,-0.0010873902226427312,0.0
v5c0_corrected_v4b_075c,25.0,75.0,0.25,0.13200223437157996,0.009987100075992279,0.0,0.1331107398231214,0.13099648956648335,0.13202334960047868,0.12990909934384062,-0.0010873902226427312,0.0
v4b_legacy_025c,25.0,75.0,0.2578125,0.11307638326207482,0.00921478392334822,0.0,0.11307434643104476,0.11329538590923637,0.112148116262213,0.11236915574040461,-0.0009262301688317681,1.3877787807814457e-17
v5c0_corrected_v4b_075c,25.0,75.0,0.2578125,0.11215015309324305,0.00921478392334822,0.0,0.11307434643104476,0.11329538590923637,0.112148116262213,0.11236915574040461,-0.0009262301688317681,1.3877787807814457e-17
v4b_legacy_025c,25.0,75.0,0.265625,0.09316185060054466,0.00842284298664967,0.0,0.09314081962819705,0.09563771674250107,0.09239849641612828,0.0948953935304323,-0.0007423232120687684,0.0
v5c0_corrected_v4b_075c,25.0,75.0,0.265625,0.09241952738847588,0.00842284298664967,0.0,0.09314081962819705,0.09563771674250107,0.09239849641612828,0.0948953935304323,-0.0007423232120687684,0.0
v4b_legacy_025c,25.0,75.0,0.2734375,0.07347962716735537,0.007613024212574038,0.0,0.07344384407809491,0.07814409042715649,0.07290552059177467,0.07760576694083625,-0.0005383234863202413,0.0
v5c0_corrected_v4b_075c,25.0,75.0,0.2734375,0.07294130368103514,0.007613024212574038,0.0,0.07344384407809491,0.07814409042715649,0.07290552059177467,0.07760576694083625,-0.0005383234863202413,0.0
v4b_legacy_025c,25.0,75.0,0.28125,0.05414728685380278,0.006787053607477624,0.0,0.05410099554995426,0.06092152571307555,0.05378397516982208,0.06060450533294336,-0.00031702038013218387,0.0
v5c0_corrected_v4b_075c,25.0,75.0,0.28125,0.0538302664736706,0.006787053607477624,0.0,0.05410099554995426,0.06092152571307555,0.05378397516982208,0.06060450533294336,-0.00031702038013218387,0.0
v4b_legacy_025c,25.0,75.0,0.2890625,0.03526780509574091,0.005946636149054979,0.0,0.03521518080342927,0.04406460272745223,0.03513389619181675,0.04398331811583971,-8.128461161252543e-05,6.938893903907228e-18
v5c0_corrected_v4b_075c,25.0,75.0,0.2890625,0.03518652048412838,0.005946636149054979,0.0,0.03521518080342927,0.04406460272745223,0.03513389619181675,0.04398331811583971,-8.128461161252543e-05,6.938893903907228e-18
v4b_legacy_025c,25.0,75.0,0.296875,0.016931565649849874,0.005093456748360317,0.0,0.016876655834951723,0.027657117437149492,0.017042640696208932,0.027823102298406704,0.00016598486125720888,3.469446951953614e-18
v5c0_corrected_v4b_075c,25.0,75.0,0.296875,0.017097550511107083,0.005093456748360317,0.0,0.016876655834951723,0.027657117437149492,0.017042640696208932,0.027823102298406704,0.00016598486125720888,3.469446951953614e-18
v4b_legacy_025c,25.0,75.0,0.3046875,-0.0007812056118784915,0.004229182196845817,0.0,-0.0008345298450596401,0.011774109532292899,-0.0004126179602931756,0.012196021417059362,0.0004219118847664645,-7.589415207398531e-19
v5c0_corrected_v4b_075c,25.0,75.0,0.3046875,-0.00035929372711202706,0.004229182196845817,0.0,-0.0008345298450596401,0.011774109532292899,-0.0004126179602931756,0.012196021417059362,0.0004219118847664645,-7.589415207398531e-19
v4b_legacy_025c,25.0,75.0,0.3125,-0.017797699878715316,0.003355464020574729,0.0,-0.01784578349261026,-0.00351583878150376,-0.01716209260674267,-0.0028321478956361695,0.0006836908858675883,2.168404344971009e-18
