Time,Z_tip
18.015,-0.00520416424948079
18.0165,-0.00527621533483794
18.018,-0.00534763966561348
18.0195,-0.00541836067529423
18.021,-0.00548756342078524
18.0225,-0.00555376168304757
18.024,-0.00561495515850929
18.0255,-0.00566894775015441
18.027,-0.00571346256209129
18.0285,-0.0057463593556316
18.03,-0.00576608616839332
18.0315,-0.00577186679956423
18.033,-0.00576374616353993
18.0345,-0.00574252883961483
18.036,-0.00570965080676744
18.0375,-0.00566700727203884
18.039,-0.00561675791109807
18.0405,-0.00556112919345961
18.042,-0.00550222864199068
18.0435,-0.00544188513630713
18.045,-0.00538152766770219
18.0465,-0.00532210553818235
18.048,-0.00526404091146411
18.0495,-0.00520720207137483
18.051,-0.00515089567588671
18.0525,-0.00509388857109121
18.054,-0.00503447177743998
18.0555,-0.00497056920558051
18.057,-0.00489988219423367
18.0585,-0.00482006090414628
18.06,-0.00472890439517743
18.0615,-0.00462459609871663
18.063,-0.00450596473765383
18.0645,-0.00437272994427362
18.066,-0.00422567326879488
18.0675,-0.00406668520175621
18.069,-0.00389866744422608
18.0705,-0.00372530201179241
18.072,-0.00355073536866707
18.0735,-0.00337926389170701
18.075,-0.00321511509903822
18.0765,-0.00306236516750452
18.078,-0.00292494096977367
18.0795,-0.00280659948750612
18.081,-0.00271080777459145
18.0825,-0.00264053058504552
18.084,-0.00259799570505281
18.0855,-0.00258450866815404
18.087,-0.00260034847447223
18.0885,-0.00264473749904614
18.09,-0.00271586610634869
18.0915,-0.00281096022232876
18.093,-0.00292650407153536
18.0945,-0.00305819785104884
18.096,-0.00320105168330466
18.0975,-0.00334984479726029
18.099,-0.00349938052133267
18.1005,-0.00364471442951994
18.102,-0.00378141391500478
18.1035,-0.00390584231355304
18.105,-0.00401540294170209
18.1065,-0.00410867568415363
18.108,-0.00418540724743927
18.1095,-0.00424635498810662
18.111,-0.00429302267382672
18.1125,-0.00432735213218347
18.114,-0.0043514378976883
18.1155,-0.00436731367513252
18.117,-0.00437682947611225
18.1185,-0.00438161040194541
18.12,-0.00438307230771214
18.1215,-0.00438246740378168
18.123,-0.00438093830645207
18.1245,-0.00437956511292851
18.126,-0.00437939419685903
18.1275,-0.00438144163327092
18.129,-0.00438667110016658
18.1305,-0.00439595470331563
18.132,-0.00441003103011401
18.1335,-0.00442947383468805
18.135,-0.00445467727561166
18.1365,-0.00448585371506377
18.138,-0.00452303304218612
18.1395,-0.00456605156019431
18.141,-0.00461452392589224
18.1425,-0.0046678009518217
18.144,-0.00472492536728241
18.1455,-0.00478460297424687
18.147,-0.00484520595148688
18.1485,-0.00490481891783591
18.15,-0.00496132944050135
18.1515,-0.00501255586769101
18.153,-0.00505639830891134
18.1545,-0.0050909934257219
18.156,-0.00511485047974127
18.1575,-0.00512694612254763
18.159,-0.00512676132807561
18.1605,-0.00511429819543861
18.162,-0.0050899037773127
18.1635,-0.00505417419716723
18.165,-0.00500802322014788
18.1665,-0.00495261995374617
18.168,-0.00488931003398249
18.1695,-0.00481953245530993
18.171,-0.00474472973087616
18.1725,-0.00466623318032427
18.174,-0.00458512702513929
18.1755,-0.00450213004921586
18.177,-0.00441754408142431
18.1785,-0.00433129312323482
18.18,-0.00424303613143244
18.1815,-0.00415230872330011
18.183,-0.00405864895069458
18.1845,-0.00396168330477799
18.186,-0.00386117440613822
18.1875,-0.00375704703231199
18.189,-0.00364940996599328
18.1905,-0.00353858195280572
18.192,-0.00342511809056782
18.1935,-0.00330982362377183
18.195,-0.00319373815677386
18.1965,-0.00307807619495699
18.198,-0.00296412029943185
18.1995,-0.00285307948493675
18.201,-0.00274594304609958
18.2025,-0.00264337158297703
18.204,-0.0025456656537957
18.2055,-0.0024528346541571
18.207,-0.00236475688238053
18.2085,-0.00228138639375703
18.21,-0.00220293825186253
18.2115,-0.00212998425127412
18.213,-0.00206341896906869
18.2145,-0.00200430031134858
18.216,-0.00195361021193365
18.2175,-0.00191200238773703
18.219,-0.00187959842524425
18.2205,-0.00185586748735178
18.222,-0.00183959383832056
18.2235,-0.00182891577259137
18.225,-0.00182141697466602
18.2265,-0.0018142623481594
18.228,-0.00180449762580212
18.2295,-0.0017890968392611
18.231,-0.00176511811947776
18.2325,-0.00173018570180947
18.234,-0.00168271990694073
18.2355,-0.00162200877070327
18.237,-0.00154813103094946
18.2385,-0.00146177686245809
18.24,-0.00136402862271742
18.2415,-0.00125615406259433
18.243,-0.00113943724374016
18.2445,-0.0010150520378218
18.246,-0.000883978388269415
18.2475,-0.000746964582497234
18.249,-0.000604540635154434
18.2505,-0.000457082735418554
18.252,-0.000304917301666811
18.2535,-0.000148440516136845
18.255,1.17774203014224e-05
18.2565,0.000174930834157553
18.258,0.000339974944425232
18.2595,0.000505678572410611
18.261,0.000670717144634466
18.2625,0.000833782060514801
18.264,0.00099368248101638
18.2655,0.00114942186400109
18.267,0.00130024015260156
18.2685,0.00144561974999457
18.27,0.00158525721515605
18.2715,0.00171900402931092
18.273,0.00184678152039892
18.2745,0.0019684797018702
18.276,0.00208385711018391
18.2775,0.00219246534690112
18.279,0.00229362273089203
18.2805,0.00238645271306943
18.282,0.00246998528382525
18.2835,0.00254329970919796
18.285,0.00260567344176884
18.2865,0.00265670193828548
18.288,0.00269636773700377
18.2895,0.00272505758196228
18.291,0.00274354297628962
18.2925,0.00275294428966828
18.294,0.00275469044418296
18.2955,0.00275036382216583
18.297,0.00274179863210711
18.2985,0.00273108701354478
18.3,0.00272024494186683
18.3015,0.00271100085359393
18.303,0.0027046075577742
18.3045,0.00270171330527826
18.306,0.00270232587021217
18.3075,0.00270587898073817
18.309,0.00271138398366985
18.3105,0.00271763694192647
18.312,0.0027234452330074
18.3135,0.00272783833840257
18.315,0.00273023409697899
18.3165,0.00273054142277353
18.318,0.00272919037268817
18.3195,0.00272708922958685
18.321,0.00272551444666125
18.3225,0.00272594270872601
18.324,0.0027298355578635
18.3255,0.00273838775114334
18.327,0.00275225102193008
18.3285,0.00277124675889609
18.33,0.00279408887538023
18.3315,0.00281815761238469
18.333,0.00283939230497311
18.3345,0.00285238755326891
18.336,0.00285075784757152
18.3375,0.00282777088115741
18.339,0.00277715833912598
18.3405,0.00269393560624251
18.342,0.00257503706231003
18.3435,0.00241961626506737
18.345,0.00222895498994426
18.3465,0.00200603644489015
18.348,0.00175492615603833
18.3495,0.0014801392474938
18.351,0.001186144971251
18.3525,0.000877082640933122
18.354,0.000556671682162453
18.3555,0.000228232097699352
18.357,-0.000105283831560235
18.3585,-0.000441312950607222
18.36,-0.000777760265135449
18.3615,-0.00111308932019931
18.363,-0.00144647061648998
18.3645,-0.00177763019901401
18.366,-0.00210655389394642
18.3675,-0.00243331020343602
18.369,-0.00275777499539211
18.3705,-0.0030794093868988
18.372,-0.0033971386598068
18.3735,-0.00370933732083578
18.375,-0.00401390415555561
18.3765,-0.00430839803284852
18.378,-0.00459019417018617
18.3795,-0.00485661896149708
18.381,-0.00510503428300197
18.3825,-0.00533286462209879
18.384,-0.00553758597789356
18.3855,-0.00571671725883582
18.387,-0.00586786688184189
18.3885,-0.00598888178975592
18.39,-0.00607811841926919
18.3915,-0.0061348086199287
18.393,-0.00615944342127614
18.3945,-0.00615406520555718
18.396,-0.00612236137937718
18.3975,-0.00606949262455234
18.399,-0.00600165301256485
18.4005,-0.00592542483753526
18.402,-0.00584703692491163
18.4035,-0.00577165055849892
18.405,-0.00570278434748225
18.4065,-0.00564195961133485
18.408,-0.00558861469599314
18.4095,-0.00554030840718645
18.411,-0.00549320907969162
18.4125,-0.00544283866775858
18.414,-0.00538500212960492
18.4155,-0.0053167810952219
18.417,-0.00523742121951873
18.4185,-0.00514891949276961
18.42,-0.00505614505940503
18.4215,-0.00496641224839719
18.423,-0.00488854911434805
18.4245,-0.0048316286078359
18.426,-0.00480360833264991
18.4275,-0.00481013182673794
18.429,-0.00485368263742411
18.4305,-0.00493325567660617
18.432,-0.00504426449368353
18.4335,-0.00517886530516777
18.435,-0.00532676958779629
18.4365,-0.00547613785531338
18.438,-0.00561460865662647
18.4395,-0.00573041927457125
18.441,-0.00581354584776054
18.4425,-0.00585672649570127
18.444,-0.00585617299287175
18.4455,-0.00581176313408463
18.447,-0.00572655494401804
18.4485,-0.00560558320213879
18.45,-0.00545407845267603
18.4515,-0.00527545366809271
18.453,-0.00506957520575218
18.4545,-0.00483190089694002
18.456,-0.00455396317803942
18.4575,-0.00422537026909042
18.459,-0.00383703736379111
18.4605,-0.0033848768070442
18.462,-0.00287286590393104
18.4635,-0.00231444359261445
18.465,-0.00173160872355818
18.4665,-0.00115177713047086
18.468,-0.000603150622686354
18.4695,-0.000109799847687999
18.471,0.0003122831672523
18.4725,0.000657234325179163
18.474,0.000929104997450963
18.4755,0.00113963091540591
18.477,0.00130470129001026
18.4785,0.00144048518219141
18.48,0.00156014509983261
18.4815,0.00167181918540977
18.483,0.00177817597995772
18.4845,0.0018774490904279
18.486,0.00196553617180861
18.4875,0.00203855360837288
18.489,0.00209519246877762
18.4905,0.0021383108651905
18.492,0.00217539245496511
18.4935,0.00221775910641305
18.495,0.00227870079292037
18.4965,0.00237092956065132
18.498,0.00250373608225523
18.4995,0.00268106739770804
18.501,0.00290065869656608
18.5025,0.0031541188881354
18.504,0.00342855619508932
18.5055,0.00370922170255136
18.507,0.00398258943356188
18.5085,0.00423918093149777
18.51,0.00447549806491772
18.5115,0.00469464202160095
18.513,0.00490551059934333
18.5145,0.00512079319700425
18.516,0.0053542348889884
18.5175,0.00561775952392133
18.519,0.0059190160825939
18.5205,0.00625977362460537
18.522,0.0066353894469307
18.5235,0.00703536285566846
18.525,0.00744480152383817
18.5265,0.0078464936681377
18.528,0.00822321011432594
18.5295,0.0085598575979017
18.531,0.00884516062372525
18.5325,0.00907264916372354
18.534,0.00924085504948242
18.5355,0.00935275193223875
18.537,0.00941459394724691
18.5385,0.00943440035039063
18.54,0.00942038355255996
18.5415,0.00937961647293934
18.543,0.00931717951176058
18.5445,0.00923592571839971
18.546,0.00913687426084279
18.5475,0.00902011415564253
18.549,0.00888599976438638
18.5505,0.00873636665169583
18.552,0.00857549893888598
18.5535,0.00841063336645323
18.555,0.00825187813977496
18.5565,0.00811153785041923
18.558,0.00800294779598775
18.5595,0.00793901009971556
18.561,0.00793067257261956
18.5625,0.00798559089596653
18.564,0.00810716936617838
18.5655,0.00829376857661897
18.567,0.00853914252904109
18.5685,0.00883335450220879
18.57,0.00916339449470189
18.5715,0.00951441423343599
18.573,0.00987109928050424
18.5745,0.0102190409791963
18.576,0.0105459707330292
18.5775,0.0108427300082253
18.579,0.011103871090484
18.5805,0.0113278146741475
18.582,0.0115165351965642
18.5835,0.011674803093338
18.585,0.0118090761724771
18.5865,0.0119261884104628
18.588,0.0120320225207194
18.5895,0.0121303627311369
18.591,0.0122221005737271
18.5925,0.0123049106054333
18.594,0.0123734342017121
18.5955,0.0124199230282582
18.597,0.0124352170870972
18.5985,0.0124098813796503
18.6,0.0123353107483489
18.6015,0.012204636427358
18.603,0.0120133230912259
18.6045,0.0117594171474917
18.606,0.0114434775970924
18.6075,0.0110682734577039
18.609,0.0106383561383152
18.6105,0.0101596098569527
18.612,0.00963885563255658
18.6135,0.00908354772225908
18.615,0.00850156937871641
18.6165,0.00790111671389405
18.618,0.00729065698055885
18.6195,0.00667895523904372
18.621,0.00607517164383823
18.6225,0.00548903122528238
18.624,0.00493105372362872
18.6255,0.00441280338723565
18.627,0.00394708460092546
18.6285,0.00354798075942195
18.63,0.00323062486647879
18.6315,0.0030106116880628
18.633,0.00290276828840511
18.6345,0.00292004546621642
18.636,0.00307219971842206
18.6375,0.00336393667322858
18.639,0.00379340416749169
18.6405,0.0043510106528047
18.642,0.00501874972345117
18.6435,0.00577017027614717
18.645,0.00657108891983588
18.6465,0.00738109810883016
18.648,0.00815586009279907
18.6495,0.00885008394151016
18.651,0.00942096766642858
18.6525,0.00983176967076526
18.654,0.0100550849740157
18.6555,0.010075379669408
18.657,0.00989040678413215
18.6585,0.00951128497429636
18.66,0.00896123493528131
18.6615,0.008273183917033
18.663,0.00748661180656265
18.6645,0.00664408599009386
18.666,0.00578790940250204
18.6675,0.00495720910274806
18.669,0.00418566219389388
18.6705,0.00349993432534524
18.672,0.00291882241763594
18.6735,0.00245305569075119
18.675,0.00210570595003656
18.6765,0.00187316489890701
18.678,0.00174663525991927
18.6795,0.00171403432099806
18.681,0.00176212484950513
18.6825,0.00187859824022726
18.684,0.002053785933211
18.6855,0.00228170832598798
18.687,0.00256029153386255
18.6885,0.00289075217300612
18.69,0.00327630346038458
18.6915,0.00372041995797245
18.693,0.00422490756549447
18.6945,0.0047880028450015
18.696,0.00540272714439323
18.6975,0.00605576389615648
18.699,0.00672716641072672
18.7005,0.0073909258434681
18.702,0.00801718746236745
18.7035,0.0085754095475271
18.705,0.0090374724579142
18.7065,0.0093807886749343
18.708,0.00959056550174943
18.7095,0.00966083570903141
18.711,0.00959422778513633
18.7125,0.00940080366904622
18.714,0.00909649722018385
18.7155,0.00870169455416309
18.717,0.00824032856164037
18.7185,0.0077395604414966
18.72,0.00722977787877016
18.7215,0.00674437785188432
18.723,0.00631874099541254
18.7245,0.0059879953453831
18.726,0.00578356364200244
18.7275,0.00572895491318981
18.729,0.00583562424751353
18.7305,0.00609984657257367
18.732,0.00650139445311225
18.7335,0.00700445796059236
18.735,0.00756084505826084
18.7365,0.00811517282701363
18.738,0.00861151661215455
18.7395,0.00900074380964165
18.741,0.00924745361671447
18.7425,0.00933514893192292
18.744,0.0092682234130008
18.7455,0.00906981790676067
18.747,0.00877563824435762
18.7485,0.00842513721900607
18.75,0.00805249845079779
18.7515,0.00768009616596195
18.753,0.00731634294438496
18.7545,0.00695832272743153
18.756,0.00659791604258228
18.7575,0.00622891002665478
18.759,0.00585231568828781
18.7605,0.00547790218792764
18.762,0.00512150607921267
18.7635,0.00479936705513862
18.765,0.0045218903682547
18.7665,0.00428938384670314
18.768,0.00409138186521224
18.7695,0.0039099831218278
18.771,0.00372585586809217
18.7725,0.00352464339396175
18.774,0.00330177252100051
18.7755,0.0030640949256825
18.777,0.00282792463728203
18.7785,0.00261417323658671
18.78,0.00244216908328204
18.7815,0.00232407829913958
18.783,0.00226155856734951
18.7845,0.00224551083608762
18.786,0.00225880413515953
18.7875,0.00228096468296418
18.789,0.00229333643744411
18.7905,0.00228326617426096
18.792,0.00224635987024337
18.7935,0.00218655995571023
18.795,0.0021144232304509
18.7965,0.00204432890404029
18.798,0.00199136015557971
18.7995,0.00196838795693745
18.801,0.00198364208413708
18.8025,0.00203895061174496
18.804,0.00212889708449181
18.8055,0.00224125230092649
18.807,0.00235897455747071
18.8085,0.00246370154777841
18.81,0.00254004751696539
18.8115,0.00257945891375084
18.813,0.00258223663004206
18.8145,0.00255681446791863
18.816,0.00251637643264988
18.8175,0.00247397774332043
18.819,0.00243799292359774
18.8205,0.00240962056407703
18.822,0.0023833517295551
18.8235,0.00235010989238172
18.825,0.00230170333736381
18.8265,0.00223474085372878
18.828,0.00215244993244427
18.8295,0.00206377693115321
18.831,0.00198032593100908
18.8325,0.00191257845508643
18.834,0.00186703752624305
18.8355,0.00184546345891267
18.837,0.00184611558996719
18.8385,0.00186630577863147
18.84,0.00190510334792047
18.8415,0.00196481207446198
18.843,0.00205070646624869
18.8445,0.00216925213314283
18.846,0.00232566177569861
18.8475,0.00252186453709685
18.849,0.002755718719035
18.8505,0.00302171655944053
18.852,0.00331278419815585
18.8535,0.00362234922304167
18.855,0.00394580818105335
18.8565,0.00428086884056872
18.858,0.00462677791471713
18.8595,0.00498290528110349
18.861,0.00534734072514073
18.8625,0.0057160402782541
18.864,0.00608276370995505
18.8655,0.00643974600092931
18.867,0.00677885130155565
18.8685,0.00709287985288533
18.87,0.00737670188176706
18.8715,0.00762795463591632
18.873,0.00784715655719694
18.8745,0.00803725101703373
18.876,0.00820274294462285
18.8775,0.0083486751226359
18.879,0.00847967744668237
18.8805,0.00859923534315249
18.882,0.00870922171831211
18.8835,0.00880967499285894
18.885,0.00889880225641612
18.8865,0.0089732178238806
18.888,0.00902844791999499
18.8895,0.00905970454530361
18.891,0.00906285033190257
18.8925,0.00903537379850054
18.894,0.00897712689134678
18.8955,0.00889059517865353
18.897,0.00878059107742227
18.8985,0.00865344550807489
18.9,0.00851594554024444
18.9015,0.00837434341971412
18.903,0.00823386476153678
18.9045,0.00809825524052854
18.906,0.00796978837501485
18.9075,0.00784987428608432
18.909,0.00773936876224477
18.9105,0.00763866434692068
18.912,0.00754761038479905
18.9135,0.00746542872513458
18.915,0.00739079564528808
18.9165,0.00732217800491225
18.918,0.00725838340031081
18.9195,0.00719916475145255
18.921,0.00714566727417081
18.9225,0.00710054542929425
18.924,0.0070676837497406
18.9255,0.00705157988857193
18.927,0.00705654606649451
18.9285,0.00708592962099371
18.93,0.0071415373464566
18.9315,0.00722338292540729
18.933,0.00732978449098988
18.9345,0.00745774665755854
18.936,0.00760349168586979
18.9375,0.00776297582028012
18.939,0.00793224864931449
18.9405,0.00810758236102275
18.942,0.00828539339437546
18.9435,0.00846206511064945
18.945,0.00863381682944778
18.9465,0.00879672879811084
18.948,0.00894693602090847
18.9495,0.00908089487693287
18.951,0.00919556890352856
18.9525,0.00928841621655929
18.954,0.00935718058098658
18.9555,0.00939962708113544
18.957,0.00941343731711771
18.9585,0.009396434013039
18.96,0.00934715254323722
18.9615,0.00926559138643783
18.963,0.00915385105097848
18.9645,0.00901637650327379
18.966,0.00885965095434612
18.9675,0.00869138584149332
18.969,0.00851942341320515
18.9705,0.00835085951300014
18.972,0.00819087373731479
18.9735,0.00804211025772599
18.975,0.00790510193582498
18.9765,0.00777869374612543
18.978,0.00766060141748486
18.9795,0.00754803212417713
18.981,0.00743831018412201
18.9825,0.00732943521089633
18.984,0.00722049388369561
18.9855,0.00711184545954579
18.987,0.007005022956103
18.9885,0.00690235565459553
18.99,0.00680640493487012
18.9915,0.00671937096304925
18.993,0.00664263621143236
18.9945,0.00657655938558122
18.996,0.00652054468493556
18.9975,0.00647332639059299
18.999,0.00643335995834788
19.0005,0.00639920869736008
19.002,0.00636984514662047
19.0035,0.00634482404117021
19.005,0.00632431177397035
19.0065,0.00630897466226403
19.008,0.00629974407097298
19.0095,0.00629749782656874
19.011,0.00630272087186105
19.0125,0.00631522247048303
19.014,0.00633398186980405
19.0155,0.00635716819894466
19.017,0.00638234215328395
19.0185,0.00640680886874165
19.02,0.00642806079158676
19.0215,0.0064442282129852
19.023,0.00645444503900448
19.0245,0.00645904543486588
19.026,0.00645954172351458
19.0275,0.00645839313971866
19.029,0.00645863729122365
19.0305,0.00646349012705144
19.032,0.00647600720678254
19.0335,0.00649884977783631
19.035,0.0065341464977944
19.0365,0.00658341617093765
19.038,0.00664773936574489
19.0395,0.00672742296457803
19.041,0.00682184372410598
19.0425,0.00692996307062068
19.044,0.00705058461441034
19.0455,0.00718256420830861
19.047,0.00732494553315038
19.0485,0.00747699325319017
19.05,0.00763810439048317
19.0515,0.00780762168350069
19.053,0.00798460566798109
19.0545,0.00816762896698172
19.056,0.00835464205510723
19.0575,0.0085429312781679
19.059,0.00872915885577436
19.0605,0.00890945718635417
19.062,0.00907955659374983
19.0635,0.00923494848319311
19.065,0.0093711025980554
19.0665,0.00948374830208221
19.068,0.00956919459995534
19.0695,0.00962462151782005
19.071,0.00964825514629967
19.0725,0.00963935998970111
19.074,0.0095980431554433
19.0755,0.00952494002357114
19.077,0.00942090356912723
19.0785,0.00928682000278908
19.08,0.00912361606770594
19.0815,0.00893243156103962
19.083,0.00871484774090225
19.0845,0.00847303073245692
19.086,0.008209687925928
19.0875,0.00792782829419071
19.089,0.00763041920210768
19.0905,0.00732009128717085
19.092,0.00699902918786707
19.0935,0.00666910610156853
19.095,0.00633221366816865
19.0965,0.0059906558222479
19.098,0.00564745175044642
19.0995,0.00530643414184803
19.101,0.00497211007703202
19.1025,0.0046493343177782
19.104,0.00434289536051618
19.1055,0.0040572931108073
19.107,0.00379616379680141
19.1085,0.00356193118113538
19.11,0.00335606235835191
19.1115,0.00317915526978637
19.113,0.00303103326367824
19.1145,0.0029108295322845
19.116,0.00281706560894915
19.1175,0.0027477309891329
19.119,0.00270037599385058
19.1205,0.00267222524055139
19.122,0.00266030635086678
19.1235,0.00266158106524717
19.125,0.0026730661127458
19.1265,0.00269193602678157
19.128,0.00271560485369211
19.1295,0.00274178854077767
19.131,0.00276855289136056
19.1325,0.00279435148201641
19.134,0.00281805374400716
19.1355,0.00283895936794904
19.137,0.0028567941128292
19.1385,0.0028716837893348
19.14,0.00288410521379643
19.1415,0.00289481475501071
19.143,0.00290475812753373
19.1445,0.00291497045001934
19.146,0.00292648115302074
19.1475,0.00294023980511468
19.149,0.00295707319953429
19.1505,0.00297767266645174
19.152,0.00300259943729135
19.1535,0.00303229164557667
19.155,0.00306706178613647
19.1565,0.00310708483104007
19.158,0.00315238754242398
19.1595,0.00320285264775216
19.161,0.00325824595037988
19.1625,0.00331826381812273
19.164,0.00338258896231569
19.1655,0.00345093893257888
19.167,0.00352309558336322
19.1685,0.00359891230789703
19.17,0.00367830428127177
19.1715,0.00376123101007786
19.173,0.00384788105899924
19.1745,0.00393835008515869
19.176,0.00403240227458644
19.1775,0.00412979889536007
19.179,0.00423035576301231
19.1805,0.00433390659614539
19.182,0.00444020272690491
19.1835,0.00454881374568626
19.185,0.00465907469784612
19.1865,0.00477010342143197
19.188,0.00488088246458289
19.1895,0.00499037015967581
19.191,0.0050975991601804
19.1925,0.00520173951559372
19.194,0.00530212708037249
19.1955,0.00539826786710768
19.197,0.00548982587021607
19.1985,0.00557659525640744
19.2,0.00565845465481397
19.2015,0.00573530316053653
19.203,0.00580698402167511
19.2045,0.00587320948910132
19.206,0.00593350403501967
19.2075,0.00598717967394036
19.209,0.00603334817200767
19.2105,0.00607096580904108
19.212,0.0060989017017886
19.2135,0.0061160209803469
19.215,0.0061212764235112
19.2165,0.00611380316597602
19.218,0.00609300971259331
19.2195,0.00605865607871744
19.221,0.00601090875896891
19.2225,0.00595036391391553
19.224,0.00587803462772271
19.2255,0.00579530398089366
19.227,0.00570385119648428
19.2285,0.00560556173698154
19.23,0.0055024332181213
19.2315,0.00539648752220148
19.233,0.00528969642421486
19.2345,0.00518392456052745
19.236,0.00508089064648007
19.2375,0.00498214590307453
19.239,0.00488906752432276
19.2405,0.00480302526686273
19.242,0.00472512363358
19.2435,0.00465607005718267
19.245,0.00459652411804651
19.2465,0.00454715889581881
19.248,0.00450863099331021
19.2495,0.00448150726306015
19.251,0.0044661975973768
19.2525,0.00446291416123737
19.254,0.00447166603994658
19.2555,0.00449228148507166
19.257,0.00452442890358014
19.2585,0.00456761451828862
19.26,0.00462116651201011
19.2615,0.00468423507966744
19.263,0.00475582608063141
19.2645,0.00483486203988626
19.266,0.00492025306042896
19.2675,0.00501096477795576
19.269,0.00510607869957458
19.2705,0.00520484338233458
19.272,0.00530671326985449
19.2735,0.00541136933984672
19.275,0.0055187145000682
19.2765,0.00562883793165109
19.278,0.00574194687959477
19.2795,0.00585827135622438
19.281,0.00597795482765026
19.2825,0.00610094906818966
19.284,0.00622693165276206
19.2855,0.00635525998042188
19.287,0.00648496848990575
19.2885,0.00661480862936065
19.29,0.00674332580215951
19.2915,0.00686896384659553
19.293,0.00699018475346682
19.2945,0.00710558896640908
19.296,0.00721402057357186
19.2975,0.00731464332237462
19.299,0.00740697831189133
19.3005,0.00749090154797626
19.302,0.00756660712544181
19.3035,0.00763454721918641
19.305,0.0076953618620093
19.3065,0.00774980970833018
19.308,0.00779883517071348
19.3095,0.00784328330532744
19.311,0.00788376301763464
19.3125,0.00792091661982008
19.314,0.00795541171560767
19.3155,0.00798786678998126
19.317,0.00801878019785109
19.3185,0.00804850373150912
19.32,0.00807725761237308
19.3215,0.00810517138578378
19.323,0.00813233146550596
19.3245,0.00815881217402059
19.326,0.00818467943087548
19.3275,0.008209978479986
19.329,0.0082347265401353
19.3305,0.00825892091486648
19.332,0.00828255689681031
19.3335,0.00830564269342499
19.335,0.00832820282744766
19.3365,0.00835026973446317
19.338,0.00837186867107236
19.3395,0.00839300150439493
19.341,0.00841363258624712
19.3425,0.00843367766483988
19.344,0.00845299637430949
19.3455,0.00847138991536037
19.347,0.0084886066802122
19.3485,0.00850435836384687
19.35,0.00851834714487142
19.3515,0.00853030144091332
19.353,0.00854001488226576
19.3545,0.00854738180370658
19.356,0.00855242341053319
19.3575,0.00855530142870405
19.359,0.0085563192171328
19.3605,0.00855591250849709
19.362,0.00855463231439206
19.3635,0.00855312134635883
19.365,0.00855208369333901
19.3665,0.00855224670799984
19.368,0.00855431470298889
19.3695,0.0085589158911591
19.371,0.00856654624337498
19.3725,0.00857751577462252
19.374,0.0085919036837879
19.3755,0.00860965905061871
19.377,0.00863035634937909
19.3785,0.00865310467464485
19.38,0.00867687773959799
19.3815,0.00870057343312363
19.383,0.00872300591802387
19.3845,0.00874290082847875
19.386,0.00875892611459502
19.3875,0.00876974389130486
19.389,0.00877406336588293
19.3905,0.00877068847772866
19.392,0.00875855919021255
19.3935,0.00873678346994219
19.395,0.00870465677926719
19.3965,0.00866167050731745
19.398,0.0086075143185901
19.3995,0.00854207512587088
19.401,0.00846542933769452
19.4025,0.00837782263377039
19.404,0.00827963627352699
19.4055,0.0081713487942902
19.407,0.00805351005535785
19.4085,0.00792674492441786
19.41,0.0077917938015519
19.4115,0.00764958036226618
19.413,0.00750128078217704
19.4145,0.00734836116355959
19.416,0.00719255439427507
19.4175,0.00703576329332422
19.419,0.00687989885706451
19.4205,0.00672668445117573
19.422,0.00657747150513811
19.4235,0.00643311373539289
19.425,0.00629393308539017
19.4265,0.00615978575845485
19.428,0.00603020973460857
19.4295,0.00590461550687385
19.431,0.00578247497365327
19.4325,0.0056634697612579
19.434,0.00554757558448803
19.4355,0.00543507794523099
19.437,0.00532653124225747
19.4385,0.0052226846141987
19.44,0.00512440137273006
19.4415,0.0050325941832524
19.443,0.00494829320177225
19.4445,0.00487241396932004
19.446,0.00480567429677402
19.4475,0.00474884466306033
19.449,0.00470270789170786
19.4505,0.00466793523791539
19.452,0.00464494146849752
19.4535,0.00463377907400462
19.455,0.0046341021338283
19.4565,0.00464519906518181
19.458,0.00466607107574223
19.4595,0.00469552760408344
19.461,0.00473227544510504
19.4625,0.00477498674835664
19.464,0.00482233991537171
19.4655,0.0048730368675712
19.467,0.00492580758246142
19.4685,0.00497941517998581
19.47,0.00503267107587232
19.4715,0.00508446204496133
19.473,0.00513378310693689
19.4745,0.00517976565247878
19.476,0.00522169088541846
19.4775,0.00525898388385571
19.479,0.00529119058917459
19.4805,0.00531794571792521
19.482,0.00533894178176193
19.4835,0.00535390793247349
19.485,0.00536260335339271
19.4865,0.00536482517116881
19.488,0.00536042673066051
19.4895,0.00534933955266327
19.491,0.00533159176394884
19.4925,0.00530731735844997
19.494,0.00527675379614497
19.4955,0.00524022921472942
19.497,0.00519814350891078
19.4985,0.00515094864022816
19.5,0.00509913236411234
19.5015,0.00504320683385623
19.503,0.00498370061445238
19.5045,0.00492115097414329
19.506,0.00485609355992416
19.5075,0.00478904844307569
19.509,0.00472050399047536
19.5105,0.00465105042872505
19.512,0.00458113936192562
19.5135,0.00451093281917818
19.515,0.00444057718258574
19.5165,0.00437026713176044
19.518,0.00430027125549736
19.5195,0.00423092558171158
19.521,0.00416259950643745
19.5225,0.0040956469331249
19.524,0.0040303575584785
19.5255,0.00396691095649047
19.527,0.00390533297255998
19.5285,0.00384546276612215
19.53,0.00378694575039081
19.5315,0.00372926394435672
19.533,0.00367180133590067
19.5345,0.00361392381564723
19.536,0.00355503989834788
19.5375,0.00349460793042957
19.539,0.00343207175073965
19.5405,0.00336673615012607
19.542,0.0032976248016717
