steps_per_cycle,delta_time_s,core_ratio,step,phase_t_over_T,active_strip_count,material_ring_count,max_abs_q_m2_s,q_l2_m2_s,max_abs_q_over_Uc,augmented_condition_number,no_penetration_max_abs,lesp_constraint_max_abs,eq9_max_abs_m2_s,material_geometry_finite,force_scoring_status,canonical_eligible
160,0.0025,0.1,79,0.49375,4,168,0.8085806547598343,1.3508163985841262,1.1308820346291388,91.77931885530161,3.552713678800501e-15,8.326672684688674e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,0,0.0,4,4,0.03676915583790351,0.05378053042091534,0.05142539278028462,90.74466709052179,4.440892098500626e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,1,0.00625,0,4,0.0,0.0,0.0,2.064513207810265,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,2,0.0125,0,4,0.0,0.0,0.0,2.064513866935541,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,3,0.01875,1,5,0.030777295193726305,0.030777295193726305,0.04304516810311371,74.1914299810662,4.440892098500626e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,4,0.025,0,5,0.0,0.0,0.0,2.0645185561865023,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,5,0.03125,0,5,0.0,0.0,0.0,2.064522597822649,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,6,0.0375,0,5,0.0,0.0,0.0,2.064527773865307,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,7,0.04375,0,5,0.0,0.0,0.0,2.0645340821472584,6.661338147750939e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,8,0.05,0,5,0.0,0.0,0.0,2.0645415158627634,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,9,0.05625,0,5,0.0,0.0,0.0,2.064550062445561,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,10,0.0625,0,5,0.0,0.0,0.0,2.0645597022280446,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,11,0.06875,0,5,0.0,0.0,0.0,2.064570406867858,5.551115123125783e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,12,0.075,0,5,0.0,0.0,0.0,2.064582137531982,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,13,0.08125,0,5,0.0,0.0,0.0,2.0645948428350187,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,14,0.0875,0,5,0.0,0.0,0.0,2.0646084565384863,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,15,0.09375,0,5,0.0,0.0,0.0,2.064622895032151,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,16,0.1,0,5,0.0,0.0,0.0,2.0646380546377765,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,17,0.10625,0,5,0.0,0.0,0.0,2.064653808800478,6.661338147750939e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,18,0.1125,0,5,0.0,0.0,0.0,2.064670005263419,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,19,0.11875,0,5,0.0,0.0,0.0,2.064686463357653,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,20,0.125,0,5,0.0,0.0,0.0,2.0647029715790355,1.1102230246251565e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,21,0.13125,0,5,0.0,0.0,0.0,2.0647192856659307,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,22,0.1375,0,5,0.0,0.0,0.0,2.0647351274309047,1.1102230246251565e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,23,0.14375,0,5,0.0,0.0,0.0,2.0647501846309932,5.551115123125783e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,24,0.15,0,5,0.0,0.0,0.0,2.064764112177152,1.1102230246251565e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,25,0.15625,0,5,0.0,0.0,0.0,2.06477653497554,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,26,0.1625,0,5,0.0,0.0,0.0,2.0647870526529197,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,27,0.16875,0,5,0.0,0.0,0.0,2.0647952463380195,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,28,0.175,0,5,0.0,0.0,0.0,2.064800687546747,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,29,0.18125,0,5,0.0,0.0,0.0,2.064802949053326,3.3306690738754696e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,30,0.1875,0,5,0.0,0.0,0.0,2.0648016174316477,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,31,0.19375,0,5,0.0,0.0,0.0,2.0647963067396042,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,32,0.2,0,5,0.0,0.0,0.0,2.0647866726203983,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,33,0.20625,0,5,0.0,0.0,0.0,2.0647724259398506,8.881784197001252e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,34,0.2125,0,5,0.0,0.0,0.0,2.0647533449985684,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,35,0.21875,1,6,0.008314117191772684,0.008314117191772684,0.011628135932549208,74.52484204353243,1.1102230246251565e-15,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,36,0.225,3,9,0.02001886363537065,0.021284421227082368,0.027998410678840065,87.80038686739844,8.881784197001252e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,37,0.23125,3,12,0.030663991901294017,0.038328477770842466,0.04288670195985177,86.75710107559705,4.440892098500626e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,38,0.2375,3,15,0.043787271194946506,0.05708932799258196,0.06124093873419091,86.05654658734743,4.440892098500626e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,39,0.24375,4,19,0.06522891099927483,0.08465537090600853,0.09122924615283193,88.76221237744737,1.1102230246251565e-15,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,40,0.25,4,23,0.09878563184061864,0.1412599591250648,0.13816172285401207,89.15821698382601,1.7763568394002505e-15,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,41,0.25625,4,27,0.123656551978996,0.18264299130292305,0.17294622654405034,88.26691011126587,4.440892098500626e-16,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,42,0.2625,4,31,0.14753892629254312,0.216697485554832,0.20634814866089943,88.65638322523615,8.881784197001252e-16,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,43,0.26875,4,35,0.20055388328168144,0.3154381584030413,0.2804949416527013,88.72923505411485,8.881784197001252e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,44,0.275,4,39,0.226447894940536,0.36383978361154024,0.3167103425741762,88.01571045853346,8.881784197001252e-16,5.551115123125783e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,45,0.28125,4,43,0.2323666004051791,0.361222959498272,0.3249882523149358,89.52208453474148,1.3322676295501878e-15,8.326672684688674e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,46,0.2875,4,47,0.3552870682177993,0.550067095439979,0.49690499051440457,90.51325691232242,8.881784197001252e-16,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,47,0.29375,4,51,0.5630093174450287,0.7998071876451263,0.7874256188042359,89.05419018852082,1.7763568394002505e-15,9.71445146547012e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,48,0.3,4,55,0.40921901620015705,0.6499647611245178,0.572334288391828,90.45815743396001,8.881784197001252e-16,9.71445146547012e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,49,0.30625,4,59,0.43227308909578427,0.7337864691050353,0.6045777469871108,89.30237455231773,8.881784197001252e-16,5.551115123125783e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,50,0.3125,4,63,0.43052925228060834,0.709487013594967,0.6021388143784732,89.10253892486348,8.881784197001252e-16,4.163336342344337e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,51,0.31875,4,67,0.5371993475216442,0.8143923059984504,0.7513277587715302,92.32136497546944,8.881784197001252e-16,4.163336342344337e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,52,0.325,4,71,0.4778469833602694,0.8130850978248759,0.6683174592451319,90.48841696450907,8.881784197001252e-16,4.163336342344337e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,53,0.33125,4,75,0.59140479839212,0.9934631221960725,0.8271395781707971,92.6778373598988,1.7763568394002505e-15,1.5265566588595902e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,54,0.3375,4,79,0.7796245643166275,1.2174630462383518,1.0903840060372412,96.85843258571039,1.7763568394002505e-15,1.6653345369377348e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,55,0.34375,4,83,0.8248600673450793,1.1867692364232758,1.1536504438392716,88.16007268527426,1.7763568394002505e-15,1.3877787807814457e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,56,0.35,4,87,0.7046795486904576,0.9447089157106647,0.9855658023642762,87.636341311212,4.440892098500626e-15,1.6653345369377348e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,57,0.35625,4,91,1.17412824899834,1.613160592614254,1.6421374111864893,90.64559412189625,3.552713678800501e-15,1.249000902703301e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,58,0.3625,4,95,1.1091184846605664,1.702823929761,1.5512146638609319,86.83773734251467,3.552713678800501e-15,1.8041124150158794e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,59,0.36875,4,99,1.2438459069908812,1.7636273389681718,1.7396446251620714,92.10016373861232,3.552713678800501e-15,4.718447854656915e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,60,0.375,4,103,1.3348181564065673,1.7824320988333777,1.8668785404287653,92.89833500688009,3.552713678800501e-15,1.249000902703301e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,61,0.38125,4,107,1.9935833371774174,2.7507863125031,2.7882284436047793,89.68360435551705,1.3322676295501878e-14,1.3877787807814457e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,62,0.3875,3,110,1.350326372152547,1.9617062584390088,1.8885683526609045,84.81669373769658,3.552713678800501e-15,9.71445146547012e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,63,0.39375,4,114,2.5262719002688145,3.05870500141913,3.5332474129633766,89.54720952739369,7.105427357601002e-15,2.7755575615628914e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,64,0.4,4,118,1.147531633608441,1.521436935391115,1.604939347704113,89.3790443312042,3.552713678800501e-15,1.8041124150158794e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,65,0.40625,4,122,1.6012242128368133,1.8715864733905598,2.2394744235479904,89.27990833007556,7.105427357601002e-15,3.885780586188048e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,66,0.4125,4,126,3.356175246628929,3.8536867774261565,4.693951393886613,89.84349090872938,5.329070518200751e-15,2.498001805406602e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,67,0.41875,4,130,2.7221687736501194,4.346022907022265,3.8072290540561107,94.83301859675998,9.325873406851315e-15,6.800116025829084e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,68,0.425,4,134,4.570309129275924,6.098953596574876,6.392040740246047,90.84276354424011,7.105427357601002e-15,4.0245584642661925e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,69,0.43125,4,138,9.461800839171786,10.769129764606497,13.233287886953546,118.72310224834216,1.4210854715202004e-14,5.551115123125783e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,70,0.4375,4,142,10.061259963521607,11.888524260259459,14.071692256673575,94.88169422888599,1.5987211554602254e-14,7.771561172376096e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,71,0.44375,4,146,12.872279732255475,16.541642623385357,18.00318843672094,92.09039531098189,5.684341886080802e-14,8.604228440844963e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,72,0.45,4,150,8.859052997490444,13.481410283870547,12.390283912574047,98.64432921473393,2.1316282072803006e-14,1.582067810090848e-15,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,73,0.45625,4,154,6.81455257853887,8.79876567596426,9.53084276718723,129.30300604359164,2.842170943040401e-14,4.163336342344337e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,74,0.4625,4,158,10.49050825624003,15.568245625112167,14.672039519216824,96.0429784188746,2.842170943040401e-14,8.743006318923108e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,75,0.46875,4,162,8.787303197848725,13.380889552953827,12.289934542445769,94.71525307586694,4.263256414560601e-14,1.0269562977782698e-15,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,76,0.475,4,166,5.374274309978283,9.954961800153875,7.5164675664031915,92.71407181385877,1.4210854715202004e-14,8.326672684688674e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,77,0.48125,3,169,6.468066262999398,10.121706450629794,9.046246521677478,88.59603900373676,7.105427357601002e-15,5.689893001203927e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,78,0.4875,4,173,5.229517470432422,7.238199397444131,7.314010448157233,89.83209978918164,1.5987211554602254e-14,4.0245584642661925e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.25,79,0.49375,4,177,4.499848985091051,7.343272120186165,6.2934950840434265,99.67774193224926,1.4210854715202004e-14,6.106226635438361e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,0,0.0,4,4,0.03676915583790351,0.05378053042091534,0.05142539278028462,90.74466709052179,4.440892098500626e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,1,0.00625,0,4,0.0,0.0,0.0,2.064513207810265,1.1102230246251565e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,2,0.0125,0,4,0.0,0.0,0.0,2.064513866935541,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,3,0.01875,1,5,0.0340078487259461,0.0340078487259461,0.047563424791533006,74.19097007044834,6.661338147750939e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,4,0.025,0,5,0.0,0.0,0.0,2.0645185561865023,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,5,0.03125,0,5,0.0,0.0,0.0,2.064522597822649,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,6,0.0375,0,5,0.0,0.0,0.0,2.064527773865307,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,7,0.04375,0,5,0.0,0.0,0.0,2.0645340821472584,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,8,0.05,0,5,0.0,0.0,0.0,2.0645415158627634,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,9,0.05625,0,5,0.0,0.0,0.0,2.064550062445561,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,10,0.0625,0,5,0.0,0.0,0.0,2.0645597022280446,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,11,0.06875,0,5,0.0,0.0,0.0,2.064570406867858,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,12,0.075,0,5,0.0,0.0,0.0,2.064582137531982,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,13,0.08125,0,5,0.0,0.0,0.0,2.0645948428350187,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,14,0.0875,0,5,0.0,0.0,0.0,2.0646084565384863,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,15,0.09375,0,5,0.0,0.0,0.0,2.064622895032151,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,16,0.1,0,5,0.0,0.0,0.0,2.0646380546377765,3.3306690738754696e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,17,0.10625,0,5,0.0,0.0,0.0,2.064653808800478,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,18,0.1125,0,5,0.0,0.0,0.0,2.064670005263419,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,19,0.11875,0,5,0.0,0.0,0.0,2.064686463357653,3.3306690738754696e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,20,0.125,0,5,0.0,0.0,0.0,2.0647029715790355,1.1102230246251565e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,21,0.13125,0,5,0.0,0.0,0.0,2.0647192856659307,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,22,0.1375,0,5,0.0,0.0,0.0,2.0647351274309047,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,23,0.14375,0,5,0.0,0.0,0.0,2.0647501846309932,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,24,0.15,0,5,0.0,0.0,0.0,2.064764112177152,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,25,0.15625,0,5,0.0,0.0,0.0,2.06477653497554,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,26,0.1625,0,5,0.0,0.0,0.0,2.0647870526529197,3.3306690738754696e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,27,0.16875,0,5,0.0,0.0,0.0,2.0647952463380195,1.3877787807814457e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,28,0.175,0,5,0.0,0.0,0.0,2.064800687546747,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,29,0.18125,0,5,0.0,0.0,0.0,2.064802949053326,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,30,0.1875,0,5,0.0,0.0,0.0,2.0648016174316477,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,31,0.19375,0,5,0.0,0.0,0.0,2.0647963067396042,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,32,0.2,0,5,0.0,0.0,0.0,2.0647866726203983,2.220446049250313e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,33,0.20625,0,5,0.0,0.0,0.0,2.0647724259398506,3.3306690738754696e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,34,0.2125,0,5,0.0,0.0,0.0,2.0647533449985684,4.440892098500626e-16,0.0,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,35,0.21875,1,6,0.008459252370222749,0.008459252370222749,0.01183112219611573,74.52486677951391,6.661338147750939e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,36,0.225,3,9,0.02014986919255391,0.021463842379092202,0.02818163523434113,87.80042815368303,4.440892098500626e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,37,0.23125,3,12,0.03076254091425753,0.03848615365452699,0.04302453274721332,86.75754801254303,8.881784197001252e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,38,0.2375,3,15,0.04395917733191301,0.057315464845417476,0.06148136689778043,86.06233325231189,4.440892098500626e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,39,0.24375,4,19,0.06552571274061136,0.08512458981904235,0.09164435348337252,88.76502422489828,6.661338147750939e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,40,0.25,4,23,0.09924850560812185,0.14184938596795452,0.13880909875261796,89.21192475075175,8.881784197001252e-16,2.7755575615628914e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,41,0.25625,4,27,0.12416835195918295,0.18329897487410796,0.17366203071214398,88.27441538148183,4.440892098500626e-16,1.3877787807814457e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,42,0.2625,4,31,0.1472171846093892,0.21658130031600425,0.20589816029285202,88.62621238736969,4.440892098500626e-16,4.163336342344337e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,43,0.26875,4,35,0.19993849788209248,0.3150416342698796,0.27963426277215725,88.89730676200976,8.881784197001252e-16,4.163336342344337e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,44,0.275,4,39,0.2276187787369853,0.3657489699957744,0.31834794228948987,88.05475753766628,8.881784197001252e-16,8.326672684688674e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,45,0.28125,4,43,0.2299219592090915,0.3623766512137892,0.32156917371900906,89.49614141228153,8.881784197001252e-16,5.551115123125783e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,46,0.2875,4,47,0.3597722511884178,0.5759634646942379,0.5031779736900948,91.00909666463298,1.7763568394002505e-15,8.326672684688674e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,47,0.29375,4,51,0.41735346230948395,0.6135994430092111,0.5837111360971803,88.25483966909185,8.881784197001252e-16,5.551115123125783e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,48,0.3,4,55,0.4535195931971263,0.6753222376436133,0.6342931373386381,88.3853593356797,1.7763568394002505e-15,4.163336342344337e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,49,0.30625,4,59,0.5060301022118912,0.7270762933912083,0.7077344086879596,89.94669034391042,8.881784197001252e-16,6.938893903907228e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,50,0.3125,4,63,0.5474465069687312,0.8365572219459252,0.7656594503059176,88.54764916065216,1.7763568394002505e-15,4.163336342344337e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,51,0.31875,4,67,0.6684442746105779,1.076113846521046,0.9348870973574515,91.33464749490145,1.7763568394002505e-15,1.6653345369377348e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,52,0.325,4,71,0.6089092370966439,1.0626844901476962,0.8516213106246767,89.78367319158036,1.7763568394002505e-15,1.5265566588595902e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,53,0.33125,4,75,0.6692870137394039,1.021840817029392,0.9360657534816836,91.2146121088204,1.7763568394002505e-15,6.938893903907228e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,54,0.3375,4,79,0.6143090116957094,0.9477411475492447,0.859173442931062,87.44629829913256,8.881784197001252e-16,5.551115123125783e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,55,0.34375,3,82,2.1132316774723017,2.336781340949363,2.9555687796815406,87.25057994373213,5.329070518200751e-15,1.8041124150158794e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,56,0.35,4,86,0.7777677984537967,0.9491021744591741,1.0877871307046107,88.58370111495815,2.220446049250313e-15,1.1102230246251565e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,57,0.35625,4,90,1.118623874585381,1.7784660931874363,1.564508915504029,88.56133291554592,2.6645352591003757e-15,1.8041124150158794e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,58,0.3625,4,94,1.9824530690269155,2.08585952163248,2.7726616350026787,88.65971513745706,7.105427357601002e-15,2.3592239273284576e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,59,0.36875,3,97,1.093413006272501,1.1655327382893503,1.5292489598216794,89.66844775632201,1.7763568394002505e-15,8.326672684688674e-17,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,60,0.375,3,100,1.8855314855357743,2.1277202588121447,2.6371069727773064,83.18511315395574,5.329070518200751e-15,1.5265566588595902e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,61,0.38125,4,104,3.7100358099980784,5.208467607640641,5.188861272724584,90.48322406399643,3.552713678800501e-15,3.608224830031759e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,62,0.3875,4,108,3.6379518922339584,4.673031285801913,5.088044604523018,89.2088011550634,1.9984014443252818e-14,6.938893903907228e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,63,0.39375,4,112,3.8928682482719426,5.523551085397629,5.444570976604115,174.79067452372064,1.4654943925052066e-14,4.996003610813204e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,64,0.4,3,115,3.5875580985711197,4.01336289393122,5.017563774225342,95.74136749449225,2.842170943040401e-14,1.249000902703301e-16,0.0,True,blocked_mechanical_time_march_unscored,False
160,0.0025,0.49,65,0.40625,3,118,2.106906759206814,3.392651586697863,2.9467227401493896,98.7392912739419,7.105427357601002e-15,1.942890293094024e-16,0.0,True,blocked_mechanical_time_march_unscored,False
