figure,case_id,quantity,point_index,phase,coefficient,x_pdf,y_pdf,is_plot_boundary_intersection
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,13,0.20890055145216194,0.20023668749287937,146.1066436767578,474.787109375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,14,0.22496998197615917,0.24765544781725113,148.7476806640625,471.3699951171875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,15,0.2410395053424952,0.29246637112810614,151.38873291015625,468.14080810546875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,16,0.25710893586649247,0.33443357479853186,154.02976989746094,465.1165466308594,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,17,0.2731783663904897,0.3734660089815153,156.67080688476562,462.30377197265625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,18,0.28924788975682575,0.4095937413009535,159.31185913085938,459.7003173828125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,19,0.3053172274384842,0.4429599105861045,161.952880859375,457.2958679199219,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,20,0.3213867508048202,0.47381564501965967,164.59393310546875,455.07232666015625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,21,0.3374561813288175,0.5024671261801793,167.23497009277344,453.00762939453125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,22,0.3535256118528147,0.5292675427765413,169.87600708007812,451.0763244628906,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,23,0.36959504237681196,0.5545849055857429,172.5170440673828,449.25189208984375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,24,0.38566447290080924,0.5787774851685884,175.1580810546875,447.5085144042969,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,25,0.40173399626714523,0.6021620502951511,177.79913330078125,445.8233642578125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,26,0.4178033339488037,0.6249842238085358,180.44015502929688,444.1787414550781,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,27,0.43387285731513975,0.6474227175014845,183.08120727539062,442.561767578125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,28,0.449942287839137,0.6695440189366993,185.7222442626953,440.9676513671875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,29,0.46601171836313426,0.6912977330825779,188.36328125,439.4000244140625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,30,0.48208124172947026,0.7125242050911021,191.00433349609375,437.8703918457031,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,31,0.4981505794111287,0.7329324989394911,193.64535522460938,436.39971923828125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,32,0.5142201027774648,0.7521342764430424,196.28640747070312,435.0159912109375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,33,0.530289533301462,0.7696226228721074,198.9274444580078,433.7557373046875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,34,0.5463589638254592,0.7848105843291974,201.5684814453125,432.6612548828125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,35,0.5624283943494566,0.7970370965762316,204.2095184326172,431.7801818847656,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,36,0.5784978248734538,0.8056122982142143,206.85055541992188,431.1622314453125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,37,0.5945673482397899,0.809826000436444,209.49160766601562,430.85858154296875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,38,0.6106366859214483,0.808997658572456,212.13262939453125,430.91827392578125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,39,0.6267039810716535,0.8024827244029303,214.7733154296875,431.38775634765625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,40,0.6427734115956507,0.7897243116542757,217.4143524169922,432.3071594238281,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,41,0.6588428421196479,0.7702722529433538,220.05538940429688,433.70892333984375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,42,0.674912365485984,0.743819519716283,222.69644165039062,435.61517333984375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,43,0.6909817031676424,0.7102128094399535,225.33746337890625,438.0369567871094,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,44,0.7070511336916396,0.6694677911578047,227.97850036621094,440.97314453125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,45,0.723120564215637,0.6217983261384018,230.61953735351562,444.4083251953125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,46,0.739190087581973,0.5676147739247944,233.26058959960938,448.31292724609375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,47,0.755259610948309,0.5074990065625443,235.90164184570312,452.64501953125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,48,0.7713290414723063,0.4422539566560083,238.5426788330078,457.34674072265625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,49,0.7873984719963034,0.3728112970583427,241.1837158203125,462.3509521484375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,50,0.8034679025203006,0.30028988216865593,243.8247528076172,467.5770263671875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,51,0.8195373330442979,0.22590723901095922,246.46578979492188,472.9372253417969,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,52,0.8356067635682951,0.1509926953516424,249.10682678222656,478.33575439453125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,53,0.8516762869346312,0.07692216259975304,251.7478790283203,483.6734619140625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,54,0.8677457174586284,0.005091032596723055,254.388916015625,488.84979248046875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,55,0.8838152408249644,-0.06310911420496057,257.02996826171875,493.76446533203125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,56,0.899884578506623,-0.12634429167464206,259.6709899902344,498.32135009765625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,57,0.9159539161882814,-0.18339189093638414,262.31201171875,502.4323425292969,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,58,0.9320234395546174,-0.23313178712809662,264.95306396484375,506.0167236328125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,59,0.9480929629209535,-0.2746238376434126,267.5941162109375,509.0067443847656,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,60,0.9641624862872895,-0.307095177501873,270.23516845703125,511.3467102050781,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,61,0.9802318239689479,-0.3299995076213997,272.8761901855469,512.9972534179688,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,62,0.9963011616506064,-0.34299719089825115,275.5172119140625,513.9338989257812,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,63,1.0,-0.3437044152913289,276.14111328125,513.98486328125,1
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,0,0.0,0.023500412837183016,326.5205078125,420.5766906738281,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,1,0.01606696609466703,0.023739062250144535,329.16162109375,420.3187255859375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,2,0.03213597415566937,0.0235730268547078,331.8025817871094,420.4981994628906,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,3,0.0482059106424717,0.023053125170135885,334.4436950683594,421.0601806640625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,4,0.06427491870347404,0.02223528580012886,337.08465576171875,421.9442138671875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,5,0.08034448381995637,0.021178486459542595,339.7257080078125,423.0865478515625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,6,0.09641386325127871,0.01994099905046541,342.3667297363281,424.4241943359375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,7,0.11248342836776104,0.018579740314471946,345.0077819824219,425.8956298828125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,8,0.12855280779908337,0.01714623458359281,347.6488037109375,427.4451599121094,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,9,0.1446223729155657,0.015685795037504252,350.28985595703125,429.0238037109375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,10,0.16069193803204804,0.014235914450418136,352.930908203125,430.5910339355469,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,11,0.17676131746337037,0.012824204217800714,355.5719299316406,432.11700439453125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,12,0.1928308825798527,0.011468422588883379,358.2129821777344,433.58251953125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,13,0.20889803378925506,0.010176022946491378,360.8536376953125,434.9795227050781,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,14,0.22496759890573742,0.008944661992236466,363.49468994140625,436.310546875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,15,0.24103716402221975,0.007761042213578123,366.1357421875,437.5899658203125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,16,0.25710654345354206,0.006605372620514485,368.7767639160156,438.83917236328125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,17,0.2731759228848644,0.005448658424554886,371.41778564453125,440.0895080566406,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,18,0.28924548800134675,0.0042585734009458615,374.058837890625,441.37591552734375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,19,0.3053150531178291,0.002998556448328721,376.69989013671875,442.7379150390625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,20,0.3213844325491514,0.0016315382801520978,379.3409118652344,444.215576171875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,21,0.3374539976656337,0.00012095779505731652,381.9819641113281,445.8484191894531,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,22,0.3535233770969561,-0.0015655112317091019,384.62298583984375,447.67138671875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,23,0.3695929422134384,-0.003454492057738859,387.2640380859375,449.7132568359375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,24,0.38566250732992075,-0.005565719208012451,389.90509033203125,451.995361328125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,25,0.40173188676124305,-0.007909808106553715,392.5461120605469,454.5291748046875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,26,0.41780145187772544,-0.010486730520851945,395.1871643066406,457.3146667480469,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,27,0.43387083130904774,-0.013285249911647867,397.82818603515625,460.3396911621094,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,28,0.4499403964255301,-0.016282159155144693,400.46923828125,463.57916259765625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,29,0.4660099615420124,-0.019444087423692975,403.11029052734375,466.99700927734375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,30,0.48207934097333477,-0.022725326282466672,405.7513122558594,470.5438232421875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,31,0.4981489060898171,-0.02607065294053324,408.3923645019531,474.159912109375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,32,0.5142182855211395,-0.029416995968985074,411.03338623046875,477.777099609375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,33,0.5302878506376217,-0.03269346353345018,413.6744384765625,481.3187561035156,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,34,0.5463574157541041,-0.03582605822337939,416.31549072265625,484.70489501953125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,35,0.5624267951854264,-0.03873708416932162,418.9565124511719,487.8515319824219,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,36,0.5784963603019088,-0.041350821777574875,421.5975646972656,490.67681884765625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,37,0.5945657397332311,-0.0435933018701007,424.23858642578125,493.1007995605469,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,38,0.6106353048497134,-0.045396371166065166,426.879638671875,495.0498046875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,39,0.6267026417442758,-0.04670000734771645,429.52032470703125,496.4589538574219,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,40,0.6427720211755981,-0.04745409770855902,432.1613464355469,497.2740783691406,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,41,0.6588414006069204,-0.04761976608135663,434.8023681640625,497.4531555175781,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,42,0.6749109657234028,-0.047173184227077045,437.44342041015625,496.9704284667969,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,43,0.6909805308398851,-0.046103397931567994,440.08447265625,495.8140563964844,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,44,0.7070499102712074,-0.04441591253441631,442.7254943847656,493.989990234375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,45,0.7231192897025298,-0.04213012377047407,445.36651611328125,491.5191955566406,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,46,0.7391888548190121,-0.0392811528830542,448.007568359375,488.43963623046875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,47,0.7552584199354945,-0.03591843499839538,450.64862060546875,484.80474853515625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,48,0.7713279850519767,-0.03210334759476312,453.2896728515625,480.6808776855469,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,49,0.7873975501684591,-0.02790847645717151,455.93072509765625,476.146484375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,50,0.8034669295997815,-0.02341532884401637,458.5717468261719,471.2896728515625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,51,0.8195363090311037,-0.01871179256111212,461.2127685546875,466.2054443359375,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,52,0.8356058741475861,-0.013889679733260704,463.85382080078125,460.9930419921875,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,53,0.8516754392640684,-0.009042637598459677,466.494873046875,455.7536926269531,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,54,0.8677450043805508,-0.004262788839128714,469.13592529296875,450.58697509765625,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,55,0.8838143838118732,0.00036265631917462016,471.7769470214844,445.587158203125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,56,0.8998837632431954,0.004751513037797653,474.41796875,440.84307861328125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,57,0.9159533283596778,0.00883046148644806,477.05902099609375,436.4339904785156,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,58,0.9320228934761601,0.012536486701239621,479.7000732421875,432.4280090332031,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,59,0.9480922729074824,0.01581874193039859,482.3410949707031,428.8800964355469,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,60,0.9641618380239648,0.018638718029327803,484.9821472167969,425.8318786621094,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,61,0.9802312174552871,0.02097123159848137,487.6231689453125,423.3105773925781,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,62,0.9963007825717695,0.022804961401067886,490.26422119140625,421.32843017578125,0
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CD,63,1.0,0.023120657335734374,490.8880920410156,420.9871826171875,1
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,0,1.4654926808931534e-10,-0.6837109457341951,111.0364990234375,214.69532775878906,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,1,0.01626773653830417,-0.6950528691050679,113.63818359375,215.2687530517578,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,2,0.0325370948950491,-0.6986600715566026,116.24012756347656,215.4511260986328,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,3,0.048803924894603695,-0.6944610247269338,118.84166717529297,215.23883056640625,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,4,0.06507142276209536,-0.6825009997311662,121.44331359863281,214.6341552734375,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,5,0.08134097193825088,-0.6628654080731303,124.0452880859375,213.64141845703125,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,6,0.0976082312814793,-0.6357371450578491,126.64689636230469,212.26986694335938,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,7,0.11387549062470773,-0.6013781795380607,129.24850463867188,210.53274536132812,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,8,0.13014513521056856,-0.5601171798094249,131.85049438476562,208.44667053222656,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,9,0.14641239455379698,-0.5123691310937337,134.4521026611328,206.03262329101562,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,10,0.1626796538970254,-0.45860817286984934,137.0537109375,203.3145751953125,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,11,0.17894920307318093,-0.39936578802909983,139.6556854248047,200.31939697265625,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,12,0.19521646241640936,-0.3352549474700015,142.25729370117188,197.0780792236328,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,13,0.21148372175963778,-0.26691638837500153,144.85890197753906,193.62301635742188,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,14,0.22775327093579328,-0.19506509255531845,147.46087646484375,189.9903564453125,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,15,0.244020625688727,-0.12042932134926843,150.0625,186.2169189453125,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,16,0.26028788503195543,-0.04378894516638654,152.6641082763672,182.34213256835938,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,17,0.27655743420811096,0.034046588455256765,155.26608276367188,178.40692138671875,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,18,0.2928247889610447,0.11227567897087609,157.86770629882812,174.45181274414062,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,19,0.3090919528945678,0.19006745051458496,160.46929931640625,170.51881408691406,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,20,0.32535930764750154,0.266591027220497,163.0709228515625,166.64993286132812,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,21,0.34162876141395176,0.3410445067363925,165.67288208007812,162.88571166992188,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,22,0.3578961161668855,0.4126193469465034,168.27450561523438,159.26702880859375,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,23,0.3741634709198192,0.48055680396167677,170.87612915039062,155.83224487304688,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,24,0.39043292468626944,0.5441210712577453,173.47808837890625,152.61856079101562,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,25,0.40670027943920317,0.6026198025810434,176.0797119140625,149.66098022460938,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,26,0.4229674433727263,0.6554189005126718,178.68130493164062,146.99156188964844,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,27,0.43923708795858707,0.7019497598469173,181.28329467773438,144.63905334472656,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,28,0.45550425189211025,0.7416947808344172,183.8848876953125,142.62962341308594,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,29,0.4717716066450439,0.7742166445032608,186.48651123046875,140.98538208007812,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,30,0.48804125123090475,0.7991586144664238,189.0885009765625,139.724365234375,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,31,0.5043084151644279,0.8162502712630151,191.69009399414062,138.86024475097656,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,32,0.5205757699173617,0.8252884984899318,194.29171752929688,138.40328979492188,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,33,0.5368452236838118,0.8261848665690028,196.8936767578125,138.35797119140625,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,34,0.5531125784367456,0.8189179471724122,199.49530029296875,138.72537231445312,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,35,0.5693799331896793,0.8035752644560288,202.096923828125,139.50106811523438,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,36,0.5856493869561296,0.7803246233531735,204.69888305664062,140.67657470703125,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,37,0.6019167417090632,0.7494207493381684,207.30050659179688,142.239013671875,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,38,0.6181839056425864,0.711213739034489,209.902099609375,144.17068481445312,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,39,0.6344535502284472,0.6661185776639273,212.50408935546875,146.4506072998047,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,40,0.6507208095716756,0.6146462252122977,215.10569763183594,149.05294799804688,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,41,0.666988068914904,0.5573646832704455,217.70730590820312,151.94898986816406,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,42,0.6832577135007648,0.49491559444312005,220.30929565429688,155.10629272460938,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,43,0.6995248774342879,0.4279837597981371,222.910888671875,158.490234375,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,44,0.7157922321872217,0.3573203780387988,225.51251220703125,162.06283569335938,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,45,0.7320617813633772,0.28369022920293885,228.11448669433594,165.78543090820312,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,46,0.7483290407066057,0.20791000420704453,230.71609497070312,169.61672973632812,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,47,0.764596300049834,0.1308036373460193,233.3177032470703,173.51507568359375,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,48,0.7808658492259896,0.05320834244186434,235.919677734375,177.43814086914062,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,49,0.7971332039789233,-0.02405134259564834,238.52130126953125,181.34423828125,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,50,0.8134004633221518,-0.10014484370806664,241.12290954589844,185.19137573242188,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,51,0.8296700124983073,-0.17427056035060484,243.72488403320312,188.93902587890625,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,52,0.8459372718415358,-0.24567729381996073,246.3264923095703,192.54920959472656,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,53,0.8622046265944695,-0.3136295393994015,248.92811584472656,195.9847412109375,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,54,0.878474175770625,-0.3774636225414937,251.53009033203125,199.21206665039062,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,55,0.8947414351138534,-0.4365671759625891,254.13169860839844,202.20022583007812,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,56,0.9110085036376713,-0.4903866848286753,256.7332763671875,204.92123413085938,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,57,0.927278148223532,-0.5384480096608903,259.33526611328125,207.3511199951172,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,58,0.9435455029764658,-0.5803723821295257,261.9368896484375,209.47073364257812,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,59,0.9598128577293995,-0.6158389809322065,264.53851318359375,211.26385498046875,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,60,0.9760800216629226,-0.6446292974866947,267.1401062011719,212.7194366455078,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,61,0.9923494754293729,-0.6666117437517531,269.7420654296875,213.83082580566406,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CL,62,1.0,-0.6738131709351591,270.98138427734375,214.19491577148438,1
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,0,0.0,0.10326268142696754,326.5205078125,119.81541442871094,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,1,0.01626583490102409,0.10292403060744659,329.1943054199219,119.92523193359375,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,2,0.0325325976574235,0.10108994256474996,331.8677673339844,120.51998901367188,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,3,0.048802331376382874,0.09777627464585253,334.5417175292969,121.59454345703125,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,4,0.0650685370773023,0.09301036548159247,337.215087890625,123.14002990722656,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,5,0.08133771374078168,0.0868376226085596,339.8889465332031,125.1417236328125,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,6,0.0976044764971811,0.07931604062659559,342.5624084472656,127.58081817626953,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,7,0.11387346747550048,0.07051490720163672,345.2362365722656,130.43484497070312,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,8,0.13014023023189988,0.060521673014255595,347.9096984863281,133.67544555664062,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,9,0.14640940689537926,0.049429623495840236,350.58355712890625,137.27236938476562,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,10,0.1626761696517787,0.03734773673420644,353.25701904296875,141.19027709960938,0
14,fig14_pitch_lagging_u6_f1p5_theta_m12_p0,CD,11,0.17894516063009808,0.02439204898347941,355.93084716796875,145.39154052734375,0
