figure,case_id,quantity,sample_index,phase,coefficient,std,lower,upper,x_pdf,y_centre_pdf
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,43,0.6984547704441715,0.2518648201010092,0.05078118083338594,0.20108363926762324,0.30264600093439514,226.70018005371094,546.5890197753906
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,44,0.7146990501038724,0.25465602874591686,0.05077244862347655,0.20388358012244032,0.30542847736939344,229.37234497070312,545.6818237304688
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,45,0.7309409180228472,0.2541062751005462,0.051679190033099905,0.20242708506744628,0.3057854651336461,232.0441131591797,545.8605041503906
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,46,0.747185197682548,0.25034410105055255,0.053434270330156936,0.1969098307203956,0.3037783713807095,234.71627807617188,547.0832824707031
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,47,0.7634294773422489,0.2436357920508072,0.05581271774106811,0.1878230743097391,0.2994485097918753,237.38844299316406,549.2636108398438
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,48,0.7796714380204826,0.23437805333644107,0.05848374113130892,0.17589431220513216,0.29286179446775,240.0602264404297,552.2725524902344
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,49,0.7959157176801833,0.2230730339246091,0.06107739526385794,0.16199563866075115,0.284150429188467,242.73239135742188,555.9468994140625
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,50,0.8121575855991582,0.2103151813522612,0.06323828858487605,0.14707689276738517,0.27355346993713725,245.40415954589844,560.0934448242188
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,51,0.8284018652588591,0.19676128925720576,0.06465929143185128,0.13210199782535448,0.26142058068905705,248.07632446289062,564.4987182617188
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,52,0.8446438259370926,0.1831052396956835,0.06509777982192491,0.1180074598737586,0.24820301951760843,250.74810791015625,568.9371948242188
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,53,0.8608881055967935,0.17004814461816117,0.06439047081926438,0.10565767379889679,0.23443861543742556,253.42027282714844,573.1809997558594
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,54,0.8771301590342857,0.1582685812398555,0.06245821116630394,0.09581037007355155,0.22072679240615944,256.0920715332031,577.0095825195312
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,55,0.8933743459347279,0.14839348467436855,0.05931649349352799,0.08907699118084056,0.20770997816789655,258.76422119140625,580.2191772460938
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,56,0.9096163066129614,0.14097242077761063,0.05508972831846276,0.08588269245914787,0.1960621490960734,261.4360046386719,582.6311645507812
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,57,0.9258604935134036,0.13645289183375534,0.050020915202887824,0.08643197663086752,0.18647380703664315,264.108154296875,584.10009765625
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,58,0.9421026397101545,0.13515958581986365,0.04451305032885801,0.09064653549100564,0.17967263614872164,266.77996826171875,584.5204467773438
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,59,0.9583468266105967,0.13728320293298898,0.039170721864185756,0.09811248106880323,0.17645392479717475,269.4521179199219,583.8302307128906
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,60,0.9745887872888302,0.1428674981174085,0.034833160907474514,0.108034337209934,0.17770065902488302,272.1239013671875,582.0152282714844
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CL,61,0.9908329741892724,0.15180683980163767,0.032464009074853986,0.11934283072678369,0.18427084887649164,274.7960510253906,579.1097717285156
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,0,3.561954686997794e-10,0.03493854365552029,0.002184756666700594,0.0327537869888197,0.03712330032222089,326.55218505859375,509.4093933105469
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,1,0.016244185775394323,0.03555454472778957,0.002132180312520352,0.03342236441526922,0.037686725040309926,329.2243347167969,508.07464599609375
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,2,0.03248577393558667,0.035858749569455534,0.0020800546530451106,0.033778694916410425,0.03793880422250064,331.89605712890625,507.4154968261719
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,3,0.04872995935478553,0.035848348380716696,0.0020360626245741796,0.033812285756142514,0.03788441100529088,334.5682067871094,507.4380340576172
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,4,0.0649724751074802,0.035527186150775075,0.0020080632160260087,0.03351912293474907,0.03753524936680108,337.2400817871094,508.13392639160156
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,5,0.08121666052667906,0.03490636123674133,0.002002464742737328,0.032903896494004006,0.03690882597947866,339.9122314453125,509.4791259765625
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,6,0.09745861972387233,0.03400329580580563,0.0020218023624237655,0.031981493443381866,0.0360250981682294,342.5840148925781,511.4358825683594
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,7,0.11370280514307118,0.03284126401421843,0.002063604296312584,0.030777659717905845,0.03490486831053101,345.25616455078125,513.9537658691406
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,8,0.12994476434026447,0.03144875821786147,0.0021214340606479907,0.02932732415721348,0.033570192278509464,347.9279479980469,516.9710388183594
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,9,0.1461891352779638,0.029858242519704346,0.002186235508701378,0.027672007011002968,0.03204447802840572,350.6001281738281,520.4173583984375
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,10,0.16243109447515705,0.028105392222489773,0.002248586304296323,0.02585680591819345,0.030353978526786098,353.27191162109375,524.2154235839844
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,11,0.17867527989435592,0.026227812165666244,0.002299923248037813,0.023927888917628433,0.028527735413704056,355.9440612792969,528.2837524414062
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,12,0.1949172390915492,0.02426382548336835,0.002334654908741932,0.02192917057462642,0.026598480392110282,358.6158447265625,532.539306640625
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,13,0.21116161002924852,0.022251304615025693,0.0023495278340069565,0.019901776781018735,0.02460083244903265,361.28802490234375,536.9000244140625
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,14,0.22740338370794133,0.02022660090543849,0.002345063139585543,0.017881537765852946,0.02257166404502403,363.95977783203125,541.2871398925781
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,15,0.24364775464564065,0.018223431952224593,0.0023250353936320727,0.01589839655859252,0.020548467345856664,366.6319580078125,545.6275939941406
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,16,0.25988971384283394,0.016272036553247663,0.0022955712272926497,0.013976465325955013,0.018567607780540313,369.3037414550781,549.8558654785156
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,17,0.2761338992620328,0.01439856908560726,0.002265135250495569,0.012133433835111692,0.01666370433610283,371.97589111328125,553.915283203125
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,18,0.29237585845922603,0.012624198116228901,0.0022424737573597505,0.010381724358869152,0.01486667187358865,374.6476745605469,557.7599792480469
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,19,0.3086200438784249,0.010965190907121197,0.0022349527894700506,0.008730238117651147,0.013200143696591247,377.31982421875,561.3547058105469
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,20,0.32486218859411864,0.00943232187857557,0.002246839862314445,0.007185482016261125,0.011679161740890016,379.99163818359375,564.6761169433594
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,21,0.3411063740133175,0.00803149231438563,0.0022778110390737146,0.005753681275311916,0.010309303353459344,382.6637878417969,567.71142578125
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,22,0.3573483332105108,0.006763730361847159,0.0023232044463930073,0.004440525915454152,0.009086934808240167,385.3355712890625,570.4584045410156
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,23,0.37359251862970966,0.005625655810672644,0.0023754991163826237,0.00325015669429002,0.008001154927055268,388.0077209472656,572.9243774414062
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,24,0.3898367040489085,0.004610282892934584,0.0024257938286187993,0.002184489064315785,0.0070360767215533835,390.67987060546875,575.1244812011719
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,25,0.40607884876460226,0.0037076681567038937,0.0024656662258018334,0.0012420019309020603,0.0061733343825057276,393.3516845703125,577.0802612304688
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,26,0.4223230341838011,0.0029061498764886805,0.0024889474241570277,0.0004172024523316528,0.005395097300645708,396.0238342285156,578.8169860839844
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,27,0.43856499338099436,0.0021926297374248588,0.0024926234028446897,-0.0002999936654198309,0.004685253140269548,398.69561767578125,580.363037109375
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,28,0.4548093643186937,0.0015544882877724132,0.0024772293618270085,-0.0009227410740545953,0.004031717649599422,401.3677978515625,581.7457580566406
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,29,0.4710511379973865,0.0009796835283821005,0.0024469483113347713,-0.0014672647829526708,0.003426631839716872,404.03955078125,582.9912414550781
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,30,0.48729550893508583,0.00045787764945796894,0.002409357556095804,-0.001951479906637835,0.002867235205553773,406.71173095703125,584.1218872070312
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,31,0.5035374681322791,-1.853482214687202e-05,0.002374625895391685,-0.002393160717538557,0.002356091073244813,409.3835144042969,585.1541748046875
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,32,0.519781653551478,-0.00045418759136820613,0.0023531897284850872,-0.0028073773198532934,0.0018990021371168811,412.0556640625,586.09814453125
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,33,0.5360236127486713,-0.0008500524686636951,0.002353372823208994,-0.003203425291872689,0.0015033203545452988,414.7274475097656,586.9559020996094
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,34,0.5522677981678701,-0.0012033971173842709,0.002378921579298723,-0.003582318696682994,0.0011755244619144523,417.39959716796875,587.7215270996094
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,35,0.5685099428835638,-0.0015075878748407046,0.0024275402706006774,-0.0039351281454413824,0.0009199523957599729,420.0714111328125,588.3806457519531
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,36,0.5847541283027627,-0.001752582699637198,0.002490426266157811,-0.0042430089657950094,0.0007378435665206132,422.7435607910156,588.9114990234375
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,37,0.6009960874999559,-0.0019245368138045109,0.002554974198439635,-0.004479511012244146,0.0006304373846351243,425.41534423828125,589.2840881347656
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,38,0.6172404584376553,-0.0020073660500579266,0.0026066773316289382,-0.004614043381686864,0.0005993112815710117,428.0875244140625,589.4635620117188
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,39,0.6334822321163481,-0.0019831271254546062,0.00263159229828976,-0.004614719423744366,0.0006484651728351537,430.75927734375,589.4110412597656
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,40,0.6497266030540474,-0.0018322570729556106,0.0026182122992350508,-0.004450469372190661,0.0007859552262794401,433.43145751953125,589.0841369628906
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,41,0.6659683767327402,-0.001535671788646064,0.002557960050860265,-0.004093631839506329,0.001022288262214201,436.10321044921875,588.4414978027344
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,42,0.6822127476704396,-0.0010749068738304703,0.002446877890287115,-0.003521784764117585,0.0013719710164566447,438.775390625,587.443115234375
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,43,0.6984547068676329,-0.00043355422440489316,0.0022858531227160713,-0.0027194073471209644,0.001852298898311178,441.4471740722656,586.0534362792969
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,44,0.7146988922868317,0.000401907000780688,0.00208170250556027,-0.0016797955047795818,0.0024836095063409578,444.11932373046875,584.2431640625
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,45,0.730940851484025,0.0014407160431787885,0.0018494961430181721,-0.0004087800998393836,0.0032902121861969605,446.7911071777344,581.9922790527344
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,46,0.7471850369032238,0.0026876615340300433,0.0016157123490085723,0.001071949185021471,0.004303373883038615,449.4632568359375,579.2904052734375
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,47,0.7634294078409232,0.004142011094438819,0.001422941773154039,0.0027190693212847798,0.005564952867592858,452.13543701171875,576.1391296386719
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,48,0.7796713670381165,0.005797074724877768,0.0013273381588557581,0.00446973656602201,0.007124412883733527,454.8072204589844,572.5529479980469
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,49,0.7959155524573153,0.007639838615739993,0.0013709851241931732,0.00626885349154682,0.009010823739933166,457.4793701171875,568.56005859375
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,50,0.8121575116545086,0.00965150034730124,0.0015436434488370484,0.008107856898464192,0.011195143796138288,460.1511535644531,564.2012023925781
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,51,0.8284016970737074,0.011806778763452885,0.0017943142100746447,0.01001246455337824,0.01360109297352753,462.82330322265625,559.5311584472656
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,52,0.8446438417894011,0.014075223803188302,0.0020698154327158753,0.012005408370472426,0.016145039235904178,465.4951171875,554.6159057617188
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,53,0.8608880272086,0.01642116016376478,0.0023306409090255195,0.01409051925473926,0.0187518010727903,468.1672668457031,549.5327453613281
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,54,0.8771299864057933,0.018805067553237572,0.0025496362830272827,0.01625543127021029,0.021354703836264855,470.83905029296875,544.3673095703125
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,55,0.8933743573434926,0.021184425743031764,0.002708477998120979,0.018475947744910785,0.023892903741152743,473.51123046875,539.2117309570312
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,56,0.9096161310221854,0.023515052567847753,0.0027954902446051836,0.02071956232324257,0.026310542812452938,476.1829833984375,534.1617431640625
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,57,0.9258605019598848,0.025752005315071245,0.0028058139701916066,0.022946191344879636,0.028557819285262853,478.85516357421875,529.3147277832031
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,58,0.9421024611570781,0.027851298998336074,0.0027409280168810323,0.025110370981455042,0.030592227015217105,481.5269470214844,524.7659912109375
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,59,0.9583466465762769,0.029771399283734522,0.002610170215592694,0.027161229068141828,0.03238156949932722,484.1990966796875,520.6055297851562
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,60,0.9745886057734702,0.03147368726873183,0.002432526080774748,0.02904116118795708,0.033906213349506574,486.8708801269531,516.9170227050781
11,fig11_pitch_leading_u14p8_f1p23_theta_m8_p4,CD,61,0.990832791192669,0.032924628450434035,0.0022387977786720884,0.030685830671761945,0.03516342622910612,489.54302978515625,513.7731323242188
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,0,0.0,-0.3220112598809054,0.17847506313956638,-0.5004863230204718,-0.14353619674133902,111.77349853515625,512.4216003417969
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,1,0.01606989190734216,-0.3129274495626314,0.22092123135404657,-0.533848680916678,-0.09200621820858484,114.41461181640625,511.7669982910156
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,2,0.032138951061984264,-0.29522439488968005,0.25425690952763963,-0.5494813044173197,-0.04096748536204042,117.05558776855469,510.49127197265625
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,3,0.04820884579767544,-0.2696561156416171,0.27696664706715485,-0.546622762708772,0.007310531425537725,119.69670104980469,508.6487579345703
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,4,0.06427781210997877,-0.237093090704653,0.2882985416313289,-0.525391632335982,0.05120545092667589,122.33766174316406,506.30218505859375
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,5,0.08034724263397601,-0.19852331679079382,0.28809632627342796,-0.4866196430642218,0.08957300948263414,124.97869873046875,503.5227508544922
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,6,0.09641667315797325,-0.15500106643091816,0.27672864700193944,-0.4317297134328576,0.12172758057102129,127.61973571777344,500.3864288330078
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,7,0.11248610368197051,-0.10762084348365425,0.25513119980279475,-0.362752043286449,0.1475103563191405,130.26077270507812,496.9720916748047
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,8,0.12855562704830653,-0.057473975650176756,0.22481498864874913,-0.2822889642989259,0.16734101299857237,132.90182495117188,493.35838317871094
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,9,0.1446250575723038,-0.005619393825629704,0.18810178463863417,-0.19372117846426387,0.18248239081300446,135.54286193847656,489.6216125488281
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,10,0.16069448809630105,0.046933307407293734,0.14867593041902252,-0.10174262301172879,0.19560923782631626,138.18389892578125,485.83453369140625
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,11,0.17676391862029828,0.09927362957846364,0.11333313247836838,-0.014059502899904736,0.21260676205683202,140.82493591308594,482.06275939941406
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,12,0.19283334914429553,0.150601604497147,0.09514137304517048,0.05546023145197651,0.24574297754231747,143.46597290039062,478.3639373779297
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,13,0.20890055145216194,0.20023689923670962,0.10613299527411224,0.09410390396259738,0.30636989451082186,146.1066436767578,474.78709411621094
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,14,0.22496998197615917,0.24765544781725113,0.13795534029281714,0.10970010752443399,0.38561078811006827,148.7476806640625,471.3699951171875
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,15,0.2410395053424952,0.2924661593842759,0.17604657315028238,0.11641958623399351,0.4685127325345583,151.38873291015625,468.1408233642578
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,16,0.25710893586649247,0.33443611572449505,0.21237609733996113,0.12206001838453392,0.5468122130644562,154.02976989746094,465.1163635253906
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,17,0.2731783663904897,0.373465797237685,0.24281999002365523,0.1306458072140298,0.6162857872613403,156.67080688476562,462.3037872314453
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,18,0.28924788975682575,0.4095909886311603,0.2649493377244201,0.1446416509067402,0.6745403263555804,159.31185913085938,459.7005157470703
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,19,0.3053172274384842,0.4429624515120677,0.27724254927798725,0.16571990223408045,0.7202050007900549,161.952880859375,457.2956848144531
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,20,0.3213867508048202,0.4738154332758294,0.27881982906961483,0.1949956042062146,0.7526352623454442,164.59393310546875,455.0723419189453
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,21,0.3374561813288175,0.502466914436349,0.26937012541264677,0.2330967890237023,0.7718370398489958,167.23497009277344,453.0076446533203
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,22,0.3535256118528147,0.5292700837025045,0.24909713587179583,0.2801729478307087,0.7783672195743003,169.87600708007812,451.0761413574219
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,23,0.36959504237681196,0.5545876582555364,0.21873751723254634,0.33585014102299005,0.7733251754880827,172.5170440673828,449.25169372558594
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,24,0.38566447290080924,0.5787800260945516,0.17956215596413558,0.399217870130416,0.7583421820586872,175.1580810546875,447.5083312988281
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,25,0.40173399626714523,0.6021595093691879,0.13359087646344037,0.4685686329057476,0.7357503858326283,177.79913330078125,445.82354736328125
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,26,0.4178033339488037,0.6249865529906687,0.08468927409573833,0.5402972788949304,0.7096758270864071,180.44015502929688,444.17857360839844
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,27,0.43387285731513975,0.6474252584274477,0.047375141095337546,0.6000501173321101,0.6948003995227853,183.08120727539062,442.56158447265625
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,28,0.449942287839137,0.6695416897545664,0.06535960331870816,0.6041820864358582,0.7349012930732746,185.7222442626953,440.9678192138672
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,29,0.46601171836313426,0.6912949804127845,0.1159231830101429,0.5753717974026415,0.8072181634229274,188.36328125,439.4002227783203
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,30,0.48208124172947026,0.7125216641651392,0.16984099671677058,0.5426806674483686,0.8823626608819097,191.00433349609375,437.8705749511719
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,31,0.4981505794111287,0.7329352516092845,0.22052209423400118,0.5124131573752834,0.9534573458432857,193.64535522460938,436.39952087402344
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,32,0.5142201027774648,0.7521344881868729,0.26496712420616214,0.48716736398071075,1.017101612393035,196.28640747070312,435.01597595214844
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,33,0.530289533301462,0.7696228346159376,0.3010948565256005,0.46852797809033714,1.0707176911415381,198.9274444580078,433.75572204589844
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,34,0.5463589638254592,0.7848076199155737,0.3273148832832123,0.4574927366323614,1.112122503198786,201.5684814453125,432.6614685058594
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,35,0.5624283943494566,0.7970341321626079,0.34250750310456796,0.4545266290580399,1.139541635267176,204.2095184326172,431.7803955078125
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,36,0.5784978248734538,0.8056127217018748,0.3459720556553278,0.459640666046547,1.1515847773572025,206.85055541992188,431.1622009277344
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,37,0.5945673482397899,0.8098285413624072,0.3374857864260555,0.47234275493635175,1.1473143277884628,209.49160766601562,430.8583984375
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,38,0.6106366859214483,0.8089951176464928,0.31727695526577415,0.49171816238071864,1.126272072912267,212.13262939453125,430.91845703125
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,39,0.6267039810716535,0.8024803952207974,0.2860275890517604,0.516452806169037,1.0885079842725578,214.7733154296875,431.38792419433594
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,40,0.6427734115956507,0.789724523398106,0.24484510801628862,0.5448794153818173,1.0345696314143946,217.4143524169922,432.30714416503906
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,41,0.6588428421196479,0.7702747938693167,0.19523543428018778,0.575039359589129,0.9655102281495045,220.05538940429688,433.708740234375
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,42,0.674912365485984,0.743819519716283,0.139095369074952,0.604724150641331,0.882914888791235,222.69644165039062,435.61517333984375
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,43,0.6909817031676424,0.7102104802578207,0.07892603052364552,0.6312844497341752,0.7891365107814663,225.33746337890625,438.03712463378906
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,44,0.7070511336916396,0.6694675794139745,0.023128990323435517,0.646338589090539,0.69259656973741,227.97850036621094,440.97315979003906
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,45,0.723120564215637,0.621798537882232,0.05448571065939251,0.5673128272228395,0.6762842485416246,230.61953735351562,444.40830993652344
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,46,0.739190087581973,0.5676118095111707,0.11432769324911272,0.453284116262058,0.6819395027602835,233.26058959960938,448.3131408691406
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,47,0.755259610948309,0.5074987948187141,0.1711476678933223,0.33635112692539176,0.6786464627120363,235.90164184570312,452.64503479003906
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,48,0.7713290414723063,0.44225416839983855,0.221859468265941,0.22039470013389756,0.6641136366657796,238.5426788330078,457.3467254638672
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,49,0.7873984719963034,0.3728138379843059,0.2644790546774064,0.1083347833068995,0.6372928926617123,241.1837158203125,462.35076904296875
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,50,0.8034679025203006,0.3002900939124862,0.2974592149599883,0.002830878952497895,0.5977493088724745,243.8247528076172,467.57701110839844
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,51,0.8195373330442979,0.2259097799369224,0.31965992033155166,-0.09375014039462926,0.5455697002684741,246.46578979492188,472.9370422363281
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,52,0.8356067635682951,0.1509926953516424,0.33036526490197815,-0.17937256955033576,0.48135796025362054,249.10682678222656,478.33575439453125
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,53,0.8516762869346312,0.0769194099299596,0.3293092984204576,-0.252389888490498,0.4062287083504172,251.7478790283203,483.6736602783203
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,54,0.8677457174586284,0.005091032596723055,0.31667094442356203,-0.311579911826839,0.3217619770202851,254.388916015625,488.84979248046875
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,55,0.8838152408249644,-0.06310678502282763,0.2930896692786852,-0.3561964543015128,0.22998288425585756,257.02996826171875,493.76429748535156
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,56,0.899884578506623,-0.1263438681869815,0.25963308537801205,-0.38597695356499356,0.13328921719103054,259.6709899902344,498.3213195800781
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,57,0.9159539161882814,-0.18338892652276045,0.21780139775895452,-0.40119032428171497,0.034412471236194064,262.31201171875,502.43212890625
13,fig13_pitch_lagging_u9p4_f1p23_theta_m5_p7,CL,58,0.9320234395546174,-0.23313199887192687,0.1695523898761224,-0.40268438874804924,-0.06357960899580448,264.95306396484375,506.01673889160156
