figure,case_id,model,quantity,phase,experiment,experiment_std,prediction
10,razak2014_fig10,fluxv_v4b,CL,0.3359381373881964,0.13714501726658457,0.26989166410358656,0.21956254030043643
10,razak2014_fig10,fluxv_v4b,CL,0.35273544774821153,0.1925565800337683,0.24308068754867626,0.258606460214977
10,razak2014_fig10,fluxv_v4b,CL,0.3695327581082266,0.24292497588609607,0.22785675220171886,0.29692470417138395
10,razak2014_fig10,fluxv_v4b,CL,0.38632997570898303,0.28666794989158584,0.2303258895964104,0.3337140901385883
10,razak2014_fig10,fluxv_v4b,CL,0.40312719330973945,0.322457924776377,0.2513327295769414,0.36783721518121415
10,razak2014_fig10,fluxv_v4b,CL,0.41992441091049587,0.3492845348001392,0.28594734224608626,0.3990077863434206
10,razak2014_fig10,fluxv_v4b,CL,0.4367194022890437,0.366494871375211,0.327365471549126,0.42611721413950737
10,razak2014_fig10,fluxv_v4b,CL,0.45351661988980013,0.37380499690514624,0.3697258342451346,0.44810356426905845
10,razak2014_fig10,fluxv_v4b,CL,0.47031383749055655,0.37132550761891747,0.4086670094190568,0.4643983313103942
10,razak2014_fig10,fluxv_v4b,CL,0.48711124060983035,0.35953364684269484,0.44104075446505786,0.47519469628503447
10,razak2014_fig10,fluxv_v4b,CL,0.5039084582105867,0.3392719317897426,0.46462437038595705,0.47902613994507853
10,razak2014_fig10,fluxv_v4b,CL,0.5207056758113432,0.3116867816320217,0.4779458815841061,0.47632370695046705
