figure,case_id,model,phase,CL,CD,persistence,ldvm_delta_CL,ldvm_delta_CD,ldvm_shedding
10,razak2014_fig10,v4b,0.578125,0.42537242992600766,-0.07313661374224513,0.7279688880546075,-0.06704968990757923,0.016800640477934,0.0
10,razak2014_fig10,v4b,0.5859375,0.4134152762126293,-0.0695186904033048,0.7214146863023954,-0.07035922119569384,0.017183292510247212,0.0
10,razak2014_fig10,v4b,0.59375,0.4008860987457782,-0.06570433467446533,0.7149257771257043,-0.07253181322383444,0.017317386857135898,0.0
10,razak2014_fig10,v4b,0.6015625,0.3877352433457619,-0.06171431908764035,0.7085263533821289,-0.07407646511171125,0.017264405576447466,0.0
10,razak2014_fig10,v4b,0.609375,0.3739274671489718,-0.057562705799366204,0.702240451801789,-0.07540901331015838,0.01710972069650665,0.0
10,razak2014_fig10,v4b,0.6171875,0.35967466529204717,-0.05331387409603555,0.6960919201588588,-0.0760933696030102,0.016771435107278198,0.0
10,razak2014_fig10,v4b,0.625,0.34401706039918445,-0.048842225953730556,0.6901043966211067,-0.07950058567571201,0.016791070933057328,0.0
10,razak2014_fig10,v4b,0.6328125,0.3286750203153726,-0.04445403315189956,0.6843013009619405,-0.08025249370419765,0.016304789424223996,0.0
10,razak2014_fig10,v4b,0.640625,0.31339929163525587,-0.040135279365048834,0.6787058373222231,-0.07947431395903509,0.015508947453649164,0.0
10,razak2014_fig10,v4b,0.6484375,0.29734488356943894,-0.03578862240172231,0.6733360380219042,-0.08001522321298199,0.014840304195192309,0.0
10,razak2014_fig10,v4b,0.65625,0.2809953512732346,-0.03152044420685419,0.6682070988927894,-0.08052122069233013,0.014092425752596241,0.0
10,razak2014_fig10,v4b,0.6640625,0.2645203962734365,-0.02738727863447915,0.6633342894141444,-0.08063843287313559,0.013217628515487056,0.0
10,razak2014_fig10,v4b,0.671875,0.24806712905157718,-0.02343808563582097,0.6587326411098628,-0.08008127271800283,0.012189651326258249,0.0
10,razak2014_fig10,v4b,0.6796875,0.2310234591092868,-0.019623253059111796,0.6544107071878106,-0.08075499441336896,0.011263920405787909,0.0
10,razak2014_fig10,v4b,0.6875,0.21433915511375817,-0.016094907054292687,0.6503772969872148,-0.07998997901198102,0.010101421333262086,0.0
10,razak2014_fig10,v4b,0.6953125,0.19739305972363674,-0.01280088845043905,0.6466368619155382,-0.07966470818941879,0.008950164118890302,0.0
10,razak2014_fig10,v4b,0.703125,0.18039265293228368,-0.009792791832062607,0.6431914619541413,-0.0792404871092447,0.007749960506571487,0.0
10,razak2014_fig10,v4b,0.7109375,0.1635046575687879,-0.007112126205580418,0.6400407544569675,-0.07829930794795863,0.006463476601537677,0.0
10,razak2014_fig10,v4b,0.71875,0.14648331773649054,-0.0047468582753010065,0.6371852332217883,-0.07756150210167359,0.005193955992864378,0.0
10,razak2014_fig10,v4b,0.7265625,0.1293498921174734,-0.0027229881423842034,0.6346266046268662,-0.07698448275039871,0.003928732089634609,0.0
10,razak2014_fig10,v4b,0.734375,0.11213874310768912,-0.001061103151407383,0.6323674781597245,-0.07648473115194827,0.0026612561098531932,0.0
