source_id,source_sha256,doi,pdf_page,article_page,figure,panel,series,surface,phase_branch,alpha_label_deg,phase_rad,phase_status,tap_id,x_over_c,minus_cp,cp,vector_path_id,axis_bbox_pt,digitization_sigma_xc,digitization_sigma_cp,extraction_version,exclusion_flag,notes,source_vector_sha256,source_vector_name,point_index,vector_x_over_c,tap_x_nominal,tap_x_residual,svg_x,svg_y,vector_half_stroke_xc,vector_half_stroke_cp
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,experimental_measurements,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,X6,0.5,0.561707262746,-0.561707262746,svg_path_0241:subpath_013,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,published measurement diamond; x_over_c snapped to Report 9221 tap station; vector_x_over_c retained,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,9,0.500096749048,0.5,9.67490477243e-05,195.061166,539.904318,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,experimental_measurements,lower,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,X25,0.5,-0.179414003803,0.179414003803,svg_path_0241:subpath_051,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,published measurement diamond; x_over_c snapped to Report 9221 tap station; vector_x_over_c retained,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,9,0.500096749048,0.5,9.67490477243e-05,195.061166,528.4768495,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,experimental_measurements,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,X5,0.59,0.423135460382,-0.423135460382,svg_path_0241:subpath_011,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,published measurement diamond; x_over_c snapped to Report 9221 tap station; vector_x_over_c retained,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,10,0.589970735299,0.59,-2.92647009299e-05,209.59534925,537.767657,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,experimental_measurements,lower,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,X26,0.59,-0.149733628512,0.149733628512,svg_path_0241:subpath_053,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,published measurement diamond; x_over_c snapped to Report 9221 tap station; vector_x_over_c retained,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,10,0.589970735299,0.59,-2.92647009299e-05,209.59534925,528.934496,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,experimental_measurements,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,X4,0.7,0.238267366225,-0.238267366225,svg_path_0241:subpath_009,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,published measurement diamond; x_over_c snapped to Report 9221 tap station; vector_x_over_c retained,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,11,0.700029027188,0.7,2.90271877686e-05,227.393685,534.917146,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,experimental_measurements,lower,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,X27,0.7,-0.114662606653,0.114662606653,svg_path_0241:subpath_055,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,published measurement diamond; x_over_c snapped to Report 9221 tap station; vector_x_over_c retained,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,11,0.700029027188,0.7,2.90271877686e-05,227.393685,529.47526175,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,experimental_measurements,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,X3,0.83,0.0165525213547,-0.0165525213547,svg_path_0241:subpath_007,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,published measurement diamond; x_over_c snapped to Report 9221 tap station; vector_x_over_c retained,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,12,0.830108361469,0.83,0.000108361468739,248.42977075,531.498489,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,experimental_measurements,lower,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,X28,0.83,-0.10914510494,0.10914510494,svg_path_0241:subpath_057,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,published measurement diamond; x_over_c snapped to Report 9221 tap station; vector_x_over_c retained,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,12,0.830108361469,0.83,0.000108361468739,248.42977075,529.560337,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,experimental_measurements,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,X2,0.95,-0.0814307574377,0.0814307574377,svg_path_0241:subpath_005,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,published measurement diamond; x_over_c snapped to Report 9221 tap station; vector_x_over_c retained,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,13,0.949986697161,0.95,-1.33028394712e-05,267.816178,529.987669,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,experimental_measurements,lower,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,X29,0.95,-0.103691014586,0.103691014586,svg_path_0241:subpath_059,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,published measurement diamond; x_over_c snapped to Report 9221 tap station; vector_x_over_c retained,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,13,0.949986697161,0.95,-1.33028394712e-05,267.816178,529.6444345,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,experimental_measurements,upper,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,X1,0.98,-0.0924023332916,0.0924023332916,svg_path_0241:subpath_003,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,published measurement diamond; x_over_c snapped to Report 9221 tap station; vector_x_over_c retained,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,14,0.980003146416,0.98,3.14641556642e-06,272.67035875,529.8184965,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,a,experimental_measurements,lower,upstroke,12,0.125327831168,derived from reported sinusoid and categorical branch,X30,0.98,-0.10178841437,0.10178841437,svg_path_0241:subpath_061,"[114.378910883,97.6523195009,275.878916759,223.960918281]",0.002,0.03,riziotis_fig12_vector_v2,false,published measurement diamond; x_over_c snapped to Report 9221 tap station; vector_x_over_c retained,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,14,0.980003146416,0.98,3.14641556642e-06,272.67035875,529.673771,0.000878075212633,0.00920932049385
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0,5.50786420869,-5.50786420869,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.1,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,0,0,,,312.113019,616.107324,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.000507935589226,5.99746335096,-5.99746335096,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.1,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,1,0.000507935589226,,,312.195161,623.656532,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.0017414890319,6.67960442206,-6.67960442206,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.1,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,2,0.0017414890319,,,312.394648,634.174575,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.00401509782299,6.8313041157,-6.8313041157,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.1,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,3,0.00401509782299,,,312.76233,636.513657,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.00718363220818,6.62430258041,-6.62430258041,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.1,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,4,0.00718363220818,,,313.274737,633.321867,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.0112229142011,6.0900560024,-6.0900560024,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,5,0.0112229142011,,,313.927959,625.084233,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.0164957434531,5.74074088726,-5.74074088726,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,6,0.0164957434531,,,314.780667,619.698087,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.0226393203129,5.69076624857,-5.69076624857,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,7,0.0226393203129,,,315.77419,618.92752,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.0303550722803,5.1529681803,-5.1529681803,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,8,0.0303550722803,,,317.021961,610.635125,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.0396671835252,4.3084729448,-4.3084729448,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,9,0.0396671835252,,,318.527891,597.613717,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.051059405467,3.76306454028,-3.76306454028,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,10,0.051059405467,,,320.370211,589.203977,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.0651122323884,3.38787428188,-3.38787428188,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,11,0.0651122323884,,,322.642797,583.418858,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.082309409525,3.01445973617,-3.01445973617,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,12,0.082309409525,,,325.423879,577.661119,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.103545862471,2.67275502214,-2.67275502214,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,13,0.103545862471,,,328.858182,572.392319,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.128652283486,2.3622527192,-2.3622527192,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,14,0.128652283486,,,332.918326,567.604634,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.157459364828,2.08675802788,-2.08675802788,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,15,0.157459364828,,,337.576931,563.356737,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.189047990551,1.84830037121,-1.84830037121,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,16,0.189047990551,,,342.68536,559.67992,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.222402283292,1.64129890076,-1.64129890076,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,17,0.222402283292,,,348.079328,556.488131,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.257304566971,1.46017250874,-1.46017250874,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,18,0.257304566971,,,353.723633,553.695314,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.293295280522,1.30314561214,-1.30314561214,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,19,0.293295280522,,,359.543956,551.274091,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.329818113832,1.16260780985,-1.16260780985,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,20,0.329818113832,,,365.450332,549.107116,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.367018190472,1.03500761163,-1.03500761163,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,21,0.367018190472,,,371.46623,547.139628,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.404774577225,0.920598727778,-0.920598727778,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,22,0.404774577225,,,377.572093,545.375539,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.442700271718,0.815068537127,-0.815068537127,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,23,0.442700271718,,,383.705336,543.748352,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.481109711447,0.719178105735,-0.719178105735,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,24,0.481109711447,,,389.916809,542.269802,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.519736845807,0.628361231847,-0.628361231847,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,25,0.519736845807,,,396.163487,540.869482,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.558363973984,0.543378981515,-0.543378981515,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,26,0.558363973984,,,402.410164,539.559127,0.000878075207203,0.00920932079249
riziotis_voutsinas_2008_fig12,cc4970b38b3586affc4805a84e526fcb0049ba2dfa42219c01379e2a8f48fa84,10.1002/fld.1525,17,201,12,b,published_double_wake,upper,upstroke,15,0.523598775598,derived from reported sinusoid and categorical branch,,0.597329723826,0.462201931739,-0.462201931739,svg_path_0325:subpath_002,"[312.039074102,97.7109126457,473.539080977,224.019511426]",0.002,0.03,riziotis_fig12_vector_v2,false,unsmoothed published double-wake vector polyline,cf1bb762c4e7c6cc794420c01fbbe06c2a5df5819ef7d891886a4150e3b824b1,riziotis2008_pdf_page_17.svg,27,0.597329723826,,,408.711602,538.307445,0.000878075207203,0.00920932079249
