case_id,model,phase,CL,CD,persistence,ldvm_delta_CL,ldvm_delta_CD,ldvm_shedding
W2,fluxv_v4b_lcrit019,0.734375,-0.3355252054090262,-0.3302191925877064,0.7751319271136139,0.9927029497768436,0.8293868619514277,0.0
W2,fluxv_v4b_lcrit019,0.7421875,-0.47393754821057704,-0.45060123902436017,0.7751055402571831,0.8881214544446671,0.7400728718872589,0.0
W2,fluxv_v4b_lcrit019,0.75,-0.5638567371822711,-0.5279033758605741,0.7750688320062318,0.9743182318662839,0.8188732656472182,0.0
W2,fluxv_v4b_lcrit019,0.7578125,-0.7011071732545466,-0.6467680080927775,0.7750219275038037,0.8256658369772778,0.6855266707880749,0.0
W2,fluxv_v4b_lcrit019,0.765625,-0.8109634423610584,-0.7394321994091926,0.7749650098230937,0.7752047216607783,0.6381373026975345,0.0
W2,fluxv_v4b_lcrit019,0.7734375,-0.922334672482674,-0.8306768026442144,0.7748983191805336,0.695616137463135,0.5641893122597346,0.0
W2,fluxv_v4b_lcrit019,0.78125,-0.993838772801548,-0.8837191367558938,0.7748221520127018,0.7721729587611637,0.6254585042373938,0.0
W2,fluxv_v4b_lcrit019,0.7890625,-1.0523587276883004,-0.922204126270418,0.7747368599197322,0.8870118642627847,0.7159072394224429,0.0
W2,fluxv_v4b_lcrit019,0.796875,-1.095312940803225,-0.9440958796969421,0.7746428484783475,1.0532417385677555,0.8441611679902477,0.0
W2,fluxv_v4b_lcrit019,0.8046875,-1.250265627227922,-1.0557181515497565,0.7745405759280516,0.7066372103649787,0.5386361891610453,0.0
W2,fluxv_v4b_lcrit019,0.8125,-1.325132724978937,-1.0944813343542248,0.7744305517344267,0.7009651927288304,0.5211101348258919,0.0
W2,fluxv_v4b_lcrit019,0.8203125,-1.3646203382909192,-1.1000152245208876,0.7743133350338511,0.8388453470881716,0.6161027579762535,0.0
W2,fluxv_v4b_lcrit019,0.828125,-1.4100101023472087,-1.1063344447499754,0.7741895329643155,0.9380694528509198,0.6734084773898084,0.0
W2,fluxv_v4b_lcrit019,0.8359375,-1.4564905525488756,-1.1093202543472962,0.7740597988873399,1.02041353270179,0.7119396648176659,0.0
W2,fluxv_v4b_lcrit019,0.84375,-1.5247435301123697,-1.123878649798217,0.7739248305063026,0.9943497109966148,0.6663717881273152,0.0
W2,fluxv_v4b_lcrit019,0.8515625,-1.5969485943664785,-1.1358704060239435,0.7737853678867631,0.9383046258717855,0.5999122812232788,0.0
W2,fluxv_v4b_lcrit019,0.859375,-1.6651949172510745,-1.139630351128314,0.7736421913846118,0.886243741663117,0.538155756018544,0.0
W2,fluxv_v4b_lcrit019,0.8671875,-1.7218173507802839,-1.1306307183329334,0.7734961194880927,0.8703948410765759,0.5015729300668618,0.0
W2,fluxv_v4b_lcrit019,0.875,-1.7555928909928757,-1.1030499409416032,0.7733480065799384,0.9382590345426957,0.5164159841432765,0.0
W2,fluxv_v4b_lcrit019,0.8828125,-1.834367224938193,-1.0988163545412,0.7731987406260095,0.7882852750723511,0.3984957033790108,0.0
W2,fluxv_v4b_lcrit019,0.890625,-1.8799420597947445,-1.07010326688845,0.7730492407969606,0.7629051710034962,0.3597677582536835,0.0
W2,fluxv_v4b_lcrit019,0.8984375,-1.9163682774016233,-1.0329348830232554,0.7729004550295545,0.7531428749385821,0.3306984729425029,0.0
W2,fluxv_v4b_lcrit019,0.90625,-1.9539025528048377,-0.9935028058491043,0.7727530188572311,0.7108037213408853,0.2854783513083014,0.0
W2,fluxv_v4b_lcrit019,0.9140625,-1.9785098948336373,-0.9451987254589329,0.7726070481081738,0.6945068974785131,0.2549690055513744,0.0
W2,fluxv_v4b_lcrit019,0.921875,-1.9798444245909812,-0.8848582160534995,0.7724626618645581,0.7464450418373948,0.2551647456157551,0.0
W2,fluxv_v4b_lcrit019,0.9296875,-2.016815176533721,-0.8389069715779727,0.7723199821197876,0.6045409729886647,0.17242500905804048,0.0
W2,fluxv_v4b_lcrit019,0.9375,-2.004137900775552,-0.7716482552089015,0.7721791334274942,0.6403795208728305,0.16645050233507325,0.0
W2,fluxv_v4b_lcrit019,0.9453125,-1.9856691009825305,-0.7032920339341969,0.7720402425430339,0.6582848670385673,0.15167569937390346,0.0
W2,fluxv_v4b_lcrit019,0.953125,-1.9874717645457074,-0.6427043356629246,0.7719034380582389,0.5413034568370441,0.09283834349984842,0.0
W2,fluxv_v4b_lcrit019,0.9609375,-1.9540910711560546,-0.5720350187490142,0.7717688500302324,0.5302325459360581,0.07215074177959054,0.0
W2,fluxv_v4b_lcrit019,0.96875,-1.9060230112795051,-0.49996674713028244,0.7716366096051415,0.5330833625537261,0.05574185060026955,0.0
W2,fluxv_v4b_lcrit019,0.9765625,-1.8522244765739297,-0.42993845535265135,0.7715068486375793,0.5090078585611688,0.033017498635355094,0.0
W2,fluxv_v4b_lcrit019,0.984375,-1.7809649500906868,-0.36019107067705297,0.7713796993068047,0.5082100726747306,0.016334737145856926,0.0
W2,fluxv_v4b_lcrit019,0.9921875,-1.6985376239780274,-0.29338864393218744,0.7712552937304903,0.5024987661971683,-0.0011873490551867205,0.0
W2,fluxv_v4b_lcrit019_filtered,0.0,-1.6392058838063996,-0.18951418879897156,,,,
W2,fluxv_v4b_lcrit019_filtered,0.0078125,-1.5394004086551176,-0.134442221028869,,,,
W2,fluxv_v4b_lcrit019_filtered,0.015625,-1.4266953504651474,-0.08606506715239254,,,,
W2,fluxv_v4b_lcrit019_filtered,0.0234375,-1.3011900757195052,-0.04517004986611828,,,,
W2,fluxv_v4b_lcrit019_filtered,0.03125,-1.1631192874155627,-0.012454611644599378,,,,
W2,fluxv_v4b_lcrit019_filtered,0.0390625,-1.0128555329554407,0.011482807432206699,,,,
W2,fluxv_v4b_lcrit019_filtered,0.046875,-0.8509093035830526,0.026150612976125254,,,,
W2,fluxv_v4b_lcrit019_filtered,0.0546875,-0.6779266856237505,0.031170509918624134,,,,
W2,fluxv_v4b_lcrit019_filtered,0.0625,-0.49468457322607273,0.026282476572007163,,,,
W2,fluxv_v4b_lcrit019_filtered,0.0703125,-0.30208350183217636,0.011348191566752486,,,,
W2,fluxv_v4b_lcrit019_filtered,0.078125,-0.10113821016966895,-0.013647130498038007,,,,
W2,fluxv_v4b_lcrit019_filtered,0.0859375,0.10703391486355263,-0.04859451481428734,,,,
W2,fluxv_v4b_lcrit019_filtered,0.09375,0.32122631244488453,-0.09326260939175468,,,,
W2,fluxv_v4b_lcrit019_filtered,0.1015625,0.5401584035205405,-0.14730064713866775,,,,
W2,fluxv_v4b_lcrit019_filtered,0.109375,0.7624921553023731,-0.2102429353250761,,,,
W2,fluxv_v4b_lcrit019_filtered,0.1171875,0.9868497524499482,-0.28151479831614845,,,,
W2,fluxv_v4b_lcrit019_filtered,0.125,1.211832049465694,-0.3604398784195413,,,,
W2,fluxv_v4b_lcrit019_filtered,0.1328125,1.4360374620972223,-0.4462486804005361,,,,
W2,fluxv_v4b_lcrit019_filtered,0.140625,1.6580809457898713,-0.5380882280000144,,,,
W2,fluxv_v4b_lcrit019_filtered,0.1484375,1.8766127066784508,-0.6350326859215893,,,,
W2,fluxv_v4b_lcrit019_filtered,0.15625,2.090336295312932,-0.7360947884674409,,,,
W2,fluxv_v4b_lcrit019_filtered,0.1640625,2.2980257451871937,-0.8402379064793568,,,,
W2,fluxv_v4b_lcrit019_filtered,0.171875,2.49854143694069,-0.946388577610648,,,,
W2,fluxv_v4b_lcrit019_filtered,0.1796875,2.6908443944407585,-1.0534493212890286,,,,
W2,fluxv_v4b_lcrit019_filtered,0.1875,2.874008750301223,-1.1603115590469897,,,,
W2,fluxv_v4b_lcrit019_filtered,0.1953125,3.0472321550964283,-1.2658684631553898,,,,
W2,fluxv_v4b_lcrit019_filtered,0.203125,3.2098439458216883,-1.3690275616039729,,,,
W2,fluxv_v4b_lcrit019_filtered,0.2109375,3.3613109341669514,-1.4687229352831714,,,,
W2,fluxv_v4b_lcrit019_filtered,0.21875,3.50124072296802,-1.5639268535400053,,,,
W2,fluxv_v4b_lcrit019_filtered,0.2265625,3.629382508777991,-1.6536607068681004,,,,
W2,fluxv_v4b_lcrit019_filtered,0.234375,3.7456253788232154,-1.7370051100698458,,,,
W2,fluxv_v4b_lcrit019_filtered,0.2421875,3.849994160620586,-1.8131090654867532,,,,
W2,fluxv_v4b_lcrit019_filtered,0.25,3.942642931191691,-1.8811980934952153,,,,
W2,fluxv_v4b_lcrit019_filtered,0.2578125,4.023846339099363,-1.9405812560532336,,,,
W2,fluxv_v4b_lcrit019_filtered,0.265625,4.09398893549042,-1.990657018291853,,,,
W2,fluxv_v4b_lcrit019_filtered,0.2734375,4.153552749063381,-2.030917912601733,,,,
W2,fluxv_v4b_lcrit019_filtered,0.28125,4.203103373591501,-2.0609539890028357,,,,
W2,fluxv_v4b_lcrit019_filtered,0.2890625,4.243274864627226,-2.0804550544472793,,,,
W2,fluxv_v4b_lcrit019_filtered,0.296875,4.274753763724032,-2.089211721753718,,,,
W2,fluxv_v4b_lcrit019_filtered,0.3046875,4.298262583500593,-2.0871153057930383,,,,
W2,fluxv_v4b_lcrit019_filtered,0.3125,4.31454309484832,-2.074156620057337,,,,
W2,fluxv_v4b_lcrit019_filtered,0.3203125,4.324339758404683,-2.0504237406011594,,,,
W2,fluxv_v4b_lcrit019_filtered,0.328125,4.328383636091839,-2.016098816340448,,,,
W2,fluxv_v4b_lcrit019_filtered,0.3359375,4.327377105215057,-1.9714540146696924,,,,
W2,fluxv_v4b_lcrit019_filtered,0.34375,4.321979677639237,-1.9168466991970345,,,,
W2,fluxv_v4b_lcrit019_filtered,0.3515625,4.312795200365966,-1.8527139420348175,,,,
W2,fluxv_v4b_lcrit019_filtered,0.359375,4.300360682001498,-1.77956647650193,,,,
W2,fluxv_v4b_lcrit019_filtered,0.3671875,4.285136952839475,-1.69798219732533,,,,
W2,fluxv_v4b_lcrit019_filtered,0.375,4.267501325386123,-1.6085993145485822,,,,
W2,fluxv_v4b_lcrit019_filtered,0.3828125,4.2477423780209,-1.5121092644861869,,,,
W2,fluxv_v4b_lcrit019_filtered,0.390625,4.226056938069418,-1.4092494763651502,,,,
W2,fluxv_v4b_lcrit019_filtered,0.3984375,4.202549292870721,-1.3007960869665123,,,,
W2,fluxv_v4b_lcrit019_filtered,0.40625,4.177232609474863,-1.1875566878468398,,,,
W2,fluxv_v4b_lcrit019_filtered,0.4140625,4.150032496437928,-1.0703631808351726,,,,
W2,fluxv_v4b_lcrit019_filtered,0.421875,4.120792595798748,-0.9500648077351654,,,,
W2,fluxv_v4b_lcrit019_filtered,0.4296875,4.0892820506912795,-0.8275214097976462,,,,
W2,fluxv_v4b_lcrit019_filtered,0.4375,4.055204655072632,-0.7035969618530102,,,,
W2,fluxv_v4b_lcrit019_filtered,0.4453125,4.018209457550867,-0.5791534152915059,,,,
W2,fluxv_v4b_lcrit019_filtered,0.453125,3.9779025620009447,-0.45504487362972856,,,,
W2,fluxv_v4b_lcrit019_filtered,0.4609375,3.9338598441685537,-0.3321121144658423,,,,
W2,fluxv_v4b_lcrit019_filtered,0.46875,3.8856402862591235,-0.21117746244549476,,,,
W2,fluxv_v4b_lcrit019_filtered,0.4765625,3.832799620934141,-0.09304000964997117,,,,
W2,fluxv_v4b_lcrit019_filtered,0.484375,3.7749039723850015,0.021528827238484344,,,,
W2,fluxv_v4b_lcrit019_filtered,0.4921875,3.711543185273107,0.13178942939372307,,,,
W2,fluxv_v4b_lcrit019_filtered,0.5,3.64234354221114,0.2370377986670236,,,,
W2,fluxv_v4b_lcrit019_filtered,0.5078125,3.5669795868647665,0.336609104375629,,,,
W2,fluxv_v4b_lcrit019_filtered,0.515625,3.485184792285496,0.42988097901379313,,,,
W2,fluxv_v4b_lcrit019_filtered,0.5234375,3.3967608422205045,0.5162765877002609,,,,
W2,fluxv_v4b_lcrit019_filtered,0.53125,3.301585326239776,0.5952674945973331,,,,
W2,fluxv_v4b_lcrit019_filtered,0.5390625,3.1996176868240163,0.6663763466165762,,,,
W2,fluxv_v4b_lcrit019_filtered,0.546875,3.0909032972279205,0.729179390597932,,,,
W2,fluxv_v4b_lcrit019_filtered,0.5546875,2.975575592060311,0.7833088349791308,,,,
W2,fluxv_v4b_lcrit019_filtered,0.5625,2.853856217142161,0.8284550609566022,,,,
W2,fluxv_v4b_lcrit019_filtered,0.5703125,2.7260532103219504,0.8643686814974668,,,,
W2,fluxv_v4b_lcrit019_filtered,0.578125,2.592557269543217,0.890862439532942,,,,
W2,fluxv_v4b_lcrit019_filtered,0.5859375,2.4538362075832802,0.9078129294974265,,,,
W2,fluxv_v4b_lcrit019_filtered,0.59375,2.310427733561537,0.9151621193313885,,,,
W2,fluxv_v4b_lcrit019_filtered,0.6015625,2.162930738653464,0.9129186433963254,,,,
W2,fluxv_v4b_lcrit019_filtered,0.609375,2.01199529662072,0.9011588307056484,,,,
W2,fluxv_v4b_lcrit019_filtered,0.6171875,1.8583116180505697,0.8800274276922954,,,,
W2,fluxv_v4b_lcrit019_filtered,0.625,1.70259821997039,0.8497379706283081,,,,
W2,fluxv_v4b_lcrit019_filtered,0.6328125,1.5455895892695872,0.81057275997463,,,,
W2,fluxv_v4b_lcrit019_filtered,0.640625,1.388023628759333,0.7628823875315579,,,,
W2,fluxv_v4b_lcrit019_filtered,0.6484375,1.2306291785095718,0.7070847674075289,,,,
W2,fluxv_v4b_lcrit019_filtered,0.65625,1.074113902247827,0.6436636236136146,,,,
W2,fluxv_v4b_lcrit019_filtered,0.6640625,0.9191528191588252,0.5731663905695441,,,,
W2,fluxv_v4b_lcrit019_filtered,0.671875,0.7663777456067131,0.49620148797742347,,,,
W2,fluxv_v4b_lcrit019_filtered,0.6796875,0.6163678894731974,0.4134349383410792,,,,
W2,fluxv_v4b_lcrit019_filtered,0.6875,0.469641812458534,0.32558630379777687,,,,
W2,fluxv_v4b_lcrit019_filtered,0.6953125,0.32665094344390244,0.2334239287584262,,,,
W2,fluxv_v4b_lcrit019_filtered,0.703125,0.18777478958763716,0.13775948595531617,,,,
W2,fluxv_v4b_lcrit019_filtered,0.7109375,0.05331795204152301,0.03944183566913673,,,,
W2,fluxv_v4b_lcrit019_filtered,0.71875,-0.07649098908113405,-0.06064977908737568,,,,
W2,fluxv_v4b_lcrit019_filtered,0.7265625,-0.20149869962919076,-0.16161316507827916,,,,
W2,fluxv_v4b_lcrit019_filtered,0.734375,-0.3216244496870302,-0.2625311888408277,,,,
W2,fluxv_v4b_lcrit019_filtered,0.7421875,-0.4368556725144259,-0.36248030013375454,,,,
W2,fluxv_v4b_lcrit019_filtered,0.75,-0.5472418338878331,-0.4605394913078549,,,,
W2,fluxv_v4b_lcrit019_filtered,0.7578125,-0.6528867616004128,-0.5557996022285449,,,,
W2,fluxv_v4b_lcrit019_filtered,0.765625,-0.7539396216021703,-0.6473728685045658,,,,
W2,fluxv_v4b_lcrit019_filtered,0.7734375,-0.8505847598557816,-0.7344026001674276,,,,
W2,fluxv_v4b_lcrit019_filtered,0.78125,-0.9430306567071163,-0.8160728688849163,,,,
W2,fluxv_v4b_lcrit019_filtered,0.7890625,-1.0314982627872031,-0.8916180745365219,,,,
W2,fluxv_v4b_lcrit019_filtered,0.796875,-1.1162090016603017,-0.9603322567553574,,,,
W2,fluxv_v4b_lcrit019_filtered,0.8046875,-1.1973727342285552,-1.021578014039735,,,,
W2,fluxv_v4b_lcrit019_filtered,0.8125,-1.2751759830558096,-1.0747948924062904,,,,
W2,fluxv_v4b_lcrit019_filtered,0.8203125,-1.3497707111858595,-1.119507107398078,,,,
W2,fluxv_v4b_lcrit019_filtered,0.828125,-1.4212639397567892,-1.155330467629474,,,,
W2,fluxv_v4b_lcrit019_filtered,0.8359375,-1.489708471953292,-1.181978374948465,,,,
W2,fluxv_v4b_lcrit019_filtered,0.84375,-1.5550949679370605,-1.1992667856776174,,,,
W2,fluxv_v4b_lcrit019_filtered,0.8515625,-1.6173455868313722,-1.207118029157858,,,,
W2,fluxv_v4b_lcrit019_filtered,0.859375,-1.6763093782159935,-1.2055633938136605,,,,
W2,fluxv_v4b_lcrit019_filtered,0.8671875,-1.7317595676313953,-1.1947444069858353,,,,
W2,fluxv_v4b_lcrit019_filtered,0.875,-1.7833928391136082,-1.1749127525952026,,,,
W2,fluxv_v4b_lcrit019_filtered,0.8828125,-1.8308306736791111,-1.146428790022925,,,,
W2,fluxv_v4b_lcrit019_filtered,0.890625,-1.8736227569100246,-1.1097586581014116,,,,
W2,fluxv_v4b_lcrit019_filtered,0.8984375,-1.9112524223501453,-1.0654699694544454,,,,
W2,fluxv_v4b_lcrit019_filtered,0.90625,-1.943144051327023,-1.0142261222343523,,,,
W2,fluxv_v4b_lcrit019_filtered,0.9140625,-1.9686723050753485,-0.956779278190033,,,,
W2,fluxv_v4b_lcrit019_filtered,0.921875,-1.9871730226375532,-0.8939620775666282,,,,
W2,fluxv_v4b_lcrit019_filtered,0.9296875,-1.9979555788966379,-0.8266781821894227,,,,
W2,fluxv_v4b_lcrit019_filtered,0.9375,-2.0003164621237906,-0.755891757832795,,,,
W2,fluxv_v4b_lcrit019_filtered,0.9453125,-1.9935538003825992,-0.6826160252465485,,,,
W2,fluxv_v4b_lcrit019_filtered,0.953125,-1.9769825417016722,-0.6079010256566328,,,,
W2,fluxv_v4b_lcrit019_filtered,0.9609375,-1.9499499746684297,-0.5328207608551412,,,,
W2,fluxv_v4b_lcrit019_filtered,0.96875,-1.911851264437411,-0.4584598798621424,,,,
W2,fluxv_v4b_lcrit019_filtered,0.9765625,-1.862144674374343,-0.38590009333866737,,,,
W2,fluxv_v4b_lcrit019_filtered,0.984375,-1.8003661458125886,-0.31620650326282906,,,,
W2,fluxv_v4b_lcrit019_filtered,0.9921875,-1.7261429176706686,-0.25041403870823375,,,,
W3,fluxv_old,0.0,0.4465857049793163,0.03558737544033987,,,,
W3,fluxv_old,0.0078125,0.5176040650533145,0.03496549187034435,,,,
W3,fluxv_old,0.015625,0.5908443682812752,0.032518034280025025,,,,
W3,fluxv_old,0.0234375,0.6652742487050491,0.02806916695558618,,,,
W3,fluxv_old,0.03125,0.7410264305391473,0.02160717329323662,,,,
W3,fluxv_old,0.0390625,0.8179089430809944,0.013096698528773461,,,,
W3,fluxv_old,0.046875,0.8957098665813913,0.002519431108906244,,,,
W3,fluxv_old,0.0546875,0.9741974813150144,-0.010124363297884735,,,,
W3,fluxv_old,0.0625,1.0531211315031996,-0.024814382071925947,,,,
W3,fluxv_old,0.0703125,1.1322122913408,-0.04150898453150777,,,,
W3,fluxv_old,0.078125,1.2111858085174574,-0.060144087170229066,,,,
W3,fluxv_old,0.0859375,1.289741106148621,-0.0806323028209965,,,,
W3,fluxv_old,0.09375,1.367560117213244,-0.10286246649702716,,,,
W3,fluxv_old,0.1015625,1.4443107086975204,-0.12669922016368454,,,,
W3,fluxv_old,0.109375,1.5196521869098008,-0.1519829597712369,,,,
W3,fluxv_old,0.1171875,1.5932397552736928,-0.17853030243241594,,,,
W3,fluxv_old,0.125,1.664725950164222,-0.20613508622279966,,,,
W3,fluxv_old,0.1328125,1.7337632505614364,-0.2345698395031514,,,,
W3,fluxv_old,0.140625,1.800007645058205,-0.26358774587309625,,,,
W3,fluxv_old,0.1484375,1.8631226753436794,-0.29292513239289386,,,,
W3,fluxv_old,0.15625,1.922783805477365,-0.3223044879011954,,,,
W3,fluxv_old,0.1640625,1.978683083446222,-0.3514379984525254,,,,
W3,fluxv_old,0.171875,2.0305339734298693,-0.3800315608614073,,,,
W3,fluxv_old,0.1796875,2.078076217720184,-0.4077892091117376,,,,
W3,fluxv_old,0.1875,2.1210806236464905,-0.43441786632286816,,,,
W3,fluxv_old,0.1953125,2.159353574000953,-0.45963230543840017,,,,
W3,fluxv_old,0.203125,2.1927411019936462,-0.48316018281868006,,,,
W3,fluxv_old,0.2109375,2.221132342102973,-0.5047469898241936,,,,
W3,fluxv_old,0.21875,2.2444620777148616,-0.524160747755387,,,,
W3,fluxv_old,0.2265625,2.2627122641988118,-0.5411962803841758,,,,
W3,fluxv_old,0.234375,2.2759124353604157,-0.5556789069115532,,,,
W3,fluxv_old,0.2421875,2.284138835346281,-0.5674674073138507,,,,
W3,fluxv_old,0.25,2.287512216562062,-0.5764561446875119,,,,
W3,fluxv_old,0.2578125,2.2861943323062,-0.5825762680592872,,,,
W3,fluxv_old,0.265625,2.2803833394448203,-0.5857959751568229,,,,
W3,fluxv_old,0.2734375,2.2703082226772793,-0.5861198461938864,,,,
W3,fluxv_old,0.28125,2.256222300674216,-0.5835872940324976,,,,
W3,fluxv_old,0.2890625,2.238396222138234,-0.578270247102853,,,,
W3,fluxv_old,0.296875,2.217110817563471,-0.5702702078625923,,,,
W3,fluxv_old,0.3046875,2.1926499198261427,-0.5597148281253838,,,,
W3,fluxv_old,0.3125,2.16529345514844,-0.5467541751031386,,,,
W3,fluxv_old,0.3203125,2.135311168700447,-0.5315568690142403,,,,
W3,fluxv_old,0.328125,2.1029571224338395,-0.5143062445786161,,,,
W3,fluxv_old,0.3359375,2.0684650870952095,-0.4951966747371375,,,,
W3,fluxv_old,0.34375,2.032045004218397,-0.4744301774543489,,,,
W3,fluxv_old,0.3515625,1.993880558158896,-0.45221338750402035,,,,
W3,fluxv_old,0.359375,1.9541278109296252,-0.42875494218619586,,,,
W3,fluxv_old,0.3671875,1.9129148720831748,-0.40426330552552825,,,,
W3,fluxv_old,0.375,1.8703425443222834,-0.3789450267274442,,,,
W3,fluxv_old,0.3828125,1.8264857975483453,-0.3530034017434688,,,,
W3,fluxv_old,0.390625,1.7813959276276077,-0.3266374918220679,,,,
W3,fluxv_old,0.3984375,1.7351032821758765,-0.3000414424382231,,,,
W3,fluxv_old,0.40625,1.6876204101631287,-0.2734040375212493,,,,
W3,fluxv_old,0.4140625,1.6389454755105388,-0.24690842173304042,,,,
W3,fluxv_old,0.421875,1.589065798948307,-0.22073192714214654,,,,
W3,fluxv_old,0.4296875,1.5379614285612229,-0.19504594635600186,,,,
W3,fluxv_old,0.4375,1.485608650199046,-0.17001580099544455,,,,
W3,fluxv_old,0.4453125,1.4319833518114375,-0.14580056332052907,,,,
W3,fluxv_old,0.453125,1.3770641661244385,-0.12255279918154582,,,,
W3,fluxv_old,0.4609375,1.3208353402256785,-0.1004182105108642,,,,
W3,fluxv_old,0.46875,1.2632893046466125,-0.07953516429803574,,,,
W3,fluxv_old,0.4765625,1.2044289254783753,-0.060034102964658914,,,,
W3,fluxv_old,0.484375,1.1442694298056262,-0.04203683835248596,,,,
W3,fluxv_old,0.4921875,1.082840002308495,-0.025655737794775833,,,,
W3,fluxv_old,0.5,1.0201850574037445,-0.010992815905293109,,,,
W3,fluxv_old,0.5078125,0.9563651976802006,0.0018612503297624537,,,,
W3,fluxv_old,0.515625,0.891457874393392,0.012828162695236784,,,,
W3,fluxv_old,0.5234375,0.8255577691905962,0.021843076662073524,,,,
W3,fluxv_old,0.53125,0.7587769168622923,0.028855686041802754,,,,
W3,fluxv_old,0.5390625,0.6912445882726235,0.03383129209047292,,,,
W3,fluxv_old,0.546875,0.6231069499183203,0.03675183044289276,,,,
W3,fluxv_old,0.5546875,0.5545265141716086,0.03761682805424938,,,,
W3,fluxv_old,0.5625,0.48568139447802167,0.036444261745449597,,,,
W3,fluxv_old,0.5703125,0.41676437978826414,0.03327128957926592,,,,
W3,fluxv_old,0.578125,0.3479818340469061,0.028154824049030042,,,,
W3,fluxv_old,0.5859375,0.27955242009211456,0.02117191371676122,,,,
W3,fluxv_old,0.59375,0.21170565001600472,0.012419899836790212,,,,
W3,fluxv_old,0.6015625,0.1446802563482911,0.0020163124625307846,,,,
W3,fluxv_old,0.609375,0.07872244274181059,-0.009901510935020171,,,,
W3,fluxv_old,0.6171875,0.014083693504595136,-0.0231772096231296,,,,
W3,fluxv_old,0.625,-0.048981643926992356,-0.037636564125284266,,,,
W3,fluxv_old,0.6328125,-0.11021841068352176,-0.0530888836619545,,,,
W3,fluxv_old,0.640625,-0.1693733566906214,-0.06932894032493335,,,,
W3,fluxv_old,0.6484375,-0.22619796431117786,-0.08613930168281334,,,,
W3,fluxv_old,0.65625,-0.2804514104465711,-0.10329307267267931,,,,
W3,fluxv_old,0.6640625,-0.3319036026180119,-0.12055701457270188,,,,
W3,fluxv_old,0.671875,-0.3803382390393334,-0.13769499853095102,,,,
W3,fluxv_old,0.6796875,-0.425555853925531,-0.1544717405465325,,,,
W3,fluxv_old,0.6875,-0.46737676711188025,-0.17065673536625744,,,,
W3,fluxv_old,0.6953125,-0.5056438768368539,-0.1860282988323598,,,,
W3,fluxv_old,0.703125,-0.5402252289244529,-0.20037761375038818,,,,
W3,fluxv_old,0.7109375,-0.5710162110281607,-0.2135126321256678,,,,
W3,fluxv_old,0.71875,-0.5979409823311312,-0.2252615865638779,,,,
W3,fluxv_old,0.7265625,-0.6209529955467855,-0.235475951300114,,,,
W3,fluxv_old,0.734375,-0.6400351314304669,-0.24403295742440742,,,,
W3,fluxv_old,0.7421875,-0.655199334968261,-0.2508375425457639,,,,
W3,fluxv_old,0.75,-0.666485481391421,-0.2558235632361196,,,,
W3,fluxv_old,0.7578125,-0.6739593930957298,-0.25895419026164135,,,,
W3,fluxv_old,0.765625,-0.6777100676662117,-0.26022148542970414,,,,
W3,fluxv_old,0.7734375,-0.6778462420568848,-0.25964521152756964,,,,
W3,fluxv_old,0.78125,-0.6744924327430515,-0.25727095899824065,,,,
W3,fluxv_old,0.7890625,-0.6677846188287555,-0.2531677069472501,,,,
W3,fluxv_old,0.796875,-0.657865757306506,-0.24742496322376106,,,,
W3,fluxv_old,0.8046875,-0.6448813157087122,-0.24014963906835712,,,,
W3,fluxv_old,0.8125,-0.6289749093555103,-0.23146278694203698,,,,
W3,fluxv_old,0.8203125,-0.6102843913492885,-0.22149641649234034,,,,
W3,fluxv_old,0.828125,-0.5889387291731195,-0.21039057998973423,,,,
W3,fluxv_old,0.8359375,-0.5650537665555387,-0.19829018208612353,,,,
W3,fluxv_old,0.84375,-0.5387313895320424,-0.18534308670510147,,,,
W3,fluxv_old,0.8515625,-0.5100593749503667,-0.17169856401313502,,,,
W3,fluxv_old,0.859375,-0.47910760984869727,-0.15750479698518816,,,,
W3,fluxv_old,0.8671875,-0.44592944918493693,-0.14290829652647788,,,,
W3,fluxv_old,0.875,-0.41056286515621276,-0.12805337206964063,,,,
W3,fluxv_old,0.8828125,-0.3730344122955582,-0.11308255202572033,,,,
W3,fluxv_old,0.890625,-0.3333586620802552,-0.09813574863718653,,,,
W3,fluxv_old,0.8984375,-0.2915396545049489,-0.08335019487134186,,,,
W3,fluxv_old,0.90625,-0.24757318078079615,-0.06886066411418251,,,,
W3,fluxv_old,0.9140625,-0.20144938465443782,-0.05479976766318865,,,,
W3,fluxv_old,0.921875,-0.1531555105626624,-0.04129824082590578,,,,
W3,fluxv_old,0.9296875,-0.10267870001360664,-0.028485155682907003,,,,
W3,fluxv_old,0.9375,-0.05000876138201996,-0.016488012399523473,,,,
W3,fluxv_old,0.9453125,0.00485914816455721,-0.005432672673156787,,,,
W3,fluxv_old,0.953125,0.061921979077939754,0.00455688997382293,,,,
W3,fluxv_old,0.9609375,0.12116642504815306,0.013359037844389814,,,,
W3,fluxv_old,0.96875,0.18256676965111254,0.02085511973569811,,,,
W3,fluxv_old,0.9765625,0.24608296748862662,0.026930321040600353,,,,
W3,fluxv_old,0.984375,0.3116589757827981,0.031474702247902574,,,,
W3,fluxv_old,0.9921875,0.37922134635694504,0.03438440869573247,,,,
W3,fluxv_old_filtered,0.0,0.4449511733026573,0.042368946748833236,,,,
W3,fluxv_old_filtered,0.0078125,0.5160840987980214,0.04107690387724108,,,,
W3,fluxv_old_filtered,0.015625,0.5890013330823103,0.03767304648546468,,,,
