case_id,model,quantity,phase,experiment,prediction
W3,fluxv_v4b_lcrit019_filtered,CL,0.2175,2.6815920398,2.2982449446195896
W3,fluxv_v4b_lcrit019_filtered,CL,0.22,2.68577114428,2.304786637647378
W3,fluxv_v4b_lcrit019_filtered,CL,0.2225,2.69848258706,2.3105232005158918
W3,fluxv_v4b_lcrit019_filtered,CL,0.225,2.71119402985,2.3162597633844055
W3,fluxv_v4b_lcrit019_filtered,CL,0.2275,2.71144278607,2.3213946348003693
W3,fluxv_v4b_lcrit019_filtered,CL,0.23,2.71671641791,2.3255266871287508
W3,fluxv_v4b_lcrit019_filtered,CL,0.2325,2.72139303483,2.329658739457132
W3,fluxv_v4b_lcrit019_filtered,CL,0.235,2.73134328358,2.3333941296127163
W3,fluxv_v4b_lcrit019_filtered,CL,0.2375,2.73495024875,2.3359395332499098
W3,fluxv_v4b_lcrit019_filtered,CL,0.24,2.74129353234,2.3384849368871032
W3,fluxv_v4b_lcrit019_filtered,CL,0.2425,2.74129353234,2.3408356907792824
W3,fluxv_v4b_lcrit019_filtered,CL,0.245,2.74129353234,2.341823896456361
W3,fluxv_v4b_lcrit019_filtered,CL,0.2475,2.74599502487,2.342812102133439
W3,fluxv_v4b_lcrit019_filtered,CL,0.25,2.75124378109,2.3438003078105174
W3,fluxv_v4b_lcrit019_filtered,CL,0.2525,2.75097014925,2.343271654186493
W3,fluxv_v4b_lcrit019_filtered,CL,0.255,2.74129353234,2.3427430005624688
W3,fluxv_v4b_lcrit019_filtered,CL,0.2575,2.74129353234,2.3422143469384444
W3,fluxv_v4b_lcrit019_filtered,CL,0.26,2.74129353234,2.3404025080382183
W3,fluxv_v4b_lcrit019_filtered,CL,0.2625,2.74129353234,2.338407356955677
W3,fluxv_v4b_lcrit019_filtered,CL,0.265,2.73716417911,2.336412205873136
W3,fluxv_v4b_lcrit019_filtered,CL,0.2675,2.73134328358,2.3333617119541623
W3,fluxv_v4b_lcrit019_filtered,CL,0.27,2.73134328358,2.3299594370897108
W3,fluxv_v4b_lcrit019_filtered,CL,0.2725,2.72139303483,2.326557162225259
W3,fluxv_v4b_lcrit019_filtered,CL,0.275,2.71616915423,2.322317464744928
W3,fluxv_v4b_lcrit019_filtered,CL,0.2775,2.71144278607,2.317575313695068
W3,fluxv_v4b_lcrit019_filtered,CL,0.28,2.70149253731,2.3128331626452083
W3,fluxv_v4b_lcrit019_filtered,CL,0.2825,2.69793532338,2.3074580132629503
W3,fluxv_v4b_lcrit019_filtered,CL,0.285,2.6852238806,2.3014498655482942
W3,fluxv_v4b_lcrit019_filtered,CL,0.2875,2.67251243781,2.2954417178336377
W3,fluxv_v4b_lcrit019_filtered,CL,0.29,2.66975124378,2.2889885175552718
W3,fluxv_v4b_lcrit019_filtered,CL,0.2925,2.657039801,2.281793563004056
W3,fluxv_v4b_lcrit019_filtered,CL,0.295,2.64432835821,2.27459860845284
W3,fluxv_v4b_lcrit019_filtered,CL,0.2975,2.63161691542,2.267127733400592
W3,fluxv_v4b_lcrit019_filtered,CL,0.3,2.61890547263,2.258829096845249
W3,fluxv_v4b_lcrit019_filtered,CL,0.3025,2.60619402985,2.2505304602899057
W3,fluxv_v4b_lcrit019_filtered,CL,0.305,2.59348258707,2.2421045706986926
W3,fluxv_v4b_lcrit019_filtered,CL,0.3075,2.58077114428,2.2327879098563894
W3,fluxv_v4b_lcrit019_filtered,CL,0.31,2.56805970149,2.2234712490140867
W3,fluxv_v4b_lcrit019_filtered,CL,0.3125,2.55534825871,2.2141545881717835
W3,fluxv_v4b_lcrit019_filtered,CL,0.315,2.54263681592,2.203906691962398
W3,fluxv_v4b_lcrit019_filtered,CL,0.3175,2.51997512438,2.193658795753013
W3,fluxv_v4b_lcrit019_filtered,CL,0.32,2.5072636816,2.1834108995436274
W3,fluxv_v4b_lcrit019_filtered,CL,0.3225,2.4945522388,2.172423900096157
W3,fluxv_v4b_lcrit019_filtered,CL,0.325,2.47189054726,2.1613313144718176
W3,fluxv_v4b_lcrit019_filtered,CL,0.3275,2.45917910448,2.1502387288474782
W3,fluxv_v4b_lcrit019_filtered,CL,0.33,2.44019900498,2.138576363159231
W3,fluxv_v4b_lcrit019_filtered,CL,0.3325,2.42380597015,2.1267240707830153
W3,fluxv_v4b_lcrit019_filtered,CL,0.335,2.40925373134,2.1148717784067994
W3,fluxv_v4b_lcrit019_filtered,CL,0.3375,2.38843283582,2.102596030536985
W3,fluxv_v4b_lcrit019_filtered,CL,0.34,2.37572139303,2.090066209371012
W3,fluxv_v4b_lcrit019_filtered,CL,0.3425,2.3530597015,2.077536388205038
W3,fluxv_v4b_lcrit019_filtered,CL,0.345,2.33741293533,2.0647069196584966
W3,fluxv_v4b_lcrit019_filtered,CL,0.3475,2.31199004975,2.0515778037313868
W3,fluxv_v4b_lcrit019_filtered,CL,0.35,2.29502487562,2.0384486878042765
W3,fluxv_v4b_lcrit019_filtered,CL,0.3525,2.27236318408,2.025122314109528
W3,fluxv_v4b_lcrit019_filtered,CL,0.355,2.25965174129,2.0114671774687136
W3,fluxv_v4b_lcrit019_filtered,CL,0.3575,2.24014925373,1.9978120408278999
W3,fluxv_v4b_lcrit019_filtered,CL,0.36,2.22427860696,1.9840422588883742
W3,fluxv_v4b_lcrit019_filtered,CL,0.3625,2.20161691542,1.9699285410527128
W3,fluxv_v4b_lcrit019_filtered,CL,0.365,2.18378109453,1.9558148232170511
W3,fluxv_v4b_lcrit019_filtered,CL,0.3675,2.15835820895,1.9416513936321227
W3,fluxv_v4b_lcrit019_filtered,CL,0.37,2.14288557215,1.9271399818023245
W3,fluxv_v4b_lcrit019_filtered,CL,0.3725,2.12092039801,1.9126285699725263
W3,fluxv_v4b_lcrit019_filtered,CL,0.375,2.10199004975,1.898117158142728
W3,fluxv_v4b_lcrit019_filtered,CL,0.3775,2.08554726368,1.8832618380666486
W3,fluxv_v4b_lcrit019_filtered,CL,0.38,2.06288557214,1.8684065179905691
W3,fluxv_v4b_lcrit019_filtered,CL,0.3825,2.04562189055,1.8535511979144894
W3,fluxv_v4b_lcrit019_filtered,CL,0.385,2.02751243781,1.838435481228593
W3,fluxv_v4b_lcrit019_filtered,CL,0.3875,2.00472636816,1.8232825650270084
W3,fluxv_v4b_lcrit019_filtered,CL,0.39,1.98218905473,1.8081296488254237
W3,fluxv_v4b_lcrit019_filtered,CL,0.3925,1.96383084577,1.7927825214094708
W3,fluxv_v4b_lcrit019_filtered,CL,0.395,1.9468159204,1.7773706569220618
W3,fluxv_v4b_lcrit019_filtered,CL,0.3975,1.92415422886,1.7619587924346527
W3,fluxv_v4b_lcrit019_filtered,CL,0.4,1.91144278607,1.7464044447458489
W3,fluxv_v4b_lcrit019_filtered,CL,0.4025,1.89199004975,1.7307646071362082
W3,fluxv_v4b_lcrit019_filtered,CL,0.405,1.87606965174,1.7151247695265677
W3,fluxv_v4b_lcrit019_filtered,CL,0.4075,1.8534079602,1.6993826819935258
W3,fluxv_v4b_lcrit019_filtered,CL,0.41,1.84069651741,1.683538344537082
W3,fluxv_v4b_lcrit019_filtered,CL,0.4125,1.82014925373,1.6676940070806383
W3,fluxv_v4b_lcrit019_filtered,CL,0.415,1.80467661691,1.6517791001392625
W3,fluxv_v4b_lcrit019_filtered,CL,0.4175,1.78266169154,1.635746577389667
W3,fluxv_v4b_lcrit019_filtered,CL,0.42,1.76378109453,1.619714054640071
W3,fluxv_v4b_lcrit019_filtered,CL,0.4225,1.74728855722,1.60363690081947
W3,fluxv_v4b_lcrit019_filtered,CL,0.425,1.73457711443,1.5874258537858539
W3,fluxv_v4b_lcrit019_filtered,CL,0.4275,1.71736318407,1.5712148067522376
W3,fluxv_v4b_lcrit019_filtered,CL,0.43,1.6992039801,1.554981901803376
W3,fluxv_v4b_lcrit019_filtered,CL,0.4325,1.68649253731,1.5385959914477971
W3,fluxv_v4b_lcrit019_filtered,CL,0.435,1.67094527363,1.5222100810922181
W3,fluxv_v4b_lcrit019_filtered,CL,0.4375,1.65111940298,1.5058241707366393
W3,fluxv_v4b_lcrit019_filtered,CL,0.44,1.6384079602,1.489261843087569
W3,fluxv_v4b_lcrit019_filtered,CL,0.4425,1.62569651741,1.4726995154384985
W3,fluxv_v4b_lcrit019_filtered,CL,0.445,1.60905472637,1.456137187789428
W3,fluxv_v4b_lcrit019_filtered,CL,0.4475,1.59032338309,1.4394153574278281
W3,fluxv_v4b_lcrit019_filtered,CL,0.45,1.5776119403,1.4226707409644381
W3,fluxv_v4b_lcrit019_filtered,CL,0.4525,1.56490049751,1.4059261245010484
W3,fluxv_v4b_lcrit019_filtered,CL,0.455,1.55218905473,1.3890378906961476
W3,fluxv_v4b_lcrit019_filtered,CL,0.4575,1.53947761194,1.3721017844440766
W3,fluxv_v4b_lcrit019_filtered,CL,0.46,1.52616915423,1.3551656781920058
W3,fluxv_v4b_lcrit019_filtered,CL,0.4625,1.50746268657,1.3381027189959342
W3,fluxv_v4b_lcrit019_filtered,CL,0.465,1.4952238806,1.3209636480334623
W3,fluxv_v4b_lcrit019_filtered,CL,0.4675,1.47868159204,1.3038245770709904
W3,fluxv_v4b_lcrit019_filtered,CL,0.47,1.46597014925,1.2865776985093853
W3,fluxv_v4b_lcrit019_filtered,CL,0.4725,1.45325870647,1.2692230123486465
W3,fluxv_v4b_lcrit019_filtered,CL,0.475,1.44054726368,1.2518683261879078
W3,fluxv_v4b_lcrit019_filtered,CL,0.4775,1.4278358209,1.2344280180643648
W3,fluxv_v4b_lcrit019_filtered,CL,0.48,1.41512437811,1.2168450066694811
W3,fluxv_v4b_lcrit019_filtered,CL,0.4825,1.407960199,1.1992619952745975
W3,fluxv_v4b_lcrit019_filtered,CL,0.485,1.39134328358,1.181618987239804
W3,fluxv_v4b_lcrit019_filtered,CL,0.4875,1.37699004975,1.1637959892852798
W3,fluxv_v4b_lcrit019_filtered,CL,0.49,1.36427860696,1.145972991330756
W3,fluxv_v4b_lcrit019_filtered,CL,0.4925,1.35820895522,1.1281188029154612
W3,fluxv_v4b_lcrit019_filtered,CL,0.495,1.34880597015,1.1100462812747705
W3,fluxv_v4b_lcrit019_filtered,CL,0.4975,1.33609452736,1.0919737596340797
W3,fluxv_v4b_lcrit019_filtered,CL,0.5,1.32338308458,1.073901237993389
W3,fluxv_v4b_lcrit019_filtered,CL,0.5025,1.31067164179,1.0555727983686092
W3,fluxv_v4b_lcrit019_filtered,CL,0.505,1.29796019901,1.0372443587438287
W3,fluxv_v4b_lcrit019_filtered,CL,0.5075,1.28524875622,1.0189159191190489
W3,fluxv_v4b_lcrit019_filtered,CL,0.51,1.27253731343,1.0003615279477742
W3,fluxv_v4b_lcrit019_filtered,CL,0.5125,1.25982587065,0.9817748579841442
W3,fluxv_v4b_lcrit019_filtered,CL,0.515,1.24711442786,0.9631881880205132
W3,fluxv_v4b_lcrit019_filtered,CL,0.5175,1.23440298507,0.9444098016354928
W3,fluxv_v4b_lcrit019_filtered,CL,0.52,1.22169154229,0.9255675097766748
W3,fluxv_v4b_lcrit019_filtered,CL,0.5225,1.21890547264,0.9067252179178575
W3,fluxv_v4b_lcrit019_filtered,CL,0.525,1.20621890547,0.8877283182753055
W3,fluxv_v4b_lcrit019_filtered,CL,0.5275,1.19350746269,0.868638653962514
W3,fluxv_v4b_lcrit019_filtered,CL,0.53,1.17253731344,0.8495489896497217
W3,fluxv_v4b_lcrit019_filtered,CL,0.5325,1.16915422886,0.8303428772674879
W3,fluxv_v4b_lcrit019_filtered,CL,0.535,1.15766169154,0.8110203168158111
W3,fluxv_v4b_lcrit019_filtered,CL,0.5375,1.11952736318,0.7916977563641351
W3,fluxv_v4b_lcrit019_filtered,CL,0.54,1.10945273632,0.772295788158397
W3,fluxv_v4b_lcrit019_filtered,CL,0.5425,1.10728855721,0.7527614736958911
W3,fluxv_v4b_lcrit019_filtered,CL,0.545,1.09457711443,0.7332271592333843
W3,fluxv_v4b_lcrit019_filtered,CL,0.5475,1.08186567164,0.7136469289269589
W3,fluxv_v4b_lcrit019_filtered,CL,0.55,1.06915422885,0.6939289510887741
W3,fluxv_v4b_lcrit019_filtered,CL,0.5525,1.05644278607,0.6742109732505902
W3,fluxv_v4b_lcrit019_filtered,CL,0.555,1.04373134328,0.6544744324619628
W3,fluxv_v4b_lcrit019_filtered,CL,0.5575,1.0310199005,0.6346079510202374
W3,fluxv_v4b_lcrit019_filtered,CL,0.56,1.01830845771,0.6147414695785112
W3,fluxv_v4b_lcrit019_filtered,CL,0.5625,1.00124378109,0.5948749881367857
W3,fluxv_v4b_lcrit019_filtered,CL,0.565,0.982935323383,0.5749021883405901
W3,fluxv_v4b_lcrit019_filtered,CL,0.5675,0.970223880598,0.5549293885443937
W3,fluxv_v4b_lcrit019_filtered,CL,0.57,0.954825870647,0.5349565887481981
W3,fluxv_v4b_lcrit019_filtered,CL,0.5725,0.93485074627,0.514933639041082
W3,fluxv_v4b_lcrit019_filtered,CL,0.575,0.922139303481,0.4949035250609784
W3,fluxv_v4b_lcrit019_filtered,CL,0.5775,0.9084079602,0.4748734110808739
W3,fluxv_v4b_lcrit019_filtered,CL,0.58,0.886766169154,0.4548419054156474
W3,fluxv_v4b_lcrit019_filtered,CL,0.5825,0.874054726368,0.4348099358553791
W3,fluxv_v4b_lcrit019_filtered,CL,0.585,0.861343283584,0.4147779662951116
W3,fluxv_v4b_lcrit019_filtered,CL,0.5875,0.838681592039,0.394783211382578
W3,fluxv_v4b_lcrit019_filtered,CL,0.59,0.825970149253,0.37481078525868605
W3,fluxv_v4b_lcrit019_filtered,CL,0.5925,0.805621890546,0.3548383591347933
W3,fluxv_v4b_lcrit019_filtered,CL,0.595,0.790149253734,0.3349290484849662
W3,fluxv_v4b_lcrit019_filtered,CL,0.5975,0.767935323384,0.31508285330920305
W3,fluxv_v4b_lcrit019_filtered,CL,0.6,0.755223880598,0.2952366581334408
W3,fluxv_v4b_lcrit019_filtered,CL,0.6025,0.733781094524,0.2754644998584574
W3,fluxv_v4b_lcrit019_filtered,CL,0.605,0.709900497513,0.25581573641810773
W3,fluxv_v4b_lcrit019_filtered,CL,0.6075,0.697189054726,0.2361669729777572
W3,fluxv_v4b_lcrit019_filtered,CL,0.61,0.677412935324,0.2165862756609688
W3,fluxv_v4b_lcrit019_filtered,CL,0.6125,0.661815920401,0.1972097767148634
W3,fluxv_v4b_lcrit019_filtered,CL,0.615,0.639154228855,0.17783327776875882
W3,fluxv_v4b_lcrit019_filtered,CL,0.6175,0.621044776118,0.1585004989830822
W3,fluxv_v4b_lcrit019_filtered,CL,0.62,0.595621890546,0.13947376132040784
W3,fluxv_v4b_lcrit019_filtered,CL,0.6225,0.580149253734,0.12044702365773269
W3,fluxv_v4b_lcrit019_filtered,CL,0.625,0.558457711443,0.10142028599505837
W3,fluxv_v4b_lcrit019_filtered,CL,0.6275,0.539253731346,0.08282243709252894
W3,fluxv_v4b_lcrit019_filtered,CL,0.63,0.523084577112,0.0642245881899987
W3,fluxv_v4b_lcrit019_filtered,CL,0.6325,0.498358208956,0.04562673928746928
W3,fluxv_v4b_lcrit019_filtered,CL,0.635,0.47776119403,0.027473889770053116
W3,fluxv_v4b_lcrit019_filtered,CL,0.6375,0.457462686567,0.009384611593368355
W3,fluxv_v4b_lcrit019_filtered,CL,0.64,0.441990049756,-0.008704666583317214
W3,fluxv_v4b_lcrit019_filtered,CL,0.6425,0.416567164178,-0.026353161151993876
W3,fluxv_v4b_lcrit019_filtered,CL,0.645,0.397064676617,-0.043854727851335276
W3,fluxv_v4b_lcrit019_filtered,CL,0.6475,0.375671641789,-0.0613562945506759
W3,fluxv_v4b_lcrit019_filtered,CL,0.65,0.360199004978,-0.07844209909866122
W3,fluxv_v4b_lcrit019_filtered,CL,0.6525,0.334776119401,-0.09527844635583213
W3,fluxv_v4b_lcrit019_filtered,CL,0.655,0.316368159204,-0.11211479361300378
W3,fluxv_v4b_lcrit019_filtered,CL,0.6575,0.293880597011,-0.12858112558370124
W3,fluxv_v4b_lcrit019_filtered,CL,0.66,0.2784079602,-0.144677442267926
W3,fluxv_v4b_lcrit019_filtered,CL,0.6625,0.258333333334,-0.16077375895215004
W3,fluxv_v4b_lcrit019_filtered,CL,0.665,0.237512437811,-0.176565901517815
W3,fluxv_v4b_lcrit019_filtered,CL,0.6675,0.213009950247,-0.191851087219213
W3,fluxv_v4b_lcrit019_filtered,CL,0.67,0.196616915422,-0.2071362729206117
W3,fluxv_v4b_lcrit019_filtered,CL,0.6725,0.177636815921,-0.22220206404138745
W3,fluxv_v4b_lcrit019_filtered,CL,0.675,0.155721393033,-0.23660967142029693
W3,fluxv_v4b_lcrit019_filtered,CL,0.6775,0.140248756222,-0.25101727879920577
W3,fluxv_v4b_lcrit019_filtered,CL,0.68,0.119601990049,-0.2653075709995111
W3,fluxv_v4b_lcrit019_filtered,CL,0.6825,0.0993532338307,-0.2787766569495866
W3,fluxv_v4b_lcrit019_filtered,CL,0.685,0.083880597012,-0.2922457428996627
W3,fluxv_v4b_lcrit019_filtered,CL,0.6875,0.0615671641797,-0.3057148288497382
W3,fluxv_v4b_lcrit019_filtered,CL,0.69,0.0488557213939,-0.31819069698465174
W3,fluxv_v4b_lcrit019_filtered,CL,0.6925,0.0275124378113,-0.33066656511956577
W3,fluxv_v4b_lcrit019_filtered,CL,0.695,0.0134825870628,-0.3431424332544793
W3,fluxv_v4b_lcrit019_filtered,CL,0.6975,-0.00343283582144,-0.3547073838452071
W3,fluxv_v4b_lcrit019_filtered,CL,0.7,-0.0218905472631,-0.36614220335819353
W3,fluxv_v4b_lcrit019_filtered,CL,0.7025,-0.0346019900505,-0.37757702287118045
W3,fluxv_v4b_lcrit019_filtered,CL,0.705,-0.0572636815905,-0.3882006943557985
W3,fluxv_v4b_lcrit019_filtered,CL,0.7075,-0.0699751243793,-0.39855398316429425
W3,fluxv_v4b_lcrit019_filtered,CL,0.71,-0.0907462686564,-0.40890727197278953
W3,fluxv_v4b_lcrit019_filtered,CL,0.7125,-0.105348258707,-0.41856410728196963
W3,fluxv_v4b_lcrit019_filtered,CL,0.715,-0.118059701492,-0.42780307049155997
W3,fluxv_v4b_lcrit019_filtered,CL,0.7175,-0.130771144278,-0.43704203370115075
W3,fluxv_v4b_lcrit019_filtered,CL,0.72,-0.143482587064,-0.4457113743223577
W3,fluxv_v4b_lcrit019_filtered,CL,0.7225,-0.156194029852,-0.4538110923551816
W3,fluxv_v4b_lcrit019_filtered,CL,0.725,-0.168905472637,-0.46191081038800513
W3,fluxv_v4b_lcrit019_filtered,CL,0.7275,-0.181616915422,-0.4695769332179239
W3,fluxv_v4b_lcrit019_filtered,CL,0.73,-0.194328358209,-0.47652039737633367
W3,fluxv_v4b_lcrit019_filtered,CL,0.7325,-0.207039800993,-0.48346386153474374
W3,fluxv_v4b_lcrit019_filtered,CL,0.735,-0.219751243782,-0.49011595882858683
W3,fluxv_v4b_lcrit019_filtered,CL,0.7375,-0.223880597015,-0.49589395552873006
W3,fluxv_v4b_lcrit019_filtered,CL,0.74,-0.235223880598,-0.5016719522288731
W3,fluxv_v4b_lcrit019_filtered,CL,0.7425,-0.247935323382,-0.5073040553833281
W3,fluxv_v4b_lcrit019_filtered,CL,0.745,-0.260646766168,-0.5119149037179661
W3,fluxv_v4b_lcrit019_filtered,CL,0.7475,-0.26368159204,-0.5165257520526042
W3,fluxv_v4b_lcrit019_filtered,CL,0.75,-0.273631840796,-0.5211366003872422
W3,fluxv_v4b_lcrit019_filtered,CL,0.7525,-0.278880597015,-0.5245857509862574
W3,fluxv_v4b_lcrit019_filtered,CL,0.755,-0.291592039799,-0.5280349015852726
W3,fluxv_v4b_lcrit019_filtered,CL,0.7575,-0.294353233831,-0.5314840521842877
W3,fluxv_v4b_lcrit019_filtered,CL,0.76,-0.303482587065,-0.5339272640013834
W3,fluxv_v4b_lcrit019_filtered,CL,0.7625,-0.303482587065,-0.5362267702782045
W3,fluxv_v4b_lcrit019_filtered,CL,0.765,-0.312587064676,-0.5385262765550259
W3,fluxv_v4b_lcrit019_filtered,CL,0.7675,-0.313432835821,-0.5399770599241047
W3,fluxv_v4b_lcrit019_filtered,CL,0.77,-0.318109452736,-0.5411449356572694
W3,fluxv_v4b_lcrit019_filtered,CL,0.7725,-0.323383084577,-0.542312811390434
W3,fluxv_v4b_lcrit019_filtered,CL,0.775,-0.323383084577,-0.542787939626281
W3,fluxv_v4b_lcrit019_filtered,CL,0.7775,-0.326393034827,-0.5428474193637375
W3,fluxv_v4b_lcrit019_filtered,CL,0.78,-0.333333333333,-0.5429068991011938
W3,fluxv_v4b_lcrit019_filtered,CL,0.7825,-0.333333333333,-0.5424259994364421
W3,fluxv_v4b_lcrit019_filtered,CL,0.785,-0.333333333333,-0.5414047203694822
W3,fluxv_v4b_lcrit019_filtered,CL,0.7875,-0.333333333333,-0.5403834413025222
W3,fluxv_v4b_lcrit019_filtered,CL,0.79,-0.333333333333,-0.5389685640178034
W3,fluxv_v4b_lcrit019_filtered,CL,0.7925,-0.333333333333,-0.5368976897034866
W3,fluxv_v4b_lcrit019_filtered,CL,0.795,-0.323383084577,-0.5348268153891698
W3,fluxv_v4b_lcrit019_filtered,CL,0.7975,-0.323383084577,-0.5325019865476748
W3,fluxv_v4b_lcrit019_filtered,CL,0.8,-0.323383084577,-0.529415294124645
W3,fluxv_v4b_lcrit019_filtered,CL,0.8025,-0.322611940299,-0.5263286017016154
W3,fluxv_v4b_lcrit019_filtered,CL,0.805,-0.313432835821,-0.5231193649957508
W3,fluxv_v4b_lcrit019_filtered,CL,0.8075,-0.313432835821,-0.5190523183100433
W3,fluxv_v4b_lcrit019_filtered,CL,0.81,-0.304378109455,-0.5149852716243355
W3,fluxv_v4b_lcrit019_filtered,CL,0.8125,-0.303482587065,-0.5109182249386278
W3,fluxv_v4b_lcrit019_filtered,CL,0.815,-0.298855721392,-0.5059070562560606
W3,fluxv_v4b_lcrit019_filtered,CL,0.8175,-0.293532338308,-0.500895887573493
W3,fluxv_v4b_lcrit019_filtered,CL,0.82,-0.283582089552,-0.4958847188909258
W3,fluxv_v4b_lcrit019_filtered,CL,0.8225,-0.280621890547,-0.4900790426890448
W3,fluxv_v4b_lcrit019_filtered,CL,0.825,-0.267910447762,-0.4841598654129764
W3,fluxv_v4b_lcrit019_filtered,CL,0.8275,-0.26368159204,-0.4782406881369078
W3,fluxv_v4b_lcrit019_filtered,CL,0.83,-0.253731343284,-0.4716668743501721
W3,fluxv_v4b_lcrit019_filtered,CL,0.8325,-0.249676616915,-0.46487484839321375
W3,fluxv_v4b_lcrit019_filtered,CL,0.835,-0.236965174129,-0.4580828224362557
W3,fluxv_v4b_lcrit019_filtered,CL,0.8375,-0.224253731345,-0.45076616907266503
W3,fluxv_v4b_lcrit019_filtered,CL,0.84,-0.221492537313,-0.44313473926509533
W3,fluxv_v4b_lcrit019_filtered,CL,0.8425,-0.208781094527,-0.43550330945752525
W3,fluxv_v4b_lcrit019_filtered,CL,0.845,-0.19606965174,-0.42746770764570297
W3,fluxv_v4b_lcrit019_filtered,CL,0.8475,-0.193308457712,-0.4190279338296277
W3,fluxv_v4b_lcrit019_filtered,CL,0.85,-0.180597014926,-0.41058816001355286
W3,fluxv_v4b_lcrit019_filtered,CL,0.8525,-0.16788557214,-0.40185579961408135
W3,fluxv_v4b_lcrit019_filtered,CL,0.855,-0.155174129351,-0.3926357949089499
W3,fluxv_v4b_lcrit019_filtered,CL,0.8575,-0.142462686567,-0.38341579020381805
W3,fluxv_v4b_lcrit019_filtered,CL,0.86,-0.129751243781,-0.37400690946987886
W3,fluxv_v4b_lcrit019_filtered,CL,0.8625,-0.117039800995,-0.36403140064951606
W3,fluxv_v4b_lcrit019_filtered,CL,0.865,-0.104328358211,-0.3540558918291537
W3,fluxv_v4b_lcrit019_filtered,CL,0.8675,-0.0916169154223,-0.3439885742426018
W3,fluxv_v4b_lcrit019_filtered,CL,0.87,-0.0789054726364,-0.33327859529272696
W3,fluxv_v4b_lcrit019_filtered,CL,0.8725,-0.0661940298497,-0.32256861634285167
W3,fluxv_v4b_lcrit019_filtered,CL,0.875,-0.0534825870659,-0.3118586373929768
W3,fluxv_v4b_lcrit019_filtered,CL,0.8775,-0.0407711442792,-0.30043136418473665
W3,fluxv_v4b_lcrit019_filtered,CL,0.88,-0.0280597014933,-0.289004090976496
W3,fluxv_v4b_lcrit019_filtered,CL,0.8825,-0.0153482587045,-0.2775768177682558
W3,fluxv_v4b_lcrit019_filtered,CL,0.885,-0.000298507463405,-0.2655335479699887
W3,fluxv_v4b_lcrit019_filtered,CL,0.8875,0.0200248756217,-0.2534022786588611
W3,fluxv_v4b_lcrit019_filtered,CL,0.89,0.0327363184081,-0.241271009347733
W3,fluxv_v4b_lcrit019_filtered,CL,0.8925,0.0454477611918,-0.22861890375568386
W3,fluxv_v4b_lcrit019_filtered,CL,0.895,0.0581592039806,-0.21579318606999365
W3,fluxv_v4b_lcrit019_filtered,CL,0.8975,0.0708706467663,-0.20296746838430402
W3,fluxv_v4b_lcrit019_filtered,CL,0.9,0.0925373134349,-0.18971151368711292
W3,fluxv_v4b_lcrit019_filtered,CL,0.9025,0.106243781093,-0.17619741678302195
W3,fluxv_v4b_lcrit019_filtered,CL,0.905,0.11895522388,-0.16268331987893037
W3,fluxv_v4b_lcrit019_filtered,CL,0.9075,0.131666666666,-0.14882653398083162
W3,fluxv_v4b_lcrit019_filtered,CL,0.91,0.15432835821,-0.13462705908872447
W3,fluxv_v4b_lcrit019_filtered,CL,0.9125,0.167039800995,-0.12042758419661795
W3,fluxv_v4b_lcrit019_filtered,CL,0.915,0.179751243781,-0.1059712701694987
W3,fluxv_v4b_lcrit019_filtered,CL,0.9175,0.192462686567,-0.09108689091735989
W3,fluxv_v4b_lcrit019_filtered,CL,0.92,0.215124378107,-0.07620251166522043
W3,fluxv_v4b_lcrit019_filtered,CL,0.9225,0.227835820896,-0.06114655726297653
W3,fluxv_v4b_lcrit019_filtered,CL,0.925,0.240547263681,-0.04557587741041666
W3,fluxv_v4b_lcrit019_filtered,CL,0.9275,0.26273631841,-0.030005197557857473
W3,fluxv_v4b_lcrit019_filtered,CL,0.93,0.278208955221,-0.014348416864750545
W3,fluxv_v4b_lcrit019_filtered,CL,0.9325,0.293532338308,0.0019110697121849513
W3,fluxv_v4b_lcrit019_filtered,CL,0.935,0.309154228856,0.01817055628912117
W3,fluxv_v4b_lcrit019_filtered,CL,0.9375,0.324626865675,0.034430042866056665
W3,fluxv_v4b_lcrit019_filtered,CL,0.94,0.346666666667,0.05138110766899599
W3,fluxv_v4b_lcrit019_filtered,CL,0.9425,0.359378109452,0.06833217247193607
W3,fluxv_v4b_lcrit019_filtered,CL,0.945,0.372089552239,0.08528323727487541
W3,fluxv_v4b_lcrit019_filtered,CL,0.9475,0.394751243783,0.1028412948239085
W3,fluxv_v4b_lcrit019_filtered,CL,0.95,0.407462686568,0.12048606562238268
W3,fluxv_v4b_lcrit019_filtered,CL,0.9525,0.427412935323,0.13813083642085766
W3,fluxv_v4b_lcrit019_filtered,CL,0.955,0.442835820897,0.15629628571301296
W3,fluxv_v4b_lcrit019_filtered,CL,0.9575,0.45554726368,0.17463529450306278
W3,fluxv_v4b_lcrit019_filtered,CL,0.96,0.473830845774,0.19297430329311177
W3,fluxv_v4b_lcrit019_filtered,CL,0.9625,0.49092039801,0.21174593845500522
W3,fluxv_v4b_lcrit019_filtered,CL,0.965,0.513582089553,0.23077714944000402
W3,fluxv_v4b_lcrit019_filtered,CL,0.9675,0.530199004974,0.24980836042500365
W3,fluxv_v4b_lcrit019_filtered,CL,0.97,0.548955223879,0.26918288658002726
W3,fluxv_v4b_lcrit019_filtered,CL,0.9725,0.561666666666,0.28890072790507654
