benchmark,condition,step,phase,strip_index,airplane_index,wing_index,spanwise_index,chord_m,strip_width_m,v_perp_m_s,lift_direction_x_gp1,lift_direction_y_gp1,lift_direction_z_gp1,lift_direction_surface_normal_projection,lift_direction_surface_normal_angle_deg,gamma_eq_m2_s,delta_t_tilde,y_gamma,x_state,y_phi,normal_x_gp1,normal_y_gp1,normal_z_gp1
izraelevitz2017_fig14,theta15_psi60_smoke,146,0.28125,9,0,0,9,0.1016,0.038099999999999995,3.578694806902999,-0.5240180427046819,0.0,0.8517071626562467,0.9542496708936085,17.39820992490167,0.1737919147628035,0.22014608802306831,0.5444850847225495,0.2519758204926532,0.6052852503284143,-0.2453742522135436,0.0,0.9694284276575782
izraelevitz2017_fig14,theta15_psi60_smoke,146,0.28125,10,0,0,10,0.10159999999999998,0.02789113576837421,3.578694806902999,-0.5240180427046819,0.0,0.8517071626562467,0.9542496708936085,17.39820992490167,0.13733097817404535,0.22014608802306834,0.43025401606386837,0.20056975200884075,0.47392578413314856,-0.2453742522135436,0.0,0.9694284276575782
izraelevitz2017_fig14,theta15_psi60_smoke,146,0.28125,11,0,0,11,0.1016,0.010208864231625786,3.578694806902999,-0.5240180427046819,0.0,0.8517071626562467,0.9542496708936085,17.39820992490167,0.09881726286823961,0.22014608802306831,0.30959165055692,0.14512892463275173,0.33859235249404485,-0.2453742522135436,0.0,0.9694284276575782
izraelevitz2017_fig14,theta15_psi60_smoke,147,0.296875,0,0,0,0,0.10159999999999998,0.010208864231625786,3.5550156054220903,-0.5146835806596657,0.0,0.8573802025935434,0.9594707629139962,16.368152734133353,0.09680849037611512,0.21868944423118172,0.30329822394926975,0.14668843953698602,0.3181802412622163,-0.25220708603465253,0.0,0.967673284613102
izraelevitz2017_fig14,theta15_psi60_smoke,147,0.296875,1,0,0,1,0.10159999999999998,0.02789113576837421,3.5550156054220903,-0.5146835806596657,0.0,0.8573802025935434,0.9594707629139962,16.368152734133353,0.13510458523650143,0.21868944423118172,0.42327879084191955,0.20321741732588813,0.4485447251271346,-0.25220708603465253,0.0,0.967673284613102
izraelevitz2017_fig14,theta15_psi60_smoke,147,0.296875,2,0,0,2,0.1016,0.038099999999999995,3.5550156054220903,-0.5146835806596657,0.0,0.8573802025935434,0.9594707629139962,16.368152734133353,0.17134916562100286,0.2186894442311817,0.5368320217176075,0.255908026817426,0.5743559738417408,-0.25220708603465253,0.0,0.967673284613102
izraelevitz2017_fig14,theta15_psi60_smoke,147,0.296875,3,0,0,3,0.1016,0.03810000000000001,3.5550156054220903,-0.5146835806596657,0.0,0.8573802025935434,0.9594707629139962,16.368152734133353,0.1906812144176192,0.2186894442311817,0.597398776167907,0.28318328263040726,0.6439470925285458,-0.25220708603465253,0.0,0.967673284613102
izraelevitz2017_fig14,theta15_psi60_smoke,147,0.296875,4,0,0,4,0.1016,0.027891135768374212,3.5550156054220903,-0.5146835806596657,0.0,0.8573802025935434,0.9594707629139962,16.368152734133353,0.19784687426079742,0.2186894442311817,0.6198485829505234,0.2930849445434816,0.6703666237458636,-0.25220708603465253,0.0,0.967673284613102
izraelevitz2017_fig14,theta15_psi60_smoke,147,0.296875,5,0,0,5,0.10159999999999998,0.010208864231625769,3.5550156054220903,-0.5146835806596657,0.0,0.8573802025935434,0.9594707629139962,16.368152734133353,0.19914314792949286,0.21868944423118172,0.6239097711783335,0.294864789090984,0.6751800606728816,-0.25220708603465253,0.0,0.967673284613102
izraelevitz2017_fig14,theta15_psi60_smoke,147,0.296875,6,0,0,6,0.10159999999999998,0.010208864231625769,3.5550156054220903,-0.5146835806596657,0.0,0.8573802025935434,0.9594707629139962,16.368152734133353,0.1991431479294928,0.21868944423118172,0.6239097711783332,0.29486478909098396,0.675180060672881,-0.25220708603465253,0.0,0.967673284613102
izraelevitz2017_fig14,theta15_psi60_smoke,147,0.296875,7,0,0,7,0.1016,0.027891135768374212,3.5550156054220903,-0.5146835806596657,0.0,0.8573802025935434,0.9594707629139962,16.368152734133353,0.19784687426079745,0.2186894442311817,0.6198485829505235,0.2930849445434816,0.6703666237458639,-0.25220708603465253,0.0,0.967673284613102
izraelevitz2017_fig14,theta15_psi60_smoke,147,0.296875,8,0,0,8,0.1016,0.03810000000000001,3.5550156054220903,-0.5146835806596657,0.0,0.8573802025935434,0.9594707629139962,16.368152734133353,0.19068121441761923,0.2186894442311817,0.5973987761679072,0.28318328263040726,0.643947092528546,-0.25220708603465253,0.0,0.967673284613102
izraelevitz2017_fig14,theta15_psi60_smoke,147,0.296875,9,0,0,9,0.1016,0.038099999999999995,3.5550156054220903,-0.5146835806596657,0.0,0.8573802025935434,0.9594707629139962,16.368152734133353,0.17134916562100283,0.2186894442311817,0.5368320217176074,0.2559080268174259,0.5743559738417405,-0.25220708603465253,0.0,0.967673284613102
izraelevitz2017_fig14,theta15_psi60_smoke,147,0.296875,10,0,0,10,0.10159999999999998,0.02789113576837421,3.5550156054220903,-0.5146835806596657,0.0,0.8573802025935434,0.9594707629139962,16.368152734133353,0.1351045852365013,0.21868944423118172,0.4232787908419191,0.20321741732588808,0.4485447251271334,-0.25220708603465253,0.0,0.967673284613102
izraelevitz2017_fig14,theta15_psi60_smoke,147,0.296875,11,0,0,11,0.10159999999999998,0.010208864231625786,3.5550156054220903,-0.5146835806596657,0.0,0.8573802025935434,0.9594707629139962,16.368152734133353,0.096808490376115,0.21868944423118172,0.30329822394926936,0.14668843953698568,0.3181802412622164,-0.25220708603465253,0.0,0.967673284613102
izraelevitz2017_fig14,theta15_psi60_smoke,148,0.3125,0,0,0,0,0.10159999999999998,0.010208864231625786,3.5228975455068756,-0.5014322901584026,0.0,0.865196889954246,0.9649105624833506,15.223131961108843,0.0938965225327619,0.2167136777501769,0.29417511220922427,0.14678315038169032,0.2950883293779897,-0.2566549846389002,0.0,0.9665030878688418
izraelevitz2017_fig14,theta15_psi60_smoke,148,0.3125,1,0,0,1,0.1016,0.02789113576837421,3.5228975455068756,-0.5014322901584026,0.0,0.865196889954246,0.9649105624833506,15.223131961108843,0.13170045366033084,0.21671367775017686,0.41261374424186525,0.20395054868912593,0.41968271453728545,-0.2566549846389002,0.0,0.9665030878688418
izraelevitz2017_fig14,theta15_psi60_smoke,148,0.3125,2,0,0,2,0.1016,0.038099999999999995,3.5228975455068756,-0.5014322901584026,0.0,0.865196889954246,0.9649105624833506,15.223131961108843,0.16740409135116996,0.21671367775017686,0.5244722171721634,0.2574096882824768,0.538951478082978,-0.2566549846389002,0.0,0.9665030878688418
izraelevitz2017_fig14,theta15_psi60_smoke,148,0.3125,3,0,0,3,0.1016,0.03810000000000001,3.5228975455068756,-0.5014322901584026,0.0,0.865196889954246,0.9649105624833506,15.223131961108843,0.18660666739791237,0.21671367775017686,0.584633337210295,0.2853506461799172,0.6055314044859859,-0.2566549846389002,0.0,0.9665030878688418
izraelevitz2017_fig14,theta15_psi60_smoke,148,0.3125,4,0,0,4,0.10159999999999998,0.027891135768374212,3.5228975455068756,-0.5014322901584026,0.0,0.865196889954246,0.9649105624833506,15.223131961108843,0.1937656204459031,0.2167136777501769,0.6070621317959352,0.29556382178792145,0.6309638641260735,-0.2566549846389002,0.0,0.9665030878688418
izraelevitz2017_fig14,theta15_psi60_smoke,148,0.3125,5,0,0,5,0.10159999999999998,0.010208864231625769,3.5228975455068756,-0.5014322901584026,0.0,0.865196889954246,0.9649105624833506,15.223131961108843,0.195062582101586,0.2167136777501769,0.6111254754672458,0.29740342525578745,0.6356034129007523,-0.2566549846389002,0.0,0.9665030878688418
izraelevitz2017_fig14,theta15_psi60_smoke,148,0.3125,6,0,0,6,0.10159999999999998,0.010208864231625769,3.5228975455068756,-0.5014322901584026,0.0,0.865196889954246,0.9649105624833506,15.223131961108843,0.19506258210158609,0.2167136777501769,0.611125475467246,0.29740342525578745,0.6356034129007527,-0.2566549846389002,0.0,0.9665030878688418
izraelevitz2017_fig14,theta15_psi60_smoke,148,0.3125,7,0,0,7,0.10159999999999998,0.027891135768374212,3.5228975455068756,-0.5014322901584026,0.0,0.865196889954246,0.9649105624833506,15.223131961108843,0.19376562044590312,0.2167136777501769,0.6070621317959353,0.2955638217879215,0.6309638641260735,-0.2566549846389002,0.0,0.9665030878688418
izraelevitz2017_fig14,theta15_psi60_smoke,148,0.3125,8,0,0,8,0.1016,0.03810000000000001,3.5228975455068756,-0.5014322901584026,0.0,0.865196889954246,0.9649105624833506,15.223131961108843,0.18660666739791237,0.21671367775017686,0.584633337210295,0.2853506461799172,0.6055314044859859,-0.2566549846389002,0.0,0.9665030878688418
izraelevitz2017_fig14,theta15_psi60_smoke,148,0.3125,9,0,0,9,0.1016,0.038099999999999995,3.5228975455068756,-0.5014322901584026,0.0,0.865196889954246,0.9649105624833506,15.223131961108843,0.16740409135116985,0.21671367775017686,0.5244722171721631,0.2574096882824767,0.5389514780829777,-0.2566549846389002,0.0,0.9665030878688418
izraelevitz2017_fig14,theta15_psi60_smoke,148,0.3125,10,0,0,10,0.1016,0.02789113576837421,3.5228975455068756,-0.5014322901584026,0.0,0.865196889954246,0.9649105624833506,15.223131961108843,0.13170045366033076,0.21671367775017686,0.412613744241865,0.20395054868912582,0.419682714537285,-0.2566549846389002,0.0,0.9665030878688418
izraelevitz2017_fig14,theta15_psi60_smoke,148,0.3125,11,0,0,11,0.10159999999999998,0.010208864231625786,3.5228975455068756,-0.5014322901584026,0.0,0.865196889954246,0.9649105624833506,15.223131961108843,0.09389652253276183,0.2167136777501769,0.29417511220922404,0.14678315038169004,0.29508832937798996,-0.2566549846389002,0.0,0.9665030878688418
izraelevitz2017_fig14,theta15_psi60_smoke,149,0.328125,0,0,0,0,0.1016,0.010208864231625786,3.4833613256118,-0.4840923869899379,0.0,0.8750168917560301,0.9704599351589411,13.961056363205632,0.09013279474004023,0.21428157760899358,0.28238346097568084,0.14546928422287259,0.2695507997705843,-0.2586836480892318,0.0,0.9659620956389783
izraelevitz2017_fig14,theta15_psi60_smoke,149,0.328125,1,0,0,1,0.10160000000000001,0.02789113576837421,3.4833613256118,-0.4840923869899379,0.0,0.8750168917560301,0.9704599351589411,13.961056363205632,0.1271638505737462,0.21428157760899355,0.3984006968781665,0.20283435146648426,0.3874986877959634,-0.2586836480892318,0.0,0.9659620956389783
izraelevitz2017_fig14,theta15_psi60_smoke,149,0.328125,2,0,0,2,0.10160000000000001,0.038099999999999995,3.4833613256118,-0.4840923869899379,0.0,0.8750168917560301,0.9704599351589411,13.961056363205632,0.16201417833141685,0.21428157760899355,0.5075857742601738,0.256559816026858,0.4992849875698606,-0.2586836480892318,0.0,0.9659620956389783
izraelevitz2017_fig14,theta15_psi60_smoke,149,0.328125,3,0,0,3,0.1016,0.03810000000000001,3.4833613256118,-0.4840923869899379,0.0,0.8750168917560301,0.9704599351589411,13.961056363205632,0.18091288057733837,0.21428157760899358,0.5667948663952194,0.28489168218022903,0.5623121194473613,-0.2586836480892318,0.0,0.9659620956389783
izraelevitz2017_fig14,theta15_psi60_smoke,149,0.328125,4,0,0,4,0.1016,0.027891135768374212,3.4833613256118,-0.4840923869899379,0.0,0.8750168917560301,0.9704599351589411,13.961056363205632,0.18799849505740357,0.21428157760899358,0.5889938933508471,0.2953131285592592,0.5865453476993401,-0.2586836480892318,0.0,0.9659620956389783
izraelevitz2017_fig14,theta15_psi60_smoke,149,0.328125,5,0,0,5,0.10160000000000001,0.010208864231625769,3.4833613256118,-0.4840923869899379,0.0,0.8750168917560301,0.9704599351589411,13.961056363205632,0.18928392953111245,0.21428157760899355,0.5930211226916245,0.29719362100248203,0.5909719437216153,-0.2586836480892318,0.0,0.9659620956389783
izraelevitz2017_fig14,theta15_psi60_smoke,149,0.328125,6,0,0,6,0.10160000000000001,0.010208864231625769,3.4833613256118,-0.4840923869899379,0.0,0.8750168917560301,0.9704599351589411,13.961056363205632,0.18928392953111245,0.21428157760899355,0.5930211226916245,0.29719362100248203,0.5909719437216153,-0.2586836480892318,0.0,0.9659620956389783
izraelevitz2017_fig14,theta15_psi60_smoke,149,0.328125,7,0,0,7,0.1016,0.027891135768374212,3.4833613256118,-0.4840923869899379,0.0,0.8750168917560301,0.9704599351589411,13.961056363205632,0.1879984950574037,0.21428157760899358,0.5889938933508475,0.29531312855925923,0.586545347699341,-0.2586836480892318,0.0,0.9659620956389783
izraelevitz2017_fig14,theta15_psi60_smoke,149,0.328125,8,0,0,8,0.1016,0.03810000000000001,3.4833613256118,-0.4840923869899379,0.0,0.8750168917560301,0.9704599351589411,13.961056363205632,0.18091288057733843,0.21428157760899358,0.5667948663952196,0.28489168218022903,0.5623121194473617,-0.2586836480892318,0.0,0.9659620956389783
izraelevitz2017_fig14,theta15_psi60_smoke,149,0.328125,9,0,0,9,0.10160000000000001,0.038099999999999995,3.4833613256118,-0.4840923869899379,0.0,0.8750168917560301,0.9704599351589411,13.961056363205632,0.16201417833141685,0.21428157760899355,0.5075857742601738,0.2565598160268579,0.49928498756986084,-0.2586836480892318,0.0,0.9659620956389783
izraelevitz2017_fig14,theta15_psi60_smoke,149,0.328125,10,0,0,10,0.10160000000000001,0.02789113576837421,3.4833613256118,-0.4840923869899379,0.0,0.8750168917560301,0.9704599351589411,13.961056363205632,0.12716385057374624,0.21428157760899355,0.3984006968781666,0.2028343514664842,0.38749868779596386,-0.2586836480892318,0.0,0.9659620956389783
izraelevitz2017_fig14,theta15_psi60_smoke,149,0.328125,11,0,0,11,0.1016,0.010208864231625786,3.4833613256118,-0.4840923869899379,0.0,0.8750168917560301,0.9704599351589411,13.961056363205632,0.09013279474004013,0.21428157760899358,0.2823834609756805,0.14546928422287234,0.26955079977058427,-0.2586836480892318,0.0,0.9659620956389783
izraelevitz2017_fig14,theta15_psi60_smoke,150,0.34375,0,0,0,0,0.1016,0.010208864231625786,3.4376995176189897,-0.4624613396151642,0.0,0.8866394472170454,0.975999828419597,12.578163798786875,0.08557143469216233,0.2114726573338453,0.26809285076226247,0.14281588938609296,0.24178445874737725,-0.25827757157013914,0.0,0.9660707510445763
izraelevitz2017_fig14,theta15_psi60_smoke,150,0.34375,1,0,0,1,0.1016,0.02789113576837421,3.4376995176189897,-0.4624613396151642,0.0,0.8866394472170454,0.975999828419597,12.578163798786875,0.1215406975235166,0.2114726573338453,0.3807835196398533,0.19994408477505937,0.35212654477445504,-0.25827757157013914,0.0,0.9660707510445763
izraelevitz2017_fig14,theta15_psi60_smoke,150,0.34375,2,0,0,2,0.1016,0.038099999999999995,3.4376995176189897,-0.4624613396151642,0.0,0.8866394472170454,0.975999828419597,12.578163798786875,0.15523856234473044,0.2114726573338453,0.48635796369376416,0.2534516067058068,0.45554008911699007,-0.25827757157013914,0.0,0.9660707510445763
izraelevitz2017_fig14,theta15_psi60_smoke,150,0.34375,3,0,0,3,0.1016,0.03810000000000001,3.4376995176189897,-0.4624613396151642,0.0,0.8866394472170454,0.975999828419597,12.578163798786875,0.17366683703248462,0.2114726573338453,0.5440932197806014,0.2819079240016187,0.5145092774466475,-0.25827757157013914,0.0,0.9660707510445763
izraelevitz2017_fig14,theta15_psi60_smoke,150,0.34375,4,0,0,4,0.1016,0.027891135768374212,3.4376995176189897,-0.4624613396151642,0.0,0.8866394472170454,0.975999828419597,12.578163798786875,0.1806154362597563,0.2114726573338453,0.5658629818787276,0.2924370207663961,0.5373463923976308,-0.25827757157013914,0.0,0.9660707510445763
izraelevitz2017_fig14,theta15_psi60_smoke,150,0.34375,5,0,0,5,0.10160000000000001,0.010208864231625769,3.4376995176189897,-0.4624613396151642,0.0,0.8866394472170454,0.975999828419597,12.578163798786875,0.18187769835253959,0.21147265733384527,0.5698176128146327,0.2943400040516629,0.5415240198815932,-0.25827757157013914,0.0,0.9660707510445763
izraelevitz2017_fig14,theta15_psi60_smoke,150,0.34375,6,0,0,6,0.10160000000000001,0.010208864231625769,3.4376995176189897,-0.4624613396151642,0.0,0.8866394472170454,0.975999828419597,12.578163798786875,0.1818776983525396,0.21147265733384527,0.5698176128146327,0.2943400040516629,0.5415240198815932,-0.25827757157013914,0.0,0.9660707510445763
izraelevitz2017_fig14,theta15_psi60_smoke,150,0.34375,7,0,0,7,0.1016,0.027891135768374212,3.4376995176189897,-0.4624613396151642,0.0,0.8866394472170454,0.975999828419597,12.578163798786875,0.18061543625975626,0.2114726573338453,0.5658629818787275,0.29243702076639616,0.5373463923976305,-0.25827757157013914,0.0,0.9660707510445763
izraelevitz2017_fig14,theta15_psi60_smoke,150,0.34375,8,0,0,8,0.1016,0.03810000000000001,3.4376995176189897,-0.4624613396151642,0.0,0.8866394472170454,0.975999828419597,12.578163798786875,0.1736668370324847,0.2114726573338453,0.5440932197806017,0.28190792400161874,0.514509277446648,-0.25827757157013914,0.0,0.9660707510445763
izraelevitz2017_fig14,theta15_psi60_smoke,150,0.34375,9,0,0,9,0.1016,0.038099999999999995,3.4376995176189897,-0.4624613396151642,0.0,0.8866394472170454,0.975999828419597,12.578163798786875,0.15523856234473044,0.2114726573338453,0.48635796369376416,0.25345160670580674,0.4555400891169903,-0.25827757157013914,0.0,0.9660707510445763
izraelevitz2017_fig14,theta15_psi60_smoke,150,0.34375,10,0,0,10,0.1016,0.02789113576837421,3.4376995176189897,-0.4624613396151642,0.0,0.8866394472170454,0.975999828419597,12.578163798786875,0.12154069752351654,0.2114726573338453,0.38078351963985313,0.1999440847750593,0.35212654477445493,-0.25827757157013914,0.0,0.9660707510445763
izraelevitz2017_fig14,theta15_psi60_smoke,150,0.34375,11,0,0,11,0.1016,0.010208864231625786,3.4376995176189897,-0.4624613396151642,0.0,0.8866394472170454,0.975999828419597,12.578163798786875,0.08557143469216236,0.2114726573338453,0.2680928507622626,0.14281588938609277,0.2417844587473782,-0.25827757157013914,0.0,0.9660707510445763
izraelevitz2017_fig14,theta15_psi60_smoke,151,0.359375,0,0,0,0,0.1016,0.010208864231625786,3.387457371949174,-0.4363233876949564,0.0,0.8997899206761526,0.9813937256719387,11.069883045807291,0.08026632911130901,0.2083819741602592,0.25147210712412854,0.13889920158075683,0.2119826630680509,-0.2554398516270273,0.0,0.9668249490992474
izraelevitz2017_fig14,theta15_psi60_smoke,151,0.359375,1,0,0,1,0.1016,0.02789113576837421,3.387457371949174,-0.4363233876949564,0.0,0.8997899206761526,0.9813937256719387,11.069883045807291,0.11487526882328389,0.2083819741602592,0.35990092268180957,0.19535921745573376,0.31367465433732256,-0.2554398516270273,0.0,0.9668249490992474
izraelevitz2017_fig14,theta15_psi60_smoke,151,0.359375,2,0,0,2,0.1016,0.038099999999999995,3.387457371949174,-0.4363233876949564,0.0,0.8997899206761526,0.9813937256719387,11.069883045807291,0.14713494682008565,0.2083819741602592,0.4609695686610193,0.24818493587527715,0.4078691140267168,-0.2554398516270273,0.0,0.9668249490992474
izraelevitz2017_fig14,theta15_psi60_smoke,151,0.359375,3,0,0,3,0.1016,0.03810000000000001,3.387457371949174,-0.4363233876949564,0.0,0.8997899206761526,0.9813937256719387,11.069883045807291,0.16493466211722402,0.2083819741602592,0.5167355662036963,0.27650978178597074,0.46230957015132845,-0.2554398516270273,0.0,0.9668249490992474
izraelevitz2017_fig14,theta15_psi60_smoke,151,0.359375,4,0,0,4,0.1016,0.027891135768374212,3.387457371949174,-0.4363233876949564,0.0,0.8997899206761526,0.9813937256719387,11.069883045807291,0.171685853810233,0.2083819741602592,0.5378868561584861,0.28704955282294825,0.48356848192737045,-0.2554398516270273,0.0,0.9668249490992474
izraelevitz2017_fig14,theta15_psi60_smoke,151,0.359375,5,0,0,5,0.10160000000000001,0.010208864231625769,3.387457371949174,-0.4363233876949564,0.0,0.8997899206761526,0.9813937256719387,11.069883045807291,0.17291393804507332,0.20838197416025916,0.5417344088456527,0.2889573042991264,0.48746410921675265,-0.2554398516270273,0.0,0.9668249490992474
izraelevitz2017_fig14,theta15_psi60_smoke,151,0.359375,6,0,0,6,0.10160000000000001,0.010208864231625769,3.387457371949174,-0.4363233876949564,0.0,0.8997899206761526,0.9813937256719387,11.069883045807291,0.17291393804507324,0.20838197416025916,0.5417344088456524,0.2889573042991264,0.48746410921675176,-0.2554398516270273,0.0,0.9668249490992474
izraelevitz2017_fig14,theta15_psi60_smoke,151,0.359375,7,0,0,7,0.1016,0.027891135768374212,3.387457371949174,-0.4363233876949564,0.0,0.8997899206761526,0.9813937256719387,11.069883045807291,0.17168585381023296,0.2083819741602592,0.5378868561584861,0.2870495528229483,0.48356848192737034,-0.2554398516270273,0.0,0.9668249490992474
izraelevitz2017_fig14,theta15_psi60_smoke,151,0.359375,8,0,0,8,0.1016,0.03810000000000001,3.387457371949174,-0.4363233876949564,0.0,0.8997899206761526,0.9813937256719387,11.069883045807291,0.16493466211722393,0.2083819741602592,0.5167355662036961,0.27650978178597074,0.462309570151328,-0.2554398516270273,0.0,0.9668249490992474
izraelevitz2017_fig14,theta15_psi60_smoke,151,0.359375,9,0,0,9,0.1016,0.038099999999999995,3.387457371949174,-0.4363233876949564,0.0,0.8997899206761526,0.9813937256719387,11.069883045807291,0.1471349468200856,0.2083819741602592,0.4609695686610191,0.24818493587527707,0.40786911402671655,-0.2554398516270273,0.0,0.9668249490992474
izraelevitz2017_fig14,theta15_psi60_smoke,151,0.359375,10,0,0,10,0.1016,0.02789113576837421,3.387457371949174,-0.4363233876949564,0.0,0.8997899206761526,0.9813937256719387,11.069883045807291,0.1148752688232839,0.2083819741602592,0.3599009226818096,0.1953592174557337,0.313674654337323,-0.2554398516270273,0.0,0.9668249490992474
izraelevitz2017_fig14,theta15_psi60_smoke,151,0.359375,11,0,0,11,0.1016,0.010208864231625786,3.387457371949174,-0.4363233876949564,0.0,0.8997899206761526,0.9813937256719387,11.069883045807291,0.08026632911130946,0.2083819741602592,0.25147210712412993,0.13889920158075683,0.21198266306805436,-0.2554398516270273,0.0,0.9668249490992474
izraelevitz2017_fig14,theta15_psi60_smoke,152,0.375,0,0,0,0,0.1016,0.010208864231625786,3.3344043552044456,-0.40547464478625433,0.0,0.9141062916507362,0.9864808269322202,9.431986848495168,0.0742709045996808,0.20511837814987974,0.23268861407373595,0.13379805000961545,0.1803273851554935,-0.2501922256037612,0.0,0.9681961837600047
izraelevitz2017_fig14,theta15_psi60_smoke,152,0.375,1,0,0,1,0.1016,0.02789113576837421,3.3344043552044456,-0.40547464478625433,0.0,0.9141062916507362,0.9864808269322202,9.431986848495168,0.10720884764164977,0.20511837814987974,0.3358822449872923,0.18915817502029253,0.27223108740735313,-0.2501922256037612,0.0,0.9681961837600047
izraelevitz2017_fig14,theta15_psi60_smoke,152,0.375,2,0,0,2,0.1016,0.038099999999999995,3.3344043552044456,-0.40547464478625433,0.0,0.9141062916507362,0.9864808269322202,9.431986848495168,0.1377574962546333,0.20511837814987974,0.43159028497811314,0.2408594640093122,0.3563973204173462,-0.2501922256037612,0.0,0.9681961837600047
izraelevitz2017_fig14,theta15_psi60_smoke,152,0.375,3,0,0,3,0.1016,0.03810000000000001,3.3344043552044456,-0.40547464478625433,0.0,0.9141062916507362,0.9864808269322202,9.431986848495168,0.15477900066472863,0.20511837814987974,0.48491817013022276,0.26880866996130326,0.4058694154416471,-0.2501922256037612,0.0,0.9681961837600047
izraelevitz2017_fig14,theta15_psi60_smoke,152,0.375,4,0,0,4,0.1016,0.027891135768374212,3.3344043552044456,-0.40547464478625433,0.0,0.9141062916507362,0.9864808269322202,9.431986848495168,0.1612757939587967,0.20511837814987974,0.505272437197097,0.27926642470388663,0.4253818188810826,-0.2501922256037612,0.0,0.9681961837600047
izraelevitz2017_fig14,theta15_psi60_smoke,152,0.375,5,0,0,5,0.10160000000000001,0.010208864231625769,3.3344043552044456,-0.40547464478625433,0.0,0.9141062916507362,0.9864808269322202,9.431986848495168,0.16245936369537675,0.2051183781498797,0.5089805272378585,0.28116202960270714,0.4289652292865247,-0.2501922256037612,0.0,0.9681961837600047
izraelevitz2017_fig14,theta15_psi60_smoke,152,0.375,6,0,0,6,0.10160000000000001,0.010208864231625769,3.3344043552044456,-0.40547464478625433,0.0,0.9141062916507362,0.9864808269322202,9.431986848495168,0.1624593636953767,0.2051183781498797,0.5089805272378584,0.28116202960270714,0.4289652292865245,-0.2501922256037612,0.0,0.9681961837600047
izraelevitz2017_fig14,theta15_psi60_smoke,152,0.375,7,0,0,7,0.1016,0.027891135768374212,3.3344043552044456,-0.40547464478625433,0.0,0.9141062916507362,0.9864808269322202,9.431986848495168,0.1612757939587967,0.20511837814987974,0.505272437197097,0.27926642470388674,0.4253818188810823,-0.2501922256037612,0.0,0.9681961837600047
izraelevitz2017_fig14,theta15_psi60_smoke,152,0.375,8,0,0,8,0.1016,0.03810000000000001,3.3344043552044456,-0.40547464478625433,0.0,0.9141062916507362,0.9864808269322202,9.431986848495168,0.15477900066472852,0.20511837814987974,0.4849181701302224,0.26880866996130326,0.40586941544164623,-0.2501922256037612,0.0,0.9681961837600047
izraelevitz2017_fig14,theta15_psi60_smoke,152,0.375,9,0,0,9,0.1016,0.038099999999999995,3.3344043552044456,-0.40547464478625433,0.0,0.9141062916507362,0.9864808269322202,9.431986848495168,0.1377574962546331,0.20511837814987974,0.4315902849781125,0.2408594640093121,0.35639732041734495,-0.2501922256037612,0.0,0.9681961837600047
izraelevitz2017_fig14,theta15_psi60_smoke,152,0.375,10,0,0,10,0.1016,0.02789113576837421,3.3344043552044456,-0.40547464478625433,0.0,0.9141062916507362,0.9864808269322202,9.431986848495168,0.10720884764164967,0.20511837814987974,0.33588224498729197,0.18915817502029247,0.27223108740735247,-0.2501922256037612,0.0,0.9681961837600047
izraelevitz2017_fig14,theta15_psi60_smoke,152,0.375,11,0,0,11,0.1016,0.010208864231625786,3.3344043552044456,-0.40547464478625433,0.0,0.9141062916507362,0.9864808269322202,9.431986848495168,0.07427090459968072,0.20511837814987974,0.2326886140737357,0.13379805000961542,0.18032738515549296,-0.2501922256037612,0.0,0.9681961837600047
izraelevitz2017_fig14,theta15_psi60_smoke,153,0.390625,0,0,0,0,0.10159999999999998,0.010208864231625786,3.280493463069228,-0.3697569659041881,0.0,0.9291285089616661,0.9910717502270391,7.662040624211447,0.0676378237546178,0.20180200929313655,0.2119073620182253,0.12759010616106464,0.1469980865623693,-0.2425753381361563,0.0,0.9701325710067308
izraelevitz2017_fig14,theta15_psi60_smoke,153,0.390625,1,0,0,1,0.10159999999999998,0.02789113576837421,3.280493463069228,-0.3697569659041881,0.0,0.9291285089616661,0.9910717502270391,7.662040624211447,0.09857957704718794,0.20180200929313655,0.3088469876962266,0.1814140257342983,0.2278753920376716,-0.2425753381361563,0.0,0.9701325710067308
izraelevitz2017_fig14,theta15_psi60_smoke,153,0.390625,2,0,0,2,0.1016,0.038099999999999995,3.280493463069228,-0.3697569659041881,0.0,0.9291285089616661,0.9910717502270391,7.662040624211447,0.12715616383011005,0.20180200929313652,0.39837661453080486,0.2315688170865653,0.3012350850673162,-0.2425753381361563,0.0,0.9701325710067308
izraelevitz2017_fig14,theta15_psi60_smoke,153,0.390625,3,0,0,3,0.1016,0.03810000000000001,3.280493463069228,-0.3697569659041881,0.0,0.9291285089616661,0.9910717502270391,7.662040624211447,0.14325789372684086,0.20180200929313652,0.44882287251102654,0.25891024008948416,0.3453264610091139,-0.2425753381361563,0.0,0.9701325710067308
izraelevitz2017_fig14,theta15_psi60_smoke,153,0.390625,4,0,0,4,0.10159999999999998,0.027891135768374212,3.280493463069228,-0.3697569659041881,0.0,0.9291285089616661,0.9910717502270391,7.662040624211447,0.1494466166080848,0.20180200929313655,0.46821196380976465,0.26919783621955623,0.36293640086574297,-0.2425753381361563,0.0,0.9701325710067308
