benchmark,condition,step,phase,old_fx_w_n,old_fy_w_n,old_fz_w_n,lineitem_fx_w_n,lineitem_fy_w_n,lineitem_fz_w_n,delta_fx_w_n,delta_fy_w_n,delta_fz_w_n,f_kj_fx_w_n,f_kj_fy_w_n,f_kj_fz_w_n,old_fd_gamma_fx_w_n,old_fd_gamma_fy_w_n,old_fd_gamma_fz_w_n,delta_phi_gamma_fx_w_n,delta_phi_gamma_fy_w_n,delta_phi_gamma_fz_w_n,kinematic_added_mass_fx_w_n,kinematic_added_mass_fy_w_n,kinematic_added_mass_fz_w_n,old_lift_n,old_drag_n,old_CL,old_CD,lineitem_lift_n,lineitem_drag_n,lineitem_CL,lineitem_CD
izraelevitz2017_fig14,theta15_psi60_smoke,154,0.40625,0.01664843227794563,7.105427357601002e-15,18.167906660335998,-4.039458164518962,7.105427357601002e-15,11.605882772594967,-4.056106596796907,0.0,-6.562023887741027,30.695771076365386,7.105427357601002e-15,-110.08231107721302,-30.67912264408744,0.0,128.25021773754904,-12.141998503244075,0.0,34.83928269310965,-22.593230737640276,0.0,86.84891115669832,-18.167906660335998,-0.01664843227794563,-0.12629794660174778,-0.00011573500734860691,-11.605882772594967,4.039458164518962,-0.08068068545725537,0.02808112575105968
izraelevitz2017_fig14,theta15_psi60_smoke,155,0.421875,-7.034165310261328,6.661338147750939e-16,38.567782872502065,-9.512146925881854,6.661338147750939e-16,32.810591739300875,-2.4779816156205263,0.0,-5.7571911332011965,23.653105912322822,6.661338147750939e-16,-97.18215746919401,-30.687271222584148,0.0,135.74994034169606,-12.202221849811268,0.0,41.263906726166944,-20.96303098839341,0.0,88.72884248232793,-38.567782872502065,7.034165310261328,-0.26811188943487135,0.048899449526719534,-32.810591739300875,9.512146925881854,-0.22808958901736953,0.06612564930971457
izraelevitz2017_fig14,theta15_psi60_smoke,156,0.4375,-12.306502124717305,-6.994405055138486e-15,58.84791647842867,-12.295766035769878,-6.994405055138486e-15,54.18299268729166,0.010736088947428502,0.0,-4.664923791137008,17.679931451402922,-6.994405055138486e-15,-83.44421478961814,-29.986433576120227,0.0,142.29213126804683,-11.43131835916965,0.0,47.61838451667881,-18.54437912800315,0.0,90.008822960231,-58.84791647842867,12.306502124717305,-0.40909341686805223,0.08555118524442577,-54.18299268729166,12.295766035769878,-0.37666423793790527,0.08547655110996305
izraelevitz2017_fig14,theta15_psi60_smoke,157,0.453125,-15.585296138381386,8.326672684688674e-16,78.77931871520721,-12.204813578507087,8.326672684688674e-16,75.41752153756563,3.3804825598742982,0.0,-3.3617971776415647,13.004691307856735,8.326672684688674e-16,-69.01998163396925,-28.589987446238123,0.0,147.7993003491765,-9.806433688963384,0.0,53.85238998387569,-15.403071197400436,0.0,90.5851131876592,-78.77931871520721,15.585296138381386,-0.5476506663333606,0.10834439741784288,-75.41752153756563,12.204813578507087,-0.5242804405629564,0.08484427636277095
izraelevitz2017_fig14,theta15_psi60_smoke,158,0.46875,-16.72787730602957,-8.049116928532385e-16,98.11835803894418,-9.15783752166621,-8.049116928532385e-16,96.16740109088785,7.570039784363355,0.0,-1.950956948056332,9.804684890046724,-8.049116928532385e-16,-54.06024636047353,-26.532562196076288,0.0,152.1786043994177,-7.328500283613795,0.0,59.88214957385397,-11.634022128099136,0.0,90.34549787750743,-98.11835803894418,16.72787730602957,-0.6820899829537411,0.11628728583078479,-96.16740109088785,9.15783752166621,-0.6685275037394534,0.0636625944817294
izraelevitz2017_fig14,theta15_psi60_smoke,159,0.484375,-15.672170552508872,5.551115123125783e-16,116.61458552340389,-3.195155320560215,5.551115123125783e-16,116.05512199790154,12.477015231948657,0.0,-0.5594635255023577,8.19919489112389,5.551115123125783e-16,-38.71157276113549,-23.871365443632758,0.0,155.3261582845394,-4.032792173369189,0.0,65.58761098911464,-7.361558038314916,0.0,89.1790837699224,-116.61458552340389,15.672170552508872,-0.8106703194140821,0.10894832280790917,-116.05512199790154,3.195155320560215,-0.806781093440471,0.02221178056475887
izraelevitz2017_fig14,theta15_psi60_smoke,160,0.5,-12.441600089019422,-5.551115123125783e-16,134.01859203432642,5.507441390902484,-5.551115123125783e-16,134.6885438275998,17.94904147992191,0.0,0.6699517932733736,8.245271802589992,-5.551115123125783e-16,-23.113800215784398,-20.686871891609414,0.0,157.13239225011083,6.02608126482625e-14,0.0,70.81530416060866,-2.737830411687568,0.0,86.98703988277553,-134.01859203432642,12.441600089019422,-0.9316578567274377,0.08649034657987476,-134.6885438275998,-5.507441390902484,-0.9363151646602947,-0.03828611362359307
izraelevitz2017_fig14,theta15_psi60_smoke,161,0.5156250000000004,-7.1464065327770525,5.551115123125783e-16,150.09039193936485,16.632771843684736,5.551115123125783e-16,151.68524450134453,23.77917837646179,0.0,1.5948525619796683,9.936174510712693,5.551115123125783e-16,-7.397941929195442,-17.082581043489746,0.0,157.48833386856032,4.635501640071011,0.0,75.38982056057142,2.061095692901035,0.0,83.69336586996853,-150.09039193936485,7.1464065327770525,-1.0433842853221,0.049679717512065055,-151.68524450134453,-16.632771843684736,-1.0544712315221443,-0.1156261406130484
izraelevitz2017_fig14,theta15_psi60_smoke,162,0.53125,0.018859434166759104,-2.886579864025407e-15,164.60880233537208,29.728693880542167,-2.886579864025407e-15,166.70508442855555,29.70983444637541,0.0,2.0962820931834516,13.20243016295643,-2.886579864025407e-15,8.316223956671514,-13.18357072878967,0.0,156.29257837870057,9.68460539080904,0.0,79.13419746641655,6.841658326776698,0.0,79.25466300546748,-164.60880233537208,-0.018859434166759104,-1.1443120066726493,-0.00013110524255018755,-166.70508442855555,-29.728693880542167,-1.1588847435771767,-0.2066651410347449
izraelevitz2017_fig14,theta15_psi60_smoke,163,0.546875,8.782165179740907,-8.881784197001252e-16,177.3782422971252,44.22976191793584,-8.881784197001252e-16,179.4799918078801,35.44759673819494,0.0,2.1017495107548934,17.91577833964516,-8.881784197001252e-16,23.920003098600976,-9.133613159904254,0.0,153.45823919852427,14.91242199998605,0.0,81.89211191538381,11.40156157830463,0.0,73.66787679389535,-177.3782422971252,-8.782165179740907,-1.233081399678431,-0.06105103079047483,-179.4799918078801,-44.22976191793584,-1.2476921444627538,-0.3074723034060418
izraelevitz2017_fig14,theta15_psi60_smoke,164,0.5625,18.8049091860635,0.0,188.23137380837935,59.49244117676981,0.0,189.83495372798413,40.68753199070631,0.0,1.6035799196047225,23.8956873353393,0.0,39.31282771347404,-5.090778149275802,0.0,148.91854609490537,20.056384462860866,0.0,83.54702383043612,15.540369378569634,0.0,66.97510218407393,-188.23137380837935,-18.8049091860635,-1.3085291796399319,-0.13072620091214407,-189.83495372798413,-59.49244117676981,-1.3196767958647577,-0.41357396311129735
izraelevitz2017_fig14,theta15_psi60_smoke,165,0.578125,29.693629690154847,8.881784197001252e-16,197.0375106266491,74.83622478765007,8.881784197001252e-16,197.6946894542932,45.14259509749523,0.0,0.6571788276440804,30.91549811524843,8.881784197001252e-16,54.39660998680409,-1.2218684250935843,0.0,142.640900639845,24.849629519531806,0.0,84.03328568310064,19.07109715286984,0.0,59.26479378438846,-197.0375106266491,-29.693629690154847,-1.3697468542149371,-0.20642138509037739,-197.6946894542932,-74.83622478765007,-1.3743153682453841,-0.5202394364311547
izraelevitz2017_fig14,theta15_psi60_smoke,166,0.5937500000000004,41.01643381055286,6.217248937900877e-15,203.70410064804517,89.58820773826479,6.217248937900877e-15,203.08079748624328,48.57177392771193,0.0,-0.623303161801868,38.71095061528451,6.217248937900877e-15,69.07084076215826,2.3054831952683483,0.0,134.6332598858869,29.045510933985874,0.0,83.34087391993823,21.831746188994412,0.0,50.669082804146804,-203.70410064804517,-41.01643381055286,-1.416091028383127,-0.28513419096922654,-203.08079748624328,-89.58820773826479,-1.4117580080237797,-0.6227908855221076
izraelevitz2017_fig14,theta15_psi60_smoke,167,0.609375,52.32131569908639,-8.881784197001252e-16,208.17693154144774,103.12346127274887,-8.881784197001252e-16,206.0960893710045,50.80214557366247,0.0,-2.0808421704432876,46.989496208832485,-8.881784197001252e-16,83.22746593870511,5.33181949025389,0.0,124.94946560274265,32.43832228451945,0.0,81.51129741053556,23.695642779396902,0.0,41.35732602176381,-208.17693154144774,-52.32131569908639,-1.4471848339544044,-0.363722406760438,-206.0960893710045,-103.12346127274887,-1.4327194308541638,-0.7168839893727289
izraelevitz2017_fig14,theta15_psi60_smoke,168,0.625,63.15560506037901,-3.552713678800501e-15,210.44121319503893,114.89713263415223,-3.552713678800501e-15,206.90248850501013,51.74152757377321,0.0,-3.5387246900287916,55.440077341897926,-3.552713678800501e-15,96.7477708442057,7.715527718481096,0.0,113.69344235083321,34.87753329092742,0.0,78.62827683171476,24.579522001326882,0.0,31.526440829089665,-210.44121319503893,-63.15560506037901,-1.4629254544190016,-0.43903920163410304,-206.90248850501013,-114.89713263415223,-1.4383252805907594,-0.7987310917775112
izraelevitz2017_fig14,theta15_psi60_smoke,169,0.640625,73.08582916153999,0.0,210.51955333493004,124.46582974619808,0.0,205.6935089928827,51.38000058465807,0.0,-4.826044342047344,63.74345226178772,0.0,109.50030750379051,9.342376899752274,0.0,101.01924583113953,36.27384951495027,0.0,74.80425092522057,24.44852796946008,0.0,21.388950563871642,-210.51955333493004,-73.08582916153999,-1.4634700520432475,-0.5080712005715428,-205.6935089928827,-124.46582974619808,-1.4299208104049548,-0.8652498613583715
izraelevitz2017_fig14,theta15_psi60_smoke,170,0.65625,81.71714026789091,-5.329070518200751e-15,208.47044342864203,131.50045372595218,-5.329070518200751e-15,202.67278472092295,49.78331345806126,0.0,-5.797658707719026,71.58332143817873,-5.329070518200751e-15,121.34366810492826,10.133818829712183,0.0,87.12677532371374,36.599477743092024,0.0,70.16919671938669,23.317654544681425,0.0,11.159919896608026,-208.47044342864203,-81.71714026789091,-1.4492252423156369,-0.5680735381877368,-202.67278472092295,-131.50045372595218,-1.4089216232156299,-0.9141524994205777
izraelevitz2017_fig14,theta15_psi60_smoke,171,0.6718750000000004,88.71087369756032,-5.329070518200751e-15,204.38311152974282,135.78990396906374,-5.329070518200751e-15,198.0330258445347,47.079030271503406,0.0,-6.350085685208109,78.65790976128959,-5.329070518200751e-15,132.13000044889938,10.052963936270736,0.0,72.25311108084342,35.88242676444921,0.0,64.85896159475116,21.249567443324942,0.0,1.0440638008841716,-204.38311152974282,-88.71087369756032,-1.420811312435768,-0.6166919171656322,-198.0330258445347,-135.78990396906374,-1.3766673833755276,-0.9439714966162259
izraelevitz2017_fig14,theta15_psi60_smoke,172,0.6875,93.79899189435109,-5.329070518200751e-15,198.3704156393051,137.2385122508774,-5.329070518200751e-15,191.94122138735824,43.439520356526295,0.0,-6.429194251946841,84.69168186977834,-5.329070518200751e-15,141.71056710378045,9.107310024572746,0.0,56.65984853552462,34.19766597892519,0.0,59.0063999255283,18.34916440217385,0.0,-8.775745641950534,-198.3704156393051,-93.79899189435109,-1.3790128180522103,-0.6520630192048462,-191.94122138735824,-137.2385122508774,-1.3343189494901604,-0.9540417955694223
izraelevitz2017_fig14,theta15_psi60_smoke,173,0.703125,96.79491589864945,-1.7763568394002505e-15,190.5629195094896,135.86055923149902,-1.7763568394002505e-15,184.53384404512295,39.06564333284954,0.0,-6.029075464366639,89.44703931757664,-1.7763568394002505e-15,149.94435686262543,7.347876581072824,0.0,40.61856264686416,31.65793942246925,0.0,52.737043759861095,14.755580491453117,0.0,-18.14755657736356,-190.5629195094896,-96.79491589864945,-1.3247373999904493,-0.6728898022234888,-184.53384404512295,-135.86055923149902,-1.282825039623754,-0.9444626712313876
izraelevitz2017_fig14,theta15_psi60_smoke,174,0.71875,97.59930065430504,-7.105427357601002e-15,181.0990509660446,131.76940640622624,-7.105427357601002e-15,175.91055911901003,34.17010575192117,0.0,-5.188491847034554,92.73449191084437,-7.105427357601002e-15,156.70342233942472,4.864808743460675,0.0,24.395628626619885,28.40233383859486,0.0,46.163431781141895,10.632580656786986,0.0,-26.956295001556562,-181.0990509660446,-97.59930065430504,-1.2589473678038863,-0.6784816485939265,-175.91055911901003,-131.76940640622624,-1.222878497653259,-0.9160221793945401
izraelevitz2017_fig14,theta15_psi60_smoke,175,0.734375,96.20169431657847,7.105427357601002e-15,170.1191857273586,125.16748293997433,7.105427357601002e-15,166.13940265492315,28.965788623395877,0.0,-3.9797830724354486,94.42160351652915,7.105427357601002e-15,161.88085832085852,1.7800908000493199,0.0,8.238327406500112,24.587506325985025,0.0,39.38481236519304,6.158373097460164,0.0,-35.12626803112839,-170.1191857273586,-96.20169431657847,-1.18261857222297,-0.6687659001638764,-166.13940265492315,-125.16748293997433,-1.1549522901704348,-0.8701275481088195
izraelevitz2017_fig14,theta15_psi60_smoke,176,0.7499999999999996,92.67734118698623,-2.1316282072803006e-14,157.75792420763165,116.33264157445714,-2.1316282072803006e-14,155.2583973472014,23.655300387470913,0.0,-2.4995268604302576,94.43893609419565,-2.1316282072803006e-14,165.39407863120235,-1.7615949072094328,0.0,-7.636154423570696,20.37788291768417,0.0,32.48456540542329,1.5158225625773207,0.0,-42.620246689424235,-157.75792420763165,-92.67734118698623,-1.0966867157610964,-0.6442656331992337,-155.2583973472014,-116.33264157445714,-1.079310739769462,-0.8087103279591226
izraelevitz2017_fig14,theta15_psi60_smoke,177,0.765625,87.18087731512266,2.3092638912203256e-14,144.14074871057613,105.60635541634451,2.3092638912203256e-14,143.2846428814128,18.42547810122186,0.0,-0.8561058291633608,92.78362572782666,2.3092638912203256e-14,167.188894955369,-5.60274841270399,0.0,-23.04814624479284,15.938866739471857,0.0,25.53122986630355,-3.116137050953987,0.0,-49.43548194025975,-144.14074871057613,-87.18087731512266,-1.0020241145078412,-0.6060558320611303,-143.2846428814128,-105.60635541634451,-0.9960727184379147,-0.7341443396061572
izraelevitz2017_fig14,theta15_psi60_smoke,178,0.78125,79.93685726905244,3.552713678800501e-15,129.38084090312051,93.37998895320895,3.552713678800501e-15,130.21987581456816,13.443131684156514,0.0,0.839034911447645,89.51934789711459,3.552713678800501e-15,167.2394945263266,-9.582490628062146,0.0,-37.858653623206095,11.429999081285573,0.0,18.57762766419004,-7.569358025191197,0.0,-55.59724637594847,-129.38084090312051,-79.93685726905244,-0.8994175741416616,-0.5556975340983838,-130.21987581456816,-93.37998895320895,-0.9052502982096668,-0.6491502339249726
izraelevitz2017_fig14,theta15_psi60_smoke,179,0.796875,71.22904220804361,3.552713678800501e-15,113.58032895366189,80.08341652317154,3.552713678800501e-15,116.0608948466995,8.854374315127954,0.0,2.480565893037589,84.77374127194341,3.552713678800501e-15,165.5489061983912,-13.544699063899806,0.0,-51.968577244729296,7.001050785639481,0.0,11.66262644956696,-11.691375534411332,0.0,-61.15063780125866,-113.58032895366189,-71.22904220804361,-0.7895770596684274,-0.4951633634779339,-116.0608948466995,-80.08341652317154,-0.8068212245883712,-0.5567163709515661
izraelevitz2017_fig14,theta15_psi60_smoke,180,0.8125,61.38828305420933,7.105427357601002e-15,96.83170572288374,66.17227255707215,7.105427357601002e-15,100.80547591208209,4.7839895028628225,0.0,3.973770189198362,78.73251210472762,7.105427357601002e-15,162.14604574092544,-17.344229050518287,0.0,-65.31434001804168,2.788177747890335,0.0,4.810864324976552,-15.348417295545797,0.0,-66.15143415381986,-96.83170572288374,-61.38828305420933,-0.6731455542671062,-0.42675329855586785,-100.80547591208209,-66.17227255707215,-0.7007700365228791,-0.4600101873142734
izraelevitz2017_fig14,theta15_psi60_smoke,181,0.8281249999999996,50.78067190923195,-2.5757174171303632e-14,79.22322739148214,52.117823907279096,-2.5757174171303632e-14,84.46241317809486,1.337151998047144,0.0,5.239185786612717,71.63172907253698,-2.5757174171303632e-14,157.08408571216964,-20.851057163305036,0.0,-77.86085832068748,-1.087058698239896,0.0,-1.9649032888220248,-18.426846467017995,0.0,-70.65676924525276,-79.22322739148214,-50.78067190923195,-0.5507365889627752,-0.35301230400940636,-84.46241317809486,-52.117823907279096,-0.5871578684797415,-0.36230779164070703
izraelevitz2017_fig14,theta15_psi60_smoke,182,0.84375,39.795485362059495,1.2434497875801753e-14,60.84447870521714,38.39624457267835,1.2434497875801753e-14,67.05855986093653,-1.3992407893811434,0.0,6.2140811557193825,63.74799492251757,1.2434497875801753e-14,150.43731001380084,-23.95250956045808,0.0,-89.59283130858367,-4.518222747035883,0.0,-8.662420348842502,-20.833527602803343,0.0,-74.7163298040218,-60.84447870521714,-39.795485362059495,-0.42297293057430185,-0.27664651625610415,-67.05855986093653,-38.39624457267835,-0.4661713961244028,-0.2669194055986026
izraelevitz2017_fig14,theta15_psi60_smoke,183,0.859375,28.83338003673428,-7.105427357601002e-15,41.7929762313409,25.478455517279667,-7.105427357601002e-15,48.64595947582761,-3.354924519454616,0.0,6.852983244486712,55.38736891408001,-7.105427357601002e-15,142.29827632917954,-26.553988877345727,0.0,-100.50530009783861,-7.41323428293635,0.0,-15.2876368205603,-22.495679113863996,0.0,-78.36468003279163,-41.7929762313409,-28.83338003673428,-0.29053248561198786,-0.2004411823723019,-48.64595947582761,-25.478455517279667,-0.3381724106763567,-0.1771187333013787
izraelevitz2017_fig14,theta15_psi60_smoke,184,0.875,18.294679745582606,3.552713678800501e-15,22.180863136172263,13.819972151556007,3.552713678800501e-15,29.308698374363416,-4.4747075940265955,0.0,7.127835238191152,46.87348165932978,3.552713678800501e-15,132.77537454655067,-28.57880191374717,0.0,-110.59451141037839,-9.692759221866428,0.0,-21.85145804328776,-23.360750285907347,0.0,-81.6152181288995,-22.180863136172263,-18.294679745582606,-0.15419484040332201,-0.12717923582512156,-29.308698374363416,-13.819972151556007,-0.20374545573450367,-0.09607238398276655
izraelevitz2017_fig14,theta15_psi60_smoke,185,0.890625,8.567471119457297,-4.440892098500626e-15,2.140637767699315,3.850017998126833,-4.440892098500626e-15,9.168793573175071,-4.717453121330463,0.0,7.028155805475755,38.535160535898356,-4.440892098500626e-15,121.99054420948609,-29.96768941644106,0.0,-119.8499064417868,-11.288397169966407,0.0,-28.365582256037158,-23.396745367805117,0.0,-84.45616838027388,-2.140637767699315,-8.567471119457297,-0.014881084515301702,-0.05955854079323095,-9.168793573175071,-3.850017998126833,-0.06373875773126067,-0.026764193400705082
izraelevitz2017_fig14,theta15_psi60_smoke,186,0.9062499999999996,0.015350492566822055,-8.881784197001252e-16,-18.17082130761936,-4.040564707421574,-8.881784197001252e-16,-11.608982045879575,-4.055915199988395,0.0,6.561839261739786,30.693913430716098,-8.881784197001252e-16,110.07705664957557,-30.678562938149273,0.0,-128.24787795719493,-12.141247400497326,0.0,-34.83712753875676,-22.593230737640337,0.0,-86.84891115669838,18.17082130761936,-0.015350492566822055,0.12631820837289395,-0.00010671211200945057,11.608982045879575,4.040564707421574,0.08070223069409095,0.02808881811204763
izraelevitz2017_fig14,theta15_psi60_smoke,187,0.921875,-7.035153741931229,-3.9968028886505635e-15,-38.57054603130359,-9.513036072210433,-3.9968028886505635e-15,-32.813539360674184,-2.477882330279204,0.0,5.757006670629403,23.651618228621313,-3.9968028886505635e-15,97.17718579100281,-30.68677197055254,0.0,-135.7477318223064,-12.201623312438215,0.0,-41.26188266934863,-20.96303098839353,0.0,-88.72884248232839,38.57054603130359,7.035153741931229,0.26813109810262226,0.048906320813136755,32.813539360674184,9.513036072210433,0.2281100800146962,0.06613183039362408
izraelevitz2017_fig14,theta15_psi60_smoke,188,0.9375,-12.307201435271653,1.2212453270876722e-15,-58.85053856058266,-12.296450052697017,1.2212453270876722e-15,-54.185806432173464,0.01075138257463848,0.0,4.664732128409181,17.678791551136197,1.2212453270876722e-15,83.43950201371648,-29.985992986407854,0.0,-142.2900405742991,-11.430862475830006,0.0,-47.61648548565882,-18.544379128003207,0.0,-90.00882296023111,58.85053856058266,12.307201435271653,0.4091116448124193,0.08555604664583553,54.185806432173464,12.296450052697017,0.37668379826521636,0.08548130619457206
izraelevitz2017_fig14,theta15_psi60_smoke,189,0.953125,-15.585727925441969,-1.1102230246251565e-15,-78.7818097292308,-12.205305104993734,-1.1102230246251565e-15,-75.4202170612497,3.380422820448233,0.0,3.3615926679810997,13.003875723806907,-1.1102230246251565e-15,69.01550653630098,-28.589603649248875,0.0,-147.79731626553178,-9.80610963140024,0.0,-53.8506104098918,-15.403071197400402,0.0,-90.58511318765888,78.7818097292308,15.585727925441969,0.5476679831306129,0.10834739907456319,75.4202170612497,12.205305104993734,0.5242991790512522,0.08484769331042069
izraelevitz2017_fig14,theta15_psi60_smoke,190,0.96875,-16.728063942699208,1.2212453270876722e-15,-98.12072749104912,-9.158149286634611,1.2212453270876722e-15,-96.16999178194719,7.569914656064599,0.0,1.9507357091019057,9.80416929798652,1.2212453270876722e-15,54.055990171163124,-26.532233240685734,0.0,-152.1767176622122,-7.32829645652198,0.0,-59.880484075603015,-11.634022128099154,0.0,-90.34549787750731,98.12072749104912,16.728063942699208,0.6821064546882685,0.11628858327404981,96.16999178194719,9.158149286634611,0.668545513462158,0.06366476178014563
izraelevitz2017_fig14,theta15_psi60_smoke,191,0.9843749999999996,-15.672134780112934,1.3322676295501878e-15,-116.6168422738963,-3.195299980638752,1.3322676295501878e-15,-116.05761873107866,12.476834799474181,0.0,0.5592235428176244,8.198954497053965,1.3322676295501878e-15,38.707519051173335,-23.8710892771669,0.0,-155.3243613250696,-4.032696439377606,0.0,-65.58605401232838,-7.3615580383151125,0.0,-89.17908376992362,116.6168422738963,15.672134780112934,0.810686007680128,0.10894807412872799,116.05761873107866,3.195299980638752,0.8067984499955975,0.02221278619910167
baik2012,W2_smoke,32,0.0,0.020418422058093653,4.336808689942018e-19,0.23075186875122067,0.05398589747702013,4.336808689942018e-19,0.20966749047581207,0.03356747541892648,0.0,-0.02108437827540859,0.008939249115880883,4.336808689942018e-19,0.14907330916018793,0.011479172942212769,0.0,0.08167855959103272,0.08249447876156363,0.0,0.1310309958125076,-0.03744783040042437,0.0,-0.07043681449688345,-0.23075186875122067,-0.020418422058093653,-2.2540621182879343,-0.1994540366040706,-0.20966749047581207,-0.05398589747702013,-2.0481027966345526,-0.5273524634200109
baik2012,W2_smoke,33,0.03125,-0.006774799612154108,4.336808689942018e-19,0.18529432055099435,0.02851053512228553,4.336808689942018e-19,0.20248274614449246,0.035285334734439636,0.0,0.0171884255934981,-0.007213370481788295,4.336808689942018e-19,0.16753366864178945,0.0004385708696341857,0.0,0.017760651909204894,0.05520238072488766,0.0,0.13312220056753626,-0.019478475120813826,0.0,-0.09817312306483328,-0.18529432055099435,0.006774799612154108,-1.8100174483882199,0.06617852868273937,-0.20248274614449246,-0.02851053512228553,-1.977919789604297,-0.2785005275972289
baik2012,W2_smoke,34,0.0625,-0.020384970205489218,-3.0357660829594124e-18,0.12145351988593343,0.006551379113546386,-3.0357660829594124e-18,0.18247016919209655,0.02693634931903561,0.0,0.06101664930616311,-0.025195042533401612,-3.0357660829594124e-18,0.17735600486953093,0.004810072327912393,0.0,-0.0559024849835975,0.025470224373494423,0.0,0.12828230124034762,0.006276197273453583,0.0,-0.12316813691778201,-0.12145351988593343,0.020384970205489218,-1.186398965213861,0.19912726761992208,-0.18247016919209655,-0.006551379113546386,-1.7824301849400261,-0.06399608186189208
baik2012,W2_smoke,35,0.09375,-0.015617006897836216,2.6020852139652106e-18,0.04240370194029832,-0.007092747267687239,2.6020852139652106e-18,0.14283012978245094,0.008524259630148976,0.0,0.10042642784215262,-0.04115662999293783,2.6020852139652106e-18,0.17687606240539622,0.025539623095101605,0.0,-0.13447236046509786,-0.0021186789873054966,0.0,0.10790969371911897,0.03618256171255608,0.0,-0.14195562634206424,-0.04240370194029832,0.015617006897836216,-0.4142136691505923,0.15255219314130805,-0.14283012978245094,0.007092747267687239,-1.3952129039521326,0.06928434866943838
baik2012,W2_smoke,36,0.125,0.010014424932801247,-1.5720931501039814e-18,-0.04702861690762157,-0.002340230425878829,-1.5720931501039814e-18,0.08118952490028247,-0.012354655358680076,0.0,0.12821814180790403,-0.05029067728602543,-1.5720931501039814e-18,0.16510874933961692,0.06030510221882667,0.0,-0.21213736624723853,-0.016369912694886884,0.0,0.06758519894071131,0.06432035955503349,0.0,-0.1515044233800458,0.04702861690762157,-0.010014424932801247,0.45939139917099575,-0.09782428198578162,-0.08118952490028247,0.002340230425878829,-0.7930866756135582,0.022860160481410634
baik2012,W2_smoke,37,0.15625,0.055539507176975436,-2.1141942363467336e-18,-0.14085861185616472,0.028882918502649943,-2.1141942363467336e-18,0.00652393020418978,-0.026656588674325493,0.0,0.14738254206035448,-0.0478405364284855,-2.1141942363467336e-18,0.14214482824201952,0.10338004360546094,0.0,-0.28300344009818423,-0.006572927016384781,0.0,0.014001849135951382,0.08329638194752023,0.0,-0.14962274717378113,0.14085861185616472,-0.055539507176975436,1.3759544515841542,-0.5425286472152956,-0.00652393020418978,-0.028882918502649943,-0.06372795165300632,-0.28213809411273294
baik2012,W2_smoke,38,0.1875,0.11501366649807496,3.198396408832238e-18,-0.23232369409423134,0.08207377633978931,3.198396408832238e-18,-0.06553069395059884,-0.032939890158285634,0.0,0.16679300014363252,-0.030944473379701465,3.198396408832238e-18,0.10844495621137573,0.14595813987777642,0.0,-0.3407686503056071,0.026724184332039366,0.0,-0.0383964896698895,0.08629406538745141,0.0,-0.13557916049208507,0.23232369409423134,-0.11501366649807496,2.269416238631224,-1.1234923042734468,0.06553069395059884,-0.08207377633978931,0.6401259310208024,-0.8017243420542266
baik2012,W2_smoke,39,0.21875,0.17694025122644225,3.469446951953614e-18,-0.31406619816338466,0.14155032273138948,3.469446951953614e-18,-0.12567865008746018,-0.03538992849505274,0.0,0.18838754807592437,-0.00013675745578757342,3.469446951953614e-18,0.06382666083538226,0.17707700868222984,0.0,-0.3778928589987668,0.07140000584626328,0.0,-0.07854481396106897,0.07028707434091379,0.0,-0.11096049696177349,0.31406619816338466,-0.17694025122644225,3.0679046013622027,-1.728412080250006,0.12567865008746018,-0.14155032273138948,1.2276714627396057,-1.3827113168225151
baik2012,W2_smoke,40,0.25,0.2265464959075483,-2.6020852139652106e-18,-0.3786024161226431,0.19131933553357755,-2.6020852139652106e-18,-0.17516821712712266,-0.03522716037397071,0.0,0.20343419899552045,0.03977459703217929,-2.6020852139652106e-18,0.00851299990532377,0.186771898875369,0.0,-0.3871154160279669,0.11294114812616164,0.0,-0.10366893982015037,0.03860359037523662,0.0,-0.08001227721229605,0.3786024161226431,-0.2265464959075483,3.698316155326133,-2.212982617300584,0.17516821712712266,-0.19131933553357755,1.7111022532171551,-1.8688718278038847
baik2012,W2_smoke,41,0.28125,0.25163358142806336,-1.734723475976807e-18,-0.4212308360803182,0.221111561235494,-1.734723475976807e-18,-0.2190842957391608,-0.030522020192569357,0.0,0.20214654034115745,0.07981822703496745,-1.734723475976807e-18,-0.05456665999855318,0.17181535439309592,0.0,-0.3666641760817651,0.14126254096019628,0.0,-0.11602755614685897,3.079324033029146e-05,0.0,-0.048490079593748646,0.4212308360803182,-0.25163358142806336,4.1147249458987405,-2.458041733987558,0.2190842957391608,-0.221111561235494,2.1400893280298545,-2.1598923414733706
baik2012,W2_smoke,42,0.3125,0.2485905004225052,-8.673617379884035e-18,-0.44364840665814675,0.22600590802087098,-8.673617379884035e-18,-0.25950194181356256,-0.022584592401634233,0.0,0.18414646484458427,0.10971483611827877,-8.673617379884035e-18,-0.11941522086340638,0.1388756643042264,0.0,-0.32423318579474036,0.15209538222732993,0.0,-0.11887574906891711,-0.03580431032473777,0.0,-0.021210971881239053,0.44364840665814675,-0.2485905004225052,4.333707339831193,-2.428315891875721,0.25950194181356256,-0.22600590802087098,2.5349025333127093,-2.207701972408913
