benchmark,case_id,phase,strip_id,a0_pre,j,j_rate,supercritical_gate,chi_equilibrium,chi,chi_previous_cycle,chi_cycle_difference,loss_fraction,separated_CSf,target_CS,delta_CS_2d,delta_CS_projected,delta_CL_projected,delta_CD_projected,delta_CN,transient_owner,incidence_source,canonical_eligible
yang2025,aoa_0,0.734375,3,-0.04950557542958505,0.3226385143137458,0.7756931242210859,0.0,0.0,0.13325279960184278,0.13325279960184278,0.0,0.0,0.015398843108499954,0.015398843108499954,0.0,0.0,0.0,-0.0,0.0,0.9281966870792735,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.7421875,3,-0.042555262676129905,0.23840454712059958,0.49795038663169616,0.0,0.0,0.1247241702729591,0.1247241702729591,0.0,0.0,0.011378536828659984,0.011378536828659984,0.0,0.0,0.0,-0.0,0.0,0.9234178187889194,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.75,3,-0.03384271521627554,0.15077814020931632,0.5224018809980026,0.0,0.0,0.11674478335928845,0.11674478335928845,0.0,0.0,0.007196316689633825,0.007196316689633825,0.0,0.0,0.0,-0.0,0.0,0.9188268886938757,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.7578125,3,-0.024727385314539982,0.08049416060508581,0.4613055384818919,0.0,0.0,0.10927675108200764,0.10927675108200764,0.0,0.0,0.003841813346260209,0.003841813346260209,0.0,0.0,0.0,-0.0,0.0,0.9144362307405245,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.765625,3,-0.016124808641681317,0.034229229414157986,0.3078666609907445,0.0,0.0,0.10228518010951713,0.10228518010951713,0.0,0.0,0.0016336875794094074,0.0016336875794094074,0.0,0.0,0.0,-0.0,0.0,0.9102600962213873,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.7734375,3,-0.007795631101252797,0.008000378655725443,0.1670029224073098,0.0,0.0,0.09573794514081382,0.09573794514081382,0.0,0.0,0.0003818408846511949,0.0003818408846511949,0.0,0.0,0.0,-0.0,0.0,0.9063129787136153,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.78125,3,0.0008194373682020227,8.839740440573905e-05,0.01751545435044018,0.0,0.0,0.08960546227604366,0.08960546227604366,0.0,0.0,4.219018192970288e-06,4.219018192970288e-06,0.0,0.0,0.0,-0.0,0.0,0.9026085782627009,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.7890625,3,0.008160420879889926,0.00876663853483363,0.09195467806808433,0.0,0.0,0.08386046706365306,0.08386046706365306,0.0,0.0,0.0004184128223934163,0.0004184128223934163,0.0,0.0,0.0,-0.0,0.0,0.8991596413135787,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.796875,3,0.015338607236545992,0.0309727550040596,0.19164574457211464,0.0,0.0,0.07847780164414464,0.07847780164414464,0.0,0.0,0.0014782630522582989,0.0014782630522582989,0.0,0.0,0.0,-0.0,0.0,0.8959778297445431,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.8046875,3,0.02300141291505955,0.06964934107695984,0.3286198856600127,0.0,0.0,0.07343421457915782,0.07343421457915782,0.0,0.0,0.0033242134099698596,0.0033242134099698596,0.0,0.0,0.0,-0.0,0.0,0.8930736190771412,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.8125,3,0.031054964277825472,0.126960917245749,0.4637242301108861,0.0,0.0,0.06870817593139897,0.06870817593139897,0.0,0.0,0.006059571808210629,0.006059571808210629,0.0,0.0,0.0,-0.0,0.0,0.8904562247404242,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.8203125,3,0.03905556343261786,0.20080466520389711,0.5833223788305311,0.0,0.0,0.06427970910143493,0.06427970910143493,0.0,0.0,0.00958397524705541,0.00958397524705541,0.0,0.0,0.0,-0.0,0.0,0.8881335543742517,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.828125,3,0.04701851567955891,0.29103539700024844,0.708035787360749,0.0,0.0,0.06013023995222746,0.06013023995222746,0.0,0.0,0.013890494217527732,0.013890494217527732,0.0,0.0,0.0,-0.0,0.0,0.8861121835674755,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.8359375,3,0.055024858926831205,0.3985895045480341,0.8356006327270227,0.0,0.0,0.056242462939028404,0.056242462939028404,0.0,0.0,0.019023820693834657,0.019023820693834657,0.0,0.0,0.0,-0.0,0.0,0.8843973521116201,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.84375,3,0.06298094891997727,0.5221873933524427,0.9509773915635129,0.0,0.0,0.052600223346953474,0.052600223346953474,0.0,0.0,0.02492288237991131,0.02492288237991131,0.0,0.0,0.0,-0.0,0.0,0.8829929777585322,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.8515625,3,0.07083024742625221,0.6604584502207694,1.0566035700607361,0.0,0.0,0.049188414323913486,0.049188414323913486,0.0,0.0,0.03152226285279345,0.03152226285279345,0.0,0.0,0.0,-0.0,0.0,0.8819016845444586,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.859375,3,0.07854039724801298,0.812071315695775,1.1515019785647531,0.0,0.0,0.045992887162523505,0.045992887162523505,0.0,0.0,0.038758419185975064,0.038758419185975064,0.0,0.0,0.0,-0.0,0.0,0.8811248429290924,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.8671875,3,0.08607380732422121,0.9753264692498194,1.2315454415232365,0.0,0.0,0.04300037319854551,0.04300037319854551,0.0,0.0,0.04655023691604355,0.04655023691604355,0.0,0.0,0.0,-0.0,0.0,0.8806626192503539,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.875,3,0.09263860796905124,1.1297751666807083,1.0252200101147138,0.11486813527862283,0.10535765490715279,0.045853867677012966,0.045853867677012966,0.0,0.0052671482753711965,0.0477278515283688,0.04747646185750398,-0.0002513896708648197,-6.040697589023926e-05,-0.0,6.040697589023926e-05,0.0,0.8805140322782626,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.8828125,3,0.09799729496795481,1.2642593065730725,1.1738360522790459,0.2090230265256099,0.19701853901649138,0.05303582870363277,0.05303582870363277,0.0,0.011085709429927135,0.04772785152836883,0.04719875443461063,-0.0005290970937582018,-0.00012713790219103272,-0.0,0.00012713790219103272,0.0,0.8806770149384859,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.890625,3,0.10199286994980006,1.3694545025440963,0.7969753343552113,0.2697822394666959,0.17696136457733486,0.060401005355014276,0.060401005355014276,0.0,0.016295118490715643,0.0477278515283688,0.04695012053240675,-0.0007777309959620532,-0.0001868826883799628,-0.0,0.0001868826883799628,0.0,0.8811484795510498,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.8984375,3,0.10491556064090565,1.4490647596028012,0.9489106821320997,0.3098997174742508,0.22724257530078168,0.06592199212092767,0.06592199212092767,0.0,0.020429206733615275,0.04772785152836883,0.04675280938254449,-0.0009750421458243411,-0.00023429501773941297,-0.0,0.00023429501773941297,0.0,0.88192438518224,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.90625,3,0.10829451735951913,1.5439062436985447,0.4088116172051149,0.35229227546588315,0.12589030520299646,0.07391992897643904,0.07391992897643904,0.0,0.02604141998138618,0.04772785152836877,0.04648495050190927,-0.001242901026459499,-0.0002986594162003794,-0.0,0.0002986594162003794,0.0,0.8829998059330539,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.9140625,3,0.10317823559158035,1.4014711988748316,1.7691772010855897,0.2864641094281153,0.33634445857101813,0.08356890845655235,0.08356890845655235,0.0,0.02393949293688596,0.04772785152836884,0.046585270963812715,-0.0011425805645561282,-0.00027455319217515575,-0.0,0.00027455319217515575,0.0,0.8843689991843356,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.921875,3,0.10807591905745409,1.5376796190187552,2.9587889234775937,0.34966947104486334,0.508502454814744,0.11694617464744334,0.11694617464744334,0.0,0.040892507029691716,0.04772785152836877,0.045776140024232866,-0.0019517115041359015,-0.0004689810419396149,-0.0,0.0004689810419396149,0.0,0.8860254729878693,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.9296875,3,0.09773300592576366,1.257449336488653,4.407068641343144,0.20473933145295842,0.47432063871393654,0.1281008274874203,0.1281008274874203,0.0,0.02622727777834519,0.04772785152836877,0.04647607990857062,-0.001251771619798149,-0.0003007909505474214,-0.0,0.0003007909505474214,0.0,0.8879620519364386,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.9375,3,0.10589712737502083,1.4763058545971246,1.6000276569977214,0.3226335878259493,0.3404662626351667,0.15175046914606916,0.15175046914606916,0.0,0.04895979831486731,0.04772785152836892,0.04539110554353805,-0.002336745984830871,-0.000561501822575661,-0.0,0.000561501822575661,0.0,0.8901709409670173,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.9453125,3,0.10576231111685636,1.4725493156828222,4.9804502925223515,0.3209055959281749,0.6151262124725837,0.18461053600042437,0.18461053600042437,0.0,0.05924255406983597,0.04772785152836883,0.044900331703562335,-0.0028275198248064945,-0.0006794309459838751,-0.0,0.0006794309459838751,0.0,0.8926437866528549,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.953125,3,0.1158042914673444,1.7654575959737966,2.0806878252619785,0.43357461415071996,0.4742745230399837,0.203229221176302,0.203229221176302,0.0,0.08811503115566646,0.04772785152836883,0.04352231040395359,-0.004205541124415242,-0.001010558709250106,-0.0,0.001010558709250106,0.0,0.895371735625202,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.9609375,3,0.12340363928800946,2.0047670633267503,2.4754465419735543,0.5011889319746803,0.5537042032708924,0.21876655366241327,0.21876655366241327,0.0,0.10964337538184649,0.04772785152836879,0.04249480878707482,-0.005233042741293971,-0.0012574593284539529,-0.0,0.0012574593284539529,0.0,0.8983454898364562,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.96875,3,0.11139093045498413,1.6334567753667755,2.791700336991446,0.3878013700267884,0.5198367941526328,0.2449908180605045,0.2449908180605045,0.0,0.09500777488784728,0.04772785152836875,0.0431933345544809,-0.004534516973887855,-0.0010896090383236867,-0.0,0.0010896090383236867,0.0,0.9015553584360261,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.9765625,3,0.11351186299630911,1.696252443927067,3.585889433872182,0.4104651087871939,0.5954500258866212,0.27103972047381514,0.27103972047381514,0.0,0.11125234834993515,0.04772785152836879,0.04241801596414072,-0.005309835564228066,-0.0012759120444608,-0.0,0.0012759120444608,0.0,0.9049913060802937,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.984375,3,0.11659462129676135,1.7896372704128884,1.311460051178154,0.44122755122925594,0.36654829209773554,0.2834928443860588,0.2834928443860588,0.0,0.12508485351947726,0.04772785152836879,0.041757820211143416,-0.005970031317225372,-0.0014345519312825286,-0.0,0.0014345519312825286,0.0,0.9086429975405652,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.9921875,3,0.12417484487458878,2.02990276711783,4.306056753357043,0.5073655663715084,0.6860031104460868,0.29591559745735746,0.29591559745735746,0.0,0.15013738470211546,0.047727851528368864,0.0405621167224487,-0.007165734805920164,-0.0017218701475202238,-0.0,0.0017218701475202238,0.0,0.9124998385094457,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.0,4,0.12195104757023852,1.9578483703469731,1.3185712425750364,0.48923521599235065,0.39213107106355377,0.2876427676580031,0.2876427676580031,0.0,0.14072497156380068,0.0477278515283688,0.0410113509792378,-0.006716500549131005,-0.0016139226617481268,-0.0,0.0016139226617481268,0.0,0.9165369575333344,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.0078125,4,0.12176135916259417,1.951762447916477,0.17809611510623197,0.4876425657909811,0.0799075001618332,0.2749395243656142,0.2749395243656142,0.0,0.13407221509900008,0.04772785152836877,0.041328872752044166,-0.0063989787763246014,-0.0015376246579019129,-0.0,0.0015376246579019129,0.0,0.9207721664016607,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.015625,4,0.11870242638445416,1.8549285093744592,0.789624518090405,0.46089566527971915,0.2668269721851851,0.2730933716838009,0.2730933716838009,0.0,0.12586755122568702,0.04772785152836877,0.041720463731229826,-0.006007387797138941,-0.0014435284018499955,-0.0,0.0014435284018499955,0.0,0.9251795541665687,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.0234375,4,0.1172006444325405,1.8082895922427595,0.2838551667981495,0.44699123177514155,0.11259467190955474,0.26367661118593544,0.26367661118593544,0.0,0.11786113322429635,0.04772785152836884,0.042102592860874324,-0.005625258667494519,-0.00135170575439603,-0.0,0.00135170575439603,0.0,0.9297478182231831,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.03125,4,0.11498791041123851,1.740653578284768,0.7265017062591776,0.4255031486590254,0.23613319952452894,0.2574462861092178,0.2574462861092178,0.0,0.1095442053500445,0.04772785152836884,0.042499541959628774,-0.005228309568740069,-0.0012563219840301973,-0.0,0.0012563219840301973,0.0,0.9344655425599937,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.0390625,4,0.11191236673503203,1.6487854414558347,0.6859283691650052,0.39349294647032673,0.21254136547935926,0.25439094200005125,0.25439094200005125,0.0,0.10010104132296216,0.04772785152836898,0.042950243890271515,-0.004777607638097467,-0.001148021827685858,-0.0,0.001148021827685858,0.0,0.9393212153295134,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.046875,4,0.11042986118920664,1.6053917833309066,0.20700376811379184,0.3770990917088318,0.07240864644211117,0.24449316186516154,0.24449316186516154,0.0,0.09219814926837282,0.04772785152836875,0.043327431948897474,-0.004400419579471279,-0.0010573864810340444,-0.0,0.0010573864810340444,0.0,0.9443032427455038,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.0546875,4,0.10741457984567061,1.5189184289451685,0.44519098923794426,0.34163679830097116,0.1320149864572629,0.24002306769891896,0.24002306769891896,0.0,0.08200071236703592,0.047727851528368996,0.043814133703294615,-0.003913717825074381,-0.0009404358480090304,-0.0,0.0009404358480090304,0.0,0.9493999594612778,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.0625,4,0.1068296391349209,1.502420518422093,0.08077114126706707,0.33440738612233323,0.026300088571165395,0.22812812168894253,0.22812812168894253,0.0,0.07628772887499682,0.04772785152836877,0.044086802131186466,-0.0036410493971823013,-0.0008749157528792534,-0.0,0.0008749157528792534,0.0,0.9545996356362308,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.0703125,4,0.1021703806700735,1.3742255105062529,1.6704213463263415,0.27231739452165415,0.31266035104047185,0.22554875448700543,0.22554875448700543,0.0,0.06142084915950557,0.04772785152836888,0.04479636635893766,-0.0029314851694312166,-0.0007044130068798579,-0.0,0.0007044130068798579,0.0,0.9598904809624559,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.078125,4,0.09980288303066934,1.3112761356812508,0.738170148245219,0.23738412315384105,0.1491026371510069,0.21713161196933284,0.21713161196933284,0.0,0.05154359731632013,0.04772785152836896,0.0452677863684176,-0.002460065159951362,-0.0005911344578891201,-0.0,0.0005911344578891201,0.0,0.965260646002626,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.0859375,4,0.10076454344594347,1.3366677390156296,0.5886986518463668,0.2518709243806272,0.1291292895744529,0.21387754685883487,0.21387754685883487,0.0,0.053869535431595644,0.047727851528368906,0.0451567743393875,-0.002571077188981405,-0.0006178097820505106,-0.0,0.0006178097820505106,0.0,0.9706982212866613,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.09375,4,0.10267577899041341,1.3878546866384844,2.4393914973995927,0.2794634700394356,0.4053709792498606,0.2209652200404065,0.2209652200404065,0.0,0.06175170715051944,0.047727851528368725,0.04478057521786542,-0.0029472763105033023,-0.0007082074948345112,-0.0,0.0007082074948345112,0.0,0.9761912347296915,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.1015625,4,0.09715073631007115,1.2425108113596757,0.46810487190130456,0.1951780291507459,0.08371524461196939,0.21775152293904018,0.21775152293904018,0.0,0.042500313091815296,0.04772785152836888,0.04569940289521352,-0.0020284486331553567,-0.0004874203751334478,-0.0,0.0004874203751334478,0.0,0.9817276480678726,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.109375,4,0.0914479079693146,1.100919420107411,2.529301660056247,0.09166830765649026,0.18821733355391146,0.21255249695120126,0.21255249695120126,0.0,0.019484327683677926,0.04772785152836894,0.04679790642955227,-0.0009299450988166716,-0.00022345854931196451,-0.0,0.00022345854931196451,0.0,0.9872953531599402,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.1171875,4,0.09478636719350478,1.1827684756522945,0.6209881654035242,0.1545259950824256,0.08755695282583573,0.2036832480080469,0.2036832480080469,0.0,0.03147435658006393,0.04772785152836877,0.04622564811056454,-0.0015022034178042293,-0.0003609677570656068,-0.0,0.0003609677570656068,0.0,0.9928821691659754,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.125,4,0.09404317244799489,1.164293641512041,0.025784417112952415,0.14111014236810293,0.0036252524959550668,0.19154503317879604,0.19154503317879604,0.0,0.02702894690176291,0.04772785152836879,0.04643781796367328,-0.0012900335646955086,-0.00030998499728361893,-0.0,0.00030998499728361893,0.0,0.9984758417812095,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.1328125,4,0.09285519500261243,1.1350641213115673,0.43956286183251586,0.11899250339751788,0.04970488686327981,0.18069910604351058,0.18069910604351058,0.0,0.021501838989810878,0.04772785152836884,0.04670161494947626,-0.0010262365788925865,-0.00024659664044900673,-0.0,0.00024659664044900673,0.0,0.995935954143392,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.140625,4,0.08976108385178905,1.060679461138609,0.298876280114455,0.05720810420282041,0.0168107133557,0.17127719642812178,0.17127719642812178,0.0,0.00979844370082693,0.0477278515283688,0.04726019286220665,-0.000467658666162149,-0.00011237472754761366,-0.0,0.00011237472754761366,0.0,0.990365607142409,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.1484375,4,0.08958319144921673,1.056479426206775,0.13846498531018409,0.05346003415282863,0.007347950792687587,0.1605105935815978,0.1605105935815978,0.0,0.008580901814763014,0.04772785152836883,0.04731830352057431,-0.00040954800779451767,-9.841118987757536e-05,-0.0,9.841118987757536e-05,0.0,0.9848255553309471,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.15625,4,0.0881309259960569,1.0225031390239836,0.05698053205466086,0.022007892362524872,0.0012524508160722595,0.15044219235731848,0.15044219235731848,0.0,0.003310915576182127,0.047727851528368725,0.047569828641325744,-0.00015802288704298145,-3.7971666436702576e-05,-0.0,3.7971666436702576e-05,0.0,0.9793282647850242,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.1640625,4,0.0853373323197739,0.9587074635249819,0.49555820491388586,0.0,0.0,0.14068153595163813,0.14068153595163813,0.0,0.0,0.04575704747825939,0.04575704747825939,0.0,0.0,0.0,-0.0,0.0,0.9738861988112888,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.171875,4,0.08224874804082995,0.8905669529622546,0.48507837000229154,0.0,0.0,0.13157306403276908,0.13157306403276908,0.0,0.0,0.0425048473070543,0.0425048473070543,0.0,0.0,0.0,-0.0,0.0,0.9685117771459949,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.1796875,4,0.0785938362821804,0.8131767613459461,0.6168160238034879,0.0,0.0,0.12307136257398879,0.12307136257398879,0.0,0.0,0.03881117973183912,0.03881117973183912,0.0,0.0,0.0,-0.0,0.0,0.9632173246416152,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.1875,4,0.07418393390415146,0.7244821722445368,0.7180771871918166,0.0,0.0,0.11513406665631003,0.11513406665631003,0.0,0.0,0.03457797755183737,0.03457797755183737,0.0,0.0,0.0,-0.0,0.0,0.9580150096964862,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.1953125,4,0.06881844832704401,0.6234731220401728,0.7136153573062354,0.0,0.0,0.10772169992976387,0.10772169992976387,0.0,0.0,0.029757032600661943,0.029757032600661943,0.0,0.0,0.0,-0.0,0.0,0.9529167735230758,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.203125,4,0.06290996082318001,0.5210109043059016,0.7724184820080341,0.0,0.0,0.10079752507502245,0.10079752507502245,0.0,0.0,0.024866731085373246,0.024866731085373246,0.0,0.0,0.0,-0.0,0.0,0.9479342522625529,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.2109375,4,0.0555610758039487,0.4063958605955771,0.877999042661544,0.0,0.0,0.0943274019909963,0.0943274019909963,0.0,0.0,0.019396401296249373,0.019396401296249373,0.0,0.0,0.0,-0.0,0.0,0.9430786948333245,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.21875,4,0.04835644995811455,0.3078341544118742,0.6987442088237571,0.0,0.0,0.08827965050536976,0.08827965050536976,0.0,0.0,0.014692262817130888,0.014692262817130888,0.0,0.0,0.0,-0.0,0.0,0.938360880125636,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.2265625,4,0.04141747922804537,0.2258267110828336,0.5877976445204116,0.0,0.0,0.08262491483395631,0.08262491483395631,0.0,0.0,0.010778223737701322,0.010778223737701322,0.0,0.0,0.0,-0.0,0.0,0.933791037602598,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.234375,4,0.034803777561587645,0.15946330171301726,0.47554973731460265,0.0,0.0,0.0773360277709664,0.0773360277709664,0.0,0.0,0.007610840788382369,0.007610840788382369,0.0,0.0,0.0,-0.0,0.0,0.9293787754490828,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.2421875,4,0.028040233976434105,0.1035073642608604,0.4095103512390033,0.0,0.0,0.07238787357226131,0.07238787357226131,0.0,0.0,0.004940184113535133,0.004940184113535133,0.0,0.0,0.0,-0.0,0.0,0.9251330200860539,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.25,4,0.02125382456512978,0.05946784027514924,0.30724175789982316,0.0,0.0,0.06775724954182664,0.06775724954182664,0.0,0.0,0.0028382722513650743,0.0028382722513650743,0.0,0.0,0.0,-0.0,0.0,0.9210619701671067,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.2578125,4,0.014617758003782656,0.02812998620004772,0.2155264937011256,0.0,0.0,0.06342272727830824,0.06342272727830824,0.0,0.0,0.0013425838048509414,0.0013425838048509414,0.0,0.0,0.0,-0.0,0.0,0.9171742808801046,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.265625,4,0.007870124800615394,0.008154009663881034,0.12950261213907419,0.0,0.0,0.05936451524159225,0.05936451524159225,0.0,0.0,0.00038917336259859854,0.00038917336259859854,0.0,0.0,0.0,-0.0,0.0,0.9134796881421008,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.2734375,4,0.0009132933389414919,0.00010980663013511585,0.03724293834630198,0.0,0.0,0.055564324676624074,0.055564324676624074,0.0,0.0,5.2408345399193195e-06,5.2408345399193195e-06,0.0,0.0,0.0,-0.0,0.0,0.9099875004048419,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.28125,4,-0.006180853750030718,0.005029269614951312,0.062233198435791205,0.0,0.0,0.052005240971925194,0.052005240971925194,0.0,0.0,0.0002400362334785328,0.0002400362334785328,0.0,0.0,0.0,-0.0,0.0,0.9067064247521265,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.2890625,4,-0.013320627490408719,0.023359166933083375,0.1644421301539568,0.0,0.0,0.04867160228518642,0.04867160228518642,0.0,0.0,0.0011148828512085858,0.0011148828512085858,0.0,0.0,0.0,-0.0,0.0,0.9036445000468055,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.296875,4,-0.020579088628813785,0.05575197521905542,0.2709255190783079,0.0,0.0,0.04554888682899117,0.04554888682899117,0.0,0.0,0.002660921995668375,0.002660921995668375,0.0,0.0,0.0,-0.0,0.0,0.9008090500882812,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.3046875,4,-0.027931978957492973,0.1027096846317432,0.3823825026896852,0.0,0.0,0.04262360967918606,0.04262360967918606,0.0,0.0,0.004902112578629424,0.004902112578629424,0.0,0.0,0.0,-0.0,0.0,0.898206655002452,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.3125,4,-0.03540341667294857,0.16500546800293747,0.4974957942728711,0.0,0.0,0.039883229438444204,0.039883229438444204,0.0,0.0,0.007875356478213212,0.007875356478213212,0.0,0.0,0.0,-0.0,0.0,0.8958431385944554,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.3203125,4,-0.042914958788997815,0.24245178337889242,0.6097897104390567,0.0,0.0,0.037316064624731006,0.037316064624731006,0.0,0.0,0.011571702719896016,0.011571702719896016,0.0,0.0,0.0,-0.0,0.0,0.8937235691479709,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.328125,4,-0.050425264723367606,0.33473749136187025,0.7202151856595037,0.0,0.0,0.03491121929590316,0.03491121929590316,0.0,0.0,0.015976301288697984,0.015976301288697984,0.0,0.0,0.0,-0.0,0.0,0.8918522711118975,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.3359375,4,-0.057893358093808626,0.44123043998313627,0.823485157073724,0.0,0.0,0.032658517178667655,0.032658517178667655,0.0,0.0,0.021058980929311976,0.021058980929311976,0.0,0.0,0.0,-0.0,0.0,0.8902328452247248,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.34375,4,-0.06527273312245542,0.5608820989678394,0.9192565766878744,0.0,0.0,0.030548443434772123,0.030548443434772123,0.0,0.0,0.0267696975444569,0.0267696975444569,0.0,0.0,0.0,-0.0,0.0,0.8888681948378883,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.3515625,4,-0.07255273599879719,0.6929718171566173,1.0101495990714435,0.0,0.0,0.028572093150803685,0.028572093150803685,0.0,0.0,0.03307405600259497,0.03307405600259497,0.0,0.0,0.0,-0.0,0.0,0.8877605564672297,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.359375,4,-0.07973928045344757,0.8370523270643189,1.0968368820044911,0.0,0.0,0.02672112565739733,0.02672112565739733,0.0,0.0,0.03995070918760143,0.03995070918760143,0.0,0.0,0.0,-0.0,0.0,0.8869115328911509,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.3671875,4,-0.08682718345592773,0.9924746211600465,1.1783448952453073,0.0,0.0,0.024987723846673127,0.024987723846673127,0.0,0.0,0.04736868136440078,0.04736868136440078,0.0,0.0,0.0,-0.0,0.0,0.8863221273998192,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.375,4,-0.09309975417867825,1.1410509893757426,0.9944327773263458,0.12361497486883577,0.10946998919541436,0.02945896017733779,0.02945896017733779,0.0,0.0036415686219836447,0.047727851528368864,0.04755404728184846,-0.00017380424652040094,-4.176380395050003e-05,-0.0,4.176380395050003e-05,0.0,0.8859927780654644,kinematic_proxy_no_uvlm_induction,false
yang2025,aoa_0,0.3828125,4,-0.09873876021738633,1.2834629106676334,1.2699309964483716,0.22085789025269242,0.21903937070992516,0.03871564436830516,0.03871564436830516,0.0,0.00855065553495741,0.04772785152836875,0.047319747110526084,-0.0004081044178426696,-9.806430647891907e-05,-0.0,9.806430647891907e-05,0.0,0.88592339114021,kinematic_proxy_no_uvlm_induction,false
