paper,case_id,view,x_name,x_value,replicate,observable,units,model_id,model_label,data_role,value,uncertainty_minus,uncertainty_plus,uncertainty_kind,canonical_eligible,source_path
baik2012,W1,filtered_1hz,phase_t_over_T,0.6225,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.04030435590984951,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.625,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.036106650388552416,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.6275,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.03138368709294523,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.63,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.02666072379733783,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.6325,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.02193776050173064,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.635,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.016894104501096314,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.6375,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.011804635256886933,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.64,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.006715166012677324,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.6425,,CD,1,fluxv_v4b,FluxV v4b,local_model,0.0014848733378167566,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.645,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.003792360480594441,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.6475,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.009069594299005404,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.65,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.014348207593195005,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.6525,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.019627648572851417,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.655,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.02490708955250806,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.6575,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.030098495310586445,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.66,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.03520186584708703,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.6625,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.04030523638358739,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.665,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.045283516405233426,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.6675,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.05005331223545499,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.67,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.05482310806567677,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.6725,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.0594781849386237,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.675,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.0637891049397469,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.6775,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.0681000249408699,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.68,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.07234296535369038,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.6825,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.07611004864839171,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.685,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.07987713194309322,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.6875,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.08364421523779456,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.69,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.08682683058307399,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.6925,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.09000944592835357,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.695,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.093192061273633,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.6975,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.09586602888390035,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.09846733253202297,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7025,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.10106863618014571,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.705,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.10326545558691061,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7075,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.10532744691322303,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.71,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.10738943823953537,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7125,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.10915943449453219,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.715,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.11075423370673959,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7175,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.11234903291894706,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.72,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.1137556283589908,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7225,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.11497402002687095,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.725,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.11619241169475103,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7275,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.11730587461864117,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.73,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.11824445630254794,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7325,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.11918303798645476,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.735,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12007407761551557,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7375,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12082249108003858,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.74,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12157090454456156,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7425,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12230447740300862,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.745,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12293416601892418,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7475,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12356385463483975,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.75,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.1241935432507553,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7525,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.1247492787587384,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.755,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12530501426672153,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7575,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.1258607497747046,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.76,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12636341162210188,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7625,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12685849151798687,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.765,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12735357141387188,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7675,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.127789022560004,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.77,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.1282045974562185,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7725,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12862017235243298,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.775,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12895632627091433,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7775,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12924482760275577,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.78,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.1295333289345972,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7825,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12972365978720407,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.785,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12981582016057633,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7875,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.1299079805339486,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.79,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12989603607889308,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7925,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.1297105835764579,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.795,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12952513107402272,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.7975,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.1292497445951668,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.8,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.1287045561870486,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.8025,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12815936777893042,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.805,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12756024685849876,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.8075,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12658359835187286,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.81,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12560694984524692,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.8125,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12463030133862102,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.815,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12317086772986827,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.8175,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12171143412111544,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.82,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.12025200051236268,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.8225,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.11834970336713115,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.825,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.11638414000240273,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.8275,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.11441857663767421,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.83,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.11208012215774117,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.8325,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.10961737063940648,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.835,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.10715461912107188,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.8375,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.10440725853337236,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.84,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.10148913250405404,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.8425,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.09857100647473561,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.845,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.09546097549861775,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.8475,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.0921590395757002,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.85,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.08885710365278278,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.8525,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.08544684530388966,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.855,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.08185604957837073,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.8575,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.07826525385285164,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.86,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.07462963661767905,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.8625,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.07085955485354527,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.865,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.06708947308941166,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
baik2012,W1,filtered_1hz,phase_t_over_T,0.8675,,CD,1,fluxv_v4b,FluxV v4b,local_model,-0.06331125100045397,,,,true,docs/forward_flight_large_pitch/reproductions/baik2012_w1_w4/runs/20260813_baik2012_w1_w4_full_reproducible/scored_phase_samples.csv
