model,theta_max_deg,phase_offset_deg,phase,lift_n,drag_n,CL,CD,CT
fluxv_periodic_v1,15.0,30.0,0.03125,182.4038606866746,54.48944130153664,1.268018021429675,0.37879457862281146,-0.37879457862281146
fluxv_periodic_v1,15.0,30.0,0.0390625,186.53235864814314,55.20237298535193,1.2967181256756606,0.38375067012067104,-0.38375067012067104
fluxv_periodic_v1,15.0,30.0,0.046875,190.18354937084112,55.805025248531805,1.3221001303033517,0.3879401315031805,-0.3879401315031805
fluxv_periodic_v1,15.0,30.0,0.0546875,193.3890981752606,56.294814428544086,1.34438416331271,0.3913450019078901,-0.3913450019078901
fluxv_periodic_v1,15.0,30.0,0.0625,196.18133095930727,56.660711927944455,1.3637949448436986,0.3938886137672504,-0.3938886137672504
fluxv_periodic_v1,15.0,30.0,0.0703125,198.5914363349863,56.88386012367845,1.3805492889590083,0.39543987442903145,-0.39543987442903145
fluxv_periodic_v1,15.0,30.0,0.078125,200.6478815855467,56.938723501852806,1.394845091843758,0.3958212685068744,-0.3958212685068744
fluxv_periodic_v1,15.0,30.0,0.0859375,202.37502435905472,56.794667701561735,1.4068516807073137,0.3948198349288082,-0.3948198349288082
fluxv_periodic_v1,15.0,30.0,0.09375,203.79208435482275,56.41786393262614,1.4167026652496173,0.3922004058895638,-0.3922004058895638
fluxv_periodic_v1,15.0,30.0,0.1015625,204.9123916060137,55.77338679754342,1.4244907119428212,0.38772019029210986,-0.38772019029210986
fluxv_periodic_v1,15.0,30.0,0.109375,205.7430126627065,54.827390915470815,1.430264945365844,0.3811439049977605,-0.3811439049977605
fluxv_periodic_v1,15.0,30.0,0.1171875,206.28473536477557,53.549246764727776,1.4340308423499057,0.3722586225754159,-0.3722586225754159
fluxv_periodic_v1,15.0,30.0,0.125,206.53226364128898,51.913526344415764,1.4357515861666805,0.36088757503745295,-0.36088757503745295
fluxv_periodic_v1,15.0,30.0,0.1328125,206.47481536923647,49.90176253596634,1.4353522226664326,0.34690238440403875,-0.34690238440403875
fluxv_periodic_v1,15.0,30.0,0.140625,206.09684502407765,47.50389855018017,1.4327246839322023,0.3302331388328775,-0.3302331388328775
fluxv_periodic_v1,15.0,30.0,0.1484375,205.37891706421354,44.71938372803819,1.427733859791919,0.31087601030433637,-0.31087601030433637
fluxv_periodic_v1,15.0,30.0,0.15625,204.29885682668288,41.557885237738034,1.4202255985069727,0.2888982021300373,-0.2888982021300373
fluxv_periodic_v1,15.0,30.0,0.1640625,202.8327572909815,38.039594626289905,1.410033705498346,0.26444008000944025,-0.26444008000944025
fluxv_periodic_v1,15.0,30.0,0.171875,200.95608913263953,34.19514022073865,1.3969876601127797,0.23771456306888886,-0.23771456306888886
fluxv_periodic_v1,15.0,30.0,0.1796875,198.64490428537238,30.06511943366135,1.3809209824330566,0.20900387258690956,-0.20900387258690956
fluxv_periodic_v1,15.0,30.0,0.1875,195.87670927055802,25.699287160046254,1.3616773044078094,0.17865388996788673,-0.17865388996788673
fluxv_periodic_v1,15.0,30.0,0.1953125,192.63142765956957,21.155438260105264,1.33911706060674,0.14706638809107203,-0.14706638809107203
fluxv_periodic_v1,15.0,30.0,0.203125,188.89223567627832,16.49803476885468,1.313123297083592,0.11468948807512484,-0.11468948807512484
fluxv_periodic_v1,15.0,30.0,0.2109375,184.64606208017793,11.79664427805065,1.2836051464166884,0.08200680336836892,-0.08200680336836892
fluxv_periodic_v1,15.0,30.0,0.21875,179.88415945920354,7.124230009012539,1.2505017991686778,0.04952555283769794,-0.04952555283769794
fluxv_periodic_v1,15.0,30.0,0.2265625,174.60235542391146,2.5553698552199613,1.2137842501146319,0.017764180076226672,-0.017764180076226672
fluxv_periodic_v1,15.0,30.0,0.234375,168.8011643062759,-1.835544010855795,1.173456074739246,-0.01276016240078678,0.01276016240078678
fluxv_periodic_v1,15.0,30.0,0.2421875,162.4858281548317,-5.9760774402236265,1.1295537142230216,-0.04154393368175277,0.04154393368175277
fluxv_periodic_v1,15.0,30.0,0.25,155.6660905040156,-9.797433640831963,1.0821449027532268,-0.06810887869131524,0.06810887869131524
fluxv_periodic_v1,15.0,30.0,0.2578125,148.35596785659328,-13.236013895777159,1.031327078936903,-0.0920128778445595,0.0920128778445595
fluxv_periodic_v1,15.0,30.0,0.265625,140.57333115924484,-16.23480804831446,0.9772244763421614,-0.11285961329007202,0.11285961329007202
fluxv_periodic_v1,15.0,30.0,0.2734375,132.33949041072316,-18.74460363469848,0.9199852358162056,-0.1303069744460198,0.1303069744460198
fluxv_periodic_v1,15.0,30.0,0.28125,123.67865671852816,-20.72497510702714,0.8597776658614603,-0.14407393478657696,0.14407393478657696
fluxv_periodic_v1,15.0,30.0,0.2890625,114.61745361139154,-22.145060069418435,0.7967868454236164,-0.15394594800764905,0.15394594800764905
fluxv_periodic_v1,15.0,30.0,0.296875,105.18436890766229,-22.984098550468183,0.7312108134417719,-0.15977869689047894,0.15977869689047894
fluxv_periodic_v1,15.0,30.0,0.3046875,95.40929310892172,-23.231753879861934,0.6632573598965332,-0.16150032394153027,0.16150032394153027
fluxv_periodic_v1,15.0,30.0,0.3125,85.32305456630587,-22.888202661148092,0.5931407944229287,-0.15911205685675853,0.15911205685675853
fluxv_periodic_v1,15.0,30.0,0.3203125,74.95706302856406,-21.96401732342988,0.5210794683612903,-0.15268739205549767,0.15268739205549767
fluxv_periodic_v1,15.0,30.0,0.328125,64.37121764790056,-20.911473102015506,0.4474897830102389,-0.14537041402619114,0.14537041402619114
fluxv_periodic_v1,15.0,30.0,0.3359375,53.841666113775865,-25.249148938273027,0.3742914359326104,-0.17552466136935818,0.17552466136935818
fluxv_periodic_v1,15.0,30.0,0.34375,42.939226334069886,-30.44313696073245,0.29850087938311903,-0.21163173931592474,0.21163173931592474
fluxv_periodic_v1,15.0,30.0,0.3515625,31.527588346242176,-30.786522673061363,0.21917052657083272,-0.2140188558489595,0.2140188558489595
fluxv_periodic_v1,15.0,30.0,0.359375,19.89613032142416,-24.60655663313783,0.1383120494780311,-0.17105754855564903,0.17105754855564903
fluxv_periodic_v1,15.0,30.0,0.3671875,8.29256293496383,-17.56991944857333,0.057647459904570264,-0.12214091528538737,0.12214091528538737
fluxv_periodic_v1,15.0,30.0,0.375,-3.2538076430552696,-10.72008511624541,-0.022619514269749837,-0.07452288053271595,0.07452288053271595
fluxv_periodic_v1,15.0,30.0,0.3828125,-14.726103047813982,-4.119940080511515,-0.10237153961414336,-0.02864061237318249,0.02864061237318249
fluxv_periodic_v1,15.0,30.0,0.390625,-26.10886065542226,2.1709379753265097,-0.18150112451260303,0.015091722651905299,-0.015091722651905299
fluxv_periodic_v1,15.0,30.0,0.3984375,-37.3878182271965,8.096702746435877,-0.2599091220742207,0.05628589744750874,-0.05628589744750874
fluxv_periodic_v1,15.0,30.0,0.40625,-48.54968351231615,13.60560021148784,-0.33750312847858166,0.09458213327057241,-0.09458213327057241
fluxv_periodic_v1,15.0,30.0,0.4140625,-59.581897946362055,18.650271799572444,-0.4141958402774649,0.12965120725729887,-0.12965120725729887
fluxv_periodic_v1,15.0,30.0,0.421875,-70.47240273401998,23.18800467083622,-0.48990342827055855,0.16119619230057128,-0.16119619230057128
fluxv_periodic_v1,15.0,30.0,0.4296875,-81.2094147030368,27.18093453351974,-0.5645439793080512,0.18895386697437985,-0.18895386697437985
fluxv_periodic_v1,15.0,30.0,0.4375,-91.78121108822437,30.596204766763904,-0.6380360001722908,0.21269582170879686,-0.21269582170879686
fluxv_periodic_v1,15.0,30.0,0.4453125,-102.17579572686083,33.406052440127056,-0.7102960970663363,0.2322290567723736,-0.2322290567723736
fluxv_periodic_v1,15.0,30.0,0.453125,-112.38045233631586,35.587831284863235,-0.7812358701313246,0.24739614196171467,-0.24739614196171467
fluxv_periodic_v1,15.0,30.0,0.4609375,-122.3817495449849,37.12412573486743,-0.8507619484200454,0.25807600938060654,-0.25807600938060654
fluxv_periodic_v1,15.0,30.0,0.46875,-132.16555445968677,38.002835291726235,-0.9187760842135019,0.26418453992105057,-0.26418453992105057
fluxv_periodic_v1,15.0,30.0,0.4765625,-141.71692694084268,38.217199220673955,-0.9851744180530331,0.26567473494229027,-0.26567473494229027
fluxv_periodic_v1,15.0,30.0,0.484375,-151.019999174543,37.765793617527194,-1.0498466415607222,0.26253669588100276,-0.26253669588100276
fluxv_periodic_v1,15.0,30.0,0.4921875,-160.05650889700127,36.655123872923916,-1.1126658008469634,0.25481564630062764,-0.25481564630062764
fluxv_periodic_v1,15.0,30.0,0.5,-166.4960111382143,39.24053755136066,-1.157431327520333,0.27278868220440156,-0.27278868220440156
fluxv_periodic_v1,15.0,30.0,0.5078125,-169.36589573964707,47.02463359097862,-1.177381921659847,0.3269014297176235,-0.3269014297176235
fluxv_periodic_v1,15.0,30.0,0.515625,-172.60196091372023,52.70139444340698,-1.1998780955006754,0.36636460246587177,-0.36636460246587177
fluxv_periodic_v1,15.0,30.0,0.5234375,-177.76827771160353,53.66044591839799,-1.2357928112280134,0.3730316464044662,-0.3730316464044662
fluxv_periodic_v1,15.0,30.0,0.53125,-182.40326068311904,54.48956855749002,-1.2680138503813294,0.37879546326879215,-0.37879546326879215
fluxv_periodic_v1,15.0,30.0,0.5390625,-186.53176911064958,55.20252174132666,-1.2967140273843014,0.3837517042284802,-0.3837517042284802
fluxv_periodic_v1,15.0,30.0,0.546875,-190.18297022002716,55.80519414745966,-1.3220961042171357,0.3879413056388787,-0.3879413056388787
fluxv_periodic_v1,15.0,30.0,0.5546875,-193.38852935214402,56.29500211389279,-1.3443802090216104,0.3913463066412638,-0.3913463066412638
fluxv_periodic_v1,15.0,30.0,0.5625,-196.18077242356884,56.660917047430544,-1.363791062067428,0.3938900396976223,-0.3938900396976223
fluxv_periodic_v1,15.0,30.0,0.5703125,-198.5908880626105,56.884081332616,-1.3805454775306176,0.39544141220854034,-0.39544141220854034
fluxv_periodic_v1,15.0,30.0,0.578125,-200.6473435670658,56.93895946638748,-1.3948413516974307,0.39582290886295707,-0.39582290886295707
fluxv_periodic_v1,15.0,30.0,0.5859375,-202.37449659804622,56.79491710178196,-1.4068480118679194,0.39482156868582735,-0.39482156868582735
fluxv_periodic_v1,15.0,30.0,0.59375,-203.79156686435022,56.4181254652976,-1.4166990678079698,0.3922022239878176,-0.3922022239878176
fluxv_periodic_v1,15.0,30.0,0.6015625,-204.91188440634627,55.77365917888065,-1.4244871860398258,0.3877220838070991,-0.3877220838070991
fluxv_periodic_v1,15.0,30.0,0.609375,-205.7425157789929,54.827672883765246,-1.4302614911763274,0.3811458651584581,-0.3811458651584581
fluxv_periodic_v1,15.0,30.0,0.6171875,-206.28424882423468,53.54953708277208,-1.4340274600630853,0.37226064078112026,-0.37226064078112026
fluxv_periodic_v1,15.0,30.0,0.625,-206.53178747114887,51.91382380195192,-1.4357482759718379,0.3608896428748059,-0.3608896428748059
fluxv_periodic_v1,15.0,30.0,0.6328125,-206.4743495935432,49.90206595189365,-1.4353489847307288,0.3469044936623755,-0.3469044936623755
fluxv_periodic_v1,15.0,30.0,0.640625,-206.0963896611312,47.50420677471088,-1.4327215183828537,0.3302352815192117,-0.3302352815192117
fluxv_periodic_v1,15.0,30.0,0.6484375,-205.37847212433616,44.71969564476437,-1.4277307667006827,0.3108781786577281,-0.3108781786577281
fluxv_periodic_v1,15.0,30.0,0.65625,-204.2984223089727,41.55819976554112,-1.420222577867579,0.2889003886348681,-0.2889003886348681
fluxv_periodic_v1,15.0,30.0,0.6640625,-202.83233318339842,38.039910721361075,-1.4100307572270958,0.26444227740945814,-0.26444227740945814
fluxv_periodic_v1,15.0,30.0,0.671875,-200.9556754090517,34.195456878330674,-1.3969847840280123,0.23771676437938632,-0.23771676437938632
fluxv_periodic_v1,15.0,30.0,0.6796875,-198.6445009019677,30.0654356897022,-1.3809181782302027,0.2090060711059413,-0.2090060711059413
fluxv_periodic_v1,15.0,30.0,0.6875,-195.8763161653138,25.699602092694374,-1.361674571655706,0.17865607928708124,-0.17865607928708124
fluxv_periodic_v1,15.0,30.0,0.6953125,-192.63104475151155,21.155750991073845,-1.3391143987424774,0.14706856210483757,-0.14706856210483757
fluxv_periodic_v1,15.0,30.0,0.703125,-188.89186286416484,16.49834446460241,-1.313120705403368,0.11469164098892724,-0.11469164098892724
fluxv_periodic_v1,15.0,30.0,0.7109375,-184.64569924268295,11.796950150724951,-1.2836026240770804,0.08200892970528864,-0.08200892970528864
fluxv_periodic_v1,15.0,30.0,0.71875,-179.8838064542148,7.1245313172940605,-1.2504993451817628,0.049527647444300764,-0.049527647444300764
fluxv_periodic_v1,15.0,30.0,0.7265625,-174.6020120903615,2.555665904920332,-1.2137818633607165,0.01776623812671911,-0.01776623812671911
fluxv_periodic_v1,15.0,30.0,0.734375,-168.80083046400128,-1.8352538663199667,-1.1734537539658867,-0.012758145401262404,0.012758145401262404
fluxv_periodic_v1,15.0,30.0,0.7421875,-162.48550360443048,-5.975793799519003,-1.1295514580440347,-0.04154196189495111,0.04154196189495111
fluxv_periodic_v1,15.0,30.0,0.75,-155.6657750298383,-9.797157055016575,-1.0821427096694805,-0.06810695594802973,0.06810695594802973
fluxv_periodic_v1,15.0,30.0,0.7578125,-148.35566122676948,-13.235744868351881,-1.0313249473365025,-0.09201100764498024,0.09201100764498024
fluxv_periodic_v1,15.0,30.0,0.765625,-140.57303312807576,-16.23454703573065,-0.977222404517081,-0.11285779880731467,0.11285779880731467
fluxv_periodic_v1,15.0,30.0,0.7734375,-132.33920072055605,-18.744351047062104,-0.919983221975319,-0.13030521853102048,0.13030521853102048
fluxv_periodic_v1,15.0,30.0,0.78125,-123.67837510137689,-20.72473130881193,-0.8597757081418067,-0.14407223997304988,0.14407223997304988
fluxv_periodic_v1,15.0,30.0,0.7890625,-114.61717979251642,-22.144825380651113,-0.7967849419152864,-0.15394431652032597,0.15394431652032597
fluxv_periodic_v1,15.0,30.0,0.796875,-105.18410260612998,-22.983873247553635,-0.7312089621917993,-0.15977713065084537,0.15977713065084537
fluxv_periodic_v1,15.0,30.0,0.8046875,-95.40903404026625,-23.231538196949085,-0.6632555589273943,-0.16149882457732068,0.16149882457732068
fluxv_periodic_v1,15.0,30.0,0.8125,-85.32280244456038,-22.88799679147118,-0.5931390417466658,-0.15911062571128054,0.15911062571128054
fluxv_periodic_v1,15.0,30.0,0.8203125,-74.95681756831993,-21.96382142074119,-0.5210777619938267,-0.152686030197592,0.152686030197592
fluxv_periodic_v1,15.0,30.0,0.828125,-64.37097856629251,-20.911287282102215,-0.4474881209851783,-0.14536912226077614,0.14536912226077614
fluxv_periodic_v1,15.0,30.0,0.8359375,-53.8414331322599,-25.248973280489487,-0.3742898163135969,-0.17552344024808206,0.17552344024808206
fluxv_periodic_v1,15.0,30.0,0.84375,-42.9389991798783,-30.442971509517605,-0.29849930027395166,-0.21163058914771393,0.21163058914771393
fluxv_periodic_v1,15.0,30.0,0.8515625,-31.52736675397733,-30.786367439549906,-0.21916898612654512,-0.21401777671121913,0.21401777671121913
fluxv_periodic_v1,15.0,30.0,0.859375,-19.895914034373796,-24.606411596745186,-0.13831054591403508,-0.17105654030528117,0.17105654030528117
fluxv_periodic_v1,15.0,30.0,0.8671875,-8.292351706357458,-17.569784558591728,-0.05764599150538994,-0.12213997756988651,0.12213997756988651
fluxv_periodic_v1,15.0,30.0,0.875,3.254014048716855,-10.719960293525162,0.02262094914123573,-0.07452201280185672,0.07452201280185672
fluxv_periodic_v1,15.0,30.0,0.8828125,14.726304854576048,-4.119825218865326,0.10237294251543164,-0.02863981388878205,0.02863981388878205
fluxv_periodic_v1,15.0,30.0,0.890625,26.10905807467908,2.17104300742902,0.18150249691324458,0.015092452804207507,-0.015092452804207507
fluxv_periodic_v1,15.0,30.0,0.8984375,37.38801145697543,8.096798104266206,0.2599104653508434,0.05628656034711452,-0.05628656034711452
fluxv_periodic_v1,15.0,30.0,0.90625,48.54987273788544,13.605686072812617,0.337504443919116,0.09458273015326311,-0.09458273015326311
fluxv_periodic_v1,15.0,30.0,0.9140625,59.582083338843184,18.65034836283823,0.41419712907149714,0.12965173950261666,-0.12965173950261666
fluxv_periodic_v1,15.0,30.0,0.921875,70.47258445097148,23.18807215388379,0.4899046915133892,0.16119666142288117,-0.16119666142288117
fluxv_periodic_v1,15.0,30.0,0.9296875,81.209592888156,27.180993172043316,0.564545217998622,0.18895427461215883,-0.18895427461215883
fluxv_periodic_v1,15.0,30.0,0.9375,91.78138587090419,30.596254812730557,0.6380372152101031,0.21269616961364587,-0.21269616961364587
fluxv_periodic_v1,15.0,30.0,0.9453125,102.17596722187304,33.406094160236066,0.7102972892492498,0.2322293467983077,-0.2322293467983077
fluxv_periodic_v1,15.0,30.0,0.953125,112.38062064527892,35.58786495949146,0.781237040165761,0.24739637605783135,-0.24739637605783135
fluxv_periodic_v1,15.0,30.0,0.9609375,122.38191475834881,37.1241516571159,0.8507630969347864,0.258076189584458,-0.258076189584458
fluxv_periodic_v1,15.0,30.0,0.96875,132.16571665820854,38.00285376630368,0.9187772117699464,0.26418466835088233,-0.26418466835088233
fluxv_periodic_v1,15.0,30.0,0.9765625,141.71708619639344,38.2172105625865,0.9851755251508083,0.2656748137879323,-0.2656748137879323
fluxv_periodic_v1,15.0,30.0,0.984375,151.02015555053433,37.7657981506649,1.049847728640647,0.26253672739404355,-0.26253672739404355
fluxv_periodic_v1,15.0,30.0,0.9921875,160.05666244913152,36.65512192871745,1.112666868296236,0.2548156327850758,-0.2548156327850758
fluxv_uvpm,15.0,45.0,0.0,169.11456612976122,30.12426719372008,1.175634752090878,0.2094150504282081,-0.2094150504282081
fluxv_uvpm,15.0,45.0,0.0078125,177.4750992709989,27.162119151656647,1.2337547208894546,0.18882306797049547,-0.18882306797049547
fluxv_uvpm,15.0,45.0,0.015625,185.45462092127542,23.631148506622452,1.2892260098021353,0.1642767979837352,-0.1642767979837352
fluxv_uvpm,15.0,45.0,0.0234375,193.02422201508213,19.560726971691302,1.3418476515033952,0.135980423983329,-0.135980423983329
fluxv_uvpm,15.0,45.0,0.03125,200.15699804144606,14.985971774851455,1.391432613741597,0.10417807061545553,-0.10417807061545553
fluxv_uvpm,15.0,45.0,0.0390625,206.82696889381754,9.947207352125602,1.4378002904529243,0.0691500615058773,-0.0691500615058773
fluxv_uvpm,15.0,45.0,0.046875,213.00872498280822,4.489549363427423,1.4807740416411603,0.031210027460454867,-0.031210027460454867
fluxv_uvpm,15.0,45.0,0.0546875,218.67761292275085,-1.3374185698611072,1.5201824842160698,-0.009297340760191912,0.009297340760191912
fluxv_uvpm,15.0,45.0,0.0625,223.80993641974422,-7.480007523338239,1.5558608885080354,-0.05199881353561363,0.05199881353561363
fluxv_uvpm,15.0,45.0,0.0703125,228.38325233665213,-13.880830988735449,1.5876532364249019,-0.09649545672923296,0.09649545672923296
fluxv_uvpm,15.0,45.0,0.078125,232.3766123109646,-20.47927473356326,1.6154139011083226,-0.14236589801448596,0.14236589801448596
fluxv_uvpm,15.0,45.0,0.0859375,235.77086873938524,-27.21201899770127,1.6390097740486662,-0.18916995703201508,0.18916995703201508
fluxv_uvpm,15.0,45.0,0.09375,238.54895263088747,-34.013620567926225,1.6583221966377877,-0.2364526918006859,0.2364526918006859
fluxv_uvpm,15.0,45.0,0.1015625,240.69613334292322,-40.81714710959809,1.6732487657788016,-0.28374880840500555,0.28374880840500555
fluxv_uvpm,15.0,45.0,0.109375,242.2003343020311,-47.55485941579892,1.6837055286829432,-0.33058740379058715,0.33058740379058715
fluxv_uvpm,15.0,45.0,0.1171875,243.05229424591934,-54.15893949611933,1.6896281037771304,-0.37649702722337003,0.37649702722337003
fluxv_uvpm,15.0,45.0,0.125,243.24583451130363,-60.562247304491926,1.690973538810444,-0.4210109408390755,0.4210109408390755
fluxv_uvpm,15.0,45.0,0.1328125,242.77801223259013,-66.69910351641512,1.687721375846339,-0.4636725612803677,0.4636725612803677
fluxv_uvpm,15.0,45.0,0.140625,241.64916697251422,-72.50607841253313,1.6798739754251357,-0.5040409437836075,0.5040409437836075
fluxv_uvpm,15.0,45.0,0.1484375,239.86308617083228,-77.92277913765858,1.6674576667146934,-0.5416962549721609,0.5416962549721609
fluxv_uvpm,15.0,45.0,0.15625,237.42691995078343,-82.89261325626593,1.650522155269974,-0.5762450808697399,0.5762450808697399
fluxv_uvpm,15.0,45.0,0.1640625,234.35111675014207,-87.36351661477528,1.6291400755590415,-0.6073254867850434,0.6073254867850434
fluxv_uvpm,15.0,45.0,0.171875,230.6494008813308,-91.28863711982768,1.603406834967562,-0.6346117707373282,0.6346117707373282
fluxv_uvpm,15.0,45.0,0.1796875,226.33846138327402,-94.62693773421867,1.573438450788354,-0.657818655306887,0.657818655306887
fluxv_uvpm,15.0,45.0,0.1875,221.43780459385806,-97.34373482772536,1.5393705253484673,-0.6767050300917486,0.6767050300917486
fluxv_uvpm,15.0,45.0,0.1953125,215.96950612570942,-99.4111424346112,1.5013565218177003,-0.6910770400552612,0.6910770400552612
fluxv_uvpm,15.0,45.0,0.203125,209.95777501871487,-100.80840104882903,1.4595647343250393,-0.7007903712136926,0.7007903712136926
fluxv_uvpm,15.0,45.0,0.2109375,203.42876226210666,-101.52212955851347,1.414176956860479,-0.7057520020107656,0.7057520020107656
fluxv_uvpm,15.0,45.0,0.21875,196.4101019615314,-101.5464373496709,1.3653852936033612,-0.7059209826295569,0.7059209826295569
fluxv_uvpm,15.0,45.0,0.2265625,188.93054803163213,-100.88293869195482,1.3133896333160004,-0.7013085349981794,0.7013085349981794
fluxv_uvpm,15.0,45.0,0.234375,181.01967543165998,-99.54066707944955,1.2583955724214781,-0.691977457312089,0.691977457312089
fluxv_uvpm,15.0,45.0,0.2421875,172.70741938679893,-97.53585996937929,1.2006112118057406,-0.6780406276008683,0.6780406276008683
fluxv_uvpm,15.0,45.0,0.25,164.0238402395026,-94.89167790346363,1.1402455221332135,-0.6596590511424532,0.6596590511424532
fluxv_uvpm,15.0,45.0,0.2578125,154.99872199689588,-91.63780541262432,1.0775055530663467,-0.6370390860699707,0.6370390860699707
fluxv_uvpm,15.0,45.0,0.265625,145.66137910011025,-87.81000465428733,1.0125950899828342,-0.6104293403894723,0.6104293403894723
fluxv_uvpm,15.0,45.0,0.2734375,136.0403519922678,-83.44957703850925,0.9457125376537273,-0.58011692936302,0.58011692936302
fluxv_uvpm,15.0,45.0,0.28125,126.16326893324329,-78.60279693231755,0.8770499596202801,-0.5464235387877244,0.5464235387877244
fluxv_uvpm,15.0,45.0,0.2890625,116.05666491608697,-73.3202898233567,0.8067918193541516,-0.5097011021722035,0.5097011021722035
fluxv_uvpm,15.0,45.0,0.296875,105.74591100873627,-67.65639678684445,0.7351144890617546,-0.47032738269767793,0.47032738269767793
fluxv_uvpm,15.0,45.0,0.3046875,95.25514568483402,-61.66851698039486,0.6621857723162906,-0.42870140243525684,0.42870140243525684
fluxv_uvpm,15.0,45.0,0.3125,84.6072730958548,-55.41645200832192,0.5881648920460789,-0.38523888455930233,0.38523888455930233
fluxv_uvpm,15.0,45.0,0.3203125,73.82400535689503,-48.96175876211588,0.5132027844929403,-0.3403677544846548,0.3403677544846548
fluxv_uvpm,15.0,45.0,0.328125,62.92592709256925,-42.36711460033345,0.4374425479162939,-0.2945237267838365,0.2945237267838365
fluxv_uvpm,15.0,45.0,0.3359375,51.93259577616285,-35.69570531138351,0.3610201401214522,-0.24814605048424784,0.24814605048424784
fluxv_uvpm,15.0,45.0,0.34375,40.86268090803729,-29.010644032161707,0.2840653459869827,-0.20167346956132534,0.20167346956132534
fluxv_uvpm,15.0,45.0,0.3515625,29.734108632127615,-22.374417594616926,0.2067027827960874,-0.15554037410261953,0.15554037410261953
fluxv_uvpm,15.0,45.0,0.359375,18.564228495705837,-15.84836806133444,0.1290530595014593,-0.11017319609557286,0.11017319609557286
fluxv_uvpm,15.0,45.0,0.3671875,7.369989324468053,-9.492208680643039,0.051233999357188614,-0.06598704448971061,0.06598704448971061
fluxv_uvpm,15.0,45.0,0.375,-3.8318851789431236,-3.3635731920265712,-0.026638139371926793,-0.02338257210034487,0.02338257210034487
fluxv_uvpm,15.0,45.0,0.3828125,-15.024717606721447,2.4824000119833034,-0.104447420249183,0.017256915175710562,-0.017256915175710562
fluxv_uvpm,15.0,45.0,0.390625,-26.191707767393677,7.993452524166492,-0.18207705328191573,0.0555681322529491,-0.0555681322529491
fluxv_uvpm,15.0,45.0,0.3984375,-37.31577637865824,13.120560772545169,-0.2594083083200615,0.09121028166958063,-0.09121028166958063
fluxv_uvpm,15.0,45.0,0.40625,-48.37942391999061,17.8182625676863,-0.33631953384096097,0.12386732364838925,-0.12386732364838925
fluxv_uvpm,15.0,45.0,0.4140625,-59.36460839718356,22.04495728141167,-0.4126853072043742,0.15325006285088708,-0.15325006285088708
fluxv_uvpm,15.0,45.0,0.421875,-70.25264460945263,25.76318118663744,-0.48837573438700826,0.17909806245894216,-0.17909806245894216
fluxv_uvpm,15.0,45.0,0.4296875,-81.02412621850381,28.939858940111684,-0.5632559082295843,0.20118139240884572,-0.20118139240884572
fluxv_uvpm,15.0,45.0,0.4375,-91.65886982722353,31.546531384202687,-0.6371855196883279,0.21930221300238154,-0.21930221300238154
fluxv_uvpm,15.0,45.0,0.4453125,-102.13587985842912,33.559559482448925,-0.710018613682367,0.23329619260682208,-0.23329619260682208
fluxv_uvpm,15.0,45.0,0.453125,-112.43331562484943,34.96029978784841,-0.7816033601739161,0.2430337274588967,-0.2430337274588967
fluxv_uvpm,15.0,45.0,0.4609375,-122.52838825086141,35.73523568101078,-0.8517813375984902,0.24842085399384708,-0.24842085399384708
fluxv_uvpm,15.0,45.0,0.46875,-132.39735210520487,35.8761054282767,-0.9203874733076549,0.24940013906783065,-0.24940013906783065
fluxv_uvpm,15.0,45.0,0.4765625,-142.01571926198935,35.380048478219365,-0.9872515344389059,0.24595169696819422,-0.24595169696819422
fluxv_uvpm,15.0,45.0,0.484375,-151.35840474606195,34.24969672263472,-1.0521991376187707,0.23809382383305222,-0.23809382383305222
fluxv_uvpm,15.0,45.0,0.4921875,-160.399822396528,32.493217317865195,-1.1150524153778245,0.22588329533254153,-0.22588329533254153
fluxv_uvpm,15.0,45.0,0.5,-169.11398023211885,30.124317672623768,-1.1756306791026945,0.20941540134270814,-0.20941540134270814
fluxv_uvpm,15.0,45.0,0.5078125,-177.4745248735058,27.16219392337913,-1.2337507278469282,0.18882358776153085,-0.18882358776153085
fluxv_uvpm,15.0,45.0,0.515625,-185.45405801942647,23.631246335322377,-1.2892220966739478,0.1642774780601001,-0.1642774780601001
fluxv_uvpm,15.0,45.0,0.5234375,-193.02367058060167,19.560846596221786,-1.3418438180929826,0.13598125557790097,-0.13598125557790097
fluxv_uvpm,15.0,45.0,0.53125,-200.15645784395724,14.986111873581324,-1.3914288584474472,0.10417904454064321,-0.10417904454064321
fluxv_uvpm,15.0,45.0,0.5390625,-206.82643972821427,9.947366600223432,-1.4377966118491998,0.06915116855184204,-0.06915116855184204
fluxv_uvpm,15.0,45.0,0.546875,-213.00820666423118,4.489726439198258,-1.4807704384427738,0.031211258439161855,-0.031211258439161855
fluxv_uvpm,15.0,45.0,0.5546875,-218.6771052793264,-1.3372249812209063,-1.5201789552282061,-0.009295994988871093,0.009295994988871093
fluxv_uvpm,15.0,45.0,0.5625,-223.8094392928707,-7.4797987256583,-1.5558574326281425,-0.05199736203551929,0.05199736203551929
fluxv_uvpm,15.0,45.0,0.5703125,-228.3827655805232,-13.880608271329132,-1.5876498526393767,-0.09649390846329257,0.09649390846329257
fluxv_uvpm,15.0,45.0,0.578125,-232.37613579132932,-20.479039368055965,-1.6154105884838923,-0.1423642618226655,0.1423642618226655
