case,phase_t_over_T,variable,value
W1,0.576771653543,cl,0.09
W1,0.57874015748,cl,0.08
W1,0.580708661417,cl,0.06
W1,0.582677165354,cl,0.05
W1,0.584645669291,cl,0.03
W1,0.586614173228,cl,0.02
W1,0.588582677165,cl,0.01
W1,0.590551181102,cl,-0.01
W1,0.592519685039,cl,-0.02
W1,0.594488188976,cl,-0.03
W1,0.596456692913,cl,-0.04
W1,0.59842519685,cl,-0.05
W1,0.600393700787,cl,-0.06
W1,0.602362204724,cl,-0.07
W1,0.604330708661,cl,-0.08
W1,0.606299212598,cl,-0.09
W1,0.608267716535,cl,-0.1
W1,0.610236220472,cl,-0.1
W1,0.612204724409,cl,-0.12
W1,0.614173228346,cl,-0.12
W1,0.616141732283,cl,-0.13
W1,0.61811023622,cl,-0.14
W1,0.620078740157,cl,-0.15
W1,0.622047244094,cl,-0.16
W1,0.624015748031,cl,-0.16
W1,0.625984251969,cl,-0.17
W1,0.627952755906,cl,-0.18
W1,0.629921259843,cl,-0.19
W1,0.63188976378,cl,-0.19
W1,0.633858267717,cl,-0.2
W1,0.635826771654,cl,-0.21
W1,0.637795275591,cl,-0.22
W1,0.639763779528,cl,-0.22
W1,0.641732283465,cl,-0.23
W1,0.643700787402,cl,-0.24
W1,0.645669291339,cl,-0.25
W1,0.647637795276,cl,-0.25
W1,0.649606299213,cl,-0.26
W1,0.65157480315,cl,-0.27
W1,0.653543307087,cl,-0.28
W1,0.655511811024,cl,-0.28
W1,0.657480314961,cl,-0.29
W1,0.659448818898,cl,-0.3
W1,0.661417322835,cl,-0.3
W1,0.663385826772,cl,-0.31
W1,0.665354330709,cl,-0.32
W1,0.667322834646,cl,-0.32
W1,0.669291338583,cl,-0.33
W1,0.67125984252,cl,-0.34
W1,0.673228346457,cl,-0.34
W1,0.675196850394,cl,-0.35
W1,0.677165354331,cl,-0.36
W1,0.679133858268,cl,-0.36
W1,0.681102362205,cl,-0.37
W1,0.683070866142,cl,-0.37
W1,0.685039370079,cl,-0.38
W1,0.687007874016,cl,-0.38
W1,0.688976377953,cl,-0.39
W1,0.69094488189,cl,-0.39
W1,0.692913385827,cl,-0.4
W1,0.694881889764,cl,-0.4
W1,0.696850393701,cl,-0.41
W1,0.698818897638,cl,-0.41
W1,0.700787401575,cl,-0.42
W1,0.702755905512,cl,-0.42
W1,0.704724409449,cl,-0.42
W1,0.706692913386,cl,-0.43
W1,0.708661417323,cl,-0.43
W1,0.71062992126,cl,-0.43
W1,0.712598425197,cl,-0.43
W1,0.714566929134,cl,-0.43
W1,0.716535433071,cl,-0.44
W1,0.718503937008,cl,-0.44
W1,0.720472440945,cl,-0.44
W1,0.722440944882,cl,-0.44
W1,0.724409448819,cl,-0.44
W1,0.726377952756,cl,-0.44
W1,0.728346456693,cl,-0.44
W1,0.73031496063,cl,-0.44
W1,0.732283464567,cl,-0.44
W1,0.734251968504,cl,-0.44
W1,0.736220472441,cl,-0.44
W1,0.738188976378,cl,-0.44
W1,0.740157480315,cl,-0.44
W1,0.742125984252,cl,-0.44
W1,0.744094488189,cl,-0.44
W1,0.746062992126,cl,-0.44
W1,0.748031496063,cl,-0.44
W1,0.75,cl,-0.43
W1,0.751968503937,cl,-0.43
W1,0.753937007874,cl,-0.43
W1,0.755905511811,cl,-0.43
W1,0.757874015748,cl,-0.43
W1,0.759842519685,cl,-0.42
W1,0.761811023622,cl,-0.42
W1,0.763779527559,cl,-0.42
W1,0.765748031496,cl,-0.42
W1,0.767716535433,cl,-0.41
W1,0.76968503937,cl,-0.41
W1,0.771653543307,cl,-0.41
W1,0.773622047244,cl,-0.41
W1,0.775590551181,cl,-0.4
W1,0.777559055118,cl,-0.4
W1,0.779527559055,cl,-0.4
W1,0.781496062992,cl,-0.39
W1,0.783464566929,cl,-0.39
W1,0.785433070866,cl,-0.39
W1,0.787401574803,cl,-0.38
W1,0.78937007874,cl,-0.38
W1,0.791338582677,cl,-0.38
W1,0.793307086614,cl,-0.37
W1,0.795275590551,cl,-0.37
W1,0.797244094488,cl,-0.37
W1,0.799212598425,cl,-0.36
W1,0.801181102362,cl,-0.36
W1,0.803149606299,cl,-0.35
W1,0.805118110236,cl,-0.35
W1,0.807086614173,cl,-0.34
W1,0.80905511811,cl,-0.34
W1,0.811023622047,cl,-0.34
W1,0.812992125984,cl,-0.33
W1,0.814960629921,cl,-0.33
W1,0.816929133858,cl,-0.32
W1,0.818897637795,cl,-0.31
W1,0.820866141732,cl,-0.31
W1,0.822834645669,cl,-0.3
W1,0.824803149606,cl,-0.3
W1,0.826771653543,cl,-0.29
W1,0.82874015748,cl,-0.28
W1,0.830708661417,cl,-0.28
W1,0.832677165354,cl,-0.27
W1,0.834645669291,cl,-0.26
W1,0.836614173228,cl,-0.26
W1,0.838582677165,cl,-0.25
W1,0.840551181102,cl,-0.24
W1,0.842519685039,cl,-0.24
W1,0.844488188976,cl,-0.23
W1,0.846456692913,cl,-0.22
W1,0.84842519685,cl,-0.21
W1,0.850393700787,cl,-0.2
W1,0.852362204724,cl,-0.19
W1,0.854330708661,cl,-0.18
W1,0.856299212598,cl,-0.18
W1,0.858267716535,cl,-0.17
W1,0.860236220472,cl,-0.16
W1,0.862204724409,cl,-0.15
W1,0.864173228346,cl,-0.14
W1,0.866141732283,cl,-0.13
W1,0.86811023622,cl,-0.12
W1,0.870078740157,cl,-0.11
W1,0.872047244094,cl,-0.1
W1,0.874015748031,cl,-0.09
W1,0.875984251969,cl,-0.07
W1,0.877952755906,cl,-0.06
W1,0.879921259843,cl,-0.05
W1,0.88188976378,cl,-0.04
W1,0.883858267717,cl,-0.03
W1,0.885826771654,cl,-0.02
W1,0.887795275591,cl,-0.01
W1,0.889763779528,cl,0
W1,0.891732283465,cl,0.01
W1,0.893700787402,cl,0.02
W1,0.895669291339,cl,0.03
W1,0.897637795276,cl,0.04
W1,0.899606299213,cl,0.05
W1,0.90157480315,cl,0.07
W1,0.903543307087,cl,0.08
W1,0.905511811024,cl,0.09
W1,0.907480314961,cl,0.1
W1,0.909448818898,cl,0.11
W1,0.911417322835,cl,0.12
W1,0.913385826772,cl,0.13
W1,0.915354330709,cl,0.14
W1,0.917322834646,cl,0.15
W1,0.919291338583,cl,0.16
W1,0.92125984252,cl,0.17
W1,0.923228346457,cl,0.17
W1,0.925196850394,cl,0.18
W1,0.927165354331,cl,0.19
W1,0.929133858268,cl,0.2
W1,0.931102362205,cl,0.21
W1,0.933070866142,cl,0.22
W1,0.935039370079,cl,0.23
W1,0.937007874016,cl,0.24
W1,0.938976377953,cl,0.25
W1,0.94094488189,cl,0.26
W1,0.942913385827,cl,0.27
W1,0.944881889764,cl,0.28
W1,0.946850393701,cl,0.29
W1,0.948818897638,cl,0.29
W1,0.950787401575,cl,0.3
W1,0.952755905512,cl,0.31
W1,0.954724409449,cl,0.32
W1,0.956692913386,cl,0.33
W1,0.958661417323,cl,0.34
W1,0.96062992126,cl,0.35
W1,0.962598425197,cl,0.36
W1,0.964566929134,cl,0.37
W1,0.966535433071,cl,0.38
W1,0.968503937008,cl,0.39
W1,0.970472440945,cl,0.4
W1,0.972440944882,cl,0.41
W1,0.974409448819,cl,0.42
W1,0.976377952756,cl,0.43
W1,0.978346456693,cl,0.44
W1,0.98031496063,cl,0.45
W1,0.982283464567,cl,0.46
W1,0.984251968504,cl,0.47
W1,0.986220472441,cl,0.49
W1,0.988188976378,cl,0.5
W1,0.990157480315,cl,0.51
W1,0.992125984252,cl,0.53
W1,0.994094488189,cl,0.54
W1,0.996062992126,cl,0.55
W2,0.0039603960396,cd,0.0439698492462
W2,0.00594059405941,cd,0.0439698492462
W2,0.00792079207921,cd,0.0552763819095
W2,0.00990099009901,cd,0.0552763819095
W2,0.0118811881188,cd,0.0665829145729
W2,0.0138613861386,cd,0.0665829145729
W2,0.0158415841584,cd,0.0665829145729
W2,0.0178217821782,cd,0.0778894472362
W2,0.019801980198,cd,0.0778894472362
W2,0.0217821782178,cd,0.0778894472362
W2,0.0237623762376,cd,0.0891959798995
W2,0.0257425742574,cd,0.0891959798995
W2,0.0277227722772,cd,0.0891959798995
W2,0.029702970297,cd,0.100502512563
W2,0.0316831683168,cd,0.100502512563
W2,0.0336633663366,cd,0.100502512563
W2,0.0356435643564,cd,0.100502512563
W2,0.0376237623762,cd,0.100502512563
W2,0.039603960396,cd,0.100502512563
W2,0.0415841584158,cd,0.100502512563
W2,0.0435643564356,cd,0.100502512563
W2,0.0455445544554,cd,0.100502512563
W2,0.0475247524752,cd,0.100502512563
W2,0.049504950495,cd,0.100502512563
W2,0.0514851485149,cd,0.100502512563
W2,0.0534653465347,cd,0.0891959798995
W2,0.0554455445545,cd,0.0891959798995
W2,0.0574257425743,cd,0.0891959798995
W2,0.0594059405941,cd,0.0891959798995
W2,0.0613861386139,cd,0.0778894472362
W2,0.0633663366337,cd,0.0665829145729
W2,0.0653465346535,cd,0.0665829145729
W2,0.0673267326733,cd,0.0552763819095
W2,0.0693069306931,cd,0.0439698492462
W2,0.0712871287129,cd,0.0326633165829
W2,0.0732673267327,cd,0.0213567839196
W2,0.0752475247525,cd,0.0100502512563
W2,0.0772277227723,cd,-0.00125628140704
W2,0.0792079207921,cd,-0.0125628140704
W2,0.0811881188119,cd,-0.0238693467337
W2,0.0831683168317,cd,-0.035175879397
W2,0.0851485148515,cd,-0.0577889447236
W2,0.0871287128713,cd,-0.0690954773869
W2,0.0891089108911,cd,-0.0917085427136
W2,0.0910891089109,cd,-0.0917085427136
W2,0.0930693069307,cd,-0.125628140704
W2,0.0950495049505,cd,-0.159547738693
W2,0.0970297029703,cd,-0.170854271357
W2,0.0990099009901,cd,-0.193467336683
W2,0.10099009901,cd,-0.21608040201
W2,0.10297029703,cd,-0.238693467337
W2,0.10495049505,cd,-0.261306532663
W2,0.106930693069,cd,-0.28391959799
W2,0.108910891089,cd,-0.306532663317
W2,0.110891089109,cd,-0.340452261307
W2,0.112871287129,cd,-0.363065326633
W2,0.114851485149,cd,-0.38567839196
W2,0.116831683168,cd,-0.41959798995
W2,0.118811881188,cd,-0.45351758794
W2,0.120792079208,cd,-0.48743718593
W2,0.122772277228,cd,-0.510050251256
W2,0.124752475248,cd,-0.543969849246
W2,0.126732673267,cd,-0.577889447236
W2,0.128712871287,cd,-0.611809045226
W2,0.130693069307,cd,-0.645728643216
W2,0.132673267327,cd,-0.679648241206
W2,0.134653465347,cd,-0.713567839196
W2,0.136633663366,cd,-0.736180904523
W2,0.138613861386,cd,-0.781407035176
W2,0.140594059406,cd,-0.815326633166
W2,0.142574257426,cd,-0.849246231156
W2,0.144554455446,cd,-0.883165829146
W2,0.146534653465,cd,-0.917085427136
W2,0.148514851485,cd,-0.951005025126
W2,0.150495049505,cd,-0.996231155779
W2,0.152475247525,cd,-1.03015075377
W2,0.154455445545,cd,-1.06407035176
W2,0.156435643564,cd,-1.09798994975
W2,0.158415841584,cd,-1.1432160804
W2,0.160396039604,cd,-1.17713567839
W2,0.162376237624,cd,-1.21105527638
W2,0.164356435644,cd,-1.25628140704
W2,0.166336633663,cd,-1.29020100503
W2,0.168316831683,cd,-1.32412060302
W2,0.170297029703,cd,-1.35804020101
W2,0.172277227723,cd,-1.40326633166
W2,0.174257425743,cd,-1.42587939698
W2,0.176237623762,cd,-1.47110552764
W2,0.178217821782,cd,-1.50502512563
W2,0.180198019802,cd,-1.53894472362
W2,0.182178217822,cd,-1.57286432161
W2,0.184158415842,cd,-1.6067839196
W2,0.186138613861,cd,-1.65201005025
W2,0.188118811881,cd,-1.68592964824
W2,0.190099009901,cd,-1.70854271357
W2,0.192079207921,cd,-1.74246231156
W2,0.194059405941,cd,-1.77638190955
W2,0.19603960396,cd,-1.79899497487
W2,0.19801980198,cd,-1.83291457286
W2,0.2,cd,-1.85552763819
W2,0.20198019802,cd,-1.88944723618
W2,0.20396039604,cd,-1.91206030151
W2,0.205940594059,cd,-1.9459798995
W2,0.207920792079,cd,-1.96859296482
W2,0.209900990099,cd,-1.99120603015
W2,0.211881188119,cd,-2.01381909548
W2,0.213861386139,cd,-2.04773869347
W2,0.215841584158,cd,-2.05904522613
W2,0.217821782178,cd,-2.08165829146
W2,0.219801980198,cd,-2.10427135678
W2,0.221782178218,cd,-2.12688442211
W2,0.223762376238,cd,-2.13819095477
W2,0.225742574257,cd,-2.1608040201
W2,0.227722772277,cd,-2.17211055276
W2,0.229702970297,cd,-2.19472361809
W2,0.231683168317,cd,-2.20603015075
W2,0.233663366337,cd,-2.21733668342
W2,0.235643564356,cd,-2.23994974874
W2,0.237623762376,cd,-2.25125628141
W2,0.239603960396,cd,-2.26256281407
W2,0.241584158416,cd,-2.26256281407
W2,0.243564356436,cd,-2.27386934673
W2,0.245544554455,cd,-2.2851758794
W2,0.247524752475,cd,-2.2851758794
W2,0.249504950495,cd,-2.29648241206
W2,0.251485148515,cd,-2.29648241206
W2,0.253465346535,cd,-2.29648241206
W2,0.255445544554,cd,-2.29648241206
W2,0.257425742574,cd,-2.30778894472
W2,0.259405940594,cd,-2.30778894472
W2,0.261386138614,cd,-2.30778894472
W2,0.263366336634,cd,-2.29648241206
W2,0.265346534653,cd,-2.29648241206
W2,0.267326732673,cd,-2.29648241206
W2,0.269306930693,cd,-2.2851758794
W2,0.271287128713,cd,-2.2851758794
W2,0.273267326733,cd,-2.27386934673
W2,0.275247524752,cd,-2.26256281407
W2,0.277227722772,cd,-2.26256281407
W2,0.279207920792,cd,-2.25125628141
W2,0.281188118812,cd,-2.23994974874
W2,0.283168316832,cd,-2.22864321608
W2,0.285148514851,cd,-2.21733668342
W2,0.287128712871,cd,-2.20603015075
W2,0.289108910891,cd,-2.18341708543
W2,0.291089108911,cd,-2.17211055276
W2,0.293069306931,cd,-2.1608040201
W2,0.29504950495,cd,-2.13819095477
W2,0.29702970297,cd,-2.12688442211
W2,0.29900990099,cd,-2.10427135678
W2,0.30099009901,cd,-2.09296482412
W2,0.30297029703,cd,-2.08165829146
W2,0.30495049505,cd,-2.04773869347
W2,0.306930693069,cd,-2.0364321608
W2,0.308910891089,cd,-2.02512562814
W2,0.310891089109,cd,-2.00251256281
W2,0.312871287129,cd,-1.97989949749
W2,0.314851485149,cd,-1.95728643216
W2,0.316831683168,cd,-1.93467336683
W2,0.318811881188,cd,-1.91206030151
W2,0.320792079208,cd,-1.88944723618
W2,0.322772277228,cd,-1.86683417085
W2,0.324752475248,cd,-1.84422110553
W2,0.326732673267,cd,-1.8216080402
W2,0.328712871287,cd,-1.79899497487
W2,0.330693069307,cd,-1.77638190955
W2,0.332673267327,cd,-1.75376884422
W2,0.334653465347,cd,-1.73115577889
W2,0.336633663366,cd,-1.70854271357
W2,0.338613861386,cd,-1.67462311558
W2,0.340594059406,cd,-1.65201005025
W2,0.342574257426,cd,-1.62939698492
W2,0.344554455446,cd,-1.6067839196
W2,0.346534653465,cd,-1.57286432161
W2,0.348514851485,cd,-1.55025125628
W2,0.350495049505,cd,-1.52763819095
W2,0.352475247525,cd,-1.50502512563
W2,0.354455445545,cd,-1.4824120603
W2,0.356435643564,cd,-1.44849246231
W2,0.358415841584,cd,-1.42587939698
W2,0.360396039604,cd,-1.40326633166
W2,0.362376237624,cd,-1.38065326633
W2,0.364356435644,cd,-1.34673366834
W2,0.366336633663,cd,-1.32412060302
W2,0.368316831683,cd,-1.30150753769
W2,0.370297029703,cd,-1.2675879397
W2,0.372277227723,cd,-1.24497487437
W2,0.374257425743,cd,-1.22236180905
W2,0.376237623762,cd,-1.18844221106
W2,0.378217821782,cd,-1.16582914573
W2,0.380198019802,cd,-1.1432160804
W2,0.382178217822,cd,-1.10929648241
W2,0.384158415842,cd,-1.08668341709
W2,0.386138613861,cd,-1.06407035176
W2,0.388118811881,cd,-1.04145728643
W2,0.390099009901,cd,-1.01884422111
W2,0.392079207921,cd,-0.984924623116
W2,0.394059405941,cd,-0.962311557789
W2,0.39603960396,cd,-0.939698492462
W2,0.39801980198,cd,-0.917085427136
W2,0.4,cd,-0.883165829146
W2,0.40198019802,cd,-0.860552763819
W2,0.40396039604,cd,-0.826633165829
W2,0.405940594059,cd,-0.815326633166
W2,0.407920792079,cd,-0.781407035176
W2,0.409900990099,cd,-0.758793969849
W2,0.411881188119,cd,-0.724874371859
W2,0.413861386139,cd,-0.702261306533
W2,0.415841584158,cd,-0.679648241206
W2,0.417821782178,cd,-0.657035175879
W2,0.419801980198,cd,-0.623115577889
W2,0.421782178218,cd,-0.600502512563
W2,0.423762376238,cd,-0.577889447236
W2,0.425742574257,cd,-0.543969849246
W2,0.427722772277,cd,-0.532663316583
W2,0.429702970297,cd,-0.498743718593
W2,0.431683168317,cd,-0.464824120603
W2,0.433663366337,cd,-0.442211055276
W2,0.435643564356,cd,-0.408291457286
W2,0.437623762376,cd,-0.38567839196
W2,0.439603960396,cd,-0.363065326633
W2,0.441584158416,cd,-0.329145728643
W2,0.443564356436,cd,-0.306532663317
W2,0.445544554455,cd,-0.272613065327
W2,0.447524752475,cd,-0.25
W2,0.449504950495,cd,-0.21608040201
W2,0.451485148515,cd,-0.193467336683
W2,0.453465346535,cd,-0.159547738693
W2,0.455445544554,cd,-0.159547738693
W2,0.457425742574,cd,-0.0917085427136
W2,0.459405940594,cd,-0.0690954773869
W2,0.461386138614,cd,-0.0464824120603
W2,0.463366336634,cd,-0.0125628140704
W2,0.465346534653,cd,0.0213567839196
W2,0.467326732673,cd,0.0439698492462
W2,0.469306930693,cd,0.0778894472362
W2,0.471287128713,cd,0.111809045226
W2,0.473267326733,cd,0.145728643216
W2,0.475247524752,cd,0.168341708543
W2,0.477227722772,cd,0.202261306533
W2,0.479207920792,cd,0.236180904523
W2,0.481188118812,cd,0.270100502513
W2,0.483168316832,cd,0.292713567839
W2,0.485148514851,cd,0.337939698492
W2,0.487128712871,cd,0.360552763819
W2,0.489108910891,cd,0.394472361809
W2,0.491089108911,cd,0.428391959799
W2,0.493069306931,cd,0.451005025126
W2,0.49504950495,cd,0.484924623116
W2,0.49702970297,cd,0.530150753769
W2,0.49900990099,cd,0.552763819095
W2,0.50099009901,cd,0.586683417085
W2,0.50297029703,cd,0.620603015075
W2,0.50495049505,cd,0.654522613065
W2,0.506930693069,cd,0.688442211055
W2,0.508910891089,cd,0.722361809045
W2,0.510891089109,cd,0.744974874372
W2,0.512871287129,cd,0.778894472362
W2,0.514851485149,cd,0.812814070352
W2,0.516831683168,cd,0.846733668342
W2,0.518811881188,cd,0.880653266332
W2,0.520792079208,cd,0.914572864322
W2,0.522772277228,cd,0.937185929648
W2,0.524752475248,cd,0.971105527638
W2,0.526732673267,cd,1.00502512563
W2,0.528712871287,cd,1.03894472362
W2,0.530693069307,cd,1.06155778894
W2,0.532673267327,cd,1.09547738693
W2,0.534653465347,cd,1.11809045226
W2,0.536633663366,cd,1.15201005025
W2,0.538613861386,cd,1.17462311558
W2,0.540594059406,cd,1.20854271357
W2,0.542574257426,cd,1.23115577889
W2,0.544554455446,cd,1.25376884422
W2,0.546534653465,cd,1.28768844221
W2,0.548514851485,cd,1.31030150754
W2,0.550495049505,cd,1.33291457286
W2,0.552475247525,cd,1.35552763819
W2,0.554455445545,cd,1.37814070352
W2,0.556435643564,cd,1.40075376884
W2,0.558415841584,cd,1.42336683417
W2,0.560396039604,cd,1.4459798995
W2,0.562376237624,cd,1.46859296482
W2,0.564356435644,cd,1.49120603015
W2,0.566336633663,cd,1.50251256281
W2,0.568316831683,cd,1.52512562814
W2,0.570297029703,cd,1.5364321608
W2,0.572277227723,cd,1.55904522613
W2,0.574257425743,cd,1.57035175879
W2,0.576237623762,cd,1.58165829146
W2,0.578217821782,cd,1.60427135678
W2,0.580198019802,cd,1.61557788945
W2,0.582178217822,cd,1.62688442211
W2,0.584158415842,cd,1.63819095477
W2,0.586138613861,cd,1.64949748744
W2,0.588118811881,cd,1.64949748744
W2,0.590099009901,cd,1.6608040201
W2,0.592079207921,cd,1.67211055276
W2,0.594059405941,cd,1.67211055276
W2,0.59603960396,cd,1.68341708543
W2,0.59801980198,cd,1.68341708543
W2,0.6,cd,1.68341708543
W2,0.60198019802,cd,1.69472361809
W2,0.60396039604,cd,1.69472361809
W2,0.605940594059,cd,1.69472361809
W2,0.607920792079,cd,1.69472361809
W2,0.609900990099,cd,1.69472361809
W2,0.611881188119,cd,1.68341708543
W2,0.613861386139,cd,1.68341708543
W2,0.615841584158,cd,1.68341708543
W2,0.617821782178,cd,1.67211055276
W2,0.619801980198,cd,1.67211055276
W2,0.621782178218,cd,1.6608040201
W2,0.623762376238,cd,1.6608040201
W2,0.625742574257,cd,1.64949748744
W2,0.627722772277,cd,1.63819095477
W2,0.629702970297,cd,1.62688442211
W2,0.631683168317,cd,1.61557788945
W2,0.633663366337,cd,1.60427135678
W2,0.635643564356,cd,1.59296482412
W2,0.637623762376,cd,1.58165829146
W2,0.639603960396,cd,1.57035175879
W2,0.641584158416,cd,1.55904522613
W2,0.643564356436,cd,1.5364321608
W2,0.645544554455,cd,1.52512562814
W2,0.647524752475,cd,1.51381909548
W2,0.649504950495,cd,1.49120603015
W2,0.651485148515,cd,1.47989949749
W2,0.653465346535,cd,1.45728643216
W2,0.655445544554,cd,1.4459798995
W2,0.657425742574,cd,1.42336683417
W2,0.659405940594,cd,1.41206030151
W2,0.661386138614,cd,1.38944723618
W2,0.663366336634,cd,1.36683417085
W2,0.665346534653,cd,1.34422110553
W2,0.667326732673,cd,1.3216080402
W2,0.669306930693,cd,1.31030150754
W2,0.671287128713,cd,1.28768844221
W2,0.673267326733,cd,1.26507537688
W2,0.675247524752,cd,1.24246231156
W2,0.677227722772,cd,1.23115577889
W2,0.679207920792,cd,1.20854271357
W2,0.681188118812,cd,1.18592964824
W2,0.683168316832,cd,1.16331658291
W2,0.685148514851,cd,1.14070351759
W2,0.687128712871,cd,1.11809045226
W2,0.689108910891,cd,1.09547738693
W2,0.691089108911,cd,1.07286432161
W2,0.693069306931,cd,1.06155778894
W2,0.69504950495,cd,1.03894472362
W2,0.69702970297,cd,1.01633165829
W2,0.69900990099,cd,0.993718592965
W2,0.70099009901,cd,0.971105527638
W2,0.70297029703,cd,0.959798994975
W2,0.70495049505,cd,0.937185929648
W2,0.706930693069,cd,0.914572864322
W2,0.708910891089,cd,0.891959798995
W2,0.710891089109,cd,0.880653266332
W2,0.712871287129,cd,0.858040201005
W2,0.714851485149,cd,0.835427135678
W2,0.716831683168,cd,0.824120603015
W2,0.718811881188,cd,0.801507537688
W2,0.720792079208,cd,0.790201005025
W2,0.722772277228,cd,0.767587939698
W2,0.724752475248,cd,0.756281407035
W2,0.726732673267,cd,0.733668341709
W2,0.728712871287,cd,0.722361809045
W2,0.730693069307,cd,0.711055276382
W2,0.732673267327,cd,0.688442211055
W2,0.734653465347,cd,0.677135678392
W2,0.736633663366,cd,0.654522613065
W2,0.738613861386,cd,0.643216080402
W2,0.740594059406,cd,0.631909547739
W2,0.742574257426,cd,0.620603015075
W2,0.744554455446,cd,0.609296482412
W2,0.746534653465,cd,0.597989949749
W2,0.748514851485,cd,0.586683417085
W2,0.750495049505,cd,0.575376884422
W2,0.752475247525,cd,0.564070351759
W2,0.754455445545,cd,0.552763819095
W2,0.756435643564,cd,0.541457286432
W2,0.758415841584,cd,0.530150753769
W2,0.760396039604,cd,0.518844221106
W2,0.762376237624,cd,0.507537688442
W2,0.764356435644,cd,0.496231155779
W2,0.766336633663,cd,0.496231155779
W2,0.768316831683,cd,0.484924623116
W2,0.770297029703,cd,0.473618090452
W2,0.772277227723,cd,0.473618090452
W2,0.774257425743,cd,0.462311557789
W2,0.776237623762,cd,0.451005025126
W2,0.778217821782,cd,0.451005025126
W2,0.780198019802,cd,0.439698492462
W2,0.782178217822,cd,0.439698492462
W2,0.784158415842,cd,0.428391959799
W2,0.786138613861,cd,0.428391959799
W2,0.788118811881,cd,0.417085427136
W2,0.790099009901,cd,0.417085427136
W2,0.792079207921,cd,0.405778894472
W2,0.794059405941,cd,0.405778894472
W2,0.79603960396,cd,0.405778894472
W2,0.79801980198,cd,0.394472361809
W2,0.8,cd,0.394472361809
W2,0.80198019802,cd,0.383165829146
W2,0.80396039604,cd,0.383165829146
W2,0.805940594059,cd,0.383165829146
W2,0.807920792079,cd,0.371859296482
W2,0.809900990099,cd,0.371859296482
W2,0.811881188119,cd,0.371859296482
W2,0.813861386139,cd,0.371859296482
W2,0.815841584158,cd,0.360552763819
W2,0.817821782178,cd,0.360552763819
W2,0.819801980198,cd,0.349246231156
W2,0.821782178218,cd,0.349246231156
W2,0.823762376238,cd,0.349246231156
W2,0.825742574257,cd,0.349246231156
W2,0.827722772277,cd,0.337939698492
W2,0.829702970297,cd,0.337939698492
W2,0.831683168317,cd,0.326633165829
W2,0.833663366337,cd,0.326633165829
W2,0.835643564356,cd,0.326633165829
W2,0.837623762376,cd,0.326633165829
W2,0.839603960396,cd,0.315326633166
W2,0.841584158416,cd,0.315326633166
W2,0.843564356436,cd,0.304020100503
W2,0.845544554455,cd,0.304020100503
W2,0.847524752475,cd,0.292713567839
W2,0.849504950495,cd,0.292713567839
W2,0.851485148515,cd,0.281407035176
W2,0.853465346535,cd,0.281407035176
W2,0.855445544554,cd,0.281407035176
W2,0.857425742574,cd,0.270100502513
W2,0.859405940594,cd,0.270100502513
W2,0.861386138614,cd,0.258793969849
W2,0.863366336634,cd,0.258793969849
W2,0.865346534653,cd,0.247487437186
W2,0.867326732673,cd,0.236180904523
W2,0.869306930693,cd,0.236180904523
W2,0.871287128713,cd,0.224874371859
W2,0.873267326733,cd,0.224874371859
W2,0.875247524752,cd,0.213567839196
W2,0.877227722772,cd,0.202261306533
W2,0.879207920792,cd,0.202261306533
W2,0.881188118812,cd,0.190954773869
W2,0.883168316832,cd,0.190954773869
W2,0.885148514851,cd,0.179648241206
W2,0.887128712871,cd,0.168341708543
W2,0.889108910891,cd,0.168341708543
W2,0.891089108911,cd,0.157035175879
W2,0.893069306931,cd,0.145728643216
W2,0.89504950495,cd,0.145728643216
W2,0.89702970297,cd,0.134422110553
W2,0.89900990099,cd,0.134422110553
W2,0.90099009901,cd,0.123115577889
W2,0.90297029703,cd,0.111809045226
W2,0.90495049505,cd,0.111809045226
W2,0.906930693069,cd,0.100502512563
W2,0.908910891089,cd,0.0891959798995
W2,0.910891089109,cd,0.0891959798995
W2,0.912871287129,cd,0.0778894472362
W2,0.914851485149,cd,0.0665829145729
W2,0.916831683168,cd,0.0665829145729
W2,0.918811881188,cd,0.0552763819095
W2,0.920792079208,cd,0.0552763819095
W2,0.922772277228,cd,0.0439698492462
W2,0.924752475248,cd,0.0439698492462
W2,0.926732673267,cd,0.0326633165829
W2,0.928712871287,cd,0.0326633165829
W2,0.930693069307,cd,0.0213567839196
W2,0.932673267327,cd,0.0213567839196
W2,0.934653465347,cd,0.0213567839196
W2,0.936633663366,cd,0.0100502512563
W2,0.938613861386,cd,0.0100502512563
W2,0.940594059406,cd,0.0100502512563
W2,0.942574257426,cd,-0.00125628140704
W2,0.944554455446,cd,-0.00125628140704
W2,0.946534653465,cd,-0.00125628140704
W2,0.948514851485,cd,-0.0125628140704
W2,0.950495049505,cd,-0.0125628140704
W2,0.952475247525,cd,-0.0125628140704
W2,0.954455445545,cd,-0.0125628140704
W2,0.956435643564,cd,-0.0125628140704
W2,0.958415841584,cd,-0.0125628140704
W2,0.960396039604,cd,-0.0125628140704
W2,0.962376237624,cd,-0.0125628140704
W2,0.964356435644,cd,-0.0125628140704
W2,0.966336633663,cd,-0.0125628140704
W2,0.968316831683,cd,-0.0125628140704
W2,0.970297029703,cd,-0.0125628140704
W2,0.972277227723,cd,-0.0125628140704
W2,0.974257425743,cd,-0.0125628140704
W2,0.976237623762,cd,-0.00125628140704
W2,0.978217821782,cd,-0.00125628140704
